Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;81,00;28,00;25,00;8,00;1,00;22,00;1,00;26,00;8,00
2019-01-13;89,00;23,00;26,00;1,00;0,00;18,00;0,00;45,00;8,00
2019-01-20;71,00;21,00;31,00;7,00;3,00;16,00;1,00;47,00;7,00
2019-01-27;71,00;30,00;26,00;6,00;3,00;14,00;0,00;36,00;3,00
2019-02-03;82,00;15,00;19,00;9,00;1,00;18,00;0,00;34,00;4,00
2019-02-10;63,00;15,00;13,00;3,00;1,00;15,00;3,00;30,00;3,00
2019-02-17;76,00;9,00;28,00;5,00;1,00;19,00;1,00;36,00;6,00
2019-02-24;72,00;3,00;15,00;3,00;3,00;30,00;1,00;46,00;6,00
2019-03-03;84,00;13,00;19,00;1,00;1,00;21,00;0,00;38,00;5,00
2019-03-10;58,00;16,00;14,00;1,00;0,00;20,00;0,00;47,00;4,00
2019-03-17;54,00;15,00;9,00;9,00;1,00;8,00;4,00;28,00;4,00
2019-03-24;65,00;17,00;19,00;5,00;1,00;11,00;1,00;37,00;4,00
2019-03-31;54,00;12,00;13,00;8,00;1,00;24,00;0,00;40,00;8,00
2019-04-07;76,00;7,00;16,00;3,00;1,00;12,00;0,00;35,00;4,00
2019-04-14;53,00;5,00;10,00;4,00;0,00;10,00;1,00;30,00;1,00
2019-04-21;60,00;10,00;8,00;8,00;1,00;21,00;3,00;27,00;4,00
2019-04-28;55,00;4,00;8,00;5,00;0,00;8,00;1,00;29,00;5,00
2019-05-05;63,00;9,00;9,00;5,00;4,00;9,00;3,00;33,00;3,00
2019-05-12;80,00;11,00;8,00;4,00;0,00;5,00;1,00;32,00;3,00
2019-05-19;93,00;7,00;16,00;5,00;0,00;8,00;3,00;26,00;1,00
2019-05-26;73,00;8,00;14,00;11,00;1,00;11,00;1,00;34,00;4,00
2019-06-02;83,00;5,00;3,00;7,00;0,00;16,00;0,00;38,00;1,00
2019-06-09;68,00;11,00;9,00;3,00;0,00;14,00;0,00;38,00;1,00
2019-06-16;63,00;16,00;34,00;4,00;3,00;8,00;1,00;45,00;4,00
2019-06-23;51,00;8,00;69,00;8,00;0,00;10,00;3,00;44,00;7,00
2019-06-30;70,00;11,00;9,00;7,00;0,00;14,00;1,00;40,00;0,00
2019-07-07;56,00;11,00;5,00;7,00;0,00;23,00;1,00;41,00;0,00
2019-07-14;57,00;20,00;11,00;12,00;0,00;10,00;0,00;42,00;7,00
2019-07-21;64,00;14,00;4,00;7,00;1,00;10,00;3,00;36,00;1,00
2019-07-28;57,00;13,00;8,00;15,00;0,00;7,00;0,00;34,00;1,00
2019-08-04;72,00;22,00;6,00;14,00;0,00;15,00;0,00;33,00;1,00
2019-08-11;72,00;12,00;15,00;11,00;0,00;15,00;3,00;45,00;1,00
2019-08-18;71,00;12,00;16,00;11,00;0,00;9,00;0,00;35,00;5,00
2019-08-25;100,00;6,00;13,00;6,00;1,00;13,00;0,00;22,00;4,00
2019-09-01;67,00;12,00;11,00;11,00;1,00;12,00;5,00;28,00;5,00
2019-09-08;45,00;12,00;21,00;16,00;4,00;9,00;0,00;29,00;5,00
2019-09-15;72,00;9,00;15,00;11,00;0,00;12,00;1,00;22,00;6,00
2019-09-22;55,00;14,00;14,00;1,00;1,00;11,00;4,00;28,00;2,00
2019-09-29;59,00;14,00;11,00;8,00;1,00;13,00;4,00;26,00;1,00
2019-10-06;63,00;12,00;18,00;9,00;0,00;9,00;4,00;26,00;9,00
2019-10-13;57,00;15,00;19,00;6,00;1,00;5,00;0,00;21,00;7,00
2019-10-20;59,00;12,00;16,00;8,00;0,00;18,00;10,00;35,00;7,00
2019-10-27;60,00;16,00;10,00;11,00;1,00;12,00;2,00;22,00;4,00
2019-11-03;59,00;13,00;18,00;12,00;1,00;12,00;4,00;36,00;2,00
2019-11-10;55,00;10,00;19,00;6,00;0,00;12,00;4,00;40,00;2,00
2019-11-17;62,00;6,00;12,00;10,00;2,00;7,00;5,00;36,00;6,00
2019-11-24;58,00;19,00;9,00;6,00;1,00;15,00;0,00;31,00;3,00
2019-12-01;68,00;19,00;19,00;6,00;0,00;12,00;5,00;29,00;4,00
2019-12-08;54,00;12,00;18,00;11,00;1,00;25,00;4,00;23,00;10,00
2019-12-15;63,00;10,00;14,00;12,00;0,00;21,00;9,00;41,00;4,00
2019-12-22;59,00;12,00;23,00;7,00;0,00;26,00;0,00;55,00;4,00
2019-12-29;75,00;18,00;17,00;8,00;3,00;39,00;4,00;36,00;5,00
2020-01-05;75,00;12,00;29,00;10,00;1,00;26,00;5,00;47,00;6,00
2020-01-12;80,00;18,00;31,00;11,00;1,00;21,00;6,00;38,00;3,00
2020-01-19;83,00;17,00;27,00;8,00;1,00;21,00;0,00;48,00;13,00
2020-01-26;57,00;12,00;15,00;9,00;2,00;15,00;5,00;43,00;7,00
2020-02-02;74,00;23,00;20,00;3,00;0,00;14,00;1,00;35,00;8,00
2020-02-09;67,00;15,00;13,00;13,00;2,00;14,00;0,00;46,00;9,00
2020-02-16;59,00;13,00;24,00;7,00;1,00;17,00;2,00;42,00;9,00
2020-02-23;55,00;27,00;26,00;10,00;3,00;12,00;3,00;44,00;3,00
2020-03-01;62,00;14,00;17,00;10,00;2,00;12,00;3,00;37,00;9,00
2020-03-08;78,00;9,00;10,00;9,00;1,00;12,00;2,00;34,00;9,00
2020-03-15;47,00;11,00;10,00;12,00;0,00;12,00;2,00;16,00;4,00
2020-03-22;31,00;12,00;17,00;9,00;0,00;5,00;4,00;13,00;4,00
2020-03-29;39,00;7,00;7,00;5,00;5,00;5,00;2,00;15,00;7,00
2020-04-05;39,00;9,00;14,00;9,00;1,00;9,00;2,00;13,00;7,00
2020-04-12;36,00;12,00;13,00;9,00;1,00;12,00;3,00;14,00;9,00
2020-04-19;39,00;10,00;12,00;3,00;2,00;9,00;1,00;19,00;5,00
2020-04-26;41,00;12,00;9,00;10,00;0,00;9,00;1,00;14,00;3,00
2020-05-03;42,00;11,00;13,00;5,00;0,00;8,00;5,00;16,00;4,00
2020-05-10;39,00;13,00;13,00;7,00;3,00;5,00;3,00;11,00;7,00
2020-05-17;44,00;9,00;16,00;11,00;1,00;5,00;1,00;13,00;5,00
2020-05-24;53,00;9,00;18,00;11,00;1,00;9,00;1,00;14,00;4,00
2020-05-31;40,00;16,00;12,00;10,00;1,00;12,00;3,00;18,00;2,00
2020-06-07;46,00;7,00;23,00;10,00;0,00;8,00;5,00;16,00;3,00
2020-06-14;50,00;21,00;13,00;11,00;1,00;13,00;3,00;17,00;6,00
2020-06-21;52,00;14,00;21,00;14,00;1,00;8,00;2,00;24,00;8,00
2020-06-28;42,00;9,00;10,00;7,00;1,00;9,00;5,00;17,00;8,00
2020-07-05;45,00;23,00;17,00;9,00;3,00;8,00;0,00;15,00;5,00
2020-07-12;52,00;13,00;12,00;7,00;2,00;14,00;2,00;20,00;7,00
2020-07-19;38,00;8,00;19,00;5,00;1,00;12,00;2,00;23,00;5,00
2020-07-26;59,00;9,00;14,00;20,00;1,00;14,00;6,00;20,00;2,00
2020-08-02;60,00;9,00;6,00;16,00;3,00;14,00;1,00;19,00;8,00
2020-08-09;41,00;13,00;8,00;13,00;0,00;20,00;2,00;13,00;6,00
2020-08-16;55,00;9,00;7,00;8,00;1,00;8,00;3,00;23,00;1,00
2020-08-23;49,00;9,00;11,00;8,00;2,00;10,00;2,00;12,00;0,00
2020-08-30;49,00;11,00;13,00;9,00;7,00;14,00;1,00;13,00;3,00
2020-09-06;56,00;8,00;21,00;9,00;1,00;13,00;0,00;26,00;3,00
2020-09-13;49,00;17,00;18,00;10,00;0,00;13,00;1,00;20,00;7,00
2020-09-20;49,00;8,00;12,00;9,00;1,00;10,00;1,00;13,00;6,00
2020-09-27;62,00;7,00;16,00;8,00;4,00;6,00;4,00;15,00;6,00
2020-10-04;48,00;11,00;17,00;4,00;1,00;16,00;6,00;18,00;19,00
2020-10-11;55,00;8,00;19,00;6,00;1,00;12,00;3,00;14,00;3,00
2020-10-18;41,00;7,00;14,00;9,00;3,00;11,00;5,00;14,00;5,00
2020-10-25;61,00;6,00;14,00;8,00;1,00;6,00;4,00;19,00;1,00
2020-11-01;36,00;18,00;10,00;5,00;2,00;9,00;6,00;19,00;2,00
2020-11-08;40,00;10,00;10,00;10,00;2,00;7,00;5,00;24,00;2,00
2020-11-15;45,00;3,00;19,00;9,00;1,00;14,00;3,00;21,00;3,00
2020-11-22;45,00;12,00;13,00;8,00;0,00;11,00;8,00;14,00;4,00
2020-11-29;34,00;9,00;11,00;5,00;1,00;15,00;1,00;16,00;6,00
2020-12-06;39,00;14,00;15,00;5,00;0,00;13,00;0,00;30,00;8,00
2020-12-13;49,00;17,00;9,00;17,00;0,00;9,00;3,00;19,00;3,00
2020-12-20;38,00;12,00;5,00;19,00;1,00;10,00;7,00;14,00;4,00
2020-12-27;61,00;14,00;23,00;15,00;3,00;22,00;5,00;22,00;3,00
2021-01-03;50,00;11,00;17,00;11,00;0,00;24,00;5,00;18,00;4,00
2021-01-10;55,00;11,00;17,00;6,00;2,00;15,00;4,00;21,00;5,00
2021-01-17;34,00;13,00;11,00;11,00;3,00;20,00;4,00;25,00;4,00
2021-01-24;60,00;15,00;9,00;10,00;0,00;16,00;0,00;15,00;1,00
2021-01-31;50,00;15,00;14,00;6,00;1,00;17,00;4,00;15,00;1,00
2021-02-07;38,00;14,00;8,00;16,00;0,00;23,00;9,00;22,00;6,00
2021-02-14;38,00;6,00;22,00;12,00;0,00;13,00;3,00;14,00;8,00
2021-02-21;47,00;10,00;10,00;11,00;0,00;15,00;4,00;27,00;8,00
2021-02-28;49,00;4,00;14,00;14,00;3,00;9,00;5,00;29,00;10,00
2021-03-07;43,00;10,00;14,00;5,00;0,00;8,00;1,00;18,00;10,00
2021-03-14;62,00;16,00;9,00;7,00;1,00;14,00;2,00;28,00;6,00
2021-03-21;54,00;10,00;19,00;6,00;1,00;24,00;8,00;21,00;5,00
2021-03-28;54,00;12,00;23,00;14,00;3,00;10,00;3,00;30,00;4,00
2021-04-04;51,00;23,00;13,00;11,00;4,00;32,00;4,00;39,00;9,00
2021-04-11;66,00;11,00;19,00;14,00;1,00;19,00;4,00;28,00;1,00
2021-04-18;64,00;19,00;13,00;8,00;0,00;18,00;6,00;37,00;4,00
2021-04-25;56,00;19,00;15,00;9,00;4,00;22,00;4,00;37,00;3,00
2021-05-02;67,00;15,00;20,00;9,00;1,00;16,00;4,00;21,00;8,00
2021-05-09;69,00;25,00;10,00;18,00;1,00;18,00;7,00;25,00;5,00
2021-05-16;61,00;14,00;14,00;11,00;3,00;18,00;3,00;33,00;9,00
2021-05-23;61,00;13,00;19,00;13,00;3,00;19,00;4,00;36,00;6,00
2021-05-30;64,00;17,00;13,00;16,00;1,00;21,00;7,00;43,00;3,00
2021-06-06;51,00;13,00;9,00;12,00;0,00;14,00;6,00;30,00;3,00
2021-06-13;87,00;19,00;15,00;15,00;3,00;14,00;3,00;31,00;3,00
2021-06-20;62,00;18,00;18,00;9,00;0,00;13,00;5,00;29,00;3,00
2021-06-27;56,00;16,00;13,00;10,00;0,00;14,00;3,00;21,00;4,00
2021-07-04;80,00;11,00;15,00;7,00;3,00;15,00;0,00;43,00;9,00
2021-07-11;62,00;31,00;56,00;14,00;3,00;29,00;3,00;40,00;5,00
2021-07-18;60,00;22,00;13,00;21,00;1,00;21,00;1,00;33,00;7,00
2021-07-25;61,00;20,00;8,00;16,00;1,00;22,00;3,00;38,00;5,00
2021-08-01;43,00;22,00;16,00;12,00;4,00;13,00;3,00;29,00;3,00
2021-08-08;63,00;11,00;14,00;17,00;1,00;9,00;4,00;21,00;8,00
2021-08-15;64,00;20,00;23,00;18,00;1,00;20,00;4,00;24,00;10,00
2021-08-22;56,00;16,00;12,00;16,00;0,00;19,00;4,00;48,00;5,00
2021-08-29;48,00;13,00;20,00;8,00;0,00;12,00;3,00;15,00;3,00
2021-09-05;39,00;11,00;18,00;14,00;0,00;17,00;7,00;17,00;6,00
2021-09-12;49,00;16,00;21,00;19,00;1,00;13,00;0,00;31,00;7,00
2021-09-19;45,00;23,00;11,00;16,00;3,00;9,00;0,00;20,00;8,00
2021-09-26;39,00;12,00;15,00;20,00;1,00;16,00;4,00;25,00;11,00
2021-10-03;45,00;16,00;14,00;14,00;5,00;16,00;2,00;21,00;6,00
