Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;0,00;57,00;21,00;28,00;0,00;0,00;32,00;16,00;0,00
2019-01-13;16,00;48,00;0,00;64,00;0,00;16,00;0,00;0,00;0,00
2019-01-20;16,00;157,71;32,00;109,71;0,00;16,00;0,00;47,00;0,00
2019-01-27;0,00;42,00;7,00;42,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;0,00;29,00;43,00;22,00;0,00;0,00;0,00;16,00;0,00
2019-02-10;66,00;66,00;87,00;219,00;0,00;0,00;16,00;16,00;0,00
2019-02-17;7,00;30,00;22,00;22,00;0,00;0,00;33,00;0,00;0,00
2019-02-24;0,00;21,00;29,00;36,00;0,00;16,00;0,00;0,00;16,00
2019-03-03;7,00;15,00;7,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;32,00;64,00;64,00;64,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;15,00;37,00;22,00;37,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;0,00;22,00;22,00;15,00;7,00;17,00;0,00;0,00;0,00
2019-03-31;16,00;66,29;32,00;66,29;0,00;0,00;0,00;0,00;0,00
2019-04-07;0,00;37,00;22,00;45,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;0,00;39,00;8,00;39,00;0,00;0,00;18,00;0,00;18,00
2019-04-21;33,00;48,40;15,40;81,40;0,00;0,00;17,00;0,00;17,00
2019-04-28;31,00;121,79;15,50;90,79;15,50;0,00;15,00;15,00;0,00
2019-05-05;7,00;13,00;27,00;34,00;7,00;15,00;0,00;15,00;0,00
2019-05-12;7,00;28,00;14,00;35,00;0,00;0,00;48,00;0,00;0,00
2019-05-19;0,00;7,00;0,00;34,00;0,00;0,00;16,00;16,00;0,00
2019-05-26;32,00;24,00;16,00;16,00;0,00;16,00;0,00;0,00;0,00
2019-06-02;29,00;136,71;29,00;161,57;0,00;0,00;0,00;15,00;0,00
2019-06-09;0,00;40,00;27,00;34,00;0,00;0,00;0,00;15,00;0,00
2019-06-16;0,00;21,00;0,00;28,00;0,00;0,00;0,00;16,00;0,00
2019-06-23;22,00;7,00;7,00;58,00;0,00;0,00;16,00;0,00;0,00
2019-06-30;34,00;34,00;15,87;49,87;0,00;17,00;0,00;17,00;0,00
2019-07-07;33,00;22,50;10,50;33,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;0,00;54,00;23,00;61,00;0,00;0,00;0,00;17,00;17,00
2019-07-21;18,00;36,00;18,00;36,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;0,00;62,00;46,00;23,00;0,00;0,00;0,00;0,00;17,00
2019-08-04;35,00;35,00;67,81;85,31;0,00;0,00;0,00;17,00;17,00
2019-08-11;7,00;22,00;44,00;51,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;0,00;8,00;23,00;60,00;0,00;0,00;17,00;0,00;34,00
2019-08-25;16,00;16,00;16,00;82,29;0,00;0,00;0,00;16,00;0,00
2019-09-01;32,00;160,00;0,00;192,00;0,00;0,00;32,00;32,00;0,00
2019-09-08;47,00;78,33;31,33;109,67;0,00;16,00;0,00;16,00;0,00
2019-09-15;0,00;14,00;14,00;42,00;14,00;0,00;0,00;0,00;0,00
2019-09-22;15,00;42,86;42,86;42,86;0,00;0,00;0,00;0,00;0,00
2019-09-29;13,00;33,00;20,00;60,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;75,00;75,00;101,25;123,75;0,00;0,00;0,00;15,00;0,00
2019-10-13;45,00;45,00;45,00;69,23;0,00;15,00;15,00;15,00;0,00
2019-10-20;31,00;75,29;31,00;75,29;0,00;15,00;31,00;15,00;0,00
2019-10-27;16,00;80,00;16,00;48,00;16,00;0,00;0,00;16,00;0,00
2019-11-03;45,00;45,00;173,57;45,00;45,00;0,00;15,00;0,00;15,00
2019-11-10;0,00;0,00;7,00;74,00;0,00;0,00;31,00;15,00;15,00
2019-11-17;15,00;126,43;42,86;27,86;0,00;15,00;15,00;0,00;15,00
2019-11-24;19,00;39,00;32,00;6,00;0,00;0,00;19,00;0,00;0,00
2019-12-01;45,00;90,00;119,25;103,50;0,00;15,00;0,00;0,00;0,00
2019-12-08;20,00;20,00;39,00;52,00;0,00;20,00;0,00;38,67;0,00
2019-12-15;44,00;152,31;108,31;44,00;0,00;0,00;14,00;0,00;0,00
2019-12-22;31,00;217,00;93,00;217,00;0,00;16,00;16,00;0,00;0,00
2019-12-29;78,00;256,29;208,00;52,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;14,00;51,33;22,17;51,33;0,00;0,00;14,00;28,00;0,00
2020-01-12;6,00;36,00;30,00;54,00;0,00;14,00;14,00;14,00;0,00
2020-01-19;0,00;31,00;31,00;44,00;6,00;0,00;0,00;0,00;14,00
2020-01-26;43,00;222,17;86,00;0,00;0,00;14,00;0,00;14,00;28,00
2020-02-02;14,00;40,92;14,00;33,38;0,00;0,00;14,00;28,00;0,00
2020-02-09;28,00;261,33;28,00;172,67;0,00;0,00;0,00;0,00;0,00
2020-02-16;0,00;6,00;25,00;19,00;0,00;0,00;0,00;0,00;14,00
2020-02-23;14,00;72,33;28,00;100,33;0,00;0,00;14,00;0,00;0,00
