Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;63,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;32,00;63,00;0,00;0,00;0,00;77,00;26,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;32,00;32,00
2019-01-20;63,00;63,00;31,00;31,00;0,00;128,52;0,00;0,00;0,00;0,00;184,15;63,00;63,00;0,00;0,00;0,00;0,00;63,00;0,00;0,00;31,00
2019-01-27;0,00;32,00;0,00;0,00;0,00;77,00;0,00;0,00;0,00;0,00;38,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00
2019-02-03;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;114,15;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;28,00;28,00;0,00;0,00;0,00;33,00
2019-02-17;33,00;0,00;0,00;0,00;0,00;54,00;0,00;27,00;27,00;0,00;27,00;14,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;65,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;127,59;65,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00
2019-03-03;63,00;63,00;0,00;31,00;31,00;30,88;0,00;0,00;0,00;0,00;63,00;0,00;0,00;0,00;0,00;31,50;0,00;0,00;0,00;0,00;0,00
2019-03-10;0,00;0,00;64,00;64,00;0,00;56,00;0,00;28,00;0,00;28,00;0,00;28,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
