Residence_tourisme;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-10-06;43,00;15,00;15,00;15,00;39,00;9,00;13,00;25,00;3,00
2019-10-13;44,00;11,00;7,00;9,00;27,00;7,00;18,00;18,00;3,00
2019-10-20;39,00;19,00;18,00;13,00;29,00;5,00;21,00;18,00;4,00
2019-10-27;44,00;16,00;10,00;14,00;28,00;6,00;14,00;20,00;4,00
2019-11-03;48,00;15,00;18,00;12,00;21,00;8,00;21,00;16,00;3,00
2019-11-10;31,00;11,00;11,00;13,00;19,00;8,00;18,00;16,00;4,00
2019-11-17;34,00;15,00;23,00;11,00;29,00;5,00;17,00;15,00;4,00
2019-11-24;33,00;9,00;21,00;12,00;25,00;5,00;12,00;14,00;4,00
2019-12-01;33,00;22,00;16,00;9,00;27,00;7,00;18,00;13,00;5,00
2019-12-08;28,00;10,00;16,00;14,00;25,00;6,00;18,00;16,00;5,00
2019-12-15;30,00;18,00;11,00;7,00;22,00;5,00;15,00;17,00;6,00
2019-12-22;48,00;21,00;23,00;11,00;27,00;7,00;20,00;23,00;8,00
2019-12-29;41,00;29,00;8,00;15,00;26,00;12,00;17,00;26,00;5,00
2020-01-05;40,00;24,00;17,00;18,00;35,00;8,00;20,00;33,00;6,00
2020-01-12;35,00;28,00;25,00;20,00;36,00;7,00;27,00;32,00;6,00
2020-01-19;43,00;35,00;24,00;23,00;33,00;11,00;21,00;33,00;7,00
2020-01-26;36,00;23,00;15,00;16,00;33,00;7,00;27,00;27,00;5,00
2020-02-02;45,00;23,00;15,00;21,00;36,00;9,00;21,00;25,00;7,00
2020-02-09;45,00;14,00;10,00;13,00;44,00;9,00;17,00;22,00;6,00
2020-02-16;47,00;22,00;26,00;14,00;38,00;6,00;19,00;28,00;7,00
2020-02-23;39,00;24,00;21,00;12,00;40,00;7,00;15,00;22,00;6,00
2020-03-01;30,00;18,00;28,00;9,00;33,00;4,00;13,00;19,00;6,00
2020-03-08;24,00;8,00;14,00;7,00;19,00;1,00;9,00;14,00;6,00
2020-03-15;9,00;6,00;0,00;3,00;5,00;2,00;3,00;14,00;5,00
2020-03-22;5,00;3,00;4,00;3,00;6,00;2,00;3,00;10,00;4,00
2020-03-29;6,00;7,00;5,00;3,00;7,00;2,00;0,00;7,00;4,00
2020-04-05;8,00;8,00;2,00;3,00;9,00;1,00;3,00;8,00;5,00
2020-04-12;7,00;3,00;2,00;4,00;9,00;2,00;2,00;9,00;4,00
2020-04-19;7,00;3,00;8,00;4,00;7,00;2,00;2,00;8,00;5,00
2020-04-26;6,00;0,00;8,00;4,00;9,00;2,00;5,00;7,00;4,00
2020-05-03;10,00;8,00;5,00;5,00;10,00;1,00;2,00;11,00;4,00
2020-05-10;10,00;4,00;16,00;5,00;15,00;2,00;8,00;11,00;5,00
2020-05-17;8,00;13,00;3,00;8,00;17,00;4,00;9,00;12,00;6,00
2020-05-24;13,00;8,00;10,00;8,00;24,00;7,00;6,00;10,00;5,00
2020-05-31;25,00;7,00;14,00;10,00;26,00;5,00;6,00;16,00;8,00
2020-06-07;28,00;5,00;9,00;12,00;38,00;10,00;7,00;30,00;21,00
2020-06-14;37,00;20,00;14,00;11,00;36,00;15,00;12,00;20,00;13,00
2020-06-21;38,00;20,00;27,00;16,00;49,00;14,00;12,00;23,00;18,00
2020-06-28;46,00;21,00;15,00;14,00;50,00;13,00;15,00;17,00;7,00
2020-07-05;49,00;30,00;23,00;15,00;45,00;12,00;11,00;16,00;6,00
2020-07-12;58,00;13,00;30,00;20,00;49,00;14,00;14,00;15,00;7,00
2020-07-19;74,00;17,00;22,00;17,00;46,00;12,00;22,00;17,00;7,00
2020-07-26;84,00;9,00;30,00;17,00;62,00;13,00;14,00;18,00;7,00
2020-08-02;87,00;19,00;27,00;17,00;76,00;11,00;16,00;16,00;7,00
2020-08-09;86,00;12,00;15,00;16,00;68,00;16,00;10,00;18,00;7,00
2020-08-16;73,00;22,00;18,00;13,00;63,00;9,00;8,00;18,00;6,00
2020-08-23;32,00;15,00;21,00;12,00;43,00;6,00;12,00;21,00;7,00
2020-08-30;30,00;15,00;13,00;11,00;40,00;6,00;5,00;19,00;5,00
2020-09-06;48,00;11,00;12,00;15,00;28,00;9,00;12,00;13,00;4,00
2020-09-13;53,00;14,00;12,00;13,00;21,00;2,00;12,00;13,00;5,00
2020-09-20;54,00;20,00;15,00;13,00;15,00;4,00;6,00;13,00;6,00
2020-09-27;52,00;16,00;7,00;22,00;19,00;4,00;6,00;15,00;6,00
2020-10-04;61,00;13,00;16,00;21,00;21,00;4,00;4,00;14,00;7,00
2020-10-11;52,00;6,00;16,00;16,00;14,00;3,00;5,00;16,00;7,00
2020-10-18;58,00;12,00;16,00;19,00;9,00;1,00;4,00;15,00;6,00
2020-10-25;31,00;7,00;5,00;16,00;13,00;1,00;6,00;19,00;4,00
2020-11-01;33,00;15,00;6,00;14,00;9,00;1,00;7,00;16,00;5,00
2020-11-08;39,00;7,00;9,00;15,00;10,00;1,00;6,00;21,00;6,00
2020-11-15;28,00;1,00;9,00;20,00;12,00;2,00;5,00;15,00;6,00
2020-11-22;21,00;5,00;7,00;12,00;9,00;0,50;7,00;13,00;6,00
2020-11-29;36,00;10,00;0,00;10,00;12,00;1,00;4,00;15,00;4,00
2020-12-06;63,00;7,00;10,00;10,00;11,00;1,00;6,00;15,00;5,00
2020-12-13;65,00;8,00;3,00;15,00;8,00;1,00;4,00;14,00;4,00
2020-12-20;47,00;14,00;12,00;20,00;8,00;1,00;6,00;13,00;6,00
2020-12-27;29,00;9,00;16,00;5,00;14,00;1,00;9,00;11,00;5,00
2021-01-03;52,00;6,00;9,00;13,00;11,00;2,00;7,00;10,00;6,00
2021-01-10;35,00;12,00;7,00;9,00;10,00;1,00;4,00;12,00;5,00
2021-01-17;52,00;5,00;22,00;16,00;11,00;2,00;6,00;14,00;6,00
2021-01-24;40,00;17,00;12,00;9,00;13,00;3,00;6,00;10,00;5,00
2021-01-31;47,00;15,00;8,00;15,00;13,00;3,00;3,00;15,00;6,00
2021-02-07;64,00;10,00;24,00;10,00;14,00;4,00;3,00;22,00;5,00
2021-02-14;41,00;16,00;12,00;13,00;10,00;1,00;8,00;12,00;6,00
2021-02-21;33,00;10,00;14,00;18,00;18,00;3,00;8,00;9,00;5,00
2021-02-28;25,00;12,00;19,00;7,00;17,00;1,00;5,00;10,00;5,00
2021-03-07;31,00;10,00;12,00;9,00;20,00;2,00;7,00;13,00;7,00
2021-03-14;56,00;12,00;16,00;26,00;24,00;3,00;9,00;23,00;5,00
2021-03-21;57,00;7,00;14,00;24,00;20,00;3,00;7,00;29,00;7,00
2021-03-28;19,00;12,00;11,00;19,00;21,00;2,00;6,00;19,00;7,00
2021-04-04;34,00;20,00;13,00;9,00;20,00;4,00;4,00;13,00;8,00
2021-04-11;54,00;14,00;12,00;24,00;19,00;5,00;7,00;25,00;9,00
2021-04-18;50,00;7,00;7,00;17,00;19,00;5,00;7,00;25,00;14,00
2021-04-25;60,00;11,00;12,00;12,00;22,00;6,00;9,00;25,00;11,00
2021-05-02;56,00;15,00;9,00;13,00;36,00;7,00;12,00;19,00;15,00
2021-05-09;67,00;30,00;11,00;21,00;41,00;6,00;13,00;28,00;15,00
2021-05-16;37,00;23,00;15,00;23,00;50,00;11,00;16,00;30,00;13,00
2021-05-23;42,00;20,00;20,00;18,00;58,00;8,00;13,00;14,00;12,00
2021-05-30;39,00;14,00;12,00;27,00;62,00;12,00;20,00;18,00;9,00
2021-06-06;61,00;26,00;23,00;25,00;55,00;10,00;18,00;22,00;13,00
2021-06-13;37,00;18,00;20,00;28,00;72,00;12,00;20,00;21,00;11,00
2021-06-20;41,00;18,00;10,00;19,00;71,00;12,00;17,00;12,00;10,00
2021-06-27;41,00;19,00;16,00;17,00;65,00;11,00;13,00;15,00;11,00
2021-07-04;75,00;29,00;20,00;25,00;77,00;14,00;16,00;21,00;10,00
2021-07-11;68,00;16,00;30,00;24,00;61,00;8,00;11,00;20,00;10,00
2021-07-18;52,00;20,00;19,00;19,00;73,00;10,00;15,00;13,00;11,00
2021-07-25;57,00;27,00;24,00;20,00;77,00;11,00;28,00;15,00;10,00
2021-08-01;100,00;24,00;20,00;31,00;82,00;13,00;25,00;20,00;8,00
2021-08-08;72,00;28,00;24,00;23,00;74,00;13,00;16,00;31,00;10,00
2021-08-15;54,00;13,00;15,00;18,00;71,00;11,00;23,00;18,00;11,00
2021-08-22;43,00;32,00;18,00;18,00;52,00;10,00;20,00;14,00;9,00
2021-08-29;35,00;20,00;17,00;15,00;42,00;9,00;27,00;17,00;10,00
2021-09-05;38,00;17,00;12,00;19,00;34,00;7,00;22,00;16,00;11,00
2021-09-12;39,00;17,00;21,00;15,00;28,00;4,00;19,00;13,00;10,00
2021-09-19;60,00;15,00;17,00;16,00;25,00;5,00;8,00;23,00;9,00
2021-09-26;51,00;13,00;6,00;18,00;28,00;4,00;21,00;25,00;10,00
2021-10-03;60,00;23,00;13,00;19,00;33,00;3,00;14,00;17,00;10,00
2021-10-10;67,00;25,00;12,00;21,00;23,00;5,00;16,00;22,00;10,00
2021-10-17;67,00;8,00;12,00;17,00;26,00;9,00;8,00;27,00;11,00
2021-10-24;68,00;13,00;25,00;18,00;25,00;8,00;6,00;25,00;10,00
2021-10-31;72,00;13,00;9,00;16,00;25,00;5,00;8,00;20,00;9,00
2021-11-07;44,00;12,00;9,00;16,00;25,00;5,00;7,00;22,00;7,00
2021-11-14;38,00;11,00;11,00;17,00;23,00;6,00;12,00;17,00;7,00
2021-11-21;43,00;15,00;13,00;12,00;18,00;4,00;6,00;19,00;11,00
2021-11-28;41,00;15,00;4,00;12,00;26,00;4,00;7,00;17,00;8,00
2021-12-05;60,00;16,00;13,00;15,00;18,00;4,00;7,00;19,00;6,00
2021-12-12;43,00;16,00;11,00;17,00;13,00;4,00;7,00;21,00;7,00
2021-12-19;67,00;13,00;13,00;15,00;13,00;4,00;7,00;16,00;7,00
2021-12-26;67,00;32,00;16,00;19,00;14,00;6,00;19,00;21,00;7,00
2022-01-02;65,00;30,00;20,00;25,00;25,00;6,00;23,00;29,00;6,00
2022-01-09;54,00;22,00;23,00;22,00;20,00;4,00;20,00;32,00;6,00
2022-01-16;53,00;20,00;21,00;23,00;26,00;7,00;16,00;34,00;4,00
2022-01-23;67,00;29,00;13,00;26,00;24,00;5,00;25,00;35,00;4,00
2022-01-30;58,00;26,00;25,00;25,00;32,00;7,00;19,00;25,00;4,00
2022-02-06;69,00;14,00;28,00;20,00;29,00;6,00;15,00;21,00;5,00
2022-02-13;71,00;24,00;16,00;23,00;28,00;10,00;19,00;18,00;6,00
2022-02-20;53,00;16,00;16,00;17,00;33,00;6,00;25,00;17,00;4,00
2022-02-27;30,00;27,00;20,00;14,00;31,00;8,00;16,00;14,00;6,00
2022-03-06;45,00;15,00;61,00;14,00;26,00;5,00;12,00;15,00;6,00
2022-03-13;38,00;21,00;49,00;18,00;34,00;5,00;13,00;20,00;8,00
2022-03-20;39,00;13,00;40,00;11,00;34,00;8,00;18,00;23,00;8,00
2022-03-27;35,00;17,00;45,00;15,00;37,00;7,00;12,00;26,00;6,00
2022-04-03;40,00;25,00;46,00;15,00;41,00;11,00;22,00;23,00;7,00
2022-04-10;40,00;17,00;32,00;15,00;40,00;12,00;18,00;25,00;6,00
2022-04-17;42,00;11,00;15,00;20,00;47,00;17,00;22,00;26,00;6,00
2022-04-24;39,00;21,00;20,00;21,00;43,00;12,00;23,00;22,00;7,00
2022-05-01;38,00;17,00;29,00;18,00;45,00;10,00;23,00;22,00;6,00
2022-05-08;32,00;12,00;28,00;20,00;56,00;9,00;19,00;18,00;6,00
2022-05-15;47,00;21,00;14,00;19,00;53,00;16,00;19,00;25,00;7,00
2022-05-22;52,00;14,00;27,00;26,00;51,00;13,00;22,00;26,00;7,00
2022-05-29;46,00;27,00;32,00;25,00;48,00;16,00;21,00;30,00;6,00
