Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;54,00;451,64;14,73;4,91;19,64;14,00;23,00;9,00;19,00;5,00;10,00;4,00;2,00
2019-01-13;55,00;430,00;10,00;10,00;15,00;19,00;22,00;11,00;15,00;9,00;7,00;4,00;2,00
2019-01-20;53,00;380,64;9,64;9,64;14,45;13,00;23,00;11,00;17,00;5,00;17,00;3,00;1,00
2019-01-27;48,00;355,20;14,40;9,60;19,20;17,00;22,00;8,00;14,00;6,00;8,00;5,00;2,00
2019-02-03;49,00;382,20;9,80;9,80;14,70;14,00;24,00;11,00;14,00;8,00;11,00;4,00;2,00
2019-02-10;50,00;400,00;10,00;5,00;15,00;17,00;21,00;5,00;16,00;7,00;9,00;4,00;3,00
2019-02-17;53,00;380,64;9,64;9,64;14,45;17,00;23,00;9,00;19,00;6,00;8,00;6,00;1,00
2019-02-24;53,00;361,36;9,64;4,82;14,45;16,00;22,00;8,00;14,00;7,00;9,00;5,00;2,00
2019-03-03;56,00;364,00;14,00;9,33;14,00;23,00;26,00;9,00;18,00;8,00;11,00;5,00;1,00
2019-03-10;63,00;378,00;9,69;14,54;14,54;17,00;23,00;6,00;14,00;6,00;9,00;2,00;2,00
2019-03-17;58,00;377,00;9,67;9,67;19,33;18,00;24,00;6,00;11,00;8,00;6,00;4,00;2,00
2019-03-24;58,00;328,67;9,67;9,67;14,50;17,00;24,00;10,00;16,00;5,00;6,00;5,00;1,00
2019-03-31;70,00;317,33;9,33;9,33;18,67;17,00;29,00;10,00;14,00;9,00;9,00;5,00;1,00
2019-04-07;79,00;414,75;14,81;9,88;19,75;22,00;21,00;11,00;16,00;11,00;13,00;3,00;2,00
2019-04-14;67,00;411,57;9,57;9,57;19,14;18,00;25,00;10,00;18,00;9,00;10,00;3,00;2,00
2019-04-21;69,00;335,14;9,86;9,86;14,79;21,00;23,00;10,00;16,00;10,00;7,00;6,00;2,00
2019-04-28;64,00;320,00;9,85;9,85;14,77;23,00;23,00;13,00;15,00;6,00;8,00;7,00;1,00
2019-05-05;82,00;337,65;9,65;4,82;19,29;23,00;32,00;18,00;27,00;9,00;8,00;12,00;1,00
2019-05-12;81,00;333,53;9,53;9,53;19,06;19,00;22,00;12,00;17,00;8,00;10,00;5,00;1,00
2019-05-19;86,00;377,44;9,56;9,56;23,89;26,00;26,00;9,00;16,00;9,00;8,00;9,00;1,00
2019-05-26;77,00;380,19;9,63;9,63;19,25;26,00;26,00;11,00;14,00;7,00;13,00;6,00;2,00
2019-06-02;90,00;378,95;9,47;14,21;18,95;27,00;35,00;15,00;23,00;7,00;14,00;8,00;3,00
2019-06-09;86,00;372,67;14,33;9,56;19,11;30,00;29,00;13,00;21,00;7,00;12,00;10,00;2,00
2019-06-16;93,00;430,74;9,79;14,68;19,58;26,00;35,00;11,00;17,00;11,00;11,00;9,00;2,00
2019-06-23;88,00;440,00;9,78;14,67;29,33;27,00;32,00;13,00;27,00;12,00;10,00;8,00;1,00
2019-06-30;81,00;405,00;9,53;14,29;33,35;29,00;30,00;12,00;15,00;12,00;17,00;6,00;2,00
2019-07-07;89,00;435,11;9,89;9,89;19,78;22,00;31,00;15,00;21,00;11,00;12,00;9,00;1,00
2019-07-14;100,00;409,52;14,29;9,52;23,81;30,00;33,00;15,00;20,00;13,00;13,00;9,00;3,00
2019-07-21;85,00;429,72;14,17;9,44;23,61;27,00;32,00;15,00;22,00;9,00;13,00;9,00;3,00
2019-07-28;69,00;458,36;9,86;9,86;19,71;27,00;29,00;15,00;21,00;10,00;15,00;7,00;3,00
2019-08-04;90,00;407,37;9,47;14,21;14,21;27,00;31,00;15,00;25,00;7,00;16,00;6,00;4,00
2019-08-11;76,00;403,75;14,25;9,50;19,00;28,00;31,00;12,00;19,00;13,00;13,00;7,00;2,00
2019-08-18;82,00;385,88;9,65;9,65;24,12;21,00;33,00;9,00;19,00;12,00;10,00;6,00;2,00
2019-08-25;68,00;378,86;19,43;9,71;19,43;21,00;29,00;8,00;16,00;8,00;13,00;5,00;2,00
