Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;100,00;94,74;50,88;103,51;0,00;4,00;0,00;15,00;4,00
2019-01-13;31,00;79,22;32,72;98,17;0,00;15,00;8,00;16,00;8,00
2019-01-20;46,00;74,31;33,62;123,85;0,00;8,00;15,00;4,00;16,00
2019-01-27;19,00;74,27;24,18;82,91;0,00;4,00;19,00;27,00;8,00
2019-02-03;40,00;66,09;43,48;121,74;0,00;16,00;0,00;20,00;36,00
2019-02-10;40,00;59,13;17,39;139,13;0,00;12,00;12,00;16,00;12,00
2019-02-17;36,00;54,86;42,86;121,71;0,00;8,00;20,00;16,00;8,00
2019-02-24;24,00;87,43;58,29;104,57;0,00;8,00;12,00;12,00;8,00
2019-03-03;34,00;50,11;21,47;87,68;3,58;4,00;11,00;4,00;8,00
2019-03-10;31,00;29,28;41,33;82,67;0,00;8,00;8,00;35,00;16,00
2019-03-17;36,00;52,20;21,60;81,00;3,60;4,00;8,00;8,00;0,00
2019-03-24;24,00;46,29;3,43;61,71;3,43;12,00;4,00;20,00;8,00
2019-03-31;47,00;43,52;12,19;74,85;15,67;4,00;0,00;4,00;4,00
2019-04-07;19,00;84,64;15,55;84,64;0,00;4,00;26,00;4,00;0,00
2019-04-14;35,00;78,75;8,75;108,50;0,00;4,00;4,00;9,00;0,00
2019-04-21;43,00;63,64;27,52;92,88;0,00;4,00;13,00;4,00;9,00
2019-04-28;65,00;33,38;3,51;65,00;3,51;11,00;8,00;8,00;0,00
2019-05-05;19,00;25,91;24,18;86,36;0,00;0,00;8,00;0,00;8,00
2019-05-12;39,00;46,09;17,73;86,86;0,00;4,00;8,00;0,00;4,00
2019-05-19;27,00;33,75;16,88;82,69;0,00;8,00;4,00;4,00;4,00
2019-05-26;46,00;46,00;19,46;46,00;0,00;4,00;0,00;17,00;0,00
2019-06-02;24,00;49,85;27,69;86,77;0,00;8,00;12,00;4,00;0,00
2019-06-09;39,00;51,41;21,27;79,77;0,00;4,00;4,00;4,00;8,00
2019-06-16;36,00;36,00;30,86;66,86;3,43;0,00;0,00;8,00;0,00
2019-06-23;38,00;20,73;19,00;84,64;0,00;13,00;17,00;13,00;4,00
2019-06-30;37,00;49,33;17,62;93,38;0,00;4,00;16,00;4,00;0,00
2019-07-07;47,00;53,96;19,15;74,85;12,19;17,00;21,00;17,00;4,00
2019-07-14;27,00;59,40;41,40;64,80;0,00;5,00;9,00;14,00;23,00
2019-07-21;47,00;33,07;20,89;113,15;5,22;0,00;24,00;10,00;10,00
2019-07-28;39,00;83,32;37,23;138,27;0,00;0,00;5,00;15,00;0,00
2019-08-04;36,00;53,14;24,00;120,00;0,00;0,00;14,00;9,00;9,00
2019-08-11;66,00;36,47;22,58;151,11;0,00;8,00;20,00;8,00;4,00
2019-08-18;44,00;54,56;17,60;82,72;3,52;8,00;16,00;0,00;16,00
2019-08-25;44,00;82,72;29,92;123,20;3,52;0,00;8,00;4,00;0,00
2019-09-01;30,00;67,06;45,88;79,41;0,00;0,00;15,00;11,00;4,00
2019-09-08;55,00;31,94;26,61;83,39;3,55;12,00;4,00;8,00;0,00
2019-09-15;31,00;77,50;3,44;93,00;3,44;8,00;4,00;8,00;8,00
2019-09-22;62,00;72,33;41,33;94,72;0,00;0,00;12,00;8,00;4,00
2019-09-29;31,00;62,00;37,89;108,50;0,00;0,00;23,00;4,00;4,00
2019-10-06;43,00;34,40;20,64;139,32;8,60;12,00;8,00;4,00;4,00
2019-10-13;19,00;79,45;25,91;98,45;0,00;4,00;4,00;4,00;12,00
2019-10-20;26,00;65,87;12,13;107,47;0,00;0,00;60,00;4,00;8,00
2019-10-27;33,00;69,47;31,26;105,95;0,00;0,00;22,00;15,00;11,00
2019-11-03;52,00;43,33;31,20;124,80;0,00;18,00;7,00;7,00;4,00
2019-11-10;37,00;70,48;12,33;105,71;0,00;4,00;19,00;8,00;4,00
2019-11-17;48,00;33,78;21,33;101,33;0,00;7,00;48,00;7,00;8,00
2019-11-24;37,00;58,14;3,52;70,48;3,52;15,00;7,00;7,00;11,00
2019-12-01;15,00;61,67;23,33;65,00;3,33;8,00;8,00;8,00;4,00
2019-12-08;52,00;55,47;64,13;102,27;6,93;4,00;18,00;19,00;11,00
2019-12-15;64,00;96,86;29,41;100,32;3,46;4,00;8,00;15,00;8,00
2019-12-22;45,00;102,12;48,46;98,65;8,65;18,00;9,00;18,00;18,00
2019-12-29;79,00;87,78;28,09;114,11;0,00;22,00;0,00;22,00;31,00
2020-01-05;61,00;81,91;54,03;111,54;10,46;22,00;4,00;22,00;4,00
2020-01-12;60,00;60,00;22,94;88,24;14,12;14,00;7,00;25,00;11,00
2020-01-19;57,00;65,64;46,64;105,36;0,00;7,00;4,00;11,00;7,00
2020-01-26;39,00;65,59;47,86;101,05;0,00;4,00;14,00;7,00;7,00
2020-02-02;60,00;60,00;67,06;90,00;0,00;4,00;7,00;11,00;29,00
2020-02-09;43,00;80,63;68,08;84,21;0,00;0,00;18,00;14,00;7,00
2020-02-16;33,00;71,21;24,32;81,63;3,47;11,00;11,00;7,00;15,00
2020-02-23;51,00;58,03;15,83;35,17;0,00;3,00;14,00;7,00;3,00
2020-03-01;24,00;44,57;18,86;82,29;3,43;7,00;14,00;14,00;4,00
