Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;81,00;6,00;3,00;0,00;9,00;3,00;0,00;7,00;0,00;1,00;5,00;0,00;3,00;0,00;3,00;0,00;4,00;0,00;9,00;4,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;89,00;7,00;1,00;2,00;12,00;4,00;3,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;6,00;0,00;4,00;0,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;71,00;1,00;4,00;2,00;7,00;4,00;0,00;6,00;1,00;1,00;3,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;71,00;1,00;1,00;3,00;4,00;6,00;1,00;0,00;1,00;1,00;3,00;1,00;1,00;0,00;3,00;0,00;3,00;0,00;6,00;7,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;52,00;3,00;3,00;0,00;6,00;4,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;11,00;3,00;1,00;0,00;11,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;68,00;4,00;9,00;3,00;4,00;1,00;0,00;1,00;0,00;1,00;3,00;1,00;0,00;1,00;18,00;3,00;0,00;0,00;8,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;70,00;0,00;16,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;6,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;9,00;4,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;67,00;3,00;9,00;1,00;3,00;3,00;1,00;3,00;3,00;1,00;6,00;0,00;1,00;0,00;4,00;3,00;0,00;0,00;4,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;65,00;6,00;10,00;2,00;6,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;1,00;7,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;48,00;1,00;7,00;0,00;7,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;7,00;0,00;1,00;0,00;1,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;73,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;6,00;1,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;56,00;3,00;5,00;2,00;1,00;0,00;0,00;1,00;0,00;1,00;6,00;1,00;1,00;0,00;9,00;0,00;3,00;1,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;3,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;7,00;0,00;3,00;0,00;3,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;58,00;0,00;9,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;33,00;3,00;3,00;2,00;2,00;1,00;2,00;1,00;1,00;2,00;2,00;1,00;2,00;0,00;5,00;2,00;4,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;35,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;45,00;4,00;9,00;0,00;4,00;1,00;1,00;4,00;1,00;0,00;3,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;34,00;3,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;46,00;2,00;9,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;48,00;2,00;2,00;0,00;5,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;2,00;3,00;0,00;2,00;0,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;53,00;2,00;8,00;2,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;0,00;0,00;5,00;3,00;2,00;2,00;0,00;3,00;0,00;0,00;2,00;0,00
2019-06-02;62,00;2,00;8,00;3,00;5,00;3,00;2,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;8,00;0,00;5,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;53,00;1,00;8,00;0,00;4,00;3,00;2,00;1,00;0,00;0,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;55,00;5,00;3,00;0,00;2,00;3,00;0,00;0,00;0,00;3,00;8,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;60,00;0,00;11,00;3,00;0,00;2,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;62,00;2,00;16,00;7,00;5,00;0,00;0,00;3,00;0,00;0,00;8,00;0,00;8,00;0,00;5,00;0,00;0,00;0,00;3,00;2,00;8,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-07-07;54,00;0,00;5,00;0,00;1,00;4,00;0,00;3,00;0,00;2,00;3,00;0,00;14,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;69,00;2,00;19,00;6,00;3,00;2,00;0,00;0,00;0,00;0,00;9,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;66,00;17,00;13,00;5,00;20,00;2,00;0,00;2,00;2,00;3,00;5,00;3,00;3,00;0,00;3,00;0,00;0,00;6,00;3,00;12,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00
2019-07-28;53,00;14,00;11,00;3,00;3,00;2,00;0,00;3,00;0,00;2,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;3,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;65,00;8,00;11,00;5,00;6,00;2,00;0,00;2,00;3,00;2,00;8,00;0,00;6,00;2,00;9,00;0,00;5,00;0,00;8,00;5,00;8,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-08-11;49,00;4,00;8,00;0,00;6,00;6,00;2,00;1,00;3,00;3,00;0,00;0,00;2,00;0,00;4,00;2,00;3,00;1,00;4,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00
2019-08-18;51,00;3,00;11,00;3,00;3,00;1,00;2,00;1,00;0,00;0,00;6,00;1,00;2,00;0,00;3,00;2,00;1,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-08-25;61,00;9,00;6,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;6,00;7,00;4,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00
2019-09-01;55,00;3,00;4,00;0,00;7,00;1,00;3,00;1,00;0,00;4,00;9,00;4,00;1,00;0,00;3,00;1,00;3,00;0,00;4,00;3,00;10,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2019-09-08;59,00;3,00;4,00;3,00;9,00;1,00;4,00;1,00;1,00;5,00;3,00;0,00;3,00;0,00;5,00;1,00;1,00;0,00;4,00;8,00;4,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00
2019-09-15;48,00;8,00;11,00;1,00;10,00;3,00;1,00;1,00;0,00;4,00;8,00;0,00;1,00;0,00;10,00;0,00;0,00;1,00;8,00;4,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;43,00;6,00;13,00;0,00;0,00;3,00;1,00;3,00;0,00;3,00;11,00;1,00;3,00;0,00;8,00;1,00;1,00;0,00;7,00;3,00;8,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00
2019-09-29;76,00;8,00;9,00;3,00;7,00;1,00;6,00;3,00;0,00;0,00;6,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;7,00;6,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;42,00;8,00;6,00;0,00;1,00;3,00;1,00;1,00;3,00;3,00;7,00;3,00;6,00;1,00;8,00;0,00;0,00;1,00;6,00;4,00;4,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-10-13;40,00;7,00;11,00;1,00;8,00;1,00;0,00;6,00;1,00;3,00;7,00;0,00;1,00;0,00;10,00;4,00;0,00;0,00;7,00;10,00;1,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00
2019-10-20;55,00;4,00;7,00;3,00;10,00;1,00;0,00;1,00;1,00;5,00;10,00;0,00;6,00;0,00;4,00;3,00;0,00;0,00;11,00;4,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-27;58,00;9,00;7,00;1,00;5,00;4,00;1,00;1,00;0,00;5,00;10,00;0,00;6,00;1,00;12,00;1,00;3,00;0,00;8,00;8,00;1,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00
2019-11-03;54,00;3,00;1,00;0,00;3,00;1,00;0,00;3,00;3,00;1,00;11,00;3,00;4,00;0,00;17,00;1,00;6,00;1,00;4,00;6,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-11-10;53,00;8,00;12,00;4,00;5,00;1,00;1,00;8,00;1,00;7,00;11,00;0,00;1,00;1,00;5,00;1,00;4,00;1,00;1,00;8,00;5,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00
2019-11-17;63,00;7,00;4,00;1,00;8,00;3,00;3,00;7,00;0,00;4,00;12,00;5,00;0,00;0,00;15,00;1,00;7,00;0,00;4,00;8,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-11-24;54,00;7,00;12,00;7,00;6,00;7,00;1,00;6,00;0,00;3,00;9,00;0,00;7,00;0,00;4,00;0,00;3,00;0,00;4,00;7,00;6,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-12-01;75,00;5,00;7,00;0,00;7,00;5,00;1,00;3,00;4,00;3,00;4,00;3,00;3,00;0,00;19,00;1,00;3,00;1,00;8,00;12,00;13,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;65,00;9,00;11,00;3,00;11,00;16,00;1,00;4,00;5,00;5,00;8,00;1,00;3,00;0,00;16,00;4,00;1,00;0,00;15,00;5,00;8,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;94,00;18,00;19,00;3,00;15,00;0,00;3,00;6,00;1,00;8,00;16,00;1,00;4,00;0,00;25,00;3,00;4,00;1,00;8,00;10,00;18,00;3,00;3,00;1,00;3,00;0,00;0,00;0,00
2019-12-22;100,00;17,00;40,00;13,00;16,00;8,00;8,00;3,00;0,00;30,00;17,00;2,00;5,00;0,00;25,00;0,00;5,00;0,00;11,00;11,00;12,00;5,00;3,00;5,00;0,00;0,00;3,00;0,00
2019-12-29;94,00;6,00;9,00;6,00;7,00;6,00;1,00;7,00;3,00;0,00;9,00;1,00;6,00;0,00;29,00;3,00;3,00;0,00;9,00;10,00;14,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-01-05;95,00;24,00;12,00;4,00;13,00;12,00;7,00;5,00;3,00;4,00;16,00;0,00;8,00;0,00;11,00;4,00;5,00;0,00;15,00;9,00;20,00;1,00;4,00;7,00;0,00;0,00;0,00;1,00
2020-01-12;93,00;15,00;16,00;8,00;13,00;6,00;1,00;6,00;3,00;1,00;15,00;1,00;9,00;0,00;23,00;1,00;8,00;1,00;18,00;11,00;11,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00
2020-01-19;92,00;16,00;14,00;8,00;18,00;14,00;1,00;17,00;8,00;17,00;21,00;5,00;5,00;0,00;15,00;5,00;12,00;5,00;9,00;8,00;7,00;3,00;3,00;5,00;3,00;3,00;0,00;0,00
2020-01-26;67,00;13,00;16,00;5,00;9,00;3,00;1,00;4,00;0,00;7,00;11,00;1,00;3,00;0,00;13,00;1,00;1,00;0,00;10,00;6,00;12,00;1,00;3,00;3,00;0,00;0,00;0,00;1,00
2020-02-02;97,00;7,00;7,00;4,00;13,00;5,00;7,00;9,00;3,00;8,00;13,00;4,00;5,00;0,00;8,00;1,00;7,00;0,00;16,00;12,00;5,00;3,00;0,00;8,00;0,00;0,00;1,00;1,00
2020-02-09;92,00;8,00;19,00;8,00;13,00;8,00;1,00;4,00;4,00;7,00;17,00;3,00;7,00;1,00;14,00;3,00;4,00;1,00;9,00;12,00;12,00;3,00;1,00;5,00;1,00;0,00;1,00;0,00
2020-02-16;92,00;18,00;13,00;4,00;12,00;12,00;5,00;6,00;1,00;9,00;9,00;3,00;9,00;1,00;10,00;1,00;6,00;0,00;10,00;10,00;17,00;1,00;4,00;5,00;3,00;0,00;1,00;0,00
