Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;33,00;33,00;3,00;0,00;0,00;3,00;0,00;0,00;25,00;0,00;15,40;51,70;0,00;0,00;0,00;8,00;3,00;0,00;3,00;3,00;0,00
2019-01-13;41,00;42,00;5,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;32,14;0,00;0,00;2,00;36,00;0,00;0,00;5,00;5,00;0,00
2019-01-20;70,00;50,00;5,00;0,00;5,00;2,00;0,00;0,00;2,00;2,22;16,67;26,67;0,00;0,00;0,00;42,00;0,00;0,00;5,00;2,00;0,00
2019-01-27;55,00;50,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,70;28,60;0,00;0,00;0,00;14,00;3,00;0,00;5,00;2,00;5,00
2019-02-03;31,00;23,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,75;22,14;0,00;0,00;2,00;19,00;0,00;0,00;2,00;0,00;0,00
2019-02-10;55,00;57,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,30;24,20;0,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00
2019-02-17;43,00;34,00;7,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;12,13;17,64;0,00;0,00;2,00;19,00;0,00;0,00;2,00;0,00;0,00
2019-02-24;29,00;29,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;2,23;5,58;14,50;0,00;0,00;2,00;19,00;0,00;2,00;5,00;0,00;2,00
2019-03-03;58,00;52,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,81;15,62;0,00;0,00;3,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;57,00;53,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,24;20,12;0,00;0,00;5,00;15,00;3,00;0,00;3,00;0,00;0,00
2019-03-17;35,00;32,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,78;22,97;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;2,00
2019-03-24;35,00;46,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;13,13;28,44;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;57,00;53,00;5,00;2,00;0,00;5,00;0,00;0,00;0,00;4,47;13,41;67,06;0,00;0,00;0,00;42,00;0,00;0,00;0,00;2,00;2,00
2019-04-07;58,00;52,00;5,00;0,00;5,00;0,00;2,00;0,00;2,00;4,38;17,51;56,91;0,00;0,00;0,00;51,00;0,00;2,00;0,00;2,00;0,00
2019-04-14;64,00;55,00;3,00;3,00;3,00;10,00;0,00;8,00;0,00;0,00;5,52;68,41;0,00;0,00;0,00;30,00;0,00;0,00;10,00;0,00;3,00
2019-04-21;80,00;75,00;5,00;5,00;5,00;0,00;0,00;3,00;0,00;2,22;16,67;102,22;0,00;0,00;0,00;32,00;0,00;0,00;5,00;8,00;0,00
2019-04-28;84,00;69,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;15,47;76,26;0,00;2,00;5,00;39,00;0,00;0,00;0,00;5,00;0,00
2019-05-05;89,00;75,00;5,00;2,00;0,00;7,00;0,00;0,00;0,00;0,00;15,58;60,08;0,00;0,00;2,00;48,00;0,00;0,00;2,00;0,00;0,00
2019-05-12;68,00;53,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;12,26;60,20;0,00;0,00;0,00;49,00;3,00;0,00;2,00;5,00;0,00
