Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;40,00;80,00;5,00;10,00;10,00;2,00;3,00;5,00;0,00;21,82;0,00;3,64;1,82;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00
2019-01-13;31,00;72,33;10,33;10,33;10,33;3,00;11,00;5,00;0,00;3,88;1,94;3,88;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;37,00;55,50;4,63;9,25;4,63;1,00;1,00;4,00;0,00;3,70;3,70;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;72,33;10,33;10,33;10,33;0,00;5,00;0,00;1,00;3,88;3,88;3,88;1,94;1,00;1,00;7,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;28,00;74,67;9,33;4,67;9,33;3,00;15,00;5,00;0,00;8,00;2,00;0,00;0,00;1,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00
2019-02-10;29,00;96,67;4,83;4,83;4,83;4,00;12,00;3,00;0,00;2,07;2,07;4,14;0,00;0,00;4,00;3,00;4,00;0,00;0,00;0,00;1,00
2019-02-17;37,00;111,00;27,75;9,25;9,25;7,00;4,00;5,00;3,00;1,85;0,00;0,00;1,85;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;90,00;5,00;10,00;10,00;3,00;13,00;3,00;0,00;2,00;0,00;4,00;0,00;3,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-03;31,00;103,33;10,33;10,33;20,67;6,00;7,00;3,00;0,00;3,88;3,88;3,88;1,94;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00
2019-03-10;32,00;106,67;5,33;10,67;10,67;4,00;15,00;6,00;0,00;8,00;0,00;2,00;0,00;4,00;4,00;3,00;4,00;0,00;1,00;0,00;0,00
2019-03-17;43,00;103,20;8,60;17,20;8,60;3,00;6,00;13,00;0,00;1,95;0,00;3,91;0,00;3,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-03-24;46,00;92,00;4,60;4,60;9,20;9,00;12,00;5,00;0,00;1,92;0,00;1,92;1,92;0,00;1,00;3,00;1,00;1,00;0,00;1,00;0,00
2019-03-31;64,00;91,43;18,29;18,29;9,14;0,00;16,00;9,00;1,00;3,76;3,76;0,00;1,88;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00
2019-04-07;50,00;130,00;10,00;10,00;10,00;1,00;21,00;5,00;0,00;7,69;1,92;1,92;0,00;1,00;1,00;3,00;8,00;0,00;0,00;4,00;0,00
2019-04-14;72,00;216,00;9,00;18,00;18,00;9,00;12,00;15,00;0,00;7,58;0,00;3,79;1,89;5,00;4,00;1,00;12,00;0,00;0,00;0,00;0,00
2019-04-21;62,00;106,29;8,86;17,71;17,71;0,00;11,00;6,00;1,00;3,88;3,88;0,00;1,94;0,00;1,00;1,00;6,00;1,00;0,00;0,00;0,00
2019-04-28;49,00;107,80;9,80;9,80;9,80;6,00;14,00;8,00;0,00;3,77;0,00;3,77;0,00;3,00;3,00;3,00;6,00;1,00;1,00;1,00;0,00
2019-05-05;51,00;122,40;10,20;10,20;20,40;3,00;13,00;11,00;1,00;3,92;0,00;3,92;0,00;1,00;3,00;3,00;4,00;0,00;0,00;1,00;0,00
2019-05-12;57,00;95,00;9,50;9,50;9,50;4,00;23,00;11,00;0,00;3,80;0,00;3,80;1,90;0,00;1,00;1,00;7,00;0,00;1,00;0,00;0,00
2019-05-19;66,00;103,71;9,43;9,43;18,86;4,00;38,00;14,00;3,00;3,88;1,94;3,88;3,88;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-05-26;72,00;90,00;9,00;9,00;18,00;4,00;21,00;8,00;0,00;7,58;1,89;1,89;0,00;0,00;6,00;3,00;4,00;1,00;0,00;0,00;0,00
2019-06-02;69,00;147,86;9,86;4,93;9,86;4,00;26,00;10,00;0,00;3,83;0,00;3,83;3,83;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-06-09;76,00;152,00;9,50;19,00;19,00;6,00;19,00;6,00;0,00;0,00;1,90;3,80;3,80;3,00;1,00;1,00;4,00;3,00;0,00;0,00;0,00
2019-06-16;65,00;139,29;9,29;18,57;18,57;1,00;15,00;8,00;0,00;3,82;1,91;1,91;3,82;1,00;1,00;6,00;7,00;3,00;0,00;0,00;0,00
2019-06-23;97,00;155,20;9,70;38,80;29,10;3,00;15,00;19,00;3,00;7,76;1,94;3,88;3,88;0,00;3,00;3,00;15,00;0,00;0,00;0,00;0,00
2019-06-30;76,00;180,50;9,50;9,50;19,00;3,00;18,00;10,00;3,00;7,60;1,90;7,60;3,80;1,00;6,00;4,00;10,00;1,00;3,00;0,00;0,00
2019-07-07;86,00;162,44;9,56;19,11;19,11;6,00;14,00;11,00;0,00;7,82;3,91;7,82;3,91;1,00;6,00;1,00;11,00;0,00;0,00;3,00;0,00
2019-07-14;90,00;207,00;9,00;27,00;18,00;4,00;9,00;10,00;0,00;15,00;1,88;3,75;3,75;1,00;6,00;9,00;12,00;0,00;0,00;3,00;0,00
2019-07-21;76,00;237,50;19,00;28,50;28,50;8,00;22,00;10,00;1,00;15,20;3,80;3,80;7,60;3,00;6,00;4,00;10,00;1,00;1,00;4,00;0,00
2019-07-28;100,00;254,55;18,18;27,27;27,27;5,00;43,00;22,00;0,00;7,69;1,92;7,69;7,69;2,00;3,00;2,00;8,00;2,00;0,00;3,00;0,00
2019-08-04;93,00;297,60;18,60;27,90;27,90;14,00;32,00;10,00;2,00;7,75;1,94;1,94;7,75;6,00;8,00;3,00;9,00;2,00;6,00;2,00;0,00
2019-08-11;91,00;354,90;18,20;27,30;36,40;8,00;28,00;19,00;2,00;7,58;1,90;7,58;11,38;8,00;5,00;5,00;9,00;5,00;0,00;2,00;0,00
2019-08-18;97,00;970,00;9,70;9,70;29,10;9,00;27,00;13,00;0,00;15,52;3,88;3,88;3,88;0,00;4,00;4,00;13,00;6,00;1,00;0,00;1,00
2019-08-25;68,00;437,14;19,43;19,43;29,14;7,00;19,00;16,00;0,00;7,56;3,78;7,56;7,56;1,00;4,00;0,00;7,00;0,00;0,00;1,00;0,00
2019-09-01;63,00;135,00;4,50;18,00;18,00;5,00;10,00;12,00;0,00;7,88;1,97;1,97;1,97;0,00;1,00;1,00;8,00;1,00;0,00;0,00;0,00
2019-09-08;74,00;120,25;4,63;18,50;18,50;1,00;15,00;16,00;0,00;7,79;0,00;1,95;3,89;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00
2019-09-15;47,00;131,60;4,70;9,40;18,80;5,00;12,00;6,00;0,00;3,92;0,00;0,00;0,00;3,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00
2019-09-22;78,00;107,25;9,75;9,75;9,75;9,00;4,00;15,00;0,00;11,70;3,90;0,00;0,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00
2019-09-29;64,00;109,71;4,57;9,14;9,14;3,00;8,00;6,00;0,00;1,88;1,88;1,88;0,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00
2019-10-06;51,00;132,60;10,20;5,10;10,20;7,00;11,00;1,00;0,00;3,92;1,96;1,96;1,96;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00
2019-10-13;58,00;87,00;0,00;9,67;4,83;0,00;12,00;3,00;0,00;7,73;0,00;3,87;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;39,00;97,50;9,75;9,75;4,88;1,00;8,00;0,00;0,00;11,70;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00
2019-10-27;37,00;120,25;4,63;9,25;9,25;1,00;4,00;4,00;0,00;7,40;0,00;3,70;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00
2019-11-03;40,00;70,00;5,00;5,00;5,00;1,00;5,00;3,00;0,00;12,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00
2019-11-10;37,00;55,50;9,25;9,25;9,25;1,00;8,00;6,00;0,00;18,50;0,00;3,70;1,85;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-11-17;27,00;72,00;9,00;9,00;4,50;1,00;3,00;4,00;0,00;30,86;0,00;0,00;1,93;3,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;72,33;5,17;5,17;10,33;1,00;5,00;1,00;0,00;46,50;1,94;1,94;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-12-01;43,00;111,80;4,30;8,60;4,30;5,00;5,00;7,00;0,00;175,91;0,00;1,95;1,95;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-12-08;28,00;93,33;4,67;9,33;9,33;1,00;1,00;7,00;0,00;168,00;0,00;2,00;0,00;0,00;0,00;5,00;3,00;0,00;1,00;0,00;0,00
2019-12-15;30,00;70,00;5,00;10,00;5,00;3,00;8,00;4,00;0,00;116,25;1,88;1,88;3,75;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00
2019-12-22;28,00;84,00;4,67;4,67;9,33;0,00;13,00;6,00;3,00;272,00;0,00;0,00;2,00;1,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00
2019-12-29;37,00;111,00;9,25;9,25;4,63;0,00;4,00;6,00;0,00;222,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-01-05;53,00;70,67;8,83;8,83;8,83;1,00;7,00;7,00;0,00;60,57;1,89;0,00;1,89;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
