Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;23,00;147,86;1,64;39,43;6,57;9,00;6,00;3,00;3,00;3,00;3,00;1,00;1,00
2019-01-13;21,00;138,00;3,00;39,00;6,00;11,00;5,00;5,00;5,00;4,00;3,00;1,00;0,50
2019-01-20;22,00;125,71;3,14;40,86;6,29;8,00;4,00;2,00;4,00;2,00;3,00;2,00;1,00
2019-01-27;17,00;146,20;1,70;47,60;6,80;11,00;7,00;1,00;3,00;4,00;3,00;1,00;1,00
2019-02-03;13,00;133,25;3,25;52,00;6,50;10,00;5,00;2,00;7,00;2,00;3,00;1,00;1,00
2019-02-10;16,00;147,20;3,20;57,60;3,20;9,00;5,00;1,00;6,00;4,00;4,00;1,00;1,00
2019-02-17;17,00;153,00;1,70;57,80;10,20;7,00;7,00;1,00;5,00;3,00;3,00;0,50;1,00
2019-02-24;16,00;150,40;3,20;57,60;6,40;11,00;7,00;1,00;4,00;3,00;4,00;2,00;1,00
2019-03-03;17,00;170,00;3,40;61,20;6,80;7,00;10,00;2,00;4,00;3,00;3,00;2,00;0,50
2019-03-10;20,00;163,33;3,33;63,33;6,67;10,00;6,00;2,00;8,00;3,00;2,00;3,00;1,00
2019-03-17;22,00;154,00;3,14;59,71;6,29;12,00;7,00;2,00;6,00;4,00;4,00;2,00;1,00
2019-03-24;18,00;147,00;3,00;69,00;6,00;11,00;9,00;2,00;6,00;2,00;2,00;3,00;1,00
2019-03-31;23,00;164,29;1,64;65,71;6,57;12,00;8,00;4,00;4,00;3,00;5,00;3,00;1,00
2019-04-07;36,00;202,91;1,64;72,00;9,82;13,00;7,00;4,00;4,00;3,00;4,00;2,00;1,00
2019-04-14;35,00;318,18;3,18;92,27;6,36;15,00;9,00;4,00;5,00;5,00;3,00;1,00;1,00
