Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;36,00;35,00;37,00;30,00;9,00;5,54;8,31;13,85;22,15
2019-01-13;43,00;33,00;19,00;24,00;14,00;2,69;5,38;13,44;16,13
2019-01-20;36,00;35,00;33,00;21,00;14,00;2,77;2,77;22,15;22,15
2019-01-27;39,00;48,00;28,00;18,00;18,00;5,57;2,79;16,71;13,93
2019-02-03;27,00;15,00;33,00;29,00;9,00;10,80;0,00;10,80;270,00
2019-02-10;49,00;11,00;29,00;18,00;7,00;5,76;5,76;8,65;20,18
2019-02-17;44,00;14,00;23,00;18,00;9,00;8,25;2,75;11,00;13,75
2019-02-24;33,00;17,00;23,00;20,00;9,00;2,75;8,25;19,25;5,50
2019-03-03;38,00;17,00;32,00;21,00;11,00;5,43;8,14;8,14;13,57
2019-03-10;26,00;10,00;18,00;35,00;6,00;2,60;5,20;7,80;18,20
2019-03-17;30,00;5,00;21,00;35,00;14,00;5,45;5,45;10,91;27,27
2019-03-24;52,00;26,00;21,00;12,00;33,00;5,47;10,95;13,68;16,42
2019-03-31;25,00;19,00;18,00;20,00;21,00;2,78;2,78;8,33;13,89
2019-04-07;23,00;6,00;16,00;17,00;12,00;2,88;5,75;5,75;11,50
2019-04-14;24,00;15,00;9,00;18,00;17,00;8,00;2,67;8,00;10,67
2019-04-21;67,00;12,00;20,00;25,00;5,00;5,58;13,96;8,38;16,75
2019-04-28;32,00;13,00;29,00;26,00;13,00;2,67;8,00;0,00;16,00
2019-05-05;30,00;24,00;6,00;23,00;10,00;8,18;2,73;5,45;16,36
2019-05-12;28,00;54,00;7,00;26,00;13,00;0,00;5,60;2,80;11,20
2019-05-19;60,00;100,00;23,00;22,00;11,00;1,36;5,45;10,91;21,82
2019-05-26;29,00;21,00;17,00;22,00;10,00;2,90;1,45;5,80;14,50
2019-06-02;40,00;32,00;15,00;33,00;3,00;8,57;2,86;11,43;20,00
2019-06-09;49,00;16,00;11,00;23,00;6,00;5,44;2,72;5,44;19,06
2019-06-16;45,00;13,00;18,00;29,00;6,00;2,81;5,63;8,44;16,88
2019-06-23;48,00;15,00;18,00;37,00;6,00;2,82;5,65;8,47;81,88
2019-06-30;67,00;18,00;14,00;28,00;15,00;2,79;11,17;8,38;13,96
2019-07-07;51,00;16,00;19,00;27,00;13,00;5,37;2,68;8,05;13,42
2019-07-14;22,00;21,00;17,00;36,00;3,00;2,75;5,50;11,00;16,50
2019-07-21;64,00;22,00;22,00;29,00;9,00;5,57;2,78;8,35;16,70
2019-07-28;74,00;22,00;16,00;20,00;8,00;2,74;2,74;8,22;27,41
2019-08-04;90,00;7,00;16,00;30,00;5,00;2,81;5,63;14,06;92,81
2019-08-11;82,00;41,00;36,00;42,00;5,00;2,73;5,47;21,87;24,60
2019-08-18;76,00;20,00;27,00;38,00;6,00;5,63;5,63;8,44;81,63
2019-08-25;38,00;24,00;9,00;26,00;10,00;5,43;2,71;8,14;21,71
2019-09-01;49,00;31,00;22,00;33,00;7,00;2,72;10,89;19,06;13,61
2019-09-08;47,00;15,00;24,00;25,00;6,00;5,53;2,76;11,06;19,35
2019-09-15;32,00;14,00;23,00;29,00;14,00;1,45;5,82;11,64;8,73
2019-09-22;27,00;15,00;13,00;34,00;8,00;0,00;5,40;10,80;18,90
2019-09-29;33,00;12,00;16,00;30,00;11,00;0,00;2,75;16,50;16,50
2019-10-06;39,00;20,00;14,00;26,00;13,00;2,79;2,79;5,57;33,43
2019-10-13;35,00;18,00;10,00;32,00;21,00;2,69;2,69;8,08;13,46
2019-10-20;19,00;12,00;14,00;20,00;3,00;5,43;5,43;19,00;21,71
2019-10-27;23,00;15,00;21,00;18,00;10,00;2,88;5,75;8,63;14,38
2019-11-03;20,00;25,00;16,00;51,00;7,00;2,86;8,57;5,71;28,57
2019-11-10;31,00;29,00;19,00;27,00;9,00;2,82;5,64;11,27;16,91
2019-11-17;33,00;25,00;20,00;22,00;3,00;2,75;1,38;5,50;19,25
2019-11-24;25,00;12,00;19,00;21,00;8,00;2,78;0,00;5,56;11,11
2019-12-01;16,00;17,00;15,00;23,00;8,00;2,67;5,33;16,00;13,33
2019-12-08;18,00;15,00;11,00;29,00;8,00;3,00;3,00;18,00;33,00
2019-12-15;33,00;27,00;16,00;30,00;6,00;0,00;2,75;16,50;8,25
2019-12-22;28,00;29,00;18,00;34,00;16,00;2,80;2,80;19,60;19,60
