Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;16,00;144,00;3,20;16,00;28,80;8,00;12,00;5,00;4,00;6,00;8,00;1,00;2,00
2019-01-13;25,00;128,13;1,56;21,88;21,88;8,00;8,00;7,00;7,00;4,00;4,00;2,00;2,00
2019-01-20;27,00;138,00;3,00;18,00;24,00;9,00;12,00;10,00;3,00;7,00;5,00;2,00;4,00
2019-01-27;16,00;147,20;1,60;22,40;16,00;9,00;9,00;3,00;4,00;4,00;4,00;1,00;2,00
2019-02-03;14,00;168,00;1,75;28,00;24,50;9,00;14,00;1,00;2,00;5,00;2,00;6,00;1,00
2019-02-10;19,00;145,67;3,17;28,50;22,17;15,00;13,00;3,00;4,00;1,00;3,00;5,00;0,00
2019-02-17;25,00;153,13;0,00;18,75;25,00;12,00;8,00;4,00;4,00;5,00;2,00;2,00;2,00
2019-02-24;20,00;170,00;3,33;36,67;30,00;13,00;11,00;7,00;4,00;7,00;9,00;5,00;3,00
2019-03-03;22,00;150,86;1,57;25,14;22,00;9,00;18,00;0,00;2,00;8,00;6,00;4,00;5,00
2019-03-10;26,00;159,25;1,63;26,00;32,50;15,00;12,00;3,00;5,00;4,00;5,00;3,00;3,00
2019-03-17;24,00;141,00;3,00;21,00;21,00;12,00;8,00;1,00;3,00;7,00;8,00;5,00;4,00
2019-03-24;28,00;168,00;3,11;28,00;21,78;17,00;8,00;1,00;2,00;6,00;2,00;4,00;2,00
2019-03-31;35,00;165,45;1,59;31,82;35,00;22,00;14,00;5,00;4,00;8,00;3,00;6,00;6,00
2019-04-07;47,00;191,13;3,13;40,73;50,13;16,00;18,00;8,00;5,00;10,00;4,00;5,00;2,00
2019-04-14;49,00;278,69;3,06;64,31;52,06;19,00;10,00;4,00;3,00;9,00;6,00;8,00;12,00
2019-04-21;39,00;178,75;3,25;55,25;45,50;13,00;17,00;7,00;3,00;7,00;2,00;3,00;4,00
2019-04-28;40,00;147,69;1,54;52,31;21,54;14,00;14,00;4,00;4,00;7,00;3,00;2,00;5,00
2019-05-05;31,00;127,10;3,10;31,00;18,60;12,00;14,00;2,00;5,00;5,00;7,00;5,00;5,00
2019-05-12;34,00;142,18;1,55;34,00;21,64;18,00;10,00;7,00;8,00;6,00;7,00;5,00;2,00
2019-05-19;36,00;166,91;1,64;32,73;39,27;13,00;19,00;9,00;4,00;4,00;6,00;8,00;2,00
2019-05-26;61,00;157,32;0,00;54,58;41,74;12,00;16,00;7,00;6,00;4,00;5,00;3,00;8,00
2019-06-02;35,00;171,82;0,00;25,45;31,82;17,00;20,00;4,00;6,00;4,00;8,00;3,00;5,00
2019-06-09;47,00;141,00;3,13;28,20;31,33;12,00;13,00;11,00;6,00;7,00;5,00;5,00;6,00
2019-06-16;47,00;141,00;3,13;28,20;31,33;22,00;8,00;10,00;4,00;8,00;9,00;6,00;4,00
2019-06-23;42,00;151,85;3,23;25,85;32,31;19,00;12,00;7,00;7,00;9,00;3,00;2,00;3,00
2019-06-30;46,00;154,43;3,29;26,29;39,43;20,00;12,00;5,00;6,00;9,00;7,00;6,00;1,00
2019-07-07;50,00;150,00;3,13;34,38;34,38;19,00;12,00;4,00;6,00;11,00;5,00;3,00;3,00
2019-07-14;54,00;165,18;3,18;34,94;34,94;22,00;14,00;5,00;6,00;16,00;7,00;5,00;1,00
2019-07-21;62,00;172,95;1,63;45,68;29,37;23,00;18,00;3,00;7,00;10,00;7,00;6,00;7,00
2019-07-28;53,00;165,24;3,12;37,41;37,41;21,00;18,00;6,00;6,00;7,00;7,00;6,00;6,00
2019-08-04;42,00;155,08;3,23;35,54;38,77;22,00;15,00;8,00;6,00;14,00;7,00;4,00;3,00
2019-08-11;47,00;147,27;3,13;34,47;31,33;22,00;17,00;8,00;3,00;10,00;6,00;5,00;0,00
2019-08-18;43,00;144,36;3,07;33,79;27,64;16,00;13,00;11,00;3,00;6,00;6,00;3,00;4,00
2019-08-25;41,00;154,54;1,58;34,69;31,54;17,00;14,00;10,00;8,00;5,00;5,00;4,00;3,00
2019-09-01;41,00;173,46;3,15;44,15;31,54;14,00;14,00;4,00;1,00;12,00;6,00;4,00;5,00
2019-09-08;41,00;170,31;0,00;47,31;44,15;13,00;16,00;6,00;8,00;5,00;3,00;5,00;6,00
2019-09-15;36,00;186,55;3,27;58,91;29,45;13,00;13,00;5,00;8,00;5,00;4,00;3,00;4,00
2019-09-22;36,00;199,64;1,64;49,09;32,73;19,00;7,00;5,00;4,00;7,00;4,00;1,00;8,00
2019-09-29;42,00;203,54;3,23;35,54;32,31;19,00;9,00;5,00;4,00;7,00;2,00;4,00;2,00
2019-10-06;31,00;189,10;3,10;49,60;37,20;14,00;12,00;3,00;2,00;2,00;4,00;2,00;6,00
2019-10-13;23,00;193,86;3,29;46,00;36,14;13,00;12,00;4,00;4,00;2,00;4,00;3,00;5,00
2019-10-20;22,00;179,14;6,29;34,57;34,57;9,00;9,00;4,00;3,00;6,00;4,00;2,00;3,00
2019-10-27;16,00;172,80;1,60;35,20;25,60;11,00;8,00;7,00;2,00;3,00;6,00;2,00;5,00
2019-11-03;16,00;156,80;3,20;41,60;41,60;9,00;6,00;4,00;3,00;6,00;3,00;1,00;4,00
2019-11-10;22,00;147,71;3,14;47,14;34,57;6,00;9,00;5,00;4,00;3,00;5,00;1,00;2,00
2019-11-17;15,00;138,00;3,00;42,00;21,00;4,00;8,00;5,00;1,00;0,00;4,00;1,00;5,00
2019-11-24;15,00;141,00;3,00;51,00;27,00;8,00;6,00;3,00;4,00;4,00;2,00;1,00;3,00
2019-12-01;15,00;150,00;1,50;45,00;39,00;4,00;7,00;3,00;4,00;3,00;3,00;1,00;2,00
2019-12-08;14,00;154,00;7,00;52,50;31,50;8,00;8,00;6,00;4,00;6,00;1,00;1,00;2,00
2019-12-15;25,00;156,25;3,13;37,50;31,25;11,00;8,00;2,00;4,00;4,00;4,00;0,00;1,00
2019-12-22;26,00;191,75;3,25;39,00;29,25;16,00;9,00;3,00;5,00;3,00;1,00;2,00;4,00
2019-12-29;16,00;153,60;3,20;32,00;25,60;11,00;11,00;4,00;5,00;5,00;4,00;6,00;3,00
2020-01-05;17,00;166,60;3,40;30,60;30,60;9,00;13,00;5,00;3,00;4,00;4,00;1,00;5,00
2020-01-12;16,00;144,00;3,20;22,40;25,60;13,00;6,00;5,00;5,00;7,00;2,00;2,00;2,00
2020-01-19;28,00;136,89;3,11;21,78;24,89;8,00;7,00;3,00;5,00;6,00;5,00;2,00;2,00
2020-01-26;19,00;129,83;0,00;25,33;22,17;5,00;8,00;5,00;2,00;3,00;3,00;1,00;4,00
2020-02-02;29,00;132,11;3,22;22,56;22,56;14,00;11,00;4,00;7,00;3,00;3,00;1,00;4,00
2020-02-09;33,00;141,00;3,00;24,00;27,00;10,00;12,00;4,00;1,00;5,00;1,00;1,00;4,00
2020-02-16;26,00;165,75;3,25;29,25;26,00;12,00;15,00;5,00;3,00;7,00;3,00;4,00;7,00
2020-02-23;22,00;150,86;3,14;31,43;28,29;12,00;8,00;2,00;5,00;0,00;3,00;3,00;2,00
2020-03-01;21,00;123,00;3,00;27,00;21,00;13,00;11,00;4,00;2,00;3,00;3,00;1,00;4,00
2020-03-08;18,00;99,00;1,50;15,00;18,00;8,00;6,00;2,00;2,00;4,00;2,00;2,00;0,00
2020-03-15;11,00;71,50;1,38;5,50;11,00;6,00;5,00;2,00;1,00;2,00;0,00;2,00;1,00
2020-03-22;6,00;45,00;1,50;9,00;3,00;5,00;4,00;0,00;1,00;4,00;0,00;1,00;0,00
2020-03-29;2,00;26,00;0,00;2,00;4,00;2,00;4,00;1,00;1,00;1,00;1,00;1,00;1,00
2020-04-05;3,00;33,00;1,50;6,00;3,00;5,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00
2020-04-12;6,00;45,00;1,50;3,00;6,00;4,00;2,00;3,00;1,00;0,00;1,00;0,00;1,00
2020-04-19;4,00;44,00;0,00;8,00;8,00;6,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00
2020-04-26;6,00;33,00;0,00;3,00;6,00;4,00;5,00;1,00;2,00;1,00;1,00;1,00;1,00
2020-05-03;7,00;45,50;1,75;7,00;3,50;3,00;2,00;3,00;0,00;1,00;1,00;0,00;0,00
2020-05-10;9,00;36,00;1,50;6,00;6,00;5,00;3,00;3,00;3,00;0,00;4,00;1,00;1,00
2020-05-17;11,00;40,33;0,00;14,67;3,67;5,00;5,00;2,00;1,00;5,00;2,00;1,00;0,00
2020-05-24;10,00;46,67;3,33;10,00;6,67;7,00;7,00;0,00;2,00;2,00;1,00;1,00;1,00
2020-05-31;25,00;43,75;1,56;12,50;15,63;10,00;3,00;7,00;3,00;2,00;2,00;1,00;2,00
2020-06-07;23,00;59,14;1,64;16,43;19,71;20,00;10,00;4,00;3,00;4,00;4,00;2,00;3,00
2020-06-14;33,00;92,40;3,30;19,80;19,80;16,00;11,00;4,00;3,00;5,00;4,00;4,00;4,00
2020-06-21;46,00;67,47;1,53;12,27;18,40;23,00;7,00;3,00;1,00;7,00;6,00;4,00;3,00
2020-06-28;44,00;78,57;1,57;15,71;18,86;15,00;13,00;3,00;3,00;11,00;7,00;1,00;1,00
2020-07-05;76,00;88,67;3,17;31,67;25,33;23,00;13,00;3,00;1,00;15,00;4,00;4,00;1,00
2020-07-12;90,00;77,14;1,61;28,93;28,93;27,00;12,00;3,00;4,00;14,00;25,00;4,00;2,00
2020-07-19;100,00;90,32;3,23;25,81;32,26;41,00;11,00;5,00;4,00;10,00;16,00;6,00;3,00
2020-07-26;76,00;79,17;0,00;22,17;31,67;33,00;13,00;5,00;2,00;12,00;8,00;5,00;3,00
2020-08-02;72,00;81,39;1,57;25,04;25,04;29,00;11,00;4,00;4,00;10,00;4,00;1,00;4,00
2020-08-09;55,00;71,18;3,24;19,41;25,88;19,00;15,00;2,00;6,00;10,00;6,00;3,00;1,00
2020-08-16;35,00;76,36;3,18;19,09;25,45;9,00;10,00;5,00;5,00;4,00;3,00;1,00;1,00
2020-08-23;27,00;74,25;0,00;16,88;13,50;9,00;5,00;2,00;2,00;5,00;1,00;1,00;3,00
2020-08-30;29,00;64,44;1,61;22,56;19,33;7,00;9,00;2,00;1,00;1,00;1,00;3,00;1,00
2020-09-06;15,00;60,00;3,00;18,00;15,00;8,00;9,00;3,00;3,00;0,00;2,00;2,00;1,00
2020-09-13;9,00;60,00;1,50;15,00;18,00;16,00;1,00;3,00;1,00;4,00;3,00;0,00;3,00
2020-09-20;11,00;44,00;0,00;24,75;11,00;3,00;2,00;1,00;1,00;3,00;2,00;1,00;0,00
2020-09-27;8,00;45,33;2,67;16,00;16,00;3,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00
2020-10-04;9,00;48,00;3,00;24,00;15,00;1,00;4,00;1,00;1,00;3,00;2,00;0,00;1,00
2020-10-11;6,00;39,00;3,00;21,00;15,00;4,00;1,00;2,00;1,00;2,00;1,00;2,00;2,00
2020-10-18;5,00;30,00;1,25;12,50;12,50;4,00;1,00;2,00;1,00;0,00;2,00;1,00;1,00
2020-10-25;25,00;46,88;1,56;6,25;9,38;3,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00
2020-11-01;5,00;30,00;0,00;5,00;5,00;7,00;1,00;2,00;1,00;1,00;0,00;0,00;1,00
2020-11-08;5,00;22,50;1,25;5,00;7,50;4,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00
2020-11-15;7,00;38,50;1,75;3,50;7,00;4,00;2,00;1,00;1,00;3,00;0,00;0,00;0,00
2020-11-22;4,00;48,00;2,00;8,00;4,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00
