Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;26,00;7,00;22,00;38,00;4,00;2,00;8,00;11,00;7,00
2019-01-13;36,00;14,00;14,00;28,00;0,00;5,00;4,00;5,00;7,00
2019-01-20;28,00;8,00;11,00;29,00;0,00;0,00;5,00;10,00;2,00
2019-01-27;35,00;13,00;12,00;25,00;8,00;3,00;2,00;10,00;10,00
2019-02-03;29,00;12,00;16,00;23,00;4,00;2,00;6,00;7,00;10,00
2019-02-10;25,00;5,00;17,00;30,00;4,00;3,00;2,00;9,00;2,00
2019-02-17;34,00;9,00;21,00;30,00;4,00;7,00;4,00;12,00;5,00
2019-02-24;36,00;12,00;12,00;33,00;2,00;2,00;9,00;3,00;7,00
2019-03-03;31,00;12,00;23,00;29,00;0,00;4,00;2,00;5,00;5,00
2019-03-10;26,00;5,00;5,00;30,00;0,00;2,00;2,00;2,00;0,00
2019-03-17;22,00;16,00;16,00;18,00;6,00;7,00;6,00;5,00;2,00
2019-03-24;70,00;25,00;18,00;36,00;4,00;0,00;2,00;11,00;5,00
2019-03-31;28,00;7,00;15,00;29,00;2,00;7,00;15,00;7,00;0,00
2019-04-07;33,00;10,00;10,00;31,00;2,00;3,00;4,00;7,00;3,00
2019-04-14;41,00;5,00;16,00;20,00;4,00;0,00;2,00;4,00;5,00
2019-04-21;25,00;9,00;10,00;23,00;2,00;5,00;2,00;9,00;2,00
2019-04-28;43,00;7,00;16,00;17,00;7,00;3,00;6,00;12,00;2,00
2019-05-05;40,00;20,00;62,00;27,00;0,00;2,00;15,00;10,00;13,00
2019-05-12;62,00;12,00;9,00;22,00;2,00;0,00;4,00;3,00;31,00
2019-05-19;38,00;15,00;19,00;29,00;2,00;2,00;6,00;5,00;5,00
2019-05-26;71,00;12,00;12,00;15,00;2,00;0,00;5,00;7,00;2,00
2019-06-02;22,00;7,00;23,00;28,00;3,00;0,00;2,00;13,00;5,00
2019-06-09;24,00;8,00;18,00;22,00;3,00;5,00;7,00;5,00;5,00
2019-06-16;16,00;12,00;12,00;28,00;4,00;0,00;11,00;3,00;2,00
2019-06-23;32,00;14,00;16,00;25,00;2,00;2,00;4,00;5,00;9,00
2019-06-30;45,00;9,00;21,00;25,00;2,00;2,00;4,00;3,00;5,00
2019-07-07;54,00;12,00;12,00;21,00;2,00;0,00;6,00;10,00;0,00
2019-07-14;57,00;16,00;14,00;29,00;0,00;2,00;6,00;12,00;4,00
2019-07-21;58,00;14,00;20,00;40,00;7,00;4,00;8,00;4,00;5,00
