Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;89,00;55,00;38,00;49,00;71,00;31,00;11,00;38,00;17,00;15,34;102,30;5,11;38,87;0,00;23,00;11,00;11,00;1,00;46,00;36,00;13,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;44,00;39,00;36,00;63,00;36,00;12,00;26,00;11,00;10,20;93,88;7,14;44,90;1,00;18,00;8,00;10,00;1,00;41,00;35,00;13,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;79,00;38,00;41,00;30,00;51,00;28,00;11,00;26,00;16,00;7,18;79,00;6,16;28,73;2,00;50,00;8,00;12,00;1,00;33,00;30,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;80,00;31,00;29,00;34,00;48,00;33,00;11,00;28,00;13,00;9,23;89,23;7,18;31,79;0,00;18,00;6,00;6,00;2,00;37,00;31,00;5,00;0,00;2,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;88,00;28,00;35,00;25,00;45,00;27,00;8,00;19,00;9,00;11,26;73,67;6,14;22,51;0,00;20,00;7,00;8,00;2,00;35,00;25,00;8,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;71,00;33,00;30,00;26,00;39,00;20,00;7,00;13,00;9,00;6,17;71,00;5,14;19,55;3,00;20,00;5,00;17,00;0,00;33,00;21,00;6,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;33,00;34,00;29,00;51,00;16,00;11,00;16,00;7,00;8,25;62,88;6,18;22,68;2,00;25,00;8,00;10,00;0,00;28,00;27,00;6,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;64,00;23,00;30,00;22,00;42,00;30,00;3,00;20,00;10,00;3,05;56,89;3,05;14,22;1,00;15,00;7,00;7,00;1,00;26,00;20,00;7,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;64,00;31,00;31,00;23,00;29,00;25,00;9,00;18,00;8,00;7,23;61,94;4,13;23,74;1,00;17,00;3,00;6,00;0,00;28,00;42,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;55,00;33,00;24,00;26,00;35,00;25,00;5,00;14,00;10,00;4,15;49,81;1,04;18,68;1,00;11,00;5,00;8,00;0,00;24,00;18,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;50,00;26,00;26,00;22,00;40,00;17,00;7,00;18,00;7,00;8,16;47,96;1,02;11,22;0,00;11,00;6,00;6,00;0,00;21,00;20,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;47,00;29,00;19,00;16,00;34,00;14,00;6,00;17,00;5,00;1,02;44,96;5,11;12,26;1,00;9,00;4,00;3,00;0,00;20,00;8,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;38,00;26,00;18,00;14,00;30,00;16,00;2,00;13,00;8,00;4,11;29,78;3,08;7,19;0,00;10,00;3,00;4,00;1,00;17,00;22,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-07;34,00;30,00;18,00;13,00;25,00;9,00;1,00;12,00;4,00;1,03;25,76;4,12;8,24;0,00;8,00;4,00;2,00;1,00;21,00;10,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;20,00;24,00;11,00;8,00;18,00;6,00;4,00;5,00;6,00;3,00;22,00;1,00;7,00;1,00;5,00;1,00;2,00;0,00;7,00;13,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;29,00;13,00;13,00;4,00;13,00;5,00;3,00;3,00;5,00;2,07;21,75;1,04;6,21;0,00;3,00;1,00;3,00;0,00;6,00;5,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;29,00;8,00;10,00;2,00;13,00;4,00;0,00;2,00;3,00;1,00;16,00;1,00;7,00;0,00;2,00;2,00;2,00;0,00;5,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;17,00;7,00;9,00;3,00;12,00;6,00;1,00;4,00;1,00;1,00;20,00;1,00;4,00;0,00;2,00;2,00;1,00;0,00;3,00;4,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;21,00;3,00;5,00;3,00;5,00;3,00;1,00;1,00;1,00;1,05;13,65;1,05;2,10;0,00;3,00;2,00;3,00;1,00;3,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;21,00;6,00;6,00;1,00;11,00;4,00;3,00;3,00;1,00;3,00;20,00;1,00;4,00;0,00;4,00;1,00;2,00;1,00;7,00;4,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-05-26;33,00;3,00;7,00;3,00;9,00;3,00;3,00;1,00;3,00;2,06;15,47;1,03;4,13;1,00;3,00;2,00;4,00;0,00;6,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-02;34,00;5,00;12,00;4,00;9,00;6,00;2,00;4,00;2,00;1,03;21,64;1,03;3,09;0,00;6,00;0,00;3,00;1,00;5,00;4,00;2,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-06-09;39,00;7,00;11,00;9,00;3,00;4,00;1,00;6,00;3,00;2,05;22,58;1,03;7,18;0,00;6,00;3,00;3,00;1,00;6,00;6,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;6,00;10,00;5,00;10,00;6,00;1,00;6,00;3,00;2,05;18,47;2,05;7,18;2,00;0,00;1,00;1,00;0,00;7,00;4,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;40,00;4,00;14,00;3,00;7,00;2,00;2,00;4,00;1,00;2,05;27,69;2,05;10,26;1,00;3,00;1,00;4,00;0,00;7,00;6,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
