Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;317,75;30,75;46,13;76,88;49,20;37,93;24,60;36,90;22,00;34,00;6,00;8,00
2019-01-13;39,00;297,38;24,38;48,75;68,25;49,26;37,97;25,66;39,00;21,00;33,00;6,00;8,00
2019-01-20;38,00;342,00;38,00;48,86;76,00;47,24;40,05;26,70;33,89;24,00;32,00;6,00;6,00
2019-01-27;31,00;315,17;25,83;46,50;62,00;46,50;51,67;17,57;35,13;22,00;30,00;7,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;49,60;37,20;17,57;37,20;22,00;34,00;6,00;6,00
2019-02-10;31,00;346,17;25,83;46,50;56,83;49,60;39,27;16,53;36,17;23,00;34,00;8,00;5,00
2019-02-17;31,00;351,33;25,83;46,50;62,00;55,80;40,30;14,47;38,23;25,00;34,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;63,94;39,19;17,53;39,19;26,00;33,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;67,17;56,83;45,47;16,53;36,17;30,00;36,00;7,00;5,00
2019-03-10;35,00;325,00;20,00;45,00;55,00;51,47;40,15;14,41;38,09;23,00;32,00;8,00;5,00
2019-03-17;30,00;360,00;20,00;45,00;55,00;58,00;38,00;13,00;33,00;24,00;32,00;7,00;5,00
2019-03-24;36,00;339,43;25,71;51,43;56,57;57,18;39,18;15,88;38,12;24,00;32,00;7,00;5,00
2019-03-31;46,00;373,11;30,67;51,11;86,89;62,36;43,96;30,67;35,78;26,00;45,00;9,00;8,00
2019-04-07;51,00;357,00;30,60;51,00;66,30;65,57;43,71;32,27;38,51;28,00;39,00;9,00;8,00
2019-04-14;57,00;518,18;41,45;46,64;67,36;63,11;45,80;30,54;38,68;28,00;46,00;9,00;9,00
2019-04-21;55,00;370,00;30,00;50,00;70,00;64,34;45,66;30,09;36,32;31,00;32,00;10,00;8,00
2019-04-28;52,00;348,40;31,20;46,80;62,40;66,56;41,60;34,32;37,44;26,00;34,00;7,00;9,00
2019-05-05;50,00;344,44;33,33;50,00;66,67;63,54;40,63;31,25;36,46;24,00;31,00;8,00;9,00
2019-05-12;51,00;306,00;30,60;45,90;66,30;57,12;39,78;27,54;33,66;24,00;32,00;8,00;8,00
2019-05-19;49,00;348,44;32,67;54,44;81,67;56,15;41,85;30,63;33,69;25,00;29,00;8,00;8,00
2019-05-26;52,00;364,00;31,20;52,00;72,80;63,22;44,86;30,59;37,73;28,00;31,00;10,00;9,00
2019-06-02;57,00;373,09;31,09;46,64;72,55;64,13;45,80;30,54;38,68;29,00;33,00;10,00;9,00
2019-06-09;59,00;391,55;32,18;53,64;75,09;68,32;46,58;32,09;37,26;29,00;32,00;12,00;8,00
2019-06-16;65,00;417,08;37,92;54,17;75,83;69,13;45,40;27,86;39,21;30,00;34,00;11,00;8,00
2019-06-23;67,00;407,15;30,92;51,54;77,31;75,25;45,35;31,95;39,17;32,00;34,00;12,00;10,00
2019-06-30;66,00;385,85;35,54;50,77;81,23;76,31;45,38;33,00;39,19;31,00;35,00;13,00;12,00
2019-07-07;66,00;380,77;35,54;50,77;76,15;78,38;48,47;31,97;39,19;35,00;34,00;14,00;11,00
2019-07-14;68,00;402,77;31,38;52,31;73,23;81,60;50,22;29,29;40,80;35,00;36,00;15,00;9,00
2019-07-21;71,00;405,71;30,43;50,71;76,07;83,35;53,51;33,96;41,16;37,00;36,00;14,00;8,00
2019-07-28;74,00;412,29;37,00;58,14;79,29;93,80;52,11;34,39;43,77;42,00;42,00;12,00;10,00
2019-08-04;81,00;415,13;35,44;55,69;75,94;94,33;55,37;34,86;46,14;47,00;43,00;12,00;11,00
2019-08-11;85,00;430,31;47,81;58,44;79,69;95,37;63,23;37,32;47,68;52,00;46,00;14,00;10,00
2019-08-18;74,00;391,14;37,00;68,71;74,00;88,39;55,50;33,92;45,22;41,00;36,00;11,00;9,00
