Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;35,00;9,00;14,00;5,00;15,00;12,00;8,00;2,00;2,00;5,00;0,00;4,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;32,00;10,00;10,00;12,00;11,00;10,00;7,00;2,00;4,00;2,00;0,00;3,00;1,00;2,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00
2019-01-20;30,00;9,00;13,00;5,00;7,00;5,00;5,00;8,00;2,00;2,00;1,00;2,00;3,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;22,00;11,00;13,00;6,00;8,00;3,00;8,00;8,00;5,00;7,00;1,00;2,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-02-03;18,00;6,00;15,00;10,00;5,00;8,00;7,00;9,00;4,00;3,00;3,00;5,00;2,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00
2019-02-10;27,00;9,00;15,00;8,00;8,00;13,00;11,00;2,00;2,00;6,00;4,00;2,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;25,00;8,00;8,00;11,00;8,00;15,00;5,00;5,00;7,00;2,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-02-24;28,00;11,00;11,00;11,00;10,00;7,00;3,00;1,00;3,00;3,00;3,00;6,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-03;31,00;9,00;14,00;12,00;14,00;12,00;11,00;4,00;4,00;2,00;2,00;3,00;2,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00
2019-03-10;22,00;11,00;11,00;9,00;9,00;6,00;8,00;1,00;3,00;1,00;0,00;4,00;3,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-03-17;26,00;15,00;19,00;9,00;7,00;8,00;5,00;3,00;0,00;7,00;1,00;3,00;5,00;0,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00
2019-03-24;37,00;11,00;9,00;9,00;7,00;10,00;7,00;5,00;7,00;6,00;3,00;3,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-03-31;37,00;18,00;14,00;19,00;15,00;15,00;4,00;10,00;3,00;6,00;1,00;3,00;1,00;2,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00
2019-04-07;45,00;16,00;27,00;17,00;6,00;19,00;7,00;4,00;5,00;6,00;6,00;6,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-14;36,00;6,00;24,00;30,00;12,00;14,00;7,00;4,00;2,00;5,00;5,00;7,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-04-21;41,00;16,00;22,00;14,00;16,00;9,00;11,00;10,00;6,00;7,00;1,00;4,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00
2019-04-28;35,00;12,00;20,00;7,00;17,00;12,00;9,00;6,00;3,00;2,00;1,00;4,00;1,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;1,00
2019-05-05;43,00;15,00;13,00;12,00;7,00;8,00;3,00;7,00;2,00;4,00;0,00;3,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00
2019-05-12;49,00;20,00;16,00;20,00;11,00;10,00;18,00;6,00;1,00;2,00;1,00;8,00;2,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-05-19;45,00;15,00;12,00;7,00;17,00;13,00;13,00;9,00;4,00;4,00;3,00;5,00;3,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;2,00
