Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;40,00;5,00;5,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;7,00;49,00;2,00;0,00;0,00;61,18;0,00;0,00;13,00;6,00;5,00
2019-01-13;37,00;5,00;7,00;2,00;2,00;2,00;0,00;0,00;7,00;0,00;5,00;32,00;2,00;0,00;0,00;86,33;0,00;2,00;2,00;4,00;5,00
2019-01-20;35,00;3,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;5,00;19,00;0,00;0,00;0,00;51,33;0,00;0,00;2,00;0,00;5,00
2019-01-27;43,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;5,00;19,00;0,00;2,39;4,78;52,56;2,39;0,00;10,00;5,00;5,00
2019-02-03;48,00;3,00;10,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;10,00;43,00;2,00;0,00;0,00;57,60;0,00;0,00;0,00;9,00;9,00
2019-02-10;59,00;4,00;5,00;4,00;4,00;2,00;0,00;0,00;2,00;4,00;4,00;25,00;0,00;0,00;0,00;63,72;2,36;0,00;0,00;7,00;7,00
2019-02-17;56,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;38,00;0,00;0,00;0,00;63,00;0,00;0,00;5,00;2,00;0,00
2019-02-24;53,00;9,00;9,00;0,00;2,00;6,00;0,00;2,00;2,00;2,00;14,00;30,00;5,00;0,00;0,00;57,82;2,41;0,00;7,00;2,00;2,00
2019-03-03;44,00;4,00;5,00;2,00;0,00;0,00;0,00;0,00;7,00;2,00;12,00;32,00;0,00;0,00;0,00;70,89;2,44;0,00;7,00;5,00;14,00
2019-03-10;50,00;4,00;5,00;0,00;0,00;2,00;0,00;2,00;2,00;7,00;9,00;34,00;0,00;0,00;0,00;78,57;0,00;0,00;0,00;4,00;2,00
2019-03-17;36,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;9,00;42,00;0,00;0,00;0,00;64,80;0,00;0,00;0,00;2,00;11,00
2019-03-24;44,00;5,00;14,00;0,00;2,00;0,00;0,00;0,00;2,00;5,00;6,00;45,00;0,00;2,44;2,44;75,78;0,00;0,00;0,00;2,00;4,00
2019-03-31;49,00;2,00;5,00;4,00;2,00;8,00;0,00;0,00;2,00;0,00;5,00;41,00;0,00;0,00;0,00;80,85;4,90;0,00;2,00;7,00;5,00
2019-04-07;54,00;4,00;9,00;4,00;0,00;4,00;0,00;0,00;2,00;2,00;5,00;25,00;0,00;0,00;0,00;68,09;0,00;0,00;0,00;9,00;14,00
2019-04-14;40,00;10,00;10,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;8,00;54,00;6,00;0,00;0,00;72,94;0,00;0,00;6,00;2,00;6,00
2019-04-21;75,00;4,00;7,00;0,00;2,00;2,00;0,00;2,00;2,00;4,00;7,00;26,00;0,00;0,00;0,00;77,42;0,00;0,00;4,00;8,00;5,00
2019-04-28;44,00;5,00;11,00;0,00;0,00;6,00;0,00;2,00;4,00;0,00;11,00;40,00;0,00;2,44;0,00;75,78;0,00;2,00;2,00;4,00;9,00
2019-05-05;71,00;9,00;9,00;0,00;2,00;4,00;0,00;0,00;2,00;2,00;9,00;62,00;2,00;0,00;2,37;80,47;0,00;2,00;0,00;4,00;7,00
2019-05-12;54,00;0,00;9,00;4,00;0,00;4,00;0,00;0,00;2,00;2,00;4,00;43,00;0,00;0,00;0,00;56,35;4,70;0,00;0,00;4,00;13,00
2019-05-19;60,00;4,00;5,00;0,00;0,00;4,00;0,00;2,00;4,00;2,00;5,00;42,00;0,00;0,00;0,00;103,20;0,00;0,00;4,00;4,00;5,00
2019-05-26;72,00;2,00;9,00;2,00;2,00;8,00;0,00;0,00;2,00;0,00;9,00;60,00;0,00;0,00;2,40;124,80;0,00;0,00;4,00;5,00;4,00
2019-06-02;77,00;7,00;7,00;0,00;0,00;4,00;2,00;0,00;0,00;7,00;9,00;63,00;3,00;0,00;0,00;240,63;2,41;2,00;7,00;5,00;15,00
2019-06-09;67,00;16,00;7,00;2,00;0,00;4,00;2,00;0,00;4,00;4,00;5,00;76,00;4,00;4,79;2,39;138,79;2,39;0,00;7,00;2,00;5,00
2019-06-16;71,00;5,00;7,00;5,00;2,00;11,00;0,00;2,00;4,00;2,00;7,00;58,00;2,00;2,37;0,00;118,33;2,37;0,00;4,00;4,00;18,00
