Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;36,00;45,00;24,00;12,00;0,00;4,50;0,00;28,13;4,50
2019-01-13;24,00;45,00;32,00;53,00;8,00;4,57;4,57;20,57;0,00
2019-01-20;23,00;43,00;23,00;54,00;0,00;7,67;10,95;18,62;0,00
2019-01-27;23,00;39,00;15,00;31,00;0,00;0,00;3,45;42,55;16,10
2019-02-03;35,00;32,00;12,00;32,00;8,00;7,66;4,38;27,34;4,38
2019-02-10;16,00;41,00;20,00;28,00;4,00;0,00;0,00;44,57;4,57
2019-02-17;16,00;29,00;8,00;37,00;4,00;17,14;0,00;20,57;8,00
2019-02-24;44,00;45,00;28,00;36,00;0,00;4,51;0,00;28,21;4,51
2019-03-03;28,00;41,00;12,00;24,00;4,00;0,00;7,84;20,16;4,48
2019-03-10;23,00;36,00;19,00;12,00;4,00;7,67;7,67;15,33;4,38
2019-03-17;12,00;36,00;4,00;12,00;0,00;0,00;4,80;28,80;0,00
2019-03-24;44,00;37,00;16,00;28,00;4,00;4,51;4,51;23,69;7,90
2019-03-31;40,00;21,00;16,00;25,00;0,00;4,44;7,78;24,44;7,78
2019-04-07;19,00;24,00;15,00;0,00;0,00;4,47;0,00;34,65;7,82
2019-04-14;37,00;13,00;4,00;25,00;0,00;4,48;4,48;20,18;16,82
2019-04-21;12,00;38,00;4,00;17,00;0,00;7,64;7,64;19,64;7,64
2019-04-28;15,00;32,00;4,00;27,00;0,00;3,21;0,00;25,71;3,21
2019-05-05;15,00;36,00;23,00;47,00;8,00;3,21;3,21;22,50;7,50
2019-05-12;39,00;8,00;8,00;36,00;0,00;0,00;0,00;26,74;4,46
2019-05-19;35,00;20,00;19,00;12,00;0,00;0,00;7,90;23,71;11,29
2019-05-26;31,00;36,00;8,00;24,00;4,00;0,00;7,75;7,75;7,75
2019-06-02;22,00;19,00;18,00;26,00;0,00;3,30;7,70;22,00;7,70
2019-06-09;26,00;42,00;34,00;11,00;4,00;11,30;7,91;19,22;0,00
2019-06-16;15,00;12,00;15,00;38,00;4,00;0,00;7,50;25,71;3,21
2019-06-23;8,00;24,00;19,00;32,00;4,00;0,00;4,57;16,00;4,57
2019-06-30;54,00;28,00;8,00;35,00;4,00;0,00;12,12;23,14;12,12
2019-07-07;19,00;20,00;0,00;43,00;4,00;0,00;0,00;26,82;11,18
2019-07-14;20,00;17,00;12,00;37,00;4,00;0,00;7,78;24,44;7,78
2019-07-21;18,00;50,00;26,00;71,00;4,00;4,50;4,50;43,88;4,50
2019-07-28;26,00;31,00;13,00;39,00;4,00;0,00;0,00;38,43;9,04
2019-08-04;48,00;40,00;35,00;31,00;4,00;4,47;4,47;34,60;26,79
2019-08-11;24,00;45,00;8,00;37,00;12,00;4,36;7,64;27,27;0,00
2019-08-18;58,00;17,00;16,00;17,00;4,00;0,00;0,00;24,54;0,00
2019-08-25;36,00;53,00;8,00;40,00;0,00;0,00;0,00;47,25;7,88
2019-09-01;8,00;31,00;34,00;38,00;4,00;3,43;8,00;27,43;11,43
2019-09-08;8,00;24,00;11,00;27,00;0,00;3,43;8,00;35,43;11,43
2019-09-15;27,00;31,00;30,00;35,00;4,00;0,00;7,88;22,50;3,38
2019-09-22;22,00;27,00;19,00;34,00;4,00;0,00;3,30;14,30;0,00
2019-09-29;30,00;15,00;18,00;30,00;7,00;7,78;7,78;11,11;3,33
2019-10-06;26,00;42,00;29,00;30,00;4,00;11,30;3,39;37,30;7,91
2019-10-13;34,00;23,00;15,00;42,00;4,00;3,40;7,93;22,67;3,40
2019-10-20;41,00;38,00;26,00;42,00;4,00;0,00;3,32;39,89;0,00
2019-10-27;18,00;34,00;4,00;30,00;4,00;3,38;7,88;29,25;11,25
2019-11-03;29,00;38,00;18,00;48,00;0,00;3,35;0,00;25,65;7,81
2019-11-10;11,00;34,00;11,00;22,00;4,00;3,30;0,00;31,90;0,00
2019-11-17;26,00;15,00;11,00;34,00;0,00;3,39;11,30;19,22;3,39
2019-11-24;25,00;26,00;14,00;33,00;11,00;0,00;6,82;21,59;3,41
2019-12-01;30,00;34,00;11,00;26,00;4,00;0,00;7,78;22,22;0,00
2019-12-08;34,00;58,00;22,00;27,00;0,00;11,33;11,33;19,27;15,87
2019-12-15;26,00;72,00;29,00;52,00;7,00;0,00;3,39;26,00;0,00
2019-12-22;36,00;33,00;20,00;49,00;0,00;16,88;7,88;20,25;0,00
2019-12-29;34,00;59,00;15,00;31,00;4,00;23,03;7,68;37,29;0,00
2020-01-05;25,00;48,00;25,00;51,00;0,00;6,82;3,41;21,59;3,41
2020-01-12;52,00;43,00;31,00;32,00;0,00;3,32;6,64;61,96;6,64
2020-01-19;22,00;67,00;36,00;29,00;4,00;0,00;0,00;40,53;18,53
2020-01-26;18,00;29,00;14,00;14,00;4,00;0,00;3,38;34,88;11,25
2020-02-02;32,00;33,00;25,00;29,00;4,00;6,62;3,31;9,93;0,00
2020-02-09;31,00;47,00;10,00;25,00;0,00;3,32;6,64;24,36;17,71
2020-02-16;18,00;51,00;18,00;29,00;0,00;11,25;0,00;34,88;6,75
2020-02-23;28,00;22,00;14,00;25,00;0,00;6,72;3,36;24,64;6,72
2020-03-01;24,00;32,00;27,00;42,00;0,00;0,00;0,00;16,36;3,27
2020-03-08;30,00;20,00;30,00;13,00;0,00;0,00;3,33;55,56;3,33
2020-03-15;30,00;24,00;16,00;30,00;3,00;0,00;6,67;26,67;3,33
2020-03-22;20,00;17,00;7,00;37,00;0,00;6,67;10,00;16,67;3,33
2020-03-29;25,00;23,00;3,00;48,00;0,00;6,52;6,52;11,96;3,26
2020-04-05;40,00;31,00;17,00;61,00;3,00;3,33;3,33;26,67;3,33
2020-04-12;30,00;14,00;17,00;10,00;3,00;3,33;13,33;6,67;3,33
2020-04-19;39,00;20,00;16,00;33,00;0,00;6,69;0,00;16,71;6,69
2020-04-26;19,00;10,00;6,00;30,00;0,00;0,00;111,76;6,71;6,71
2020-05-03;29,00;10,00;6,00;10,00;0,00;3,35;10,04;10,04;6,69
2020-05-10;32,00;20,00;16,00;23,00;0,00;3,43;13,71;22,86;10,29
2020-05-17;26,00;13,00;13,00;17,00;3,00;3,39;13,57;10,17;0,00
2020-05-24;22,00;32,00;13,00;32,00;0,00;9,90;6,60;8,80;0,00
2020-05-31;31,00;13,00;6,00;25,00;0,00;0,00;0,00;3,32;6,64
2020-06-07;15,00;22,00;9,00;31,00;3,00;6,43;6,43;15,00;6,43
2020-06-14;34,00;26,00;9,00;32,00;0,00;8,77;3,29;18,65;21,94
2020-06-21;43,00;20,00;7,00;34,00;0,00;9,92;3,31;13,23;19,85
2020-06-28;35,00;7,00;9,00;23,00;3,00;12,42;3,39;15,81;6,77
2020-07-05;49,00;13,00;7,00;23,00;0,00;0,00;10,02;20,05;0,00
2020-07-12;39,00;26,00;11,00;11,00;0,00;6,69;3,34;14,49;7,80
2020-07-19;57,00;15,00;21,00;18,00;0,00;3,35;17,88;14,53;3,35
2020-07-26;26,00;15,00;11,00;30,00;7,00;0,00;3,39;32,78;0,00
2020-08-02;19,00;11,00;4,00;19,00;7,00;0,00;0,00;29,06;3,35
2020-08-09;7,00;18,00;14,00;22,00;0,00;7,00;7,00;32,67;7,00
2020-08-16;82,00;7,00;7,00;17,00;0,00;0,00;3,32;34,35;3,32
2020-08-23;41,00;14,00;10,00;21,00;3,00;0,00;6,83;13,67;3,42
2020-08-30;13,00;28,00;7,00;20,00;7,00;3,25;6,50;9,75;0,00
2020-09-06;47,00;7,00;7,00;24,00;3,00;3,36;13,43;3,36;6,71
