Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;46,00;935,33;7,67;15,33;15,33;22,00;15,00;40,00;7,00;4,00;2,00;4,00;2,00
2019-01-13;45,00;930,00;7,50;15,00;30,00;22,00;19,00;51,00;8,00;6,00;3,00;9,00;1,00
2019-01-20;51,00;752,25;6,38;12,75;25,50;19,00;19,00;41,00;8,00;4,00;5,00;9,00;3,00
2019-01-27;41,00;779,00;6,83;13,67;27,33;20,00;20,00;47,00;9,00;1,00;5,00;5,00;2,00
2019-02-03;49,00;931,00;8,17;16,33;16,33;25,00;14,00;46,00;5,00;4,00;4,00;5,00;1,00
2019-02-10;50,00;700,00;6,25;12,50;12,50;23,00;22,00;40,00;9,00;6,00;4,00;9,00;3,00
2019-02-17;45,00;945,00;7,50;15,00;30,00;23,00;15,00;47,00;7,00;3,00;2,00;13,00;2,00
2019-02-24;49,00;980,00;8,17;16,33;16,33;21,00;19,00;42,00;10,00;6,00;3,00;7,00;1,00
2019-03-03;55,00;935,00;6,88;13,75;27,50;26,00;15,00;43,00;10,00;7,00;4,00;14,00;1,00
2019-03-10;62,00;1054,00;7,75;15,50;15,50;24,00;27,00;56,00;14,00;4,00;2,00;7,00;1,00
2019-03-17;59,00;929,25;7,38;14,75;29,50;25,00;20,00;41,00;6,00;6,00;4,00;11,00;0,50
2019-03-24;60,00;990,00;7,50;15,00;30,00;16,00;21,00;44,00;9,00;7,00;2,00;11,00;2,00
2019-03-31;59,00;929,25;7,38;14,75;29,50;20,00;27,00;50,00;11,00;7,00;7,00;8,00;2,00
2019-04-07;61,00;930,25;7,63;30,50;15,25;22,00;19,00;43,00;10,00;7,00;1,00;11,00;2,00
2019-04-14;60,00;1500,00;7,50;30,00;15,00;29,00;17,00;45,00;12,00;5,00;3,00;10,00;3,00
2019-04-21;55,00;825,00;6,88;13,75;13,75;23,00;21,00;41,00;9,00;5,00;2,00;15,00;2,00
2019-04-28;70,00;840,00;7,00;14,00;28,00;23,00;21,00;54,00;8,00;4,00;5,00;12,00;3,00
2019-05-05;70,00;910,00;7,00;14,00;28,00;21,00;16,00;52,00;12,00;7,00;3,00;6,00;4,00
2019-05-12;66,00;897,60;6,60;13,20;26,40;29,00;24,00;48,00;10,00;6,00;6,00;16,00;4,00
2019-05-19;79,00;908,50;13,17;26,33;39,50;29,00;25,00;48,00;11,00;4,00;2,00;12,00;4,00
2019-05-26;75,00;1035,00;7,50;30,00;30,00;30,00;20,00;54,00;9,00;11,00;5,00;9,00;1,00
2019-06-02;82,00;956,67;6,83;13,67;27,33;29,00;23,00;55,00;10,00;5,00;5,00;7,00;0,50
2019-06-09;76,00;1048,80;7,60;15,20;30,40;29,00;24,00;60,00;7,00;4,00;4,00;14,00;1,00
2019-06-16;72,00;1051,20;7,20;14,40;28,80;32,00;20,00;54,00;9,00;4,00;5,00;10,00;3,00
2019-06-23;76,00;1216,00;7,60;15,20;30,40;32,00;29,00;54,00;7,00;7,00;4,00;13,00;2,00
2019-06-30;70,00;966,00;7,00;14,00;42,00;34,00;19,00;62,00;9,00;6,00;5,00;9,00;2,00
2019-07-07;72,00;1022,40;7,20;28,80;28,80;26,00;17,00;53,00;11,00;6,00;3,00;8,00;2,00
2019-07-14;65,00;871,00;13,00;26,00;13,00;24,00;20,00;63,00;8,00;8,00;5,00;12,00;4,00
2019-07-21;69,00;924,60;6,90;13,80;13,80;24,00;23,00;73,00;8,00;7,00;4,00;9,00;1,00
2019-07-28;58,00;884,50;7,25;14,50;14,50;26,00;14,00;65,00;10,00;5,00;3,00;9,00;0,50
2019-08-04;61,00;915,00;7,63;15,25;30,50;25,00;21,00;52,00;11,00;5,00;4,00;10,00;2,00
2019-08-11;67,00;804,00;6,70;26,80;13,40;23,00;24,00;56,00;7,00;7,00;3,00;9,00;3,00
2019-08-18;65,00;858,00;6,50;13,00;26,00;21,00;16,00;58,00;11,00;3,00;4,00;9,00;2,00
2019-08-25;56,00;840,00;7,00;28,00;14,00;25,00;17,00;38,00;12,00;9,00;5,00;11,00;5,00
2019-09-01;74,00;947,20;14,80;29,60;29,60;34,00;30,00;58,00;13,00;8,00;9,00;11,00;1,00
2019-09-08;63,00;1008,00;7,88;31,50;31,50;26,00;28,00;59,00;12,00;11,00;4,00;11,00;3,00
2019-09-15;75,00;990,00;7,50;30,00;30,00;28,00;22,00;55,00;11,00;8,00;12,00;9,00;3,00
2019-09-22;67,00;911,20;6,70;26,80;26,80;28,00;24,00;45,00;15,00;10,00;4,00;5,00;5,00
2019-09-29;51,00;854,25;12,75;25,50;25,50;26,00;34,00;52,00;10,00;10,00;7,00;8,00;5,00
2019-10-06;55,00;838,75;6,88;27,50;27,50;30,00;22,00;46,00;15,00;10,00;9,00;5,00;4,00
2019-10-13;48,00;976,00;8,00;32,00;32,00;24,00;24,00;47,00;13,00;13,00;8,00;8,00;3,00
2019-10-20;54,00;823,50;6,75;27,00;40,50;30,00;25,00;45,00;8,00;7,00;4,00;3,00;2,00
2019-10-27;47,00;861,67;7,83;31,33;31,33;27,00;25,00;42,00;13,00;10,00;9,00;11,00;4,00
