Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;7,00;0,00;15,00;23,00;8,00;63,00;0,00;0,00;44,80;7,00;26,25;73,50;0,00;0,00;0,00;231,00;7,00;12,25;40,25;0,00;12,25
2019-01-13;30,00;7,00;22,00;15,00;0,00;40,00;0,00;7,14;15,71;0,00;41,67;55,00;0,00;0,00;6,00;162,00;30,00;0,00;76,00;14,00;8,00
2019-01-20;29,00;0,00;36,00;22,00;8,00;15,95;0,00;7,25;14,50;15,35;23,88;30,71;0,00;0,00;0,00;156,60;5,80;29,00;45,57;0,00;14,50
2019-01-27;7,00;0,00;7,00;7,00;7,00;44,80;0,00;7,00;14,00;0,00;24,50;54,25;0,00;0,00;0,00;168,00;0,00;16,33;102,67;0,00;16,33
2019-02-03;15,00;0,00;0,00;15,00;0,00;30,00;0,00;0,00;0,00;6,67;16,67;38,33;0,00;0,00;0,00;120,00;20,00;15,00;57,86;0,00;8,57
2019-02-10;7,00;0,00;7,00;23,00;0,00;23,80;0,00;0,00;7,00;0,00;26,25;49,00;0,00;0,00;0,00;126,00;0,00;0,00;26,25;0,00;0,00
2019-02-17;23,00;0,00;46,00;15,00;0,00;17,25;0,00;0,00;23,00;8,21;49,29;46,00;8,21;0,00;0,00;207,00;17,25;8,36;0,00;8,36;14,64
2019-02-24;22,00;7,00;0,00;8,00;0,00;31,63;0,00;15,13;6,88;0,00;33,85;55,85;0,00;0,00;0,00;154,00;5,50;0,00;54,00;8,00;0,00
2019-03-03;45,00;22,00;15,00;8,00;0,00;30,94;0,00;0,00;15,47;0,00;31,67;70,00;0,00;0,00;0,00;213,75;5,63;14,32;8,18;8,18;28,64
2019-03-10;22,00;0,00;15,00;7,00;0,00;23,38;0,00;0,00;0,00;6,77;23,69;38,92;0,00;5,50;0,00;176,00;0,00;0,00;68,00;0,00;28,00
2019-03-17;15,00;0,00;0,00;0,00;0,00;66,00;0,00;0,00;7,50;0,00;23,33;30,00;6,67;0,00;0,00;105,00;0,00;0,00;32,14;0,00;0,00
2019-03-24;8,00;0,00;15,00;15,00;0,00;36,80;0,00;0,00;8,00;0,00;20,00;102,00;0,00;8,00;0,00;248,00;24,00;0,00;24,00;0,00;14,00
2019-03-31;23,00;8,00;0,00;31,00;0,00;8,63;7,19;7,19;7,19;0,00;0,00;124,86;0,00;0,00;0,00;143,75;5,75;23,00;25,09;8,36;14,64
2019-04-07;29,00;0,00;29,00;22,00;0,00;60,76;0,00;0,00;6,90;0,00;8,53;69,94;0,00;0,00;0,00;150,80;5,80;74,57;31,07;0,00;22,79
2019-04-14;39,00;23,00;31,00;16,00;0,00;25,07;0,00;0,00;8,36;0,00;16,96;32,22;15,26;0,00;0,00;139,29;0,00;16,42;41,05;22,58;16,42
2019-04-21;8,00;0,00;23,00;24,00;8,00;102,67;0,00;8,00;8,00;22,40;49,60;76,80;8,00;0,00;0,00;264,00;24,00;8,00;48,00;0,00;22,00
2019-04-28;22,00;7,00;7,00;15,00;0,00;64,53;0,00;0,00;14,67;15,23;32,15;84,62;6,77;5,50;0,00;220,00;44,00;28,00;30,00;14,00;8,00
2019-05-05;58,00;7,00;0,00;15,00;0,00;31,12;0,00;0,00;7,07;0,00;46,40;44,74;0,00;0,00;0,00;216,18;15,82;22,79;39,36;0,00;37,29
2019-05-12;22,00;0,00;15,00;30,00;0,00;46,75;0,00;0,00;22,00;15,23;8,46;62,62;0,00;0,00;0,00;121,00;0,00;22,00;22,00;14,00;28,00
2019-05-19;58,00;7,00;43,00;52,00;15,00;22,63;0,00;7,07;14,15;14,91;14,91;21,54;6,63;5,27;0,00;189,82;5,27;58,00;31,07;0,00;8,29
