Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;33,00;99,00;63,94;0,00;35,06;40,70;45,10;48,40;33,00;47,00;27,00;19,00;15,00;14,00;17,00;11,00;14,00;5,00;16,00;8,00;12,00;10,00;9,00;14,00;2,00;2,00;7,00;5,00;0,00;3,00;4,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;36,00;78,35;44,47;0,00;42,35;48,38;37,13;32,63;34,88;43,00;31,00;32,00;16,00;13,00;13,00;11,00;10,00;13,00;11,00;11,00;11,00;4,00;8,00;13,00;2,00;4,00;3,00;2,00;0,00;5,00;3,00;0,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;30,00;85,71;62,14;0,00;42,86;31,11;36,67;35,56;33,33;48,00;17,00;28,00;17,00;14,00;17,00;9,00;13,00;6,00;6,00;7,00;6,00;9,00;5,00;12,00;6,00;3,00;4,00;2,00;1,00;2,00;2,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;22,00;81,40;59,40;0,00;61,60;41,80;51,70;37,40;31,90;40,00;20,00;19,00;25,00;20,00;15,00;11,00;13,00;7,00;8,00;8,00;6,00;7,00;9,00;10,00;7,00;5,00;1,00;7,00;1,00;2,00;2,00;1,00;2,00;2,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;19,00;95,00;54,89;0,00;46,44;48,06;38,00;32,41;40,24;27,00;29,00;18,00;22,00;17,00;11,00;6,00;16,00;13,00;5,00;4,00;9,00;10,00;7,00;9,00;10,00;4,00;3,00;3,00;4,00;2,00;4,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;25,00;85,42;41,67;0,00;39,58;50,00;39,77;30,68;40,91;42,00;23,00;20,00;26,00;11,00;22,00;11,00;15,00;8,00;9,00;8,00;15,00;5,00;11,00;5,00;4,00;2,00;5,00;6,00;4,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;24,00;91,64;52,36;0,00;72,00;41,45;30,55;25,09;30,55;31,00;31,00;23,00;18,00;14,00;16,00;9,00;9,00;11,00;9,00;4,00;15,00;9,00;6,00;9,00;4,00;7,00;1,00;2,00;2,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;28,00;81,85;49,54;0,00;51,69;34,72;52,64;35,84;28,00;36,00;27,00;14,00;24,00;16,00;15,00;12,00;12,00;12,00;11,00;5,00;7,00;8,00;3,00;16,00;1,00;5,00;1,00;4,00;5,00;1,00;6,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;93,87;44,80;0,00;42,67;37,52;46,34;27,59;28,69;30,00;31,00;18,00;23,00;13,00;19,00;10,00;13,00;12,00;15,00;4,00;14,00;7,00;10,00;15,00;4,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;26,00;112,67;52,00;0,00;49,83;48,61;55,39;42,96;32,78;23,00;31,00;23,00;27,00;15,00;4,00;13,00;11,00;10,00;10,00;5,00;8,00;9,00;8,00;12,00;1,00;2,00;0,00;1,00;0,00;3,00;4,00;3,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00
