Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-23;37,00;138,75;141,83;126,42;144,92;89,86;1,76;65,19;88,10;178,27;63,91;198,45;69,38;124,88;101,75;55,50;53,91;65,54;8,46;20,00;41,00;31,00;12,00;9,00;5,00;8,00;5,00;3,00;4,00;9,00;2,00;2,00
2019-06-30;38,00;145,67;152,00;145,67;152,00;92,29;1,81;65,14;81,43;190,00;51,82;141,64;76,00;128,25;114,00;61,75;46,44;61,22;9,50;16,00;36,00;32,00;10,00;11,00;4,00;4,00;4,00;4,00;2,00;9,00;1,00;1,00
2019-07-07;40,00;170,00;170,00;183,33;180,00;101,82;1,82;63,64;92,73;210,00;60,00;136,67;85,00;210,00;135,00;75,00;60,00;75,79;6,32;15,00;44,00;33,00;11,00;14,00;4,00;6,00;6,00;3,00;4,00;6,00;1,00;1,00
2019-07-14;42,00;190,62;168,00;184,15;180,92;104,09;3,65;73,04;89,48;252,00;59,50;161,00;79,33;172,67;126,00;84,00;78,62;72,15;9,69;15,00;45,00;36,00;10,00;13,00;5,00;4,00;7,00;5,00;4,00;7,00;1,00;1,00
2019-07-21;47,00;156,67;166,07;172,33;156,67;99,42;3,62;77,73;86,77;211,50;60,43;141,00;84,60;155,10;122,20;75,20;53,41;74,77;10,68;16,00;42,00;33,00;7,00;13,00;6,00;5,00;4,00;3,00;3,00;8,00;1,00;1,00
2019-07-28;42,00;187,38;164,77;197,08;184,15;93,13;1,83;69,39;84,00;200,31;48,46;142,15;88,67;144,67;116,67;79,33;46,20;61,95;8,40;14,00;48,00;29,00;12,00;11,00;5,00;5,00;4,00;3,00;2,00;9,00;2,00;1,00
2019-08-04;38,00;158,33;193,17;196,33;171,00;123,05;3,62;63,33;95,90;221,09;58,73;134,73;95,00;152,00;137,75;85,50;51,72;73,89;6,33;19,00;47,00;33,00;11,00;9,00;5,00;6,00;5,00;4,00;4,00;7,00;3,00;1,00
2019-08-11;46,00;167,57;187,29;167,57;187,29;119,60;3,68;62,56;103,04;207,00;49,29;124,86;97,11;168,67;138,00;97,11;52,42;74,88;11,77;17,00;46,00;32,00;9,00;11,00;5,00;4,00;5,00;4,00;3,00;9,00;2,00;1,00
2019-08-18;38,00;161,50;183,67;161,50;158,33;101,33;1,81;66,95;115,81;214,18;62,18;138,18;85,50;152,00;152,00;137,75;55,94;71,78;8,44;16,00;42,00;35,00;9,00;11,00;4,00;3,00;3,00;3,00;2,00;5,00;3,00;1,00
2019-08-25;36,00;150,55;183,27;166,91;153,82;108,00;1,80;86,40;102,60;196,36;52,36;130,91;82,29;159,43;133,71;221,14;49,76;68,82;9,53;19,00;40,00;36,00;10,00;9,00;5,00;6,00;7,00;3,00;2,00;7,00;1,00;2,00
2019-09-01;41,00;148,23;182,92;145,08;148,23;112,30;1,78;65,96;114,09;198,17;64,92;140,08;82,00;158,88;123,00;76,88;53,95;71,21;9,71;10,00;31,00;25,00;10,00;10,00;5,00;3,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-09-08;43,00;162,08;218,31;158,77;158,77;112,88;1,79;77,04;102,13;198,46;59,54;122,38;81,22;148,11;129,00;76,44;52,68;74,18;9,68;14,00;36,00;29,00;12,00;13,00;5,00;6,00;5,00;5,00;2,00;6,00;2,00;1,00
2019-09-15;36,00;183,27;206,18;147,27;183,27;113,40;1,80;75,60;106,20;202,91;62,18;137,45;87,43;149,14;128,57;77,14;61,41;73,06;9,53;14,00;34,00;27,00;11,00;12,00;4,00;6,00;3,00;3,00;3,00;4,00;2,00;1,00
2019-09-22;30,00;183,33;206,67;163,33;156,67;107,65;3,53;70,59;90,00;230,00;60,00;183,33;90,00;130,00;135,00;80,00;61,07;71,79;6,43;13,00;33,00;26,00;6,00;9,00;6,00;4,00;4,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;230,78;234,22;196,33;172,22;124,00;1,82;72,94;102,12;344,44;68,89;148,11;87,83;144,67;149,83;103,33;56,66;72,69;8,55;14,00;32,00;32,00;8,00;11,00;5,00;5,00;5,00;2,00;2,00;7,00;1,00;1,00
2019-10-06;26,00;159,25;191,75;143,00;136,50;104,00;1,73;69,33;86,67;217,75;58,50;120,25;83,20;124,80;130,00;83,20;47,84;66,56;6,24;16,00;36,00;23,00;7,00;10,00;3,00;4,00;3,00;1,00;2,00;6,00;1,00;1,00
2019-10-13;22,00;176,00;176,00;138,29;223,14;113,67;1,83;75,17;93,50;238,33;62,33;128,33;88,00;121,00;143,00;71,50;48,40;63,80;7,70;11,00;32,00;22,00;7,00;12,00;4,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;22,00;160,29;172,86;125,71;135,14;108,17;1,83;71,50;93,50;227,33;73,33;124,67;82,50;126,50;137,50;71,50;55,00;64,90;3,30;10,00;28,00;19,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;4,00;0,50;0,50
2019-10-27;19,00;148,83;183,67;129,83;123,50;88,09;3,45;62,18;81,18;209,00;47,50;114,00;76,00;99,75;109,25;85,50;49,61;61,22;5,28;10,00;28,00;23,00;5,00;7,00;3,00;5,00;2,00;2,00;1,00;5,00;1,00;1,00
2019-11-03;17,00;153,00;180,20;129,20;122,40;94,44;1,89;69,89;77,44;197,20;51,00;122,40;73,67;102,00;136,00;62,33;48,88;48,88;6,38;8,00;27,00;23,00;7,00;7,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2019-11-10;14,00;150,50;185,50;126,00;108,50;82,25;1,75;59,50;71,75;189,00;52,50;112,00;65,33;466,67;112,00;51,33;43,08;49,54;6,46;10,00;22,00;19,00;5,00;12,00;2,00;4,00;2,00;3,00;0,50;5,00;1,00;1,00
2019-11-17;15,00;132,00;156,00;96,00;93,00;70,00;1,67;65,00;63,33;153,00;42,00;96,00;60,00;245,00;110,00;65,00;41,79;52,50;5,36;7,00;27,00;20,00;3,00;9,00;2,00;5,00;2,00;2,00;1,00;3,00;1,00;0,50
2019-11-24;16,00;128,00;179,20;102,40;108,80;67,56;1,78;55,11;56,89;160,00;38,40;108,80;64,00;96,00;112,00;64,00;38,40;46,93;5,33;8,00;24,00;16,00;5,00;6,00;3,00;5,00;3,00;2,00;1,00;3,00;0,50;0,00
2019-12-01;19,00;133,00;148,83;98,17;88,67;74,10;1,90;70,30;76,00;158,33;41,17;101,33;61,75;76,00;109,25;76,00;38,00;58,12;6,71;7,00;30,00;17,00;4,00;9,00;3,00;6,00;1,00;3,00;1,00;4,00;0,50;0,50
2019-12-08;13,00;133,25;143,00;104,00;94,25;72,43;1,86;63,14;57,57;234,00;42,25;113,75;52,00;60,67;95,33;65,00;37,92;50,92;6,50;6,00;26,00;19,00;6,00;11,00;4,00;3,00;2,00;1,00;1,00;5,00;0,50;1,00
2019-12-15;16,00;144,00;144,00;115,20;102,40;72,89;0,89;69,33;62,22;166,40;44,80;108,80;74,67;74,67;138,67;80,00;33,07;44,80;5,33;10,00;28,00;17,00;6,00;11,00;2,00;5,00;2,00;3,00;1,00;4,00;1,00;0,50
2019-12-22;21,00;203,00;203,00;171,50;129,50;92,75;1,75;57,75;77,00;259,00;56,00;154,00;73,50;157,50;162,75;105,00;40,89;56,37;5,53;12,00;33,00;26,00;7,00;9,00;4,00;4,00;3,00;1,00;1,00;6,00;1,00;0,50
2019-12-29;22,00;182,29;185,43;157,14;119,43;97,17;1,83;55,00;84,33;260,33;58,67;135,67;88,00;121,00;170,50;88,00;49,50;57,20;7,70;12,00;34,00;22,00;9,00;10,00;3,00;4,00;2,00;2,00;2,00;7,00;1,00;1,00
2020-01-05;19,00;164,67;167,83;133,00;114,00;108,30;1,90;60,80;83,60;148,83;47,50;117,17;71,25;95,00;123,50;52,25;49,61;63,33;7,39;12,00;36,00;25,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;3,00;1,00;0,50
2020-01-12;23,00;161,00;193,86;141,29;134,71;106,15;1,77;67,23;88,46;154,43;55,86;118,29;69,00;119,60;115,00;46,00;51,23;66,91;6,27;10,00;32,00;23,00;4,00;7,00;4,00;3,00;3,00;2,00;2,00;5,00;1,00;1,00
2020-01-19;21,00;157,50;185,50;147,00;147,00;101,50;1,75;63,00;78,75;150,50;52,50;133,00;68,25;105,00;131,25;42,00;48,30;58,80;6,30;10,00;36,00;25,00;7,00;10,00;3,00;2,00;4,00;2,00;2,00;5,00;0,00;1,00
2020-01-26;22,00;128,86;157,14;125,71;119,43;99,00;1,83;60,50;86,17;147,71;50,29;110,00;71,50;93,50;132,00;49,50;45,05;59,71;7,33;9,00;30,00;18,00;6,00;11,00;3,00;3,00;2,00;1,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;135,14;160,29;122,57;125,71;100,83;0,92;93,50;84,33;187,00;58,67;172,33;77,00;104,50;110,00;55,00;50,60;69,30;5,50;10,00;28,00;18,00;6,00;9,00;2,00;5,00;2,00;4,00;1,00;5,00;1,00;0,50
2020-02-09;21,00;164,50;199,50;147,00;136,50;101,18;1,91;70,64;87,82;168,00;52,50;119,00;78,75;99,75;120,75;57,75;46,42;65,21;5,53;12,00;31,00;24,00;5,00;11,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;23,00;164,29;177,43;131,43;134,71;99,08;1,77;69,00;83,15;170,86;49,29;131,43;64,40;96,60;119,60;55,20;43,91;64,82;7,32;11,00;29,00;22,00;6,00;11,00;4,00;5,00;5,00;3,00;2,00;4,00;0,50;1,00
2020-02-23;20,00;136,67;146,67;120,00;123,33;96,36;1,82;63,64;69,09;156,67;56,67;130,00;65,00;125,00;110,00;50,00;44,21;56,84;5,26;8,00;25,00;19,00;5,00;12,00;2,00;4,00;4,00;3,00;1,00;3,00;1,00;1,00
2020-03-01;22,00;122,57;125,71;103,71;110,00;86,17;1,83;67,83;78,83;122,57;37,71;113,14;60,50;104,50;99,00;55,00;44,00;53,43;7,33;9,00;23,00;19,00;6,00;11,00;4,00;4,00;3,00;2,00;1,00;3,00;2,00;1,00
2020-03-08;18,00;111,00;114,00;87,00;108,00;82,80;1,80;113,40;64,80;165,60;46,80;151,20;45,00;85,50;103,50;36,00;34,94;48,71;5,29;6,00;18,00;15,00;3,00;6,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;0,50
2020-03-15;10,00;73,33;83,33;50,00;53,33;41,67;1,67;63,33;33,33;33,33;23,33;56,67;25,00;250,00;35,00;20,00;18,00;28,00;3,00;6,00;10,00;7,00;2,00;6,00;3,00;4,00;2,00;2,00;1,00;2,00;0,00;0,00
2020-03-22;5,00;42,50;50,00;25,00;25,00;43,33;0,83;43,33;18,33;22,50;15,00;27,50;20,00;140,00;25,00;35,00;13,00;20,00;2,00;4,00;11,00;2,00;1,00;4,00;2,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50
2020-03-29;6,00;45,00;48,00;24,00;24,00;42,00;1,00;38,00;52,00;24,00;12,00;33,00;24,00;78,00;30,00;18,00;16,00;19,00;1,00;3,00;7,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;4,00;0,50;0,00
2020-04-05;6,00;42,00;42,00;18,00;33,00;48,00;0,00;28,00;32,00;30,00;18,00;45,00;18,00;84,00;36,00;12,00;16,00;17,00;3,00;3,00;9,00;4,00;1,00;4,00;2,00;1,00;1,00;1,00;0,50;3,00;1,00;0,50
2020-04-12;5,00;32,50;32,50;20,00;22,50;40,00;0,83;18,33;18,33;25,00;10,00;30,00;15,00;50,00;30,00;15,00;14,00;12,00;3,00;3,00;9,00;6,00;1,00;3,00;1,00;1,00;2,00;0,50;0,50;2,00;0,50;0,00
2020-04-19;6,00;36,00;39,00;21,00;24,00;36,00;0,00;22,00;20,00;24,00;12,00;27,00;18,00;66,00;30,00;12,00;19,20;16,80;1,20;4,00;7,00;5,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;24,00;28,50;0,75;16,50;13,50;24,00;9,00;30,00;18,00;60,00;30,00;12,00;15,00;12,00;1,00;2,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50
2020-05-03;6,00;39,00;45,00;24,00;27,00;34,00;1,00;20,00;18,00;27,00;15,00;30,00;18,00;54,00;36,00;18,00;16,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;2,00;2,00;1,00;0,50;1,00;3,00;0,00;0,00
2020-05-10;8,00;48,00;52,00;36,00;36,00;36,00;1,00;26,00;22,00;36,00;16,00;44,00;16,00;44,00;28,00;12,00;20,00;18,00;1,00;3,00;7,00;5,00;1,00;3,00;2,00;2,00;1,00;0,50;1,00;3,00;0,50;0,50
2020-05-17;10,00;43,33;46,67;40,00;36,67;34,00;1,00;24,00;26,00;36,67;16,67;43,33;20,00;55,00;40,00;15,00;25,56;18,89;3,33;4,00;10,00;4,00;4,00;5,00;1,00;1,00;2,00;1,00;0,50;3,00;0,50;0,00
2020-05-24;12,00;39,00;39,00;51,00;39,00;34,29;0,86;20,57;25,71;33,00;15,00;42,00;24,00;60,00;54,00;18,00;27,27;15,27;2,18;4,00;15,00;7,00;3,00;4,00;1,00;1,00;1,00;2,00;0,50;3,00;1,00;0,50
2020-05-31;15,00;51,00;51,00;66,00;33,00;41,67;0,83;16,67;28,33;51,00;18,00;45,00;25,00;80,00;65,00;20,00;24,00;15,00;2,00;5,00;12,00;13,00;4,00;4,00;2,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;20,00;60,00;50,00;100,00;46,67;47,27;0,91;25,45;32,73;86,67;23,33;70,00;35,00;90,00;70,00;30,00;29,47;18,95;3,16;8,00;11,00;11,00;6,00;6,00;3,00;2,00;2,00;1,00;2,00;5,00;1,00;1,00
2020-06-14;18,00;66,00;42,00;96,00;45,00;43,20;0,90;25,20;34,20;97,20;25,20;64,80;31,50;76,50;67,50;27,00;26,47;18,00;5,29;7,00;9,00;11,00;5,00;5,00;2,00;2,00;1,00;2,00;1,00;4,00;1,00;1,00
2020-06-21;23,00;65,71;39,43;101,86;62,43;42,46;1,77;30,08;54,85;95,29;26,29;62,43;27,60;92,00;69,00;36,80;29,27;17,77;3,14;10,00;10,00;13,00;5,00;9,00;1,00;2,00;3,00;2,00;1,00;4,00;2,00;1,00
2020-06-28;25,00;81,25;50,00;146,88;71,88;42,86;1,79;28,57;51,79;112,50;25,00;62,50;40,00;100,00;80,00;45,00;33,33;16,67;5,21;11,00;12,00;14,00;7,00;8,00;2,00;4,00;3,00;3,00;1,00;7,00;1,00;0,50
2020-07-05;33,00;95,70;52,80;178,20;85,80;51,33;1,83;31,17;45,83;138,60;33,00;79,20;42,43;117,86;84,86;51,86;34,06;21,29;7,45;12,00;13,00;17,00;9,00;10,00;3,00;4,00;5,00;2,00;2,00;6,00;1,00;1,00
2020-07-12;46,00;115,00;52,57;200,43;88,71;40,69;1,77;61,92;47,77;157,71;29,57;82,14;51,11;143,11;97,11;61,33;40,77;19,86;8,36;15,00;13,00;18,00;8,00;7,00;2,00;2,00;5,00;13,00;1,00;7,00;2,00;2,00
2020-07-19;44,00;100,57;53,43;201,14;84,86;44,00;1,76;26,40;44,00;176,00;33,85;88,00;48,89;141,78;88,00;63,56;37,71;19,90;7,33;14,00;11,00;18,00;8,00;9,00;3,00;3,00;4,00;6,00;2,00;9,00;1,00;1,00
2020-07-26;36,00;91,64;49,09;199,64;88,36;45,00;1,80;25,20;41,40;170,18;29,45;62,18;46,29;144,00;82,29;61,71;38,12;16,94;5,29;11,00;9,00;12,00;9,00;8,00;3,00;3,00;4,00;2,00;1,00;8,00;1,00;2,00
2020-08-02;38,00;98,17;53,83;174,17;63,33;50,67;1,81;28,95;54,29;152,00;27,64;72,55;52,25;142,50;80,75;66,50;39,06;19,00;5,28;12,00;12,00;12,00;8,00;10,00;3,00;1,00;4,00;1,00;2,00;7,00;2,00;1,00
2020-08-09;30,00;100,00;53,33;136,67;83,33;52,94;1,76;37,06;56,47;160,00;30,00;60,00;50,00;165,00;85,00;60,00;43,93;18,21;4,29;13,00;12,00;12,00;8,00;10,00;3,00;2,00;3,00;2,00;2,00;7,00;2,00;1,00
2020-08-16;29,00;87,00;61,22;119,22;45,11;47,13;1,81;25,38;58,00;151,44;25,78;64,44;38,67;159,50;82,17;58,00;33,30;21,48;6,44;8,00;13,00;17,00;4,00;8,00;2,00;3,00;3,00;1,00;1,00;5,00;1,00;1,00
2020-08-23;35,00;89,09;57,27;105,00;44,55;49,74;1,84;20,26;70,00;150,50;31,50;59,50;50,00;150,00;75,00;60,00;33,94;20,15;6,36;8,00;14,00;14,00;6,00;13,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;26,00;58,50;58,50;97,50;39,00;52,00;1,86;20,43;50,14;136,50;26,00;55,25;31,20;171,60;83,20;57,20;37,92;21,67;2,17;4,00;11,00;14,00;4,00;6,00;2,00;3,00;2,00;2,00;0,50;4,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;105,00;33,00;45,00;1,80;23,40;48,60;156,00;27,00;48,00;27,00;157,50;72,00;45,00;40,00;16,00;4,00;4,00;14,00;14,00;4,00;10,00;2,00;2,00;1,00;1,00;0,50;2,00;1,00;0,50
2020-09-13;8,00;76,00;92,00;116,00;44,00;60,00;2,00;24,00;58,00;108,00;36,00;64,00;24,00;120,00;56,00;32,00;48,00;26,29;2,29;19,00;12,00;16,00;3,00;7,00;2,00;2,00;2,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;76,00;76,00;60,00;44,00;64,00;2,00;44,00;72,00;72,00;32,00;64,00;44,00;100,00;40,00;32,00;45,71;20,57;2,29;5,00;18,00;11,00;3,00;5,00;2,00;3,00;2,00;1,00;0,50;3,00;0,00;0,50
2020-09-27;12,00;48,00;57,00;36,00;33,00;56,00;2,00;38,00;32,00;56,00;32,00;72,00;24,00;138,00;48,00;42,00;39,27;19,64;3,27;2,00;11,00;7,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;0,00
2020-10-04;15,00;39,00;51,00;36,00;27,00;46,88;1,88;26,25;30,00;52,50;26,25;63,75;20,00;115,00;35,00;30,00;38,57;15,00;2,14;3,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;40,00;35,00;20,00;20,00;40,00;0,83;13,33;25,00;27,50;17,50;37,50;10,00;80,00;35,00;30,00;37,00;12,00;1,00;3,00;9,00;6,00;1,00;4,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;49,00;21,00;28,00;33,25;1,75;26,25;17,50;45,50;17,50;45,50;21,00;84,00;35,00;28,00;36,17;17,50;2,33;1,00;9,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;41,94;38,71;19,35;35,48;27,27;0,91;21,82;16,36;36,67;13,33;56,67;20,00;45,00;25,00;15,00;24,47;9,57;1,06;2,00;7,00;3,00;0,50;4,00;1,00;1,00;0,50;0,50;1,00;2,00;0,50;0,50
2020-11-01;12,00;30,00;33,00;12,00;27,00;20,57;0,86;15,43;17,14;30,00;12,00;36,00;8,00;20,00;56,00;12,00;17,00;11,00;2,00;2,00;7,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;10,00;33,33;50,00;20,00;23,33;23,33;0,83;26,67;18,33;36,67;13,33;56,67;15,00;40,00;25,00;10,00;13,00;12,00;1,00;2,00;8,00;3,00;1,00;3,00;1,00;0,50;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;30,00;37,50;12,50;27,50;28,33;0,83;26,67;41,67;40,00;30,00;70,00;15,00;30,00;60,00;10,00;14,00;10,00;2,00;4,00;8,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;2,00;1,00;0,00
2020-11-22;6,00;33,00;36,00;15,00;24,00;28,00;1,00;18,00;44,00;24,00;12,00;33,00;18,00;36,00;30,00;18,00;15,60;10,80;2,40;2,00;7,00;3,00;1,00;4,00;1,00;1,00;2,00;1,00;0,50;2,00;0,00;0,00
