Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;19,00;1,00;0,00;6,00;9,00;1,00;0,00;4,00;1,00;0,00;0,00;2,38;16,63;1,00;0,00;5,00;1,00;4,22;0,00;46,44;2,11;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;5,00;1,00;0,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-03-24;23,00;2,00;6,00;7,00;2,00;4,00;0,00;1,00;0,00;2,56;0,00;10,22;30,67;1,00;1,00;5,00;0,00;0,00;2,30;55,20;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;5,00;1,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;34,00;0,00;0,00;4,00;2,00;1,00;1,00;4,00;0,00;0,00;0,00;9,71;29,14;1,00;0,00;2,00;0,00;2,27;0,00;45,33;0,00;0,00;6,00;0,00;2,00;0,00;0,00;2,00;1,00;4,00;1,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;29,00;2,00;1,00;19,00;2,00;1,00;0,00;1,00;0,00;1,21;0,00;4,83;19,33;1,00;0,00;2,00;4,00;0,00;0,00;40,15;2,23;0,00;1,00;2,00;1,00;1,00;1,00;4,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;39,00;4,00;2,00;4,00;5,00;3,00;0,00;2,00;0,00;0,00;1,22;4,88;24,38;1,00;1,00;0,00;0,00;2,17;0,00;39,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;6,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;36,00;5,00;4,00;13,00;4,00;0,00;1,00;3,00;0,00;2,57;5,14;2,57;23,14;1,00;0,00;3,00;5,00;0,00;0,00;58,50;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;5,00;1,00;7,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;32,00;4,00;1,00;5,00;2,00;2,00;1,00;2,00;0,00;1,23;0,00;2,46;12,31;0,00;0,00;1,00;6,00;0,00;0,00;54,86;2,29;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;4,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;17,00;1,00;0,00;12,00;1,00;2,00;1,00;3,00;0,00;1,21;0,00;2,43;14,57;1,00;0,00;3,00;2,00;0,00;0,00;44,63;2,13;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;16,00;1,00;6,00;7,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;2,00;3,00;2,29;0,00;38,86;2,29;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;8,00;0,00;2,00;7,00;1,00;2,00;2,00;3,00;0,00;0,00;0,00;2,67;16,00;5,00;0,00;2,00;5,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;17,00;0,00;2,00;8,00;2,00;2,00;0,00;3,00;0,00;0,00;1,21;0,00;14,57;0,00;0,00;6,00;3,00;0,00;0,00;34,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;20,00;0,00;6,00;5,00;0,00;4,00;0,00;0,00;0,00;1,25;0,00;2,50;17,50;0,00;1,00;4,00;5,00;4,44;0,00;37,78;0,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;4,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;25,00;1,00;5,00;12,00;2,00;5,00;1,00;4,00;0,00;2,50;1,25;5,00;27,50;5,00;0,00;0,00;6,00;2,27;0,00;38,64;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;5,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;41,00;0,00;7,00;29,00;4,00;4,00;0,00;5,00;0,00;0,00;0,00;5,13;25,63;1,00;0,00;2,00;4,00;2,28;0,00;54,67;2,28;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;5,00;0,00;5,00;0,00;0,00;5,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-23;29,00;1,00;7,00;21,00;1,00;4,00;0,00;9,00;0,00;0,00;0,00;4,83;26,58;0,00;0,00;5,00;5,00;4,46;0,00;55,77;2,23;0,00;1,00;2,00;0,00;4,00;1,00;0,00;1,00;1,00;2,00;0,00;4,00;2,00;0,00;1,00;2,00;4,00;1,00;0,00;0,00;0,00
2019-06-30;38,00;4,00;5,00;29,00;1,00;1,00;1,00;2,00;0,00;1,27;0,00;10,13;32,93;2,00;4,00;5,00;5,00;2,24;2,24;64,82;0,00;0,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;1,00;6,00;0,00;11,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;46,00;0,00;8,00;18,00;2,00;8,00;0,00;5,00;0,00;0,00;0,00;1,21;33,89;3,00;0,00;7,00;6,00;6,57;0,00;52,57;6,57;0,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;2,00;2,00;0,00;8,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;53,00;0,00;8,00;23,00;5,00;5,00;2,00;7,00;0,00;2,52;0,00;5,05;40,38;4,00;0,00;11,00;12,00;2,21;0,00;70,67;2,21;0,00;1,00;7,00;1,00;0,00;0,00;0,00;2,00;0,00;6,00;0,00;5,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;44,00;15,00;14,00;21,00;3,00;19,00;1,00;4,00;1,00;0,00;0,00;7,33;244,44;2,00;0,00;2,00;11,00;2,20;4,40;83,60;2,20;0,00;0,00;4,00;6,00;0,00;1,00;1,00;11,00;2,00;9,00;4,00;6,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;51,00;3,00;4,00;23,00;4,00;3,00;1,00;3,00;0,00;0,00;0,00;7,29;85,00;0,00;5,00;8,00;6,00;2,22;2,22;82,04;2,22;0,00;0,00;1,00;1,00;0,00;1,00;2,00;1,00;1,00;11,00;0,00;6,00;4,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;81,00;0,00;1,00;26,00;3,00;7,00;0,00;9,00;0,00;0,00;2,45;9,82;46,64;3,00;1,00;3,00;13,00;2,19;2,19;85,38;4,38;0,00;0,00;5,00;4,00;3,00;0,00;1,00;0,00;9,00;7,00;4,00;7,00;0,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;71,00;1,00;6,00;19,00;6,00;7,00;0,00;10,00;1,00;2,54;2,54;10,14;58,32;7,00;1,00;7,00;10,00;2,22;0,00;124,25;2,22;0,00;0,00;4,00;3,00;3,00;1,00;3,00;1,00;4,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;63,00;1,00;4,00;8,00;1,00;4,00;1,00;3,00;0,00;0,00;0,00;4,85;41,19;1,00;0,00;8,00;6,00;2,25;2,25;99,00;0,00;0,00;0,00;5,00;3,00;0,00;3,00;2,00;5,00;3,00;11,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;48,00;0,00;1,00;13,00;2,00;2,00;0,00;8,00;0,00;2,53;0,00;2,53;35,37;2,00;2,00;4,00;5,00;0,00;0,00;104,73;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;2,00;4,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;36,00;1,00;1,00;2,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;5,14;25,71;1,00;0,00;6,00;8,00;1,13;0,00;63,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;1,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;37,00;3,00;0,00;6,00;5,00;2,00;0,00;6,00;2,00;0,00;2,47;4,93;19,73;1,00;0,00;8,00;5,00;4,35;0,00;54,41;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;5,00;5,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;30,00;1,00;8,00;8,00;2,00;0,00;0,00;3,00;1,00;2,50;0,00;7,50;25,00;2,00;0,00;0,00;7,00;2,31;0,00;48,46;0,00;0,00;1,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;2,00;0,00;6,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;29,00;4,00;3,00;7,00;3,00;2,00;1,00;1,00;1,00;1,21;0,00;4,83;31,42;4,00;1,00;3,00;4,00;4,46;1,12;71,38;0,00;0,00;1,00;2,00;4,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;6,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;32,00;1,00;0,00;5,00;7,00;2,00;0,00;3,00;0,00;2,46;0,00;2,46;14,77;1,00;0,00;7,00;8,00;2,29;0,00;57,14;0,00;0,00;1,00;1,00;3,00;2,00;0,00;1,00;2,00;0,00;7,00;1,00;5,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;39,00;1,00;1,00;6,00;2,00;0,00;1,00;5,00;0,00;0,00;0,00;2,44;24,38;0,00;0,00;8,00;6,00;6,88;0,00;48,18;2,29;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;12,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;36,00;6,00;0,00;8,00;1,00;6,00;0,00;3,00;2,00;1,29;2,57;5,14;18,00;1,00;0,00;2,00;5,00;2,25;0,00;45,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;32,00;3,00;2,00;12,00;0,00;2,00;1,00;7,00;0,00;0,00;1,23;1,23;27,08;1,00;2,00;2,00;6,00;1,07;0,00;49,07;1,07;0,00;1,00;1,00;3,00;1,00;2,00;1,00;3,00;2,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;42,00;1,00;0,00;10,00;2,00;3,00;1,00;2,00;1,00;1,24;0,00;2,47;24,71;1,00;0,00;6,00;1,00;4,42;0,00;64,11;0,00;0,00;4,00;1,00;2,00;0,00;2,00;1,00;1,00;4,00;6,00;0,00;1,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;27,00;1,00;3,00;3,00;4,00;3,00;2,00;5,00;1,00;2,45;1,23;1,23;27,00;1,00;0,00;12,00;6,00;2,25;1,13;78,75;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;4,00;4,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;41,00;2,00;3,00;4,00;4,00;3,00;0,00;1,00;1,00;1,21;0,00;4,82;19,29;0,00;1,00;5,00;5,00;2,16;0,00;64,74;1,08;0,00;5,00;2,00;2,00;0,00;0,00;0,00;1,00;4,00;3,00;2,00;1,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;28,00;4,00;1,00;10,00;2,00;2,00;2,00;3,00;0,00;1,27;0,00;2,55;38,18;1,00;0,00;7,00;2,00;2,15;0,00;96,92;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;1,00;4,00;3,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;33,00;3,00;2,00;6,00;7,00;4,00;3,00;2,00;0,00;5,08;0,00;2,54;30,46;0,00;0,00;12,00;1,00;1,10;0,00;79,20;0,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;5,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;31,00;3,00;7,00;15,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;10,33;28,42;1,00;0,00;8,00;6,00;2,21;0,00;97,43;0,00;1,00;3,00;2,00;3,00;1,00;0,00;2,00;3,00;4,00;5,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;44,00;3,00;3,00;18,00;7,00;5,00;2,00;3,00;2,00;1,22;0,00;1,22;29,33;1,00;0,00;8,00;3,00;2,20;2,20;147,40;2,20;0,00;6,00;1,00;5,00;0,00;1,00;5,00;3,00;6,00;6,00;3,00;1,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;43,00;7,00;7,00;11,00;5,00;6,00;2,00;2,00;1,00;2,53;0,00;7,59;17,71;2,00;2,00;3,00;5,00;2,26;2,26;147,11;0,00;0,00;8,00;3,00;4,00;1,00;0,00;3,00;4,00;2,00;13,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;66,00;8,00;7,00;11,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;7,33;36,67;4,00;0,00;24,00;0,00;0,00;0,00;178,20;0,00;1,00;5,00;1,00;5,00;3,00;0,00;1,00;1,00;5,00;15,00;5,00;4,00;1,00;0,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;91,00;2,00;7,00;19,00;6,00;5,00;6,00;6,00;0,00;7,38;1,23;9,84;54,11;1,00;2,00;25,00;5,00;4,44;0,00;221,95;2,22;0,00;10,00;1,00;6,00;4,00;1,00;4,00;2,00;10,00;10,00;4,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;44,00;8,00;5,00;8,00;7,00;1,00;1,00;9,00;0,00;2,44;2,44;7,33;31,78;1,00;0,00;7,00;2,00;0,00;0,00;96,80;0,00;1,00;10,00;0,00;5,00;1,00;0,00;1,00;0,00;8,00;9,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;39,00;5,00;3,00;10,00;5,00;1,00;0,00;16,00;0,00;1,22;0,00;7,31;29,25;31,00;1,00;8,00;6,00;2,17;0,00;95,33;0,00;1,00;5,00;1,00;5,00;0,00;2,00;1,00;1,00;2,00;11,00;4,00;2,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;32,00;3,00;4,00;7,00;3,00;0,00;2,00;3,00;0,00;2,46;0,00;7,38;29,54;4,00;1,00;6,00;3,00;2,13;0,00;91,73;2,13;1,00;3,00;4,00;5,00;0,00;1,00;1,00;1,00;5,00;11,00;2,00;2,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;37,00;2,00;6,00;10,00;3,00;2,00;2,00;15,00;1,00;4,93;1,23;4,93;29,60;5,00;1,00;12,00;2,00;4,35;2,18;71,82;1,09;0,00;4,00;1,00;7,00;0,00;1,00;5,00;1,00;3,00;3,00;3,00;4,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;4,00;3,00;13,00;7,00;3,00;1,00;6,00;0,00;1,21;0,00;4,86;29,14;2,00;1,00;6,00;6,00;1,13;0,00;86,13;0,00;0,00;2,00;1,00;7,00;0,00;0,00;1,00;2,00;1,00;6,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;63,00;7,00;5,00;11,00;6,00;3,00;2,00;26,00;1,00;0,00;1,26;12,60;25,20;5,00;2,00;4,00;2,00;1,13;1,13;74,25;0,00;1,00;2,00;1,00;3,00;0,00;1,00;1,00;1,00;2,00;5,00;3,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;33,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,54;1,27;2,54;20,31;1,00;0,00;6,00;6,00;2,20;0,00;74,80;0,00;2,00;4,00;1,00;8,00;2,00;1,00;0,00;3,00;6,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;4,00;5,00;4,00;2,00;0,00;0,00;3,00;1,00;2,38;1,19;7,15;19,08;1,00;0,00;9,00;1,00;2,21;0,00;79,71;1,11;0,00;2,00;1,00;4,00;2,00;0,00;1,00;0,00;2,00;7,00;6,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;26,00;2,00;2,00;7,00;7,00;0,00;0,00;4,00;1,00;2,60;0,00;2,60;20,80;3,00;0,00;10,00;3,00;1,08;0,00;39,00;0,00;0,00;2,00;1,00;6,00;0,00;0,00;4,00;1,00;2,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;18,00;3,00;6,00;4,00;6,00;3,00;1,00;0,00;0,00;0,00;0,00;5,14;10,29;0,00;2,00;4,00;0,00;0,00;0,00;27,00;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;3,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;3,00;5,00;6,00;7,00;1,00;1,00;2,00;0,00;0,00;0,00;5,00;17,50;1,00;0,00;3,00;5,00;0,00;0,00;21,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;13,00;1,00;4,00;2,00;45,00;1,00;0,00;1,00;0,00;1,30;0,00;2,60;10,40;0,00;1,00;2,00;1,00;0,00;0,00;19,50;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;18,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;9,00;2,00;0,00;4,00;2,00;0,00;0,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;4,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;12,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;9,33;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;1,00;7,00;3,00;4,00;2,00;0,00;0,00;0,00;1,30;0,00;0,00;7,80;0,00;0,00;1,00;0,00;1,08;0,00;15,17;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;7,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;9,00;0,00;0,00;2,00;0,00;1,00;0,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;2,00;4,00;0,00;0,00;2,00;2,00;0,00;1,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;1,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;1,20;9,60;0,00;0,00;3,00;0,00;0,00;0,00;16,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;5,00;1,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,50;12,50;1,00;1,00;1,00;0,00;1,25;0,00;25,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;16,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,67;13,33;0,00;0,00;0,00;0,00;0,00;0,00;20,57;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;13,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;14,00;1,00;0,00;9,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
