Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-31;58,00;928,00;1015,00;203,00;565,50;599,33;9,67;348,00;116,00;188,50;105,13;141,38;217,50;125,67;348,00;77,33;19,33;304,50;410,83;29,00;111,17;18,13;85,19;54,38;58,00;26,48;35,30;49,17;15,13;10,00;7,00;6,00;7,00;21,00;3,00;4,00
2019-04-07;58,00;870,00;1015,00;203,00;522,00;560,67;9,67;348,00;96,67;174,00;90,63;145,00;203,00;125,67;357,67;67,67;19,33;270,67;391,50;19,33;116,00;19,94;77,94;58,00;61,63;17,65;26,48;40,35;20,17;10,00;5,00;1,00;10,00;18,00;2,00;3,00
2019-04-14;59,00;1475,00;1032,50;206,50;649,00;609,67;9,83;354,00;118,00;195,44;106,94;125,38;206,50;127,83;354,00;68,83;19,67;299,54;358,54;13,62;90,77;25,81;82,97;40,56;53,47;15,06;26,36;43,94;20,09;11,00;6,00;3,00;9,00;26,00;3,00;5,00
2019-04-21;54,00;823,50;931,50;175,50;540,00;540,00;9,00;324,00;90,00;172,80;111,60;118,80;201,60;151,20;399,60;86,40;21,60;288,00;328,50;18,00;90,00;21,60;90,00;54,00;61,20;20,09;27,63;40,19;15,07;9,00;5,00;2,00;14,00;20,00;2,00;4,00
2019-04-28;67,00;804,00;938,00;214,40;549,40;647,67;11,17;491,33;134,00;176,32;102,26;137,53;193,95;156,33;435,50;78,17;22,33;291,93;373,29;23,93;119,64;21,73;81,49;56,14;59,76;20,23;30,34;51,83;15,17;7,00;4,00;5,00;12,00;26,00;3,00;3,00
2019-05-05;66,00;844,80;950,40;184,80;554,40;638,00;11,00;1848,00;132,00;187,00;117,33;146,67;212,67;143,00;429,00;88,00;11,00;292,29;372,43;23,57;117,86;19,62;103,46;48,16;53,51;14,94;31,13;49,81;14,94;10,00;6,00;3,00;7,00;19,00;4,00;5,00
2019-05-12;65,00;897,00;988,00;195,00;546,00;736,67;10,83;693,33;130,00;205,83;137,22;151,67;202,22;162,50;444,17;86,67;21,67;306,43;427,14;23,21;130,00;28,89;90,28;50,56;55,97;21,67;34,41;47,16;22,94;10,00;5,00;6,00;15,00;25,00;4,00;7,00
2019-05-19;74,00;1021,20;1124,80;222,00;695,60;647,50;9,25;388,50;129,50;214,60;125,80;170,20;222,00;158,57;465,14;84,57;31,71;309,88;383,88;37,00;124,88;27,07;97,46;50,54;61,37;23,83;37,63;46,41;16,31;11,00;3,00;2,00;11,00;32,00;4,00;2,00
2019-05-26;72,00;993,60;1123,20;201,60;662,40;612,00;9,00;414,00;126,00;234,00;154,80;151,20;237,60;205,71;442,29;102,86;30,86;350,40;427,20;33,60;124,80;27,00;118,80;73,80;75,60;20,21;40,42;51,79;32,84;9,00;12,00;5,00;9,00;37,00;1,00;4,00
2019-06-02;78,00;897,00;1040,00;208,00;585,00;604,50;9,75;429,00;136,50;230,45;120,55;163,09;173,73;156,00;711,75;78,00;19,50;307,41;390,00;22,94;123,88;27,21;99,77;61,67;48,98;21,39;37,74;51,58;18,87;9,00;6,00;5,00;7,00;19,00;0,50;5,00
2019-06-09;75,00;1035,00;1155,00;210,00;660,00;581,25;9,38;375,00;112,50;213,75;123,75;180,00;206,25;150,00;460,71;85,71;21,43;318,75;384,38;28,13;145,31;27,44;95,12;64,02;71,34;22,88;38,14;58,47;16,53;6,00;4,00;4,00;13,00;30,00;1,00;3,00
2019-06-16;67,00;978,20;1125,60;201,00;670,00;692,33;11,17;469,00;134,00;234,50;119,11;148,89;238,22;178,67;480,17;89,33;22,33;335,00;421,14;23,93;138,79;28,97;95,97;65,19;72,43;18,96;41,72;51,83;20,23;9,00;4,00;5,00;10,00;38,00;3,00;3,00
2019-06-23;71,00;1121,80;1221,20;241,40;766,80;757,33;11,83;544,33;165,67;239,16;112,11;160,68;276,53;152,14;436,14;81,14;10,14;331,33;388,13;33,13;142,00;30,95;107,41;65,54;63,72;26,63;43,11;51,98;27,89;7,00;7,00;3,00;12,00;36,00;2,00;4,00
2019-06-30;65,00;897,00;1001,00;221,00;611,00;606,67;10,83;411,67;130,00;198,61;115,56;130,00;223,89;140,83;422,50;86,67;21,67;325,00;352,86;37,14;120,71;32,50;88,47;52,36;59,58;17,84;35,69;59,90;20,39;9,00;4,00;4,00;9,00;21,00;2,00;7,00
2019-07-07;68,00;965,60;992,80;204,00;639,20;680,00;11,33;453,33;158,67;214,74;114,53;139,58;211,16;126,29;408,00;77,71;19,43;285,60;380,80;27,20;117,87;26,84;91,26;62,63;68,00;16,37;30,22;50,37;17,63;10,00;6,00;3,00;8,00;28,00;2,00;4,00
2019-07-14;59,00;988,25;1091,50;206,50;678,50;570,33;9,83;393,33;118,00;206,50;118,00;158,56;217,56;127,83;403,17;78,67;19,67;290,46;390,31;18,15;131,62;23,24;91,18;48,27;62,58;18,83;33,89;57,74;23,85;8,00;9,00;5,00;12,00;26,00;4,00;6,00
2019-07-21;66,00;871,20;950,40;184,80;580,80;616,00;11,00;440,00;132,00;216,33;99,00;132,00;198,00;154,00;484,00;88,00;22,00;315,86;400,71;14,14;136,71;23,83;102,67;60,50;69,67;21,58;34,27;71,08;25,38;8,00;8,00;4,00;8,00;27,00;2,00;4,00
2019-07-28;54,00;837,00;972,00;202,50;567,00;540,00;9,00;378,00;108,00;212,40;115,20;158,40;208,80;151,20;432,00;86,40;21,60;292,50;337,50;18,00;121,50;25,20;106,20;52,20;66,60;12,56;38,93;61,53;21,35;9,00;4,00;4,00;9,00;28,00;0,50;1,00
2019-08-04;58,00;870,00;1015,00;203,00;638,00;580,00;9,67;386,67;116,00;192,13;116,00;174,00;203,00;145,00;396,33;87,00;19,33;290,00;449,50;19,33;120,83;23,56;121,44;59,81;70,69;18,91;35,30;49,17;29,00;11,00;5,00;4,00;9,00;16,00;2,00;2,00
2019-08-11;63,00;756,00;856,80;176,40;516,60;609,00;10,50;378,00;105,00;203,82;122,29;177,88;222,35;136,50;367,50;73,50;21,00;310,15;426,46;19,38;135,69;21,60;102,60;57,60;63,00;21,42;27,72;52,92;25,20;6,00;6,00;2,00;9,00;21,00;3,00;4,00
2019-08-18;64,00;832,00;896,00;166,40;524,80;640,00;10,67;405,33;128,00;177,78;117,33;149,33;199,11;160,00;394,67;96,00;21,33;269,71;370,29;22,86;128,00;21,94;113,37;62,17;67,66;16,31;37,65;55,22;33,88;10,00;3,00;4,00;9,00;20,00;2,00;4,00
2019-08-25;54,00;823,50;891,00;189,00;513,00;486,00;9,00;342,00;108,00;187,20;129,60;147,60;208,80;151,20;410,40;86,40;21,60;256,50;333,00;13,50;112,50;23,40;106,20;55,80;52,20;17,58;23,86;36,42;27,63;10,00;9,00;4,00;10,00;25,00;4,00;2,00
2019-09-01;71,00;908,80;951,40;213,00;582,20;686,33;11,83;497,00;165,67;220,47;142,00;179,37;242,89;142,00;365,14;101,43;30,43;274,53;378,67;28,40;137,27;32,77;123,79;71,00;50,97;29,16;40,57;55,79;34,23;11,00;6,00;7,00;10,00;20,00;1,00;5,00
2019-09-08;61,00;780,80;805,20;207,40;500,20;589,67;10,17;447,33;122,00;208,12;136,35;172,24;222,47;142,33;355,83;91,50;30,50;267,46;356,62;32,85;131,38;25,12;102,26;53,82;61,00;24,90;41,08;54,78;44,82;11,00;11,00;3,00;10,00;25,00;3,00;4,00
2019-09-15;68,00;897,60;938,40;204,00;612,00;725,33;11,33;476,00;136,00;229,05;157,47;175,37;239,79;165,14;359,43;87,43;29,14;281,07;340,00;22,67;140,53;26,84;123,47;60,84;51,89;21,41;52,89;54,15;47,85;10,00;8,00;11,00;9,00;20,00;2,00;2,00
2019-09-22;63,00;856,80;856,80;201,60;541,80;609,00;10,50;462,00;147,00;222,35;159,35;170,47;237,18;157,50;378,00;94,50;21,00;276,23;397,38;24,23;135,69;27,79;144,53;70,41;64,85;22,68;47,88;42,84;50,40;14,00;10,00;4,00;5,00;27,00;5,00;2,00
2019-09-29;49,00;820,75;882,00;183,75;526,75;710,50;12,25;563,50;171,50;260,08;150,77;177,15;241,23;156,80;382,20;98,00;29,40;279,30;396,90;29,40;147,00;25,41;121,59;61,70;63,52;31,41;43,97;49,00;49,00;10,00;9,00;7,00;8,00;20,00;5,00;3,00
2019-10-06;51,00;777,75;854,25;191,25;497,25;688,50;12,75;484,50;153,00;222,21;145,71;149,36;313,29;132,60;357,00;91,80;30,60;236,45;361,64;27,82;125,18;25,50;102,00;63,75;51,00;20,40;45,90;45,90;52,28;14,00;11,00;9,00;5,00;21,00;3,00;3,00
2019-10-13;45,00;915,00;990,00;210,00;825,00;562,50;11,25;427,50;135,00;210,00;123,75;157,50;236,25;146,25;371,25;101,25;22,50;234,00;342,00;27,00;112,50;23,40;109,80;54,00;54,00;21,86;41,14;45,00;46,29;12,00;12,00;6,00;8,00;18,00;3,00;2,00
2019-10-20;50,00;750,00;850,00;200,00;525,00;650,00;12,50;500,00;125,00;200,00;132,14;164,29;221,43;130,00;290,00;90,00;20,00;222,73;359,09;36,36;122,73;31,48;105,56;59,26;51,85;24,36;52,56;42,31;30,77;8,00;7,00;4,00;3,00;18,00;2,00;6,00
2019-10-27;45,00;810,00;930,00;225,00;525,00;495,00;11,25;382,50;135,00;180,00;138,75;150,00;221,25;135,00;303,75;90,00;33,75;202,50;288,00;27,00;112,50;25,20;91,80;52,20;45,00;25,00;47,50;41,25;37,50;11,00;9,00;8,00;10,00;23,00;4,00;5,00
2019-11-03;49,00;747,25;845,25;183,75;453,25;637,00;12,25;465,50;122,50;203,54;147,00;158,31;222,38;127,40;254,80;88,20;39,20;210,70;352,80;29,40;137,20;27,22;105,26;58,07;49,00;18,05;54,16;43,84;46,42;11,00;7,00;9,00;6,00;17,00;2,00;3,00
2019-11-10;43,00;774,00;946,00;200,67;444,33;516,00;10,75;365,50;129,00;179,17;139,75;143,33;207,83;139,75;1075,00;86,00;32,25;205,44;334,44;19,11;133,78;17,92;96,75;59,13;50,17;17,71;43,00;43,00;40,47;7,00;9,00;7,00;5,00;18,00;3,00;4,00
2019-11-17;47,00;955,67;1081,00;219,33;564,00;587,50;11,75;470,00;141,00;198,85;155,46;159,08;227,77;131,60;535,80;75,20;28,20;239,70;338,40;28,20;131,60;28,92;115,69;72,31;52,42;25,41;52,08;49,54;45,73;16,00;6,00;5,00;10,00;25,00;5,00;3,00
2019-11-24;71,00;781,00;1079,20;213,00;497,00;568,00;11,83;449,67;118,33;186,84;179,37;175,63;246,63;152,14;395,57;101,43;30,43;208,27;345,53;33,13;123,07;25,49;105,59;71,00;69,18;26,63;55,79;43,11;55,79;14,00;11,00;11,00;4,00;21,00;3,00;5,00
2019-12-01;52,00;806,00;936,00;195,00;416,00;450,67;17,33;312,00;104,00;185,71;156,00;170,86;222,86;145,60;332,80;93,60;41,60;198,55;345,09;28,36;137,09;26,90;102,21;62,76;66,34;21,56;58,34;38,05;40,59;13,00;8,00;9,00;5,00;18,00;4,00;4,00
2019-12-08;66,00;778,80;924,00;184,80;409,20;506,00;11,00;396,00;132,00;187,00;157,67;172,33;238,33;165,00;308,00;99,00;44,00;216,86;306,43;33,00;141,43;27,50;106,33;71,50;64,17;25,38;63,46;39,35;52,04;13,00;9,00;9,00;6,00;19,00;3,00;5,00
2019-12-15;79,00;816,33;961,17;237,00;500,33;513,50;19,75;414,75;138,25;208,27;168,77;183,14;276,50;148,13;296,25;118,50;39,50;218,41;353,18;32,53;148,71;30,52;127,48;73,61;71,82;33,86;75,24;32,60;60,19;22,00;14,00;13,00;7,00;15,00;5,00;4,00
2019-12-22;76,00;937,33;1089,33;278,67;544,67;589,00;19,00;418,00;152,00;253,33;202,67;228,00;314,86;217,14;445,14;141,14;54,29;242,25;427,50;47,50;142,50;41,62;132,10;97,71;101,33;34,20;69,67;49,40;73,47;23,00;13,00;13,00;12,00;23,00;6,00;4,00
2019-12-29;75,00;950,00;1075,00;237,50;525,00;618,75;9,38;356,25;150,00;225,00;167,86;203,57;264,29;171,43;417,86;128,57;32,14;257,81;407,81;42,19;154,69;37,50;116,07;78,57;83,93;37,50;81,25;66,25;58,75;25,00;14,00;11,00;7,00;30,00;6,00;4,00
2020-01-05;84,00;1078,00;1302,00;294,00;672,00;756,00;10,50;525,00;189,00;233,74;204,52;233,74;295,83;199,50;441,00;136,50;42,00;280,00;443,33;46,67;182,00;49,30;133,30;94,96;109,57;36,36;86,51;56,42;72,72;25,00;14,00;17,00;10,00;31,00;5,00;8,00
2020-01-12;91,00;1066,00;1144,00;312,00;689,00;887,25;22,75;614,25;227,50;243,88;214,76;229,32;309,40;182,00;576,33;141,56;30,33;349,63;478,95;47,89;186,79;56,42;158,34;111,02;100,10;41,71;82,15;64,46;74,57;24,00;22,00;15,00;9,00;32,00;6,00;7,00
2020-01-19;89,00;1029,86;1144,29;305,14;686,57;867,75;22,25;556,25;222,50;256,32;217,16;238,52;331,08;207,67;474,67;138,44;39,56;332,58;445,00;56,21;159,26;54,49;165,29;112,61;107,16;45,13;91,51;63,93;94,01;24,00;17,00;14,00;13,00;25,00;7,00;7,00
2020-01-26;81,00;904,50;1012,50;270,00;594,00;749,25;20,25;405,00;162,00;213,55;191,45;217,23;294,55;162,00;415,13;111,38;40,50;276,35;395,47;33,35;138,18;46,80;127,80;90,00;82,80;35,44;78,47;49,36;70,88;21,00;14,00;11,00;9,00;21,00;7,00;6,00
2020-02-02;98,00;966,00;1078,00;280,00;602,00;666,40;19,60;470,40;156,80;228,67;188,74;217,78;326,67;185,11;435,56;119,78;32,67;294,00;387,33;42,00;163,33;34,48;141,56;99,81;88,93;35,18;86,69;61,56;70,36;22,00;20,00;11,00;10,00;27,00;6,00;7,00
2020-02-09;79,00;921,67;1079,67;250,17;592,50;671,50;19,75;434,50;158,00;219,05;193,91;233,41;280,09;158,00;395,00;108,63;29,63;292,76;455,41;41,82;139,41;47,77;141,47;104,72;82,67;31,85;75,18;53,52;82,82;22,00;15,00;15,00;12,00;28,00;5,00;8,00
2020-02-16;90,00;951,43;1067,14;244,29;604,29;832,50;11,25;517,50;202,50;234,00;183,60;244,80;291,60;180,00;440,00;120,00;40,00;279,47;435,79;47,37;156,32;39,60;138,60;102,60;90,00;39,30;74,79;53,24;68,45;21,00;15,00;16,00;12,00;30,00;5,00;7,00
2020-02-23;77,00;1001,00;924,00;231,00;590,33;673,75;19,25;500,50;154,00;223,67;245,67;264,00;271,33;165,00;550,00;121,00;55,00;308,00;437,94;62,56;144,38;60,50;183,33;91,67;86,17;40,39;77,00;45,44;75,74;19,00;22,00;11,00;12,00;26,00;5,00;4,00
2020-03-01;59,00;1076,75;1017,75;250,75;649,00;688,33;19,67;452,33;118,00;195,44;224,94;272,88;261,81;137,67;373,67;88,50;49,17;226,92;354,00;54,46;127,08;38,72;180,69;82,97;70,06;35,15;52,72;43,94;66,53;15,00;19,00;12,00;7,00;24,00;5,00;6,00
2020-03-08;60,00;1215,00;1170,00;285,00;630,00;680,00;10,00;500,00;120,00;202,50;232,50;251,25;281,25;120,00;350,00;80,00;30,00;212,31;401,54;46,15;152,31;41,82;154,55;98,18;85,45;30,64;72,77;48,51;76,60;18,00;17,00;9,00;4,00;13,00;4,00;6,00
2020-03-15;45,00;855,00;765,00;195,00;420,00;585,00;22,50;427,50;90,00;131,25;225,00;228,75;296,25;112,50;1080,00;90,00;45,00;175,50;261,00;45,00;117,00;43,20;145,80;82,80;63,00;35,00;47,50;28,75;71,25;18,00;19,00;10,00;5,00;22,00;4,00;3,00
2020-03-22;40,00;520,00;520,00;146,67;293,33;420,00;10,00;320,00;60,00;130,91;174,55;167,27;229,09;100,00;540,00;70,00;40,00;160,00;240,00;40,00;85,00;30,91;118,18;65,45;52,73;27,10;33,55;24,52;63,23;11,00;11,00;8,00;4,00;12,00;4,00;4,00
2020-03-29;35,00;396,67;373,33;105,00;221,67;280,00;8,75;227,50;52,50;126,00;133,00;133,00;164,50;93,33;385,00;81,67;35,00;155,00;200,00;25,00;70,00;23,95;92,11;68,16;49,74;27,22;38,89;18,15;51,85;9,00;11,00;7,00;4,00;16,00;4,00;1,00
2020-04-05;43,00;516,00;516,00;129,00;286,67;387,00;10,75;279,50;86,00;132,58;154,08;161,25;218,58;107,50;333,25;75,25;32,25;152,89;195,89;28,67;76,44;32,25;96,75;80,63;57,33;21,50;40,47;20,24;53,12;14,00;13,00;6,00;6,00;15,00;3,00;5,00
2020-04-12;39,00;416,00;442,00;117,00;234,00;331,50;9,75;273,00;58,50;117,00;124,09;166,64;198,55;87,75;292,50;48,75;19,50;151,13;199,88;24,38;68,25;26,00;83,57;78,00;65,00;27,68;35,23;21,39;44,03;11,00;8,00;6,00;6,00;15,00;3,00;3,00
2020-04-19;40,00;373,33;453,33;133,33;240,00;300,00;10,00;220,00;60,00;141,82;127,27;120,00;210,91;90,00;340,00;60,00;20,00;160,00;200,00;25,00;80,00;25,45;74,55;80,00;65,45;18,06;38,71;18,06;45,16;14,00;11,00;11,00;3,00;13,00;4,00;4,00
2020-04-26;38,00;316,67;392,67;88,67;190,00;266,00;9,50;190,00;38,00;114,00;107,09;100,18;186,55;76,00;228,00;47,50;19,00;137,75;180,50;19,00;66,50;16,29;57,90;66,95;45,24;17,73;34,20;19,00;35,47;12,00;6,00;5,00;4,00;19,00;3,00;3,00
2020-05-03;34,00;459,00;544,00;153,00;289,00;255,00;8,50;204,00;51,00;124,67;120,89;120,89;196,44;102,00;272,00;68,00;22,67;170,00;204,00;24,29;72,86;22,67;69,89;77,44;58,56;20,15;40,30;20,15;42,81;11,00;8,00;9,00;4,00;14,00;2,00;4,00
2020-05-10;35,00;326,67;385,00;105,00;186,67;262,50;8,75;192,50;52,50;126,00;122,50;112,00;196,00;105,00;268,33;70,00;35,00;170,00;210,00;25,00;90,00;20,26;73,68;77,37;77,37;16,85;38,89;19,44;51,85;14,00;10,00;7,00;6,00;12,00;4,00;6,00
2020-05-17;45,00;495,00;495,00;165,00;285,00;337,50;11,25;247,50;67,50;142,50;150,00;135,00;232,50;112,50;258,75;67,50;22,50;157,50;207,00;22,50;76,50;25,20;73,80;81,00;84,60;23,75;41,25;25,00;51,25;12,00;12,00;6,00;4,00;17,00;4,00;5,00
2020-05-24;41,00;396,33;464,67;123,00;232,33;287,00;10,25;225,50;61,50;119,27;130,45;119,27;201,27;102,50;194,75;61,50;20,50;145,78;173,11;22,78;68,33;28,52;65,96;69,52;73,09;18,64;41,00;21,12;45,97;13,00;10,00;7,00;3,00;17,00;3,00;1,00
2020-05-31;40,00;386,67;426,67;120,00;213,33;300,00;10,00;220,00;80,00;130,91;138,18;134,55;185,45;90,00;220,00;70,00;20,00;165,00;245,00;20,00;80,00;25,45;67,27;67,27;65,45;23,23;64,52;24,52;47,74;8,00;10,00;10,00;5,00;15,00;4,00;2,00
2020-06-07;54,00;418,50;499,50;148,50;256,50;324,00;9,00;216,00;72,00;144,00;144,00;165,60;223,20;129,60;226,80;86,40;21,60;166,50;211,50;31,50;90,00;27,00;77,40;75,60;66,60;21,35;54,00;35,16;48,98;13,00;13,00;9,00;7,00;18,00;4,00;1,00
2020-06-14;58,00;478,50;536,50;159,50;275,50;348,00;19,33;251,33;77,33;141,38;148,63;188,50;228,38;106,33;212,67;77,33;29,00;174,00;232,00;33,83;91,83;34,44;79,75;83,38;81,56;18,91;52,96;26,48;51,70;16,00;15,00;11,00;5,00;15,00;7,00;5,00
2020-06-21;51,00;420,75;459,00;165,75;255,00;484,50;25,50;306,00;76,50;145,71;156,64;178,50;218,57;102,00;224,40;61,20;30,60;143,73;208,64;32,45;92,73;30,96;81,96;81,96;71,04;19,90;47,27;27,37;57,22;18,00;17,00;12,00;6,00;14,00;2,00;4,00
2020-06-28;44,00;425,33;528,00;146,67;278,67;352,00;11,00;264,00;66,00;135,67;139,33;194,33;227,33;121,00;198,00;66,00;22,00;156,44;220,00;39,11;88,00;20,17;75,17;78,83;73,33;25,14;60,34;21,37;52,80;17,00;15,00;7,00;3,00;16,00;7,00;5,00
2020-07-05;43,00;444,33;530,33;129,00;258,00;365,50;10,75;258,00;64,50;157,67;125,42;146,92;222,17;107,50;215,00;64,50;21,50;148,11;215,00;23,89;76,44;26,17;84,13;69,17;71,04;18,97;50,59;24,03;49,32;15,00;17,00;9,00;9,00;17,00;4,00;3,00
2020-07-12;49,00;392,00;453,25;134,75;245,00;441,00;24,50;294,00;73,50;143,50;154,00;171,50;248,50;98,00;215,60;78,40;29,40;151,45;209,36;26,73;89,09;27,22;78,04;72,59;72,59;22,62;51,51;28,90;57,79;10,00;12,00;34,00;7,00;19,00;3,00;4,00
2020-07-19;56,00;490,00;602,00;210,00;308,00;392,00;18,67;224,00;74,67;171,73;186,67;216,53;272,53;134,40;246,40;89,60;33,60;172,67;247,33;37,33;98,00;30,71;95,74;95,74;74,06;24,18;58,55;24,18;75,09;22,00;17,00;38,00;8,00;14,00;4,00;4,00
2020-07-26;53,00;463,75;490,25;172,25;318,00;353,33;17,67;282,67;70,67;159,00;180,20;169,60;282,67;116,60;233,20;84,80;31,80;168,64;231,27;38,55;96,36;31,07;98,69;98,69;73,10;36,60;61,83;30,29;73,19;14,00;21,00;15,00;10,00;25,00;5,00;4,00
2020-08-02;50,00;450,00;450,00;150,00;250,00;475,00;25,00;350,00;75,00;157,14;157,14;175,00;250,00;110,00;230,00;70,00;40,00;159,09;213,64;31,82;90,91;33,33;100,00;87,04;72,22;25,64;64,10;25,64;58,97;18,00;18,00;11,00;7,00;18,00;5,00;6,00
2020-08-09;59,00;516,25;545,75;191,75;339,25;354,00;9,83;275,33;78,67;158,56;154,88;188,06;254,44;108,17;236,00;78,67;39,33;140,69;213,31;36,31;81,69;35,76;91,18;69,73;67,94;21,34;57,74;23,85;65,28;18,00;19,00;10,00;7,00;23,00;4,00;6,00
2020-08-16;52,00;442,00;468,00;156,00;247,00;312,00;8,67;190,67;52,00;148,57;148,57;189,43;260,00;93,60;218,40;83,20;31,20;156,00;226,91;33,09;75,64;34,07;78,90;75,31;66,34;20,29;46,93;25,37;58,34;17,00;14,00;14,00;7,00;18,00;5,00;3,00
2020-08-23;46,00;475,33;567,33;168,67;276,00;414,00;11,50;253,00;69,00;130,92;134,46;152,15;230,00;103,50;230,00;80,50;34,50;133,40;197,80;27,60;69,00;23,92;75,44;75,44;69,92;24,28;46,00;21,72;53,67;18,00;10,00;13,00;4,00;18,00;1,00;5,00
2020-08-30;46,00;460,00;552,00;153,33;276,00;414,00;11,50;276,00;92,00;138,00;134,46;159,23;226,46;103,50;241,50;80,50;23,00;142,60;193,20;27,60;69,00;27,60;64,40;79,12;77,28;21,72;52,39;25,56;52,39;12,00;9,00;7,00;5,00;21,00;4,00;5,00
2020-09-06;44,00;425,33;528,00;146,67;264,00;396,00;11,00;264,00;66,00;128,33;139,33;146,67;242,00;99,00;220,00;77,00;22,00;166,22;229,78;34,22;78,22;27,50;80,67;75,17;71,50;21,37;47,77;26,40;54,06;13,00;12,00;6,00;7,00;14,00;3,00;4,00
