Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-10-06;38,00;912,00;950,00;437,00;236,44;21,11;206,89;249,11;240,67;304,00;118,22;181,56;134,46;102,31;157,85;14,62;89,82;172,73;13,82;51,82;12,67;77,41;70,37;59,11;13,93;17,73;32,93;58,27;11,00;4,00;6,00;4,00;10,00;2,00;2,00
2019-10-13;34,00;833,00;935,00;476,00;225,25;25,50;170,00;255,00;250,75;306,00;110,50;178,50;138,83;85,00;116,17;17,00;66,30;153,00;13,60;57,80;22,67;76,50;53,83;62,33;18,89;21,41;44,07;59,19;9,00;10,00;6,00;2,00;10,00;2,00;0,00
2019-10-20;27,00;648,00;661,50;216,00;192,86;19,29;154,29;185,14;216,00;312,43;100,29;162,00;105,30;89,10;105,30;18,90;60,75;109,69;11,81;48,94;18,90;62,10;39,15;43,20;19,64;18,41;24,55;47,86;10,00;9,00;5,00;4,00;7,00;1,00;0,00
2019-10-27;23,00;805,00;1012,00;368,00;168,67;19,17;141,83;184,00;168,67;214,67;88,17;141,83;112,13;74,75;86,25;11,50;67,36;129,79;21,36;42,71;18,94;60,88;46,00;46,00;8,94;16,61;21,72;52,39;7,00;2,00;5,00;2,00;6,00;1,00;0,00
2019-11-03;20,00;740,00;900,00;300,00;160,00;16,00;140,00;192,00;188,00;260,00;128,00;180,00;105,71;68,57;108,57;17,14;81,67;126,67;8,33;65,00;17,14;64,29;48,57;52,86;12,50;20,00;12,50;50,00;10,00;6,00;2,00;1,00;7,00;2,00;0,00
2019-11-10;20,00;760,00;840,00;320,00;148,00;28,00;144,00;164,00;148,00;256,00;92,00;140,00;140,00;248,57;88,57;14,29;80,00;125,00;13,33;55,00;20,00;62,86;52,86;42,86;13,75;31,25;20,00;46,25;5,00;4,00;2,00;2,00;6,00;5,00;1,00
2019-11-17;30,00;540,00;735,00;195,00;154,29;12,86;184,29;145,71;201,43;218,57;150,00;167,14;122,73;141,82;117,27;16,36;66,67;110,00;13,33;53,33;14,29;54,29;54,29;45,71;10,00;22,50;25,00;43,75;10,00;9,00;2,00;4,00;5,00;2,00;0,00
2019-11-24;23,00;874,00;1196,00;276,00;145,67;34,50;122,67;161,00;172,50;218,50;84,33;130,33;100,63;89,13;66,13;17,25;83,15;115,00;14,15;67,23;10,06;60,38;47,44;37,38;12,78;15,33;14,06;46,00;6,00;10,00;3,00;0,00;7,00;1,00;0,00
2019-12-01;21,00;756,00;945,00;273,00;147,00;8,40;159,60;151,20;176,40;231,00;88,20;155,40;147,00;60,00;105,00;18,00;61,25;99,75;14,00;77,00;19,60;49,00;57,40;29,40;8,65;27,18;13,59;43,24;5,00;0,00;5,00;4,00;7,00;4,00;1,00
2019-12-08;19,00;627,00;855,00;247,00;148,20;19,00;129,20;167,20;152,00;220,40;68,40;125,40;116,71;57,00;119,43;21,71;63,91;110,55;24,18;69,09;13,15;74,54;30,69;30,69;15,20;40,53;15,20;45,60;1,00;8,00;6,00;4,00;10,00;1,00;0,00
2019-12-15;44,00;557,33;645,33;220,00;132,00;16,00;144,00;160,00;160,00;232,00;80,00;136,00;82,50;52,25;121,00;19,25;47,38;108,31;15,23;54,15;23,38;78,38;50,88;39,88;15,09;15,09;12,57;46,51;6,00;5,00;5,00;2,00;13,00;0,00;5,00
2019-12-22;45,00;705,00;735,00;210,00;171,82;20,45;151,36;184,09;200,45;286,36;94,09;175,91;132,19;64,69;123,75;16,88;64,04;129,81;15,58;70,96;19,69;91,41;43,59;47,81;19,29;33,43;21,86;51,43;3,00;11,00;3,00;1,00;5,00;1,00;1,00
2019-12-29;31,00;697,50;666,50;248,00;189,88;15,50;155,00;178,25;217,00;301,14;119,57;159,43;149,36;64,82;152,18;11,27;77,50;155,00;17,22;60,28;26,77;88,77;56,36;62,00;11,63;19,38;21,96;42,63;10,00;5,00;2,00;3,00;5,00;4,00;0,00
2020-01-05;46,00;628,67;628,67;337,33;217,45;20,91;163,09;284,36;213,27;255,09;108,73;171,45;126,50;97,75;117,88;11,50;76,67;126,07;18,74;63,04;17,25;74,75;44,56;50,31;14,06;34,50;20,44;49,83;8,00;7,00;7,00;4,00;4,00;1,00;0,00
2020-01-12;43,00;616,33;645,00;315,33;234,55;11,73;152,45;265,82;191,55;289,27;89,91;172,00;157,67;123,27;117,53;20,07;99,76;135,88;22,36;49,88;29,13;86,00;81,84;72,13;18,97;43,00;29,09;59,44;10,00;9,00;7,00;3,00;10,00;8,00;2,00
2020-01-19;42,00;588,00;560,00;280,00;256,20;21,00;147,00;268,80;218,40;256,20;113,40;218,40;134,40;81,20;140,00;16,80;75,60;152,88;16,80;45,36;22,40;93,80;63,00;67,20;10,18;34,36;38,18;48,36;12,00;10,00;9,00;5,00;10,00;1,00;1,00
2020-01-26;38,00;722,00;722,00;323,00;257,56;16,89;147,78;257,56;211,11;257,56;126,67;168,89;125,69;78,92;105,23;11,69;82,91;133,00;22,45;51,82;18,30;78,81;52,07;54,89;16,47;25,33;35,47;45,60;13,00;5,00;7,00;5,00;16,00;5,00;2,00
2020-02-02;52,00;658,67;1230,67;346,67;228,00;16,00;320,00;272,00;208,00;248,00;108,00;248,00;153,11;101,11;118,44;23,11;73,81;124,13;20,13;48,65;16,86;88,54;63,24;52,00;13,95;34,24;27,90;44,39;21,00;12,00;8,00;4,00;14,00;2,00;0,00
2020-02-09;51,00;714,00;867,00;306,00;219,69;15,69;219,69;231,46;212,50;259,25;127,50;191,25;102,00;70,83;96,33;22,67;95,20;132,60;28,90;74,80;33,08;86,84;30,32;64,78;20,40;42,08;22,95;54,83;8,00;12,00;3,00;5,00;10,00;5,00;1,00
2020-02-16;43,00;602,00;716,67;358,33;227,90;21,50;193,50;309,60;215,00;275,20;141,90;197,80;151,93;74,53;111,80;11,47;106,64;125,56;15,48;63,64;27,23;94,60;53,03;54,47;15,64;22,15;22,15;48,21;9,00;11,00;8,00;3,00;2,00;1,00;2,00
2020-02-23;35,00;735,00;735,00;367,50;206,11;15,56;163,33;182,78;186,67;237,22;190,56;186,67;113,75;107,92;84,58;14,58;58,33;116,67;18,33;58,33;19,60;75,60;39,20;56,00;12,50;38,75;25,00;48,75;9,00;9,00;7,00;2,00;7,00;6,00;2,00
2020-03-01;39,00;702,00;721,50;312,00;159,90;7,80;148,20;191,10;152,10;183,30;113,10;136,50;97,50;69,64;66,86;13,93;59,35;105,13;20,35;42,39;23,68;71,04;37,61;41,79;20,13;36,48;20,13;44,03;9,00;19,00;9,00;1,00;14,00;7,00;2,00
2020-03-08;29,00;435,00;464,00;261,00;169,86;4,14;219,57;194,71;153,29;227,86;103,57;145,00;104,40;69,60;58,00;11,60;66,53;90,41;20,47;49,47;9,67;58,00;31,76;35,90;10,09;21,43;23,96;39,09;8,00;10,00;1,00;2,00;4,00;1,00;1,00
2020-03-15;14,00;196,00;266,00;84,00;49,00;7,00;112,00;63,00;35,00;94,50;35,00;66,50;47,60;249,20;28,00;8,40;35,00;49,00;8,75;36,75;15,40;60,20;19,60;8,40;5,09;15,27;7,64;24,18;4,00;2,00;3,00;0,00;6,00;2,00;1,00
2020-03-22;7,00;140,00;182,00;56,00;42,00;3,50;66,50;31,50;28,00;73,50;35,00;45,50;31,50;147,00;21,00;3,50;31,50;35,00;5,25;22,75;5,60;36,40;8,40;16,80;5,60;8,40;8,40;21,00;1,00;2,00;2,00;0,00;7,00;1,00;0,00
2020-03-29;13,00;156,00;143,00;39,00;56,33;2,17;65,00;65,00;39,00;65,00;21,67;56,33;29,25;65,00;19,50;3,25;16,71;29,71;3,71;24,14;7,22;18,78;11,56;10,11;3,90;7,80;14,30;11,70;2,00;2,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;49,50;49,50;22,50;76,50;27,00;49,50;33,00;54,00;18,00;3,00;19,80;30,60;1,80;25,20;3,00;30,00;21,00;15,00;5,14;5,14;6,43;14,14;0,00;1,00;0,00;1,00;2,00;0,00;0,00
2020-04-12;4,00;80,00;72,00;24,00;56,00;4,00;56,00;32,00;28,00;64,00;36,00;44,00;24,00;50,00;12,00;1,00;13,33;25,33;4,00;18,67;2,67;22,67;13,33;12,00;4,00;2,00;9,00;12,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-19;7,00;112,00;112,00;42,00;38,50;3,50;42,00;31,50;31,50;35,00;21,00;38,50;38,50;35,00;24,50;10,50;12,25;24,50;3,50;14,00;5,60;19,60;30,80;9,80;2,80;4,20;7,00;18,20;2,00;1,00;1,00;2,00;4,00;1,00;2,00
2020-04-26;7,00;126,00;140,00;42,00;28,00;1,75;38,50;28,00;38,50;59,50;17,50;31,50;28,00;42,00;31,50;3,50;21,00;29,75;1,75;17,50;5,60;9,80;15,40;11,20;7,00;4,20;8,40;9,80;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;44,00;3,67;44,00;29,33;33,00;58,67;22,00;47,67;30,25;41,25;22,00;5,50;18,33;29,33;7,33;11,00;8,25;13,75;17,88;11,00;6,11;7,33;7,33;11,00;1,00;5,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;4,00;80,00;96,00;32,00;44,00;4,00;36,00;28,00;28,00;76,00;16,00;48,00;36,00;64,00;28,00;8,00;36,00;30,00;4,00;24,00;2,67;22,67;16,00;12,00;2,67;5,33;5,33;26,67;1,00;0,00;1,00;1,00;4,00;1,00;0,00
2020-05-17;13,00;117,00;143,00;52,00;69,33;4,33;39,00;60,67;30,33;91,00;39,00;78,00;20,80;44,20;18,20;2,60;37,38;22,75;4,88;21,13;2,89;26,00;15,89;17,33;6,50;13,00;13,00;23,40;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;11,00;143,00;121,00;55,00;47,67;3,67;40,33;36,67;40,33;58,67;22,00;40,33;19,25;41,25;27,50;8,25;29,33;25,67;5,50;22,00;9,63;20,63;24,75;15,13;8,25;9,63;8,25;23,38;6,00;6,00;1,00;0,00;6,00;0,00;4,00
2020-05-31;33,00;247,50;181,50;82,50;66,00;8,25;57,75;70,13;45,38;90,75;33,00;78,38;33,00;55,00;24,75;8,25;38,21;34,74;19,11;27,79;23,38;26,13;24,75;15,13;13,96;11,42;12,69;25,38;5,00;9,00;2,00;2,00;8,00;1,00;3,00
2020-06-07;31,00;248,00;186,00;77,50;69,75;11,63;54,25;73,63;34,88;108,50;31,00;85,25;36,64;50,73;31,00;11,27;39,61;27,56;20,67;22,39;16,91;52,14;14,09;9,86;14,21;15,50;12,92;28,42;6,00;8,00;2,00;3,00;14,00;3,00;1,00
2020-06-14;47,00;282,00;172,33;94,00;58,75;15,67;50,92;94,00;58,75;97,92;47,00;54,83;38,71;41,47;38,71;11,06;30,21;28,54;21,82;33,57;24,88;41,47;23,50;20,74;12,70;15,24;13,97;30,49;7,00;5,00;2,00;4,00;14,00;4,00;2,00
2020-06-21;49,00;359,33;212,33;114,33;77,58;4,08;65,33;151,08;73,50;134,75;53,08;65,33;43,24;77,82;40,35;11,53;29,75;43,75;19,25;24,50;29,40;57,40;5,60;28,00;15,47;11,61;12,89;33,53;6,00;14,00;4,00;2,00;12,00;8,00;6,00
2020-06-28;47,00;407,33;172,33;203,67;70,50;7,83;74,42;176,25;94,00;166,64;55,55;89,73;67,56;76,38;61,69;20,56;57,44;33,07;26,11;43,52;25,64;44,15;15,67;27,06;26,68;22,86;10,16;33,03;9,00;13,00;5,00;6,00;13,00;7,00;3,00
2020-07-05;60,00;525,00;270,00;195,00;84,00;24,00;68,00;104,00;84,00;184,00;64,00;96,00;62,86;71,43;57,14;25,71;49,71;34,29;32,57;37,71;34,88;58,60;18,14;25,12;30,00;25,00;21,25;40,00;11,00;20,00;5,00;5,00;12,00;9,00;6,00
2020-07-12;61,00;610,00;244,00;274,50;77,27;16,27;77,27;77,27;130,13;223,67;77,27;89,47;72,09;83,18;66,55;24,95;57,61;30,50;40,67;42,36;23,57;66,55;12,48;34,66;30,50;21,60;13,98;47,02;15,00;14,00;27,00;7,00;13,00;6,00;4,00
2020-07-19;62,00;620,00;232,50;186,00;74,40;12,40;74,40;78,53;111,60;206,67;66,13;128,13;64,82;98,64;59,18;22,55;63,72;41,33;29,28;37,89;28,18;91,59;18,32;19,73;20,24;29,10;18,98;51,88;11,00;5,00;15,00;2,00;20,00;12,00;0,00
2020-07-26;45,00;555,00;180,00;165,00;65,45;16,36;73,64;77,73;98,18;196,36;61,36;102,27;56,25;92,81;47,81;25,31;53,33;50,00;23,33;40,00;33,75;78,75;12,66;35,16;23,75;23,75;10,00;37,50;11,00;12,00;5,00;6,00;21,00;8,00;6,00
2020-08-02;60,00;495,00;225,00;90,00;76,00;12,00;72,00;60,00;96,00;176,00;48,00;104,00;74,29;120,00;54,29;20,00;58,29;39,43;32,57;37,71;25,71;54,29;31,43;31,43;25,53;19,15;19,15;52,34;11,00;12,00;5,00;9,00;14,00;7,00;7,00
2020-08-09;52,00;658,67;260,00;121,33;84,00;8,00;60,00;72,00;84,00;164,00;48,00;80,00;60,67;75,11;46,22;31,78;39,87;41,60;27,73;34,67;30,92;64,65;12,65;28,11;19,02;16,49;13,95;30,44;6,00;15,00;7,00;5,00;16,00;5,00;5,00
2020-08-16;43,00;315,33;157,67;100,33;81,70;12,90;43,00;55,90;94,60;150,50;73,10;77,40;60,20;88,87;40,13;20,07;27,52;30,96;13,76;29,24;18,63;43,00;21,50;18,63;18,97;22,76;7,59;26,56;10,00;14,00;2,00;1,00;10,00;9,00;3,00
2020-08-23;65,00;292,50;422,50;65,00;81,25;16,25;36,56;77,19;81,25;174,69;65,00;89,38;45,22;101,74;59,35;16,96;32,50;34,21;13,68;44,47;14,13;66,41;21,20;25,43;21,67;16,57;22,94;21,67;8,00;7,00;2,00;2,00;12,00;6,00;4,00
2020-08-30;49,00;245,00;294,00;49,00;65,33;8,17;49,00;57,17;85,75;134,75;81,67;57,17;23,06;80,71;54,76;14,41;57,45;52,38;13,52;37,17;5,60;56,00;19,60;25,20;11,31;20,10;11,31;38,95;8,00;7,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;20,00;340,00;280,00;80,00;92,00;12,00;44,00;56,00;96,00;132,00;64,00;80,00;31,43;100,00;45,71;8,57;63,33;45,00;10,00;30,00;9,33;46,67;14,67;32,00;10,00;12,50;10,00;43,75;7,00;5,00;3,00;1,00;7,00;2,00;0,00
2020-09-13;19,00;285,00;247,00;57,00;87,40;3,80;45,60;45,60;64,60;129,20;68,40;79,80;27,14;100,43;67,86;13,57;60,45;39,73;6,91;34,55;19,00;45,31;16,08;36,54;7,60;12,67;2,53;45,60;5,00;6,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;10,00;180,00;130,00;40,00;83,33;3,33;46,67;46,67;65,00;150,00;85,00;110,00;30,00;85,00;42,50;17,50;50,00;30,00;5,00;28,33;10,00;34,29;25,71;18,57;6,25;12,50;8,75;26,25;8,00;6,00;4,00;1,00;5,00;1,00;0,00
2020-09-27;10,00;160,00;90,00;40,00;56,67;3,33;53,33;36,67;26,67;80,00;43,33;70,00;27,50;60,00;25,00;5,00;43,33;31,67;6,67;18,33;4,29;27,14;20,00;11,43;11,25;10,00;6,25;32,50;2,00;3,00;2,00;1,00;3,00;0,00;1,00
