Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-09-22;85,00;62,63;16,78;56,67;1,09;15,26;32,00;20,00;17,00;27,00;23,00;24,00;21,00;4,00;5,00;19,00;3,00;8,00;3,00;10,00;11,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;83,00;59,45;19,07;50,24;1,09;15,29;33,00;19,00;16,00;21,00;25,00;22,00;23,00;3,00;5,00;19,00;3,00;7,00;3,00;9,00;8,00;5,00;6,00;2,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;85,00;55,92;19,01;54,49;1,09;17,44;35,00;20,00;18,00;21,00;25,00;21,00;24,00;3,00;6,00;23,00;3,00;7,00;3,00;8,00;7,00;4,00;5,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,00
2019-10-13;71,00;48,81;17,75;47,33;1,08;17,21;29,00;19,00;16,00;19,00;20,00;18,00;18,00;3,00;6,00;18,00;3,00;7,00;4,00;7,00;11,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;69,00;54,53;15,58;45,28;1,08;15,09;37,00;21,00;17,00;21,00;23,00;19,00;23,00;3,00;5,00;18,00;2,00;7,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;5,00;4,00;1,00;2,00;0,50;1,00;0,00;0,50
2019-10-27;67,00;64,77;17,87;47,55;1,08;17,29;28,00;17,00;17,00;21,00;23,00;20,00;28,00;3,00;4,00;16,00;2,00;6,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;54,44;21,11;51,89;1,08;17,30;33,00;30,00;18,00;21,00;26,00;19,00;23,00;4,00;4,00;16,00;3,00;7,00;3,00;8,00;7,00;3,00;5,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;53,33;16,67;47,83;1,09;21,74;33,00;18,00;18,00;17,00;23,00;83,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;8,00;7,00;3,00;4,00;4,00;0,50;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;85,00;54,80;15,66;52,31;1,09;21,79;32,00;19,00;15,00;17,00;26,00;33,00;24,00;4,00;4,00;15,00;2,00;5,00;2,00;5,00;6,00;3,00;6,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;98,00;56,80;16,70;45,73;1,09;21,78;33,00;18,00;15,00;21,00;24,00;20,00;23,00;5,00;4,00;15,00;3,00;5,00;2,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-01;88,00;56,10;17,60;47,22;1,07;30,05;34,00;21,00;17,00;21,00;26,00;17,00;24,00;4,00;4,00;16,00;3,00;7,00;3,00;6,00;8,00;3,00;6,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-08;68,00;47,16;15,35;42,50;1,06;14,88;27,00;19,00;14,00;20,00;19,00;15,00;20,00;3,00;4,00;12,00;3,00;5,00;2,00;5,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;0,50;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;46,42;14,37;41,28;1,09;15,21;22,00;15,00;13,00;14,00;18,00;16,00;19,00;2,00;4,00;12,00;2,00;7,00;2,00;5,00;6,00;2,00;4,00;3,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2019-12-22;67,00;47,23;15,38;43,23;1,08;17,29;27,00;17,00;15,00;19,00;21,00;19,00;23,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;74,00;52,70;16,82;45,71;1,09;19,59;27,00;19,00;15,00;18,00;25,00;18,00;44,00;3,00;5,00;16,00;3,00;6,00;3,00;5,00;6,00;3,00;5,00;3,00;1,00;2,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-05;83,00;56,44;21,03;56,79;1,09;19,66;29,00;18,00;16,00;24,00;24,00;20,00;22,00;3,00;5,00;18,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-12;86,00;59,54;19,85;62,35;1,08;19,35;29,00;19,00;17,00;23,00;22,00;25,00;22,00;3,00;6,00;16,00;2,00;5,00;3,00;7,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;79,00;53,41;20,03;54,86;1,10;17,56;28,00;17,00;16,00;23,00;25,00;20,00;22,00;2,00;6,00;15,00;2,00;4,00;3,00;6,00;7,00;4,00;4,00;3,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-01-26;74,00;54,12;17,67;56,59;1,09;15,24;29,00;15,00;16,00;23,00;22,00;23,00;22,00;2,00;6,00;16,00;1,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-02;81,00;57,70;18,86;59,11;1,09;17,51;26,00;18,00;16,00;29,00;22,00;22,00;21,00;2,00;7,00;17,00;3,00;6,00;2,00;6,00;7,00;4,00;4,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,87;18,72;54,29;1,09;17,37;25,00;18,00;15,00;20,00;20,00;21,00;20,00;2,00;7,00;20,00;2,00;7,00;3,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;73,00;58,40;16,85;55,82;1,07;17,18;28,00;19,00;18,00;22,00;20,00;26,00;21,00;2,00;6,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;43,25;13,31;45,75;1,09;17,43;24,00;16,00;22,00;19,00;21,00;26,00;20,00;2,00;6,00;15,00;3,00;5,00;3,00;7,00;6,00;3,00;4,00;2,00;1,00;4,00;2,00;2,00;2,00;0,50;1,00;0,50;0,50
2020-03-01;56,00;44,80;14,56;38,77;1,08;12,92;21,00;14,00;13,00;17,00;18,00;15,00;16,00;2,00;4,00;12,00;2,00;5,00;2,00;5,00;5,00;2,00;3,00;3,00;1,00;3,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;52,00;38,43;11,30;30,33;1,08;10,83;17,00;12,00;13,00;13,00;12,00;11,00;11,00;1,00;3,00;11,00;3,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;0,50;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;32,00;22,86;6,86;17,07;1,07;4,27;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;7,00;1,00;8,00;1,00;4,00;4,00;1,00;1,00;2,00;1,00;5,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-03-22;19,00;14,53;4,47;19,00;1,06;2,11;5,00;5,00;4,00;6,00;3,00;16,00;5,00;0,50;1,00;4,00;1,00;3,00;0,50;3,00;2,00;0,50;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;18,00;13,76;3,18;14,00;1,00;2,00;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;3,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;15,87;3,40;19,13;1,06;2,13;16,00;5,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;0,50;3,00;1,00;2,00;6,00;1,00;0,50;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;19,13;0,00;2,13;6,00;5,00;5,00;7,00;4,00;8,00;4,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;2,13;6,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;3,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;16,00;11,73;2,13;14,00;1,00;4,00;5,00;5,00;3,00;6,00;4,00;10,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
2020-05-03;18,00;13,50;3,38;18,00;0,00;2,25;5,00;5,00;4,00;6,00;4,00;9,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00
2020-05-10;17,00;13,60;2,27;17,00;1,06;2,13;5,00;4,00;3,00;5,00;4,00;6,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-17;15,00;12,69;2,31;17,14;1,07;2,14;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;16,00;12,57;3,43;16,00;1,14;4,57;6,00;5,00;4,00;7,00;3,00;7,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;3,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-31;17,00;14,73;3,40;14,88;1,06;2,13;5,00;4,00;3,00;7,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;13,87;3,20;16,00;1,14;4,57;6,00;4,00;4,00;6,00;4,00;6,00;5,00;0,50;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50
2020-06-14;17,00;17,00;4,53;14,88;1,06;4,25;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;3,00;4,00;1,00;3,00;2,00;3,00;4,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;18,00;18,00;4,50;13,50;0,00;4,50;9,00;4,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;1,00;0,50;0,50;0,00;0,50
2020-06-28;17,00;18,06;4,25;14,88;1,06;6,38;6,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;18,00;4,50;15,75;1,13;4,50;7,00;5,00;4,00;6,00;6,00;7,00;8,00;0,50;3,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-07-12;19,00;20,12;6,71;12,67;1,06;6,33;7,00;6,00;5,00;8,00;6,00;8,00;8,00;0,50;2,00;5,00;2,00;3,00;2,00;2,00;4,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;18,70;5,50;13,20;1,10;6,60;7,00;6,00;5,00;6,00;6,00;8,00;7,00;2,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,00;0,50
2020-07-26;22,00;22,00;4,40;15,40;1,10;6,60;6,00;6,00;4,00;9,00;4,00;9,00;8,00;1,00;2,00;6,00;1,00;4,00;2,00;3,00;2,00;1,00;3,00;1,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;22,67;5,67;17,00;1,06;6,38;9,00;7,00;4,00;8,00;7,00;9,00;8,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;27,20;5,67;17,00;1,06;8,50;9,00;6,00;4,00;10,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;2,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;0,50;2,00;0,00;0,50
2020-08-16;19,00;27,94;5,59;12,67;1,06;10,56;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;5,00;1,00;4,00;1,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-08-23;17,00;24,44;3,19;12,75;1,06;8,50;6,00;7,00;6,00;10,00;4,00;7,00;7,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;23,00;26,45;5,75;16,10;1,15;9,20;8,00;7,00;5,00;8,00;5,00;11,00;7,00;0,50;1,00;6,00;2,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-06;19,00;24,59;4,47;12,67;1,06;6,33;12,00;4,00;6,00;9,00;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;0,50
2020-09-13;17,00;21,25;4,25;65,88;1,06;4,25;6,00;5,00;5,00;8,00;3,00;6,00;5,00;1,00;2,00;7,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;20,00;24,44;4,44;37,78;1,11;6,67;6,00;5,00;6,00;12,00;10,00;6,00;6,00;1,00;1,00;5,00;1,00;3,00;1,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50
2020-09-27;21,00;21,00;3,32;14,70;1,05;6,30;6,00;6,00;5,00;9,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;2,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;23,00;4,38;14,64;1,05;6,27;6,00;5,00;5,00;11,00;4,00;12,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;23,63;4,50;18,00;1,13;6,75;6,00;5,00;4,00;9,00;4,00;6,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-18;18,00;16,88;4,50;13,50;1,13;6,75;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;2,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;19,00;15,65;3,35;12,67;1,06;4,22;4,00;4,00;4,00;10,00;3,00;4,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;21,53;2,27;12,75;1,06;2,13;4,00;5,00;4,00;9,00;4,00;4,00;59,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
