Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-15;48,00;24,00;48,00;24,00;240,00;12,00;12,00;312,00;12,00;4,00;8,00;128,00;120,00;86,40;0,00;9,60;307,20;4,36;0,00;100,36;0,00;0,00;6,40;92,80;0,00;0,00;0,00;0,00;3,00;6,86;3,43;123,43;0,00;60,00;0,00;18,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-22;46,00;23,00;23,00;23,00;230,00;11,50;11,50;322,00;11,50;0,00;3,83;99,67;99,67;115,00;5,75;11,50;460,00;9,20;4,60;78,20;0,00;0,00;3,07;92,00;9,20;2,00;0,00;0,00;0,00;3,54;7,08;120,31;0,00;62,00;2,00;38,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;44,00;22,00;22,00;22,00;220,00;11,00;11,00;264,00;0,00;7,33;0,00;124,67;124,67;99,00;0,00;11,00;330,00;0,00;4,40;66,00;4,40;0,00;3,14;103,71;6,29;3,00;0,00;0,00;3,00;3,38;0,00;118,46;0,00;68,00;0,00;44,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;10,00;10,00;20,00;10,00;120,00;10,00;0,00;220,00;10,00;5,00;5,00;170,00;130,00;140,00;5,00;10,00;260,00;15,00;5,00;125,00;5,00;0,00;6,67;76,67;10,00;2,00;2,00;0,00;5,00;6,67;0,00;250,00;0,00;70,00;0,00;46,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;28,00;14,00;28,00;14,00;224,00;14,00;14,00;364,00;14,00;7,00;7,00;105,00;84,00;102,67;0,00;18,67;242,67;4,67;0,00;107,33;0,00;0,00;6,22;74,67;6,22;2,00;7,00;0,00;8,00;7,00;3,50;140,00;0,00;60,00;0,00;46,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;22,00;11,00;11,00;11,00;132,00;11,00;11,00;286,00;11,00;0,00;7,33;124,67;110,00;176,00;11,00;11,00;275,00;0,00;8,80;74,80;0,00;0,00;0,00;62,86;31,43;0,00;0,00;5,00;2,00;6,29;0,00;110,00;0,00;90,00;2,00;32,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00
2019-10-27;27,00;27,00;13,50;13,50;189,00;13,50;27,00;324,00;13,50;0,00;3,38;128,25;101,25;99,00;0,00;9,00;207,00;4,50;4,50;112,50;0,00;0,00;3,00;60,00;6,00;0,00;0,00;2,00;2,00;3,38;3,38;138,38;0,00;57,86;0,00;28,93;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;17,00;17,00;17,00;17,00;306,00;8,50;8,50;238,00;8,50;8,50;0,00;153,00;153,00;102,00;4,25;17,00;238,00;4,25;0,00;102,00;4,25;0,00;3,40;85,00;6,80;0,00;0,00;0,00;10,00;6,80;0,00;119,00;0,00;87,13;0,00;59,50;0,00;9,00;0,00;2,00;0,00;0,00;0,00
2019-11-10;38,00;38,00;19,00;19,00;380,00;9,50;9,50;361,00;9,50;7,60;0,00;220,40;114,00;218,50;0,00;28,50;266,00;8,44;8,44;105,56;4,22;3,17;9,50;95,00;44,33;0,00;0,00;5,00;12,00;3,45;3,45;148,55;0,00;88,00;0,00;32,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;24,00;24,00;12,00;12,00;264,00;12,00;0,00;456,00;12,00;4,00;4,00;208,00;160,00;228,00;6,00;24,00;396,00;4,80;4,80;134,40;4,80;6,00;6,00;93,00;27,00;0,00;0,00;0,00;5,00;6,86;3,43;137,14;3,43;94,00;0,00;58,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;36,00;36,00;18,00;18,00;504,00;18,00;18,00;540,00;18,00;7,20;3,60;223,20;122,40;156,00;6,00;6,00;300,00;9,00;9,00;103,50;0,00;0,00;3,27;58,91;13,09;0,00;2,00;2,00;0,00;0,00;9,82;157,09;0,00;78,00;0,00;54,00;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;27,00;27,00;27,00;13,50;351,00;13,50;13,50;621,00;13,50;9,00;4,50;297,00;135,00;207,00;9,00;18,00;270,00;4,50;0,00;144,00;0,00;0,00;0,00;84,00;15,00;0,00;0,00;5,00;7,00;6,75;0,00;158,63;0,00;83,08;0,00;62,31;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;41,00;41,00;20,50;20,50;574,00;20,50;10,25;512,50;10,25;8,20;16,40;295,20;155,80;246,00;0,00;10,25;317,75;9,11;9,11;168,56;13,67;3,15;3,15;100,92;18,92;0,00;7,00;2,00;2,00;13,67;3,42;184,50;3,42;69,70;0,00;49,20;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;39,00;39,00;19,50;19,50;507,00;9,75;9,75;585,00;19,50;7,80;7,80;273,00;171,60;243,75;4,88;29,25;360,75;4,33;8,67;242,67;8,67;0,00;16,25;130,00;26,00;2,00;7,00;5,00;10,00;39,00;3,25;208,00;0,00;105,30;21,45;78,00;0,00;19,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;73,00;36,50;36,50;18,25;693,50;12,17;12,17;1119,33;24,33;16,22;8,11;519,11;259,56;573,57;10,43;31,29;698,71;4,29;17,18;184,65;4,29;0,00;9,52;174,57;19,04;6,00;0,00;6,00;17,00;6,64;3,32;318,55;0,00;197,30;7,89;163,76;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;61,00;15,25;30,50;15,25;518,50;15,25;15,25;1128,50;30,50;15,25;15,25;503,25;259,25;437,17;0,00;30,50;620,17;8,71;4,36;235,29;4,36;0,00;22,47;183,00;22,47;0,00;13,00;0,00;13,00;13,56;6,78;338,89;0,00;176,90;0,00;154,53;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;42,00;42,00;42,00;21,00;630,00;21,00;10,50;840,00;10,50;8,40;16,80;403,20;201,60;451,50;0,00;31,50;619,50;8,40;8,40;155,40;4,20;0,00;9,69;177,69;25,85;0,00;2,00;2,00;7,00;3,50;3,50;220,50;0,00;132,00;0,00;124,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;50,00;50,00;25,00;25,00;750,00;12,50;12,50;950,00;25,00;16,67;25,00;291,67;208,33;420,00;5,00;30,00;510,00;13,64;9,09;218,18;4,55;3,13;6,25;146,88;15,63;0,00;2,00;0,00;9,00;3,33;3,33;220,00;0,00;140,00;0,00;76,00;36,00;13,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;42,00;42,00;21,00;42,00;504,00;21,00;10,50;735,00;21,00;16,80;8,40;327,60;184,80;325,50;5,25;21,00;483,00;8,40;12,60;231,00;0,00;0,00;3,23;171,23;12,92;0,00;2,00;0,00;7,00;17,50;0,00;336,00;0,00;134,00;0,00;102,00;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;44,00;44,00;22,00;22,00;572,00;22,00;11,00;814,00;11,00;7,33;14,67;242,00;146,67;352,00;5,50;33,00;473,00;0,00;13,20;127,60;8,80;0,00;3,14;163,43;18,86;2,00;0,00;0,00;9,00;10,15;3,38;236,92;0,00;148,00;2,00;144,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;90,00;45,00;22,50;22,50;675,00;11,25;11,25;787,50;22,50;7,50;7,50;360,00;165,00;393,75;0,00;33,75;540,00;8,57;4,29;201,43;4,29;0,00;9,31;114,83;24,83;0,00;2,00;2,00;9,00;13,85;6,92;266,54;0,00;118,00;0,00;122,00;5,00;16,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;87,00;21,75;21,75;43,50;522,00;10,88;10,88;848,25;10,88;15,82;7,91;276,82;166,09;293,63;10,88;21,75;402,38;8,70;4,35;152,25;4,35;3,11;9,32;108,75;18,64;4,00;2,00;4,00;4,00;10,04;0,00;153,92;3,35;113,30;4,05;74,86;0,00;13,00;4,00;2,00;0,00;0,00;2,00
2020-02-16;61,00;30,50;30,50;15,25;305,00;15,25;15,25;762,50;30,50;7,63;7,63;251,63;160,13;264,33;0,00;30,50;406,67;4,36;13,07;143,79;4,36;3,21;9,63;134,84;28,89;2,00;2,00;0,00;9,00;6,78;3,39;172,83;0,00;124,03;0,00;65,07;5,00;14,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;29,00;29,00;14,50;14,50;290,00;29,00;14,50;870,00;14,50;14,50;7,25;224,75;152,25;251,33;4,83;29,00;348,00;8,29;4,14;136,71;4,14;0,00;9,67;90,22;35,44;0,00;2,00;0,00;2,00;9,67;6,44;186,89;0,00;106,33;1,93;75,40;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;22,00;11,00;22,00;308,00;22,00;11,00;594,00;22,00;3,67;7,33;278,67;176,00;297,00;5,50;11,00;539,00;4,40;8,80;154,00;4,40;3,14;6,29;94,29;28,29;0,00;4,00;2,00;9,00;3,14;0,00;147,71;3,14;94,00;2,00;54,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;49,00;49,00;49,00;49,00;4900,00;24,50;24,50;1029,00;24,50;8,17;16,33;816,67;277,67;313,60;4,90;29,40;823,20;4,45;4,45;231,64;4,45;3,06;3,06;119,44;73,50;4,00;6,00;2,00;30,00;3,50;3,50;203,00;3,50;110,25;0,00;73,50;2,00;8,00;2,00;0,00;0,00;2,00;2,00
2020-03-15;15,00;15,00;15,00;15,00;1260,00;7,50;7,50;135,00;7,50;3,75;7,50;187,50;97,50;285,00;7,50;15,00;465,00;2,50;5,00;60,00;0,00;0,00;0,00;42,00;3,00;0,00;0,00;0,00;8,00;7,50;3,75;56,25;3,75;30,00;2,14;19,29;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-03-22;8,00;8,00;8,00;8,00;448,00;0,00;8,00;64,00;8,00;0,00;0,00;56,00;72,00;48,00;4,00;8,00;160,00;0,00;0,00;56,00;0,00;0,00;0,00;16,00;2,67;0,00;0,00;0,00;2,00;4,00;0,00;16,00;0,00;12,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;12,00;12,00;12,00;504,00;6,00;0,00;48,00;0,00;6,00;0,00;48,00;54,00;72,00;0,00;12,00;108,00;4,00;0,00;68,00;0,00;0,00;0,00;9,00;0,00;0,00;2,00;0,00;0,00;3,00;3,00;33,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;14,00;14,00;14,00;14,00;392,00;0,00;0,00;42,00;0,00;3,50;3,50;35,00;42,00;56,00;0,00;7,00;98,00;0,00;0,00;107,33;0,00;0,00;3,50;14,00;3,50;0,00;0,00;0,00;0,00;0,00;0,00;31,50;0,00;12,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;9,00;9,00;9,00;9,00;144,00;9,00;9,00;54,00;9,00;9,00;0,00;45,00;90,00;27,00;4,50;4,50;54,00;2,25;0,00;63,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;21,00;0,00;9,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;0,00;13,00;0,00;182,00;6,50;0,00;39,00;6,50;0,00;0,00;19,50;39,00;39,00;0,00;6,50;91,00;0,00;0,00;65,00;0,00;3,25;0,00;3,25;0,00;0,00;2,00;0,00;0,00;0,00;0,00;19,50;0,00;17,33;0,00;15,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;0,00;14,00;0,00;112,00;7,00;7,00;42,00;0,00;0,00;0,00;21,00;70,00;56,00;7,00;7,00;70,00;2,33;9,33;60,67;2,33;0,00;2,80;14,00;2,80;0,00;0,00;0,00;2,00;0,00;3,50;14,00;0,00;14,00;0,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;13,00;13,00;13,00;13,00;104,00;6,50;6,50;65,00;6,50;0,00;0,00;26,00;45,50;39,00;0,00;13,00;104,00;4,33;0,00;60,67;0,00;0,00;3,25;26,00;0,00;0,00;0,00;0,00;2,00;3,25;0,00;29,25;0,00;15,17;0,00;4,33;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;21,00;10,50;10,50;0,00;126,00;10,50;10,50;105,00;10,50;7,00;0,00;28,00;63,00;73,50;5,25;10,50;94,50;0,00;0,00;58,80;0,00;0,00;0,00;18,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;49,00;0,00;21,00;0,00;12,60;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;27,00;13,50;13,50;13,50;81,00;13,50;0,00;135,00;0,00;0,00;4,50;54,00;72,00;27,00;0,00;9,00;135,00;4,50;0,00;63,00;0,00;0,00;0,00;51,00;3,00;0,00;0,00;0,00;2,00;3,38;0,00;43,88;0,00;22,85;0,00;14,54;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;17,00;17,00;0,00;102,00;0,00;0,00;102,00;8,50;0,00;0,00;59,50;51,00;42,50;0,00;8,50;85,00;2,13;0,00;85,00;0,00;0,00;0,00;34,00;2,83;0,00;0,00;0,00;0,00;0,00;0,00;54,40;3,40;22,67;0,00;7,56;2,00;6,00;2,00;0,00;0,00;0,00;0,00
