Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2020-03-29;13,00;20,00;8,00;20,00;10,00;2,36
2020-04-05;4,00;11,00;4,00;13,00;4,00;10,67
2020-04-12;6,00;28,00;2,00;15,00;10,00;9,60
2020-04-19;4,00;18,00;4,00;12,00;0,00;10,67
2020-04-26;6,00;13,00;0,00;12,00;7,00;7,50
2020-05-03;14,00;10,00;0,00;10,00;0,00;10,18
2020-05-10;13,00;12,00;4,00;8,00;2,00;13,00
2020-05-17;6,00;19,00;4,00;15,00;2,00;14,40
2020-05-24;22,00;10,00;2,00;25,00;2,00;6,47
2020-05-31;10,00;6,00;0,00;20,00;6,00;2,50
2020-06-07;6,00;14,00;4,00;20,00;0,00;9,60
2020-06-14;20,00;16,00;4,00;22,00;0,00;10,00
2020-06-21;12,00;13,00;2,00;17,00;0,00;9,60
2020-06-28;12,00;17,00;0,00;25,00;0,00;9,60
2020-07-05;17,00;11,00;2,00;13,00;2,00;34,00
2020-07-12;9,00;23,00;0,00;2,00;0,00;27,00
2020-07-19;7,00;21,00;5,00;9,00;2,00;5,60
2020-07-26;5,00;7,00;2,00;14,00;0,00;32,50
2020-08-02;18,00;21,00;7,00;9,00;0,00;18,00
2020-08-09;11,00;18,00;2,00;11,00;0,00;12,38
2020-08-16;8,00;23,00;2,00;19,00;8,00;5,71
2020-08-23;14,00;15,00;0,00;10,00;0,00;10,18
2020-08-30;12,00;21,00;2,00;17,00;0,00;15,60
2020-09-06;8,00;28,00;2,00;28,00;6,00;13,71
2020-09-13;14,00;11,00;0,00;11,00;8,00;25,45
2020-09-20;6,00;21,00;0,00;12,00;4,00;6,00
2020-09-27;4,00;22,00;6,00;13,00;6,00;17,33
2020-10-04;4,00;11,00;2,00;24,00;0,00;22,67
2020-10-11;2,00;11,00;7,00;27,00;2,00;5,00
2020-10-18;9,00;7,00;4,00;20,00;2,00;11,57
2020-10-25;19,00;6,00;2,00;21,00;0,00;3,80
2020-11-01;12,00;6,00;2,00;32,00;6,00;13,33
2020-11-08;8,00;13,00;6,00;21,00;0,00;8,00
2020-11-15;4,00;13,00;6,00;32,00;6,00;20,00
2020-11-22;4,00;21,00;6,00;31,00;4,00;10,67
2020-11-29;15,00;26,00;0,00;48,00;6,00;10,00
2020-12-06;23,00;34,00;6,00;23,00;4,00;14,06
2020-12-13;13,00;20,00;10,00;22,00;4,00;15,60
2020-12-20;17,00;22,00;5,00;27,00;5,00;18,31
2020-12-27;10,00;30,00;7,00;41,00;2,00;16,25
2021-01-03;13,00;30,00;6,00;46,00;0,00;15,60
2021-01-10;15,00;39,00;0,00;36,00;4,00;27,50
2021-01-17;27,00;47,00;14,00;15,00;8,00;9,00
2021-01-24;14,00;43,00;8,00;25,00;2,00;12,73
2021-01-31;10,00;40,00;2,00;41,00;2,00;16,25
2021-02-07;8,00;56,00;6,00;29,00;6,00;13,71
2021-02-14;6,00;29,00;0,00;52,00;4,00;8,40
2021-02-21;13,00;33,00;0,00;37,00;6,00;18,20
2021-02-28;13,00;20,00;0,00;34,00;0,00;10,40
2021-03-07;19,00;23,00;2,00;29,00;2,00;6,33
2021-03-14;12,00;30,00;6,00;42,00;2,00;18,67
2021-03-21;15,00;13,00;2,00;19,00;2,00;8,75
2021-03-28;14,00;14,00;2,00;28,00;2,00;11,45
2021-04-04;11,00;12,00;2,00;36,00;7,00;2,44
2021-04-11;8,00;22,00;0,00;44,00;0,00;14,86
2021-04-18;6,00;27,00;6,00;44,00;2,00;8,40
2021-04-25;10,00;17,00;10,00;38,00;2,00;10,00
2021-05-02;11,00;22,00;8,00;41,00;2,00;6,88
2021-05-09;11,00;16,00;4,00;44,00;6,00;14,67
2021-05-16;17,00;23,00;8,00;21,00;4,00;10,46
2021-05-23;24,00;23,00;4,00;33,00;4,00;11,37
2021-05-30;2,00;16,00;0,00;31,00;8,00;3,00
2021-06-06;2,00;18,00;2,00;43,00;4,00;7,00
2021-06-13;11,00;20,00;9,00;35,00;0,00;17,11
2021-06-20;4,00;20,00;6,00;32,00;4,00;16,00
2021-06-27;9,00;22,00;2,00;17,00;2,00;6,43
2021-07-04;20,00;23,00;2,00;29,00;4,00;5,00
2021-07-11;9,00;26,00;5,00;21,00;2,00;11,57
2021-07-18;18,00;19,00;5,00;34,00;5,00;10,29
2021-07-25;22,00;18,00;7,00;30,00;10,00;29,33
2021-08-01;10,00;30,00;5,00;32,00;7,00;15,00
2021-08-08;25,00;33,00;10,00;35,00;0,00;7,50
2021-08-15;14,00;17,00;9,00;38,00;7,00;11,45
2021-08-22;12,00;15,00;5,00;25,00;5,00;14,40
2021-08-29;9,00;19,00;5,00;45,00;0,00;14,14
2021-09-05;19,00;17,00;5,00;55,00;0,00;13,93
2021-09-12;9,00;19,00;2,00;21,00;0,00;7,71
2021-09-19;16,00;19,00;4,00;30,00;2,00;13,54
2021-09-26;9,00;26,00;2,00;40,00;0,00;9,00
2021-10-03;14,00;43,00;7,00;28,00;2,00;8,91
2021-10-10;20,00;38,00;15,00;37,00;5,00;17,50
2021-10-17;14,00;47,00;2,00;36,00;2,00;24,18
2021-10-24;21,00;31,00;0,00;28,00;2,00;23,47
2021-10-31;18,00;31,00;4,00;35,00;7,00;23,14
2021-11-07;11,00;28,00;11,00;32,00;7,00;22,00
2021-11-14;5,00;28,00;5,00;44,00;11,00;32,50
2021-11-21;24,00;100,00;9,00;38,00;4,00;15,16
2021-11-28;9,00;38,00;6,00;31,00;13,00;128,57
2021-12-05;7,00;23,00;4,00;25,00;0,00;19,60
2021-12-12;9,00;29,00;5,00;33,00;2,00;16,71
2021-12-19;14,00;19,00;5,00;46,00;5,00;24,18
2021-12-26;14,00;35,00;3,00;54,00;6,00;6,36
2022-01-02;17,00;50,00;5,00;56,00;5,00;24,85
2022-01-09;12,00;36,00;0,00;40,00;5,00;17,33
2022-01-16;16,00;19,00;9,00;50,00;7,00;18,46
2022-01-23;5,00;41,00;0,00;48,00;5,00;23,75
2022-01-30;17,00;27,00;2,00;56,00;9,00;27,46
2022-02-06;15,00;15,00;7,00;40,00;0,00;7,50
2022-02-13;25,00;20,00;2,00;57,00;5,00;21,05
2022-02-20;24,00;25,00;5,00;41,00;7,00;7,58
2022-02-27;24,00;25,00;2,00;34,00;5,00;15,16
2022-03-06;22,00;30,00;5,00;20,00;5,00;18,12
2022-03-13;9,00;43,00;2,00;52,00;5,00;19,29
2022-03-20;17,00;28,00;2,00;27,00;2,00;14,57
2022-03-27;25,00;19,00;9,00;35,00;5,00;13,75
2022-04-03;9,00;32,00;0,00;41,00;0,00;25,71
2022-04-10;16,00;27,00;0,00;40,00;0,00;10,67
2022-04-17;16,00;28,00;5,00;35,00;8,00;23,38
2022-04-24;5,00;30,00;5,00;32,00;0,00;15,00
2022-05-01;9,00;34,00;0,00;36,00;2,00;19,29
2022-05-08;20,00;25,00;5,00;17,00;10,00;17,50
2022-05-15;17,00;12,00;7,00;41,00;7,00;19,62
2022-05-22;15,00;16,00;5,00;36,00;5,00;17,50
2022-05-29;7,00;20,00;5,00;32,00;2,00;9,33
2022-06-05;15,00;18,00;0,00;28,00;0,00;10,00
2022-06-12;21,00;24,00;3,00;18,00;0,00;5,25
2022-06-19;15,00;34,00;3,00;28,00;5,00;7,50
2022-06-26;15,00;20,00;6,00;36,00;0,00;11,25
