Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-05-19;86,00;392,38;279,50;446,13;248,44;9,56;229,33;105,11;174,53;121,41;93,59;121,41;181,05;230,84;58,84;9,05;108,93;418,53;22,93;45,87;25,00;32,00;40,00;46,00;24,87;50,77;8,29;29,01;16,00;9,00;8,00;9,00;33,00;1,00;2,00
2019-05-26;78,00;374,40;265,20;416,00;214,50;9,75;536,25;107,25;153,40;119,60;93,60;145,60;266,12;220,24;59,65;9,18;114,00;438,00;18,00;42,00;27,00;42,00;38,00;36,00;26,00;38,48;10,40;27,04;14,00;8,00;13,00;6,00;32,00;2,00;3,00
2019-06-02;91,00;390,76;246,24;438,94;222,44;10,11;262,89;121,33;163,80;109,20;101,40;135,20;204,75;418,60;50,05;13,65;102,38;392,44;17,06;45,50;28,00;38,00;40,00;43,00;35,56;42,89;14,64;30,33;23,00;7,00;15,00;8,00;18,00;3,00;2,00
2019-06-09;89,00;371,71;256,53;455,47;217,56;9,89;178,00;118,67;180,54;122,06;99,17;139,86;204,70;244,75;53,40;8,90;106,80;486,53;23,73;47,47;31,00;36,00;37,00;50,00;29,32;36,65;13,61;31,41;21,00;7,00;12,00;9,00;20,00;2,00;4,00
2019-06-16;94,00;417,78;266,33;412,56;206,80;9,40;150,40;94,00;162,59;114,32;99,08;144,81;205,90;210,38;53,71;13,43;105,75;446,50;17,63;41,13;25,00;42,00;38,00;50,00;34,47;34,47;10,44;28,20;18,00;10,00;12,00;9,00;16,00;2,00;3,00
2019-06-23;92,00;443,76;286,82;449,18;265,78;10,22;163,56;112,44;181,44;117,56;99,67;150,78;214,67;201,52;56,95;13,14;103,50;488,75;28,75;40,25;28,00;43,00;36,00;47,00;32,41;42,86;12,55;26,14;26,00;12,00;10,00;9,00;17,00;1,00;3,00
2019-06-30;82,00;426,40;284,27;431,87;225,50;10,25;164,00;112,75;192,19;128,13;94,81;138,38;209,56;209,56;59,22;13,67;117,14;527,14;35,14;41,00;29,00;42,00;41,00;42,00;29,44;41,00;11,56;23,13;16,00;12,00;17,00;5,00;17,00;2,00;3,00
2019-07-07;88,00;414,12;264,00;471,06;224,89;9,78;176,00;107,56;183,76;119,06;98,35;147,53;189,20;206,80;57,20;8,80;117,33;498,67;17,60;35,20;21,00;43,00;31,00;46,00;31,43;41,90;14,67;28,29;21,00;10,00;12,00;9,00;16,00;2,00;2,00
2019-07-14;100,00;410,53;273,68;442,11;220,00;20,00;150,00;110,00;189,74;125,64;87,18;138,46;190,91;236,36;68,18;9,09;129,41;482,35;23,53;52,94;31,00;43,00;33,00;44,00;32,29;41,67;15,63;28,13;19,00;12,00;13,00;9,00;13,00;4,00;2,00
2019-07-21;87,00;451,31;266,44;462,19;251,33;9,67;164,33;106,33;181,68;138,18;102,35;148,41;200,10;213,15;56,55;8,70;104,40;498,80;23,20;46,40;26,00;39,00;41,00;52,00;33,14;52,82;15,54;31,07;22,00;9,00;12,00;9,00;17,00;3,00;4,00
2019-07-28;70,00;463,08;301,54;430,77;230,00;10,00;150,00;110,00;189,26;132,22;77,78;142,59;227,50;258,13;52,50;8,75;93,33;478,33;17,50;40,83;27,00;42,00;38,00;49,00;28,21;40,75;15,67;31,34;20,00;9,00;15,00;7,00;16,00;4,00;3,00
2019-08-04;89,00;413,59;277,47;382,18;227,44;9,89;158,22;108,78;185,63;124,60;99,17;139,86;204,70;253,65;62,30;13,35;100,87;593,33;17,80;41,53;26,00;38,00;32,00;52,00;31,05;47,60;15,52;24,84;24,00;7,00;16,00;6,00;15,00;4,00;1,00
2019-08-11;75,00;417,86;283,93;417,86;215,63;18,75;131,25;103,13;181,03;126,72;82,76;188,79;198,53;220,59;57,35;8,82;98,08;519,23;17,31;46,15;28,00;37,00;38,00;47,00;30,21;33,33;11,46;23,96;19,00;12,00;13,00;7,00;11,00;2,00;3,00
2019-08-18;81,00;394,20;291,60;383,40;212,63;10,13;162,00;101,25;202,50;126,56;93,66;139,22;202,50;207,00;63,00;9,00;98,36;514,93;23,14;46,29;22,00;41,00;47,00;46,00;33,23;41,54;8,31;33,23;18,00;12,00;10,00;6,00;17,00;2,00;2,00
2019-08-25;66,00;390,50;280,50;390,50;216,86;18,86;169,71;94,29;172,62;124,38;91,38;126,92;180,40;198,00;52,80;8,80;102,00;462,00;24,00;36,00;21,00;45,00;39,00;51,00;28,29;44,00;7,33;25,14;16,00;7,00;12,00;5,00;12,00;2,00;1,00
2019-09-01;82,00;415,47;333,47;415,47;276,75;20,50;184,50;112,75;184,50;146,06;115,31;199,88;223,22;223,22;63,78;13,67;105,43;480,29;23,43;52,71;26,00;54,00;42,00;47,00;26,99;50,86;10,38;34,25;18,00;10,00;10,00;7,00;17,00;4,00;3,00
2019-09-08;77,00;410,67;302,87;385,00;259,88;9,63;182,88;115,50;202,77;148,87;115,50;151,43;217,41;226,47;72,47;18,12;112,54;479,77;23,69;59,23;25,00;50,00;50,00;51,00;24,97;53,07;12,49;42,66;15,00;9,00;9,00;7,00;16,00;2,00;3,00
2019-09-15;73,00;448,43;307,64;411,93;312,86;20,86;208,57;135,57;195,54;148,61;112,11;156,43;196,19;250,94;73,00;13,69;115,58;523,17;24,33;66,92;21,00;63,00;49,00;51,00;26,07;50,06;10,43;38,59;24,00;13,00;13,00;6,00;22,00;3,00;2,00
2019-09-22;79,00;416,07;331,80;384,47;266,63;19,75;187,63;98,75;201,32;140,16;119,77;160,55;188,72;237,00;70,22;17,56;107,21;479,64;22,57;56,43;23,00;70,00;46,00;48,00;28,07;46,78;10,39;37,42;20,00;13,00;9,00;5,00;15,00;1,00;2,00
2019-09-29;64,00;432,00;309,33;384,00;228,57;18,29;164,57;91,43;204,80;153,60;102,40;148,48;205,71;205,71;73,14;13,71;93,09;471,27;17,45;52,36;21,00;64,00;48,00;56,00;20,65;45,42;14,45;39,23;21,00;9,00;10,00;4,00;16,00;3,00;3,00
2019-10-06;58,00;411,27;348,00;374,36;261,00;19,33;174,00;106,33;263,64;147,64;116,00;168,73;209,69;214,15;89,23;17,85;92,80;498,80;23,20;58,00;15,00;58,00;48,00;51,00;21,09;54,84;17,93;34,80;16,00;9,00;6,00;4,00;11,00;3,00;1,00
2019-10-13;55,00;434,50;302,50;489,50;210,83;9,17;146,67;82,50;235,71;141,43;102,14;151,90;215,42;192,50;77,92;18,33;85,56;470,56;18,33;61,11;17,00;45,00;43,00;42,00;17,64;49,81;12,45;32,17;16,00;9,00;9,00;4,00;15,00;2,00;3,00
2019-10-20;50,00;427,78;288,89;350,00;240,00;10,00;160,00;100,00;213,16;131,58;113,16;144,74;190,91;195,45;63,64;13,64;77,78;433,33;16,67;44,44;20,00;59,00;42,00;45,00;17,71;48,96;13,54;32,29;19,00;9,00;7,00;3,00;10,00;3,00;1,00
2019-10-27;35,00;355,00;250,00;260,00;166,25;8,75;122,50;70,00;185,00;125,00;87,50;125,00;179,38;157,50;70,00;13,13;75,83;449,17;11,67;46,67;11,00;41,00;34,00;45,00;11,32;46,32;10,29;31,91;14,00;7,00;8,00;3,00;11,00;2,00;2,00
2019-11-03;38,00;374,57;271,43;304,00;190,00;9,50;142,50;85,50;205,20;195,07;83,60;126,67;181,56;168,89;63,33;12,67;65,14;390,86;21,71;54,29;17,00;40,00;40,00;43,00;19,00;44,33;10,56;27,44;13,00;7,00;7,00;3,00;10,00;1,00;3,00
2019-11-10;34,00;391,00;283,33;277,67;153,00;8,50;136,00;59,50;198,77;136,00;86,31;141,23;182,75;425,00;72,25;12,75;68,00;391,00;17,00;39,67;16,00;45,00;36,00;40,00;17,52;44,30;12,36;30,91;14,00;4,00;8,00;4,00;12,00;2,00;2,00
2019-11-17;38,00;358,29;260,57;244,29;171,00;9,50;161,50;66,50;172,27;121,60;96,27;116,53;194,75;223,25;76,00;14,25;76,00;430,67;19,00;50,67;14,00;43,00;37,00;52,00;14,78;31,67;7,39;30,61;12,00;8,00;5,00;2,00;11,00;3,00;1,00
2019-11-24;40,00;354,29;268,57;240,00;190,00;10,00;150,00;70,00;181,33;125,33;93,33;120,00;177,78;151,11;75,56;13,33;62,86;382,86;17,14;45,71;15,00;47,00;39,00;45,00;15,79;42,11;11,58;30,53;16,00;6,00;8,00;2,00;11,00;2,00;2,00
2019-12-01;35,00;330,00;225,00;230,00;166,25;8,75;122,50;52,50;162,50;112,50;95,00;107,50;175,00;131,25;74,38;13,13;64,17;379,17;17,50;52,50;15,00;52,00;37,00;44,00;19,56;49,41;9,26;28,82;15,00;4,00;6,00;2,00;12,00;2,00;1,00
2019-12-08;35,00;300,00;195,00;190,00;157,50;8,75;122,50;61,25;157,50;117,50;85,00;115,00;170,63;135,63;65,63;13,13;58,33;355,83;17,50;46,67;16,00;54,00;39,00;33,00;12,35;55,59;8,24;28,82;18,00;8,00;7,00;4,00;8,00;2,00;2,00
2019-12-15;41,00;358,75;246,00;240,88;184,50;10,25;174,25;102,50;169,13;117,88;84,56;138,38;173,11;136,67;86,56;18,22;70,29;374,86;23,43;52,71;21,00;60,00;44,00;55,00;16,82;66,23;11,56;28,38;15,00;10,00;10,00;3,00;8,00;1,00;2,00
2019-12-22;47,00;396,89;287,22;276,78;235,00;9,40;141,00;103,40;203,67;133,17;107,06;156,67;179,45;166,64;85,45;12,82;76,38;393,63;23,50;52,88;23,00;50,00;36,00;51,00;26,11;74,16;13,58;39,69;11,00;4,00;12,00;2,00;12,00;1,00;3,00
2019-12-29;60,00;436,36;354,55;316,36;260,00;10,00;160,00;120,00;219,13;148,70;99,13;133,04;221,54;198,46;87,69;13,85;102,00;510,00;30,00;48,00;21,00;49,00;45,00;54,00;25,86;74,48;10,34;31,03;21,00;8,00;17,00;6,00;11,00;1,00;2,00
2020-01-05;66,00;462,00;411,23;360,46;282,86;18,86;169,71;113,14;241,15;149,77;116,77;154,85;255,20;220,00;74,80;13,20;102,00;504,00;24,00;54,00;25,00;52,00;48,00;60,00;30,94;79,41;9,28;31,97;24,00;12,00;15,00;6,00;16,00;2,00;5,00
2020-01-12;67,00;448,38;381,38;386,54;306,29;9,57;162,71;124,43;234,50;136,58;121,12;146,88;245,67;268,00;80,40;13,40;100,50;536,00;22,33;44,67;27,00;48,00;43,00;54,00;28,27;87,94;16,75;31,41;23,00;10,00;9,00;8,00;14,00;3,00;3,00
2020-01-19;61,00;427,00;355,83;401,58;264,33;10,17;162,67;122,00;200,79;137,25;111,83;155,04;226,57;222,21;74,07;8,71;94,27;454,73;22,18;38,82;20,00;50,00;43,00;56,00;28,95;81,68;17,58;35,15;20,00;7,00;9,00;5,00;13,00;1,00;2,00
2020-01-26;60,00;398,18;343,64;360,00;270,00;10,00;160,00;110,00;198,26;130,43;109,57;146,09;221,54;203,08;78,46;9,23;108,00;510,00;18,00;42,00;23,00;47,00;40,00;44,00;31,03;63,10;16,55;28,97;22,00;9,00;10,00;6,00;11,00;2,00;3,00
2020-02-02;57,00;388,64;357,55;367,91;256,50;9,50;190,00;95,00;196,91;129,55;114,00;165,82;228,00;192,92;70,15;13,15;96,90;490,20;17,10;45,60;23,00;40,00;44,00;48,00;26,95;69,44;13,47;27,98;19,00;9,00;11,00;6,00;16,00;2,00;2,00
2020-02-09;63,00;446,25;357,00;372,75;283,50;10,50;199,50;126,00;219,24;141,12;103,32;138,60;229,50;225,00;67,50;13,50;103,09;538,36;28,64;57,27;24,00;57,00;40,00;56,00;28,92;103,28;15,49;33,05;21,00;7,00;11,00;5,00;13,00;2,00;3,00
2020-02-16;72,00;411,43;313,71;360,00;298,29;20,57;185,14;123,43;177,43;133,71;113,14;156,86;229,50;216,00;72,00;9,00;102,00;522,00;18,00;48,00;26,00;47,00;50,00;59,00;25,04;64,70;12,52;28,17;19,00;11,00;11,00;8,00;12,00;1,00;1,00
2020-02-23;59,00;413,00;278,91;370,09;285,17;9,83;177,00;98,33;171,87;133,39;135,96;143,65;195,15;381,23;63,54;13,62;94,40;442,50;17,70;47,20;26,00;48,00;34,00;45,00;23,81;53,82;12,42;25,88;16,00;12,00;9,00;6,00;10,00;2,00;2,00
2020-03-01;45,00;365,00;240,00;320,00;243,00;9,00;153,00;81,00;162,50;110,00;87,50;110,00;175,50;225,00;45,00;13,50;78,75;382,50;22,50;33,75;19,00;46,00;30,00;30,00;19,43;62,39;14,32;27,61;12,00;9,00;9,00;4,00;9,00;1,00;2,00
2020-03-08;36,00;303,43;221,14;324,00;216,00;9,00;216,00;72,00;187,71;105,43;105,43;118,29;171,00;207,00;45,00;13,50;72,00;414,00;18,00;42,00;15,00;36,00;27,00;38,00;15,43;67,89;7,20;23,66;10,00;7,00;5,00;3,00;10,00;1,00;1,00
2020-03-15;28,00;218,40;134,40;151,20;121,33;4,67;121,33;46,67;66,18;86,55;53,45;89,09;93,33;359,33;32,67;9,33;44,80;229,60;16,80;39,20;16,00;39,00;25,00;19,00;12,44;61,19;4,15;18,67;11,00;6,00;7,00;2,00;6,00;2,00;1,00
2020-03-22;9,00;103,50;49,50;67,50;81,00;4,50;90,00;27,00;33,75;42,75;33,75;54,00;40,50;153,00;18,00;4,50;31,50;94,50;4,50;13,50;12,00;25,00;20,00;13,00;6,00;12,00;3,00;12,00;3,00;4,00;2,00;1,00;4,00;0,50;1,00
2020-03-29;12,00;138,00;60,00;84,00;84,00;6,00;84,00;24,00;33,60;38,40;26,40;50,40;32,00;88,00;16,00;4,00;30,00;114,00;6,00;18,00;9,00;19,00;17,00;14,00;10,00;11,00;3,00;10,00;3,00;4,00;1,00;1,00;7,00;1,00;0,50
2020-04-05;13,00;95,33;47,67;65,00;104,00;6,50;91,00;26,00;39,00;44,20;31,20;57,20;39,00;86,67;17,33;8,67;39,00;130,00;6,50;19,50;12,00;22,00;16,00;17,00;10,00;11,00;4,00;11,00;4,00;3,00;3,00;1,00;5,00;0,50;1,00
2020-04-12;14,00;112,00;56,00;70,00;112,00;7,00;98,00;42,00;47,60;50,40;42,00;67,20;42,00;74,67;18,67;9,33;35,00;119,00;7,00;21,00;9,00;22,00;19,00;18,00;8,62;10,77;3,23;9,69;4,00;2,00;2,00;1,00;5,00;1,00;0,50
2020-04-19;15,00;95,00;50,00;75,00;52,50;3,75;45,00;15,00;47,50;40,00;32,50;57,50;50,00;100,00;20,00;5,00;40,00;95,00;5,00;15,00;7,00;18,00;19,00;16,00;7,50;17,14;4,29;10,71;6,00;3,00;4,00;1,00;5,00;1,00;1,00
2020-04-26;15,00;100,00;55,00;70,00;120,00;7,50;120,00;45,00;40,00;40,00;27,50;55,00;40,00;90,00;20,00;5,00;30,00;95,00;5,00;15,00;5,00;16,00;16,00;18,00;9,64;12,86;3,21;12,86;3,00;3,00;3,00;1,00;6,00;1,00;1,00
2020-05-03;14,00;102,67;51,33;79,33;126,00;7,00;84,00;42,00;53,20;50,40;42,00;64,40;42,00;88,67;18,67;4,67;49,00;147,00;7,00;21,00;7,00;20,00;16,00;17,00;7,54;14,00;4,31;11,85;5,00;3,00;2,00;1,00;7,00;0,50;1,00
2020-05-10;16,00;122,67;64,00;96,00;72,00;4,00;56,00;24,00;90,67;40,00;34,67;66,67;44,00;64,00;16,00;8,00;42,67;101,33;5,33;16,00;10,00;15,00;18,00;18,00;9,60;12,80;3,20;14,93;4,00;4,00;3,00;2,00;6,00;1,00;1,00
2020-05-17;21,00;126,00;63,00;84,00;84,00;5,25;73,50;31,50;52,50;49,88;47,25;60,38;42,00;71,40;21,00;4,20;47,25;110,25;5,25;21,00;4,00;14,00;21,00;18,00;8,00;14,00;4,00;13,00;5,00;4,00;3,00;1,00;7,00;1,00;1,00
2020-05-24;19,00;99,75;57,00;90,25;85,50;4,75;57,00;28,50;42,75;45,13;38,00;64,13;42,75;71,25;19,00;4,75;50,67;133,00;6,33;25,33;10,00;15,00;17,00;19,00;7,00;13,00;6,00;10,00;6,00;4,00;3,00;1,00;6,00;1,00;1,00
2020-05-31;24,00;138,00;78,00;102,00;120,00;6,00;72,00;36,00;50,67;48,00;40,00;69,33;48,00;81,60;24,00;4,80;48,00;138,00;6,00;24,00;9,00;20,00;20,00;17,00;7,30;15,65;5,22;13,57;5,00;4,00;3,00;1,00;6,00;1,00;2,00
2020-06-07;22,00;126,50;77,00;110,00;99,00;5,50;77,00;44,00;48,89;48,89;41,56;68,44;44,00;83,60;22,00;4,40;44,00;154,00;11,00;22,00;10,00;19,00;19,00;20,00;11,52;13,62;5,24;16,76;6,00;4,00;4,00;4,00;26,00;1,00;1,00
2020-06-14;30,00;140,00;80,00;105,00;110,00;5,00;70,00;30,00;55,00;52,50;37,50;75,00;47,14;68,57;25,71;4,29;48,00;144,00;12,00;24,00;12,00;23,00;18,00;22,00;10,34;17,59;4,14;15,52;5,00;4,00;4,00;3,00;24,00;4,00;1,00
2020-06-21;42,00;168,00;84,00;141,75;115,50;10,50;94,50;42,00;63,00;55,13;49,88;81,38;60,67;84,00;28,00;4,67;66,00;180,00;12,00;24,00;15,00;21,00;23,00;22,00;12,60;24,15;5,25;13,65;5,00;9,00;6,00;6,00;23,00;2,00;3,00
2020-06-28;44,00;170,50;115,50;181,50;96,80;8,80;79,20;26,40;72,47;59,53;59,53;90,59;66,00;105,60;35,20;4,40;55,00;198,00;16,50;22,00;18,00;19,00;15,00;21,00;16,37;22,51;6,14;17,40;11,00;8,00;7,00;5,00;16,00;1,00;2,00
2020-07-05;45,00;225,00;140,63;180,00;99,00;9,00;81,00;36,00;79,41;63,53;60,88;108,53;76,50;94,50;31,50;9,00;56,25;202,50;11,25;22,50;17,00;27,00;20,00;22,00;24,07;23,02;9,42;12,56;10,00;6,00;8,00;5,00;12,00;3,00;3,00
2020-07-12;53,00;217,30;148,40;265,00;137,80;10,60;95,40;53,00;68,14;68,14;63,10;103,48;70,67;106,00;30,92;8,83;70,67;229,67;17,67;29,44;16,00;25,00;20,00;20,00;20,78;21,82;7,27;19,75;11,00;6,00;23,00;3,00;12,00;4,00;3,00
2020-07-19;61,00;244,00;171,91;288,36;142,33;10,17;81,33;50,83;88,96;68,63;68,63;109,29;78,43;108,93;26,14;8,71;73,20;244,00;12,20;30,50;18,00;20,00;19,00;31,00;29,45;22,09;7,36;16,83;13,00;7,00;14,00;2,00;13,00;2,00;2,00
2020-07-26;53,00;212,00;148,40;121,90;116,60;10,60;84,80;31,80;80,76;55,52;58,05;113,57;61,83;114,83;30,92;4,42;82,44;235,56;11,78;23,56;21,00;23,00;21,00;26,00;27,02;25,98;7,27;12,47;13,00;6,00;10,00;4,00;16,00;2,00;3,00
2020-08-02;48,00;186,67;154,67;112,00;124,80;9,60;76,80;38,40;75,79;63,16;65,68;123,79;56,73;104,73;26,18;8,73;90,00;204,00;18,00;24,00;16,00;23,00;16,00;27,00;13,57;24,00;8,35;18,78;11,00;7,00;8,00;4,00;12,00;2,00;3,00
2020-08-09;50,00;183,33;155,56;150,00;140,00;10,00;80,00;40,00;78,95;76,32;63,16;126,32;63,64;118,18;36,36;9,09;77,78;216,67;16,67;22,22;13,00;30,00;26,00;30,00;17,71;27,08;9,38;19,79;9,00;6,00;9,00;3,00;13,00;2,00;1,00
2020-08-16;28,00;156,80;123,20;117,60;130,67;4,67;56,00;74,67;96,73;63,64;63,64;119,64;74,67;135,33;37,33;4,67;67,20;212,80;11,20;22,40;12,00;30,00;21,00;30,00;10,37;25,93;5,19;17,63;7,00;7,00;4,00;3,00;13,00;1,00;1,00
2020-08-23;30,00;140,00;115,00;95,00;140,00;10,00;80,00;90,00;80,00;70,00;60,00;125,00;60,00;124,29;30,00;4,29;84,00;234,00;12,00;30,00;11,00;27,00;24,00;29,00;12,41;19,66;5,17;21,72;8,00;4,00;5,00;4,00;11,00;1,00;1,00
2020-08-30;27,00;156,60;129,60;124,20;126,00;9,00;72,00;45,00;71,18;68,73;68,73;135,00;63,00;126,00;27,00;9,00;59,40;189,00;5,40;27,00;10,00;36,00;21,00;31,00;9,35;18,69;6,23;21,81;8,00;6,00;5,00;3,00;10,00;2,00;1,00
2020-09-06;23,00;143,75;115,00;103,50;149,50;5,75;92,00;46,00;61,33;66,44;61,33;122,67;50,60;110,40;23,00;4,60;69,00;184,00;5,75;23,00;13,00;24,00;27,00;31,00;9,41;17,77;4,18;19,86;5,00;5,00;5,00;2,00;7,00;1,00;1,00
2020-09-13;19,00;118,75;95,00;80,75;133,00;4,75;85,50;28,50;54,63;66,50;61,75;118,75;47,50;99,75;23,75;4,75;69,67;215,33;12,67;31,67;12,00;22,00;33,00;31,00;9,00;15,00;5,00;17,00;6,00;3,00;6,00;1,00;7,00;1,00;2,00
2020-09-20;18,00;144,00;102,00;108,00;117,00;4,50;81,00;27,00;46,29;59,14;56,57;138,86;45,00;108,00;18,00;9,00;72,00;174,00;6,00;30,00;7,00;27,00;28,00;23,00;8,00;15,00;4,00;17,00;4,00;4,00;5,00;1,00;8,00;3,00;1,00
2020-09-27;19,00;104,50;85,50;76,00;114,00;4,75;85,50;28,50;65,14;67,86;65,14;149,29;38,00;114,00;14,25;9,50;76,00;158,33;6,33;31,67;10,00;25,00;30,00;24,00;10,56;17,94;3,17;20,06;7,00;3,00;4,00;1,00;8,00;0,50;1,00
