Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-31;33,00;156,00;120,00;60,00;123,00;73,92;2,64;73,92;97,68;53,31;106,62;195,46;83,77;61,29;77,79;54,21;33,00;42,00;41,00;36,00;41,00;21,00;50,00;24,00;16,00;13,00;4,00;61,00;2,00;8,00;3,00;6,00;9,00;6,00;4,00
2019-04-07;46,00;197,14;144,57;101,86;147,86;87,94;4,06;60,88;97,41;79,22;130,33;204,44;63,89;50,60;94,30;75,90;39,10;46,00;40,00;50,00;49,00;15,00;62,00;30,00;16,00;18,00;7,00;65,00;6,00;9,00;4,00;6,00;11,00;3,00;3,00
2019-04-14;48,00;294,40;169,60;86,40;150,40;116,57;5,49;79,54;75,43;88,42;118,74;245,05;88,42;60,00;120,00;81,60;69,60;45,00;52,00;56,00;41,00;20,00;73,00;20,00;15,00;10,00;4,00;83,00;3,00;10,00;5,00;8,00;13,00;14,00;3,00
2019-04-21;39,00;178,75;143,00;71,50;152,75;87,41;2,69;87,41;83,38;80,60;124,80;213,20;80,60;68,25;102,38;65,81;56,06;41,00;40,00;43,00;42,00;14,00;70,00;29,00;13,00;16,00;5,00;81,00;3,00;7,00;2,00;5,00;9,00;4,00;2,00
2019-04-28;39,00;156,00;139,75;74,75;149,50;82,03;2,69;86,07;79,34;75,56;92,63;158,44;60,94;66,53;87,18;71,12;48,18;39,00;40,00;22,00;33,00;14,00;57,00;25,00;21,00;13,00;4,00;64,00;4,00;7,00;4,00;2,00;7,00;4,00;1,00
2019-05-05;31,00;127,10;142,60;71,30;120,90;78,17;2,70;134,78;83,57;54,25;100,75;167,92;54,25;47,69;83,46;57,23;33,38;39,00;33,00;19,00;57,00;11,00;44,00;22,00;20,00;13,00;2,00;73,00;4,00;5,00;7,00;5,00;10,00;4,00;1,00
2019-05-12;31,00;145,70;108,50;55,80;117,80;133,43;2,70;97,04;91,65;50,08;97,77;164,54;50,08;57,23;88,23;66,77;31,00;48,00;26,00;22,00;44,00;17,00;51,00;33,00;17,00;8,00;7,00;67,00;8,00;5,00;8,00;5,00;5,00;1,00;1,00
2019-05-19;35,00;159,09;114,55;60,45;108,18;79,42;2,69;76,73;75,38;57,50;92,50;172,50;52,50;58,33;81,67;63,00;32,67;47,00;42,00;39,00;44,00;14,00;68,00;21,00;13,00;19,00;9,00;64,00;4,00;5,00;5,00;9,00;10,00;2,00;4,00
2019-05-26;60,00;157,89;138,95;53,68;123,16;79,09;1,36;87,27;77,73;60,00;87,50;185,00;60,00;106,15;76,15;64,62;55,38;37,00;38,00;44,00;34,00;12,00;64,00;16,00;21,00;16,00;7,00;60,00;5,00;4,00;4,00;3,00;20,00;9,00;2,00
2019-06-02;34,00;166,91;132,91;61,82;111,27;72,08;0,00;81,60;78,88;51,00;82,57;187,00;68,00;65,73;122,40;63,47;22,67;41,00;32,00;34,00;42,00;17,00;55,00;27,00;23,00;20,00;3,00;68,00;5,00;5,00;8,00;4,00;8,00;6,00;0,00
2019-06-09;48,00;144,00;115,20;64,00;121,60;65,33;2,67;56,00;76,00;55,58;98,53;164,21;48,00;48,00;81,60;60,00;31,20;49,00;45,00;33,00;44,00;12,00;55,00;23,00;19,00;12,00;11,00;74,00;6,00;7,00;5,00;4,00;7,00;7,00;1,00
2019-06-16;48,00;140,80;121,60;44,80;121,60;50,67;5,33;54,67;80,00;60,63;78,32;181,89;50,53;64,00;80,00;48,00;27,43;47,00;36,00;32,00;38,00;21,00;52,00;30,00;18,00;8,00;10,00;73,00;4,00;9,00;9,00;6,00;11,00;5,00;2,00
2019-06-23;41,00;148,23;100,92;56,77;135,62;67,45;2,65;72,74;76,71;51,25;107,63;174,25;74,31;59,22;75,17;54,67;25,06;40,00;32,00;30,00;38,00;18,00;51,00;33,00;19,00;11,00;6,00;57,00;7,00;8,00;3,00;2,00;13,00;3,00;1,00
2019-06-30;47,00;147,27;112,80;59,53;119,07;61,77;2,69;53,71;57,74;59,37;91,53;158,32;47,00;44,65;72,85;42,30;23,50;38,00;36,00;36,00;40,00;21,00;46,00;23,00;15,00;11,00;5,00;69,00;5,00;9,00;7,00;5,00;7,00;1,00;5,00
2019-07-07;52,00;156,00;139,75;71,50;136,50;72,53;2,74;62,95;86,21;71,81;113,90;168,38;71,81;70,91;118,18;59,09;33,09;59,00;32,00;38,00;51,00;18,00;59,00;33,00;23,00;12,00;3,00;76,00;5,00;12,00;5,00;2,00;7,00;3,00;3,00
2019-07-14;52,00;169,00;146,25;71,50;139,75;73,89;4,11;67,05;97,16;66,86;96,57;190,67;66,86;54,36;115,82;63,82;33,09;58,00;38,00;36,00;48,00;21,00;55,00;28,00;17,00;13,00;5,00;70,00;6,00;15,00;7,00;6,00;12,00;2,00;5,00
2019-07-21;63,00;170,10;141,75;72,45;148,05;60,26;1,37;69,85;80,80;70,56;110,88;176,40;52,92;67,67;116,67;60,67;42,00;61,00;45,00;27,00;62,00;21,00;61,00;39,00;14,00;18,00;3,00;70,00;7,00;10,00;7,00;5,00;10,00;6,00;2,00
2019-07-28;53,00;162,12;130,94;84,18;146,53;74,74;5,44;57,08;96,49;65,62;113,57;186,76;47,95;66,83;99,09;64,52;36,87;41,00;39,00;35,00;54,00;20,00;58,00;34,00;24,00;17,00;5,00;68,00;4,00;8,00;8,00;7,00;12,00;8,00;3,00
2019-08-04;40,00;150,77;126,15;58,46;123,08;74,67;1,33;62,67;70,67;45,00;77,50;140,00;72,50;63,53;72,94;63,53;32,94;45,00;49,00;40,00;40,00;20,00;50,00;17,00;20,00;13,00;6,00;71,00;6,00;11,00;6,00;5,00;12,00;3,00;2,00
2019-08-11;48,00;147,20;128,00;60,80;118,40;60,00;2,67;68,00;82,67;60,63;103,58;144,00;55,58;38,40;88,80;62,40;36,00;41,00;20,00;32,00;45,00;21,00;62,00;20,00;21,00;18,00;7,00;62,00;3,00;7,00;4,00;5,00;7,00;1,00;1,00
2019-08-18;42,00;145,38;142,15;77,54;116,31;60,97;2,71;69,10;70,45;49,41;88,94;158,12;49,41;58,33;67,67;60,67;35,00;39,00;32,00;27,00;45,00;15,00;55,00;22,00;21,00;12,00;11,00;50,00;3,00;6,00;5,00;3,00;9,00;5,00;0,00
2019-08-25;42,00;161,54;113,08;51,69;129,23;73,16;1,35;74,52;69,10;54,35;84,00;148,24;69,18;49,00;84,00;56,00;37,33;35,00;40,00;31,00;42,00;16,00;42,00;20,00;24,00;13,00;10,00;51,00;8,00;5,00;5,00;4,00;10,00;5,00;1,00
2019-09-01;41,00;170,31;141,92;69,38;116,69;79,35;3,97;62,16;85,97;60,29;110,94;166,41;77,18;63,78;82,00;63,78;43,28;46,00;57,00;32,00;44,00;13,00;45,00;16,00;19,00;11,00;4,00;59,00;1,00;12,00;6,00;4,00;7,00;5,00;2,00
2019-09-08;38,00;171,00;158,33;66,50;110,83;71,93;0,00;78,71;81,43;73,47;119,07;174,80;73,47;49,88;85,50;66,50;45,13;37,00;39,00;43,00;42,00;13,00;60,00;19,00;19,00;15,00;6,00;71,00;8,00;5,00;3,00;5,00;9,00;6,00;3,00
2019-09-15;36,00;183,27;150,55;72,00;114,55;85,33;4,00;80,00;61,33;60,00;117,60;192,00;84,00;54,00;83,25;54,00;51,75;52,00;41,00;28,00;46,00;12,00;73,00;16,00;16,00;12,00;4,00;74,00;8,00;5,00;4,00;4,00;5,00;6,00;2,00
2019-09-22;36,00;202,91;170,18;62,18;130,91;82,67;1,33;73,33;70,67;72,00;128,57;167,14;82,29;60,00;81,60;62,40;48,00;41,00;42,00;32,00;47,00;18,00;77,00;22,00;27,00;7,00;5,00;63,00;2,00;7,00;4,00;2,00;7,00;8,00;1,00
2019-09-29;39,00;204,75;165,75;84,50;152,75;83,38;4,03;92,79;83,38;63,38;97,50;214,50;60,94;59,65;82,59;78,00;34,41;37,00;36,00;29,00;47,00;17,00;69,00;16,00;16,00;9,00;4,00;67,00;4,00;6,00;2,00;4,00;6,00;2,00;3,00
2019-10-06;30,00;183,00;150,00;60,00;111,00;83,18;2,73;85,91;76,36;72,50;115,00;187,50;75,00;55,38;62,31;55,38;48,46;48,00;45,00;39,00;43,00;14,00;73,00;20,00;17,00;12,00;2,00;52,00;2,00;2,00;3,00;2,00;10,00;7,00;1,00
2019-10-13;22,00;188,57;150,86;56,57;147,71;75,63;2,75;67,38;71,50;70,89;110,00;198,00;68,44;58,67;85,56;61,11;41,56;34,00;42,00;35,00;52,00;9,00;52,00;23,00;15,00;11,00;5,00;57,00;2,00;2,00;5,00;3,00;5,00;5,00;1,00
2019-10-20;22,00;182,29;144,57;62,86;88,00;77,00;5,50;83,88;72,88;70,89;97,78;173,56;63,56;48,89;73,33;56,22;36,67;35,00;44,00;34,00;48,00;9,00;57,00;16,00;14,00;7,00;4,00;43,00;2,00;5,00;4,00;2,00;7,00;4,00;0,00
2019-10-27;15,00;162,00;129,00;51,00;75,00;69,55;1,36;64,09;65,45;60,00;105,00;167,50;47,50;47,14;49,29;55,71;34,29;35,00;34,00;23,00;54,00;11,00;36,00;21,00;8,00;8,00;7,00;48,00;2,00;2,00;5,00;3,00;4,00;6,00;1,00
2019-11-03;15,00;150,00;132,00;51,00;78,00;62,73;4,09;68,18;61,36;60,00;102,50;170,00;57,50;42,50;52,50;65,00;45,00;33,00;26,00;38,00;50,00;7,00;62,00;24,00;9,00;6,00;4,00;52,00;1,00;5,00;3,00;1,00;3,00;4,00;1,00
2019-11-10;21,00;144,00;216,00;57,00;87,00;57,40;2,80;75,60;60,20;63,00;102,38;152,25;57,75;49,00;233,33;58,33;49,00;44,00;27,00;34,00;46,00;7,00;63,00;22,00;16,00;8,00;5,00;61,00;4,00;3,00;5,00;1,00;3,00;4,00;2,00
2019-11-17;15,00;135,00;132,00;60,00;66,00;60,00;2,73;62,73;43,64;45,00;82,50;165,00;50,00;45,00;83,57;47,14;40,71;28,00;29,00;24,00;35,00;4,00;39,00;17,00;16,00;9,00;4,00;52,00;1,00;0,00;4,00;1,00;5,00;5,00;0,00
2019-11-24;15,00;141,00;120,00;42,00;66,00;57,27;4,09;57,27;50,45;47,50;87,50;165,00;37,50;50,00;57,50;45,00;57,50;22,00;30,00;28,00;43,00;9,00;47,00;12,00;9,00;6,00;3,00;43,00;4,00;4,00;2,00;1,00;4,00;3,00;0,00
2019-12-01;13,00;159,25;130,00;58,50;84,50;57,20;2,60;52,00;44,20;54,60;88,40;148,20;54,60;47,67;32,50;43,33;45,50;20,00;25,00;42,00;44,00;4,00;62,00;15,00;9,00;7,00;2,00;43,00;4,00;3,00;3,00;1,00;4,00;3,00;0,00
2019-12-08;14,00;150,50;122,50;52,50;77,00;63,00;5,60;72,80;46,20;51,33;67,67;128,33;53,67;39,67;32,67;51,33;46,67;21,00;18,00;30,00;33,00;7,00;47,00;15,00;11,00;7,00;6,00;47,00;3,00;6,00;1,00;1,00;2,00;2,00;1,00
2019-12-15;25,00;162,50;112,50;62,50;103,13;77,63;2,63;69,74;52,63;55,00;65,00;165,00;50,00;38,64;45,45;34,09;36,36;15,00;28,00;30,00;39,00;10,00;52,00;14,00;11,00;7,00;2,00;40,00;4,00;4,00;4,00;1,00;9,00;1,00;1,00
2019-12-22;25,00;181,25;131,25;71,88;112,50;73,61;4,17;80,56;90,28;65,00;107,50;185,00;60,00;56,82;68,18;56,82;38,64;30,00;26,00;30,00;35,00;15,00;55,00;21,00;15,00;9,00;3,00;73,00;4,00;4,00;2,00;3,00;6,00;3,00;3,00
2019-12-29;15,00;147,00;144,00;75,00;102,00;60,00;2,73;73,64;75,00;60,00;100,00;190,00;55,00;55,00;62,50;65,00;32,50;35,00;35,00;24,00;37,00;10,00;48,00;20,00;16,00;10,00;3,00;71,00;4,00;5,00;4,00;6,00;5,00;3,00;0,00
2020-01-05;16,00;153,60;137,60;54,40;102,40;65,33;6,67;78,67;70,67;48,00;98,67;157,33;66,67;48,00;52,57;50,29;27,43;27,00;46,00;28,00;44,00;9,00;43,00;25,00;18,00;13,00;4,00;64,00;4,00;4,00;4,00;1,00;4,00;5,00;0,00
2020-01-12;17,00;156,40;153,00;78,20;105,40;65,17;2,83;79,33;80,75;38,86;70,43;148,14;70,43;43,71;58,29;51,00;21,86;30,00;49,00;25,00;42,00;14,00;48,00;23,00;16,00;6,00;6,00;55,00;5,00;6,00;2,00;3,00;6,00;2,00;2,00
2020-01-19;27,00;132,00;117,00;78,00;99,00;71,55;2,70;67,50;51,30;54,00;76,09;162,00;56,45;45,00;33,75;51,75;22,50;34,00;31,00;25,00;34,00;8,00;51,00;21,00;21,00;7,00;3,00;65,00;4,00;6,00;5,00;3,00;7,00;2,00;2,00
2020-01-26;20,00;133,33;130,00;80,00;96,67;93,33;0,00;60,00;65,33;42,50;87,50;160,00;72,50;45,00;52,50;60,00;25,00;31,00;34,00;24,00;35,00;6,00;40,00;19,00;18,00;8,00;6,00;58,00;2,00;3,00;2,00;2,00;4,00;3,00;3,00
2020-02-02;29,00;132,11;132,11;64,44;99,89;70,43;4,14;99,43;63,52;76,45;84,36;139,73;92,27;60,42;53,17;45,92;24,17;40,00;42,00;24,00;45,00;14,00;35,00;23,00;12,00;10,00;4,00;56,00;6,00;2,00;3,00;1,00;2,00;4,00;1,00
2020-02-09;34,00;145,27;136,00;71,09;108,18;75,85;3,92;70,62;58,85;46,14;75,29;157,86;55,86;49,87;49,87;38,53;24,93;34,00;28,00;28,00;59,00;10,00;46,00;21,00;14,00;11,00;3,00;74,00;0,00;4,00;1,00;1,00;7,00;3,00;0,00
2020-02-16;27,00;153,00;138,00;54,00;96,00;82,35;2,70;72,90;68,85;58,91;83,45;176,73;61,36;51,75;49,50;49,50;27,00;34,00;36,00;25,00;40,00;12,00;51,00;15,00;18,00;16,00;5,00;60,00;2,00;7,00;3,00;4,00;6,00;6,00;1,00
2020-02-23;24,00;168,00;120,00;54,86;96,00;65,33;2,67;72,00;58,67;50,67;98,67;146,67;58,67;45,60;60,00;38,40;31,20;29,00;30,00;29,00;41,00;12,00;52,00;19,00;13,00;7,00;1,00;45,00;5,00;0,00;3,00;3,00;5,00;2,00;1,00
2020-03-01;22,00;132,00;97,43;44,00;72,29;66,00;2,75;53,63;61,88;39,11;73,33;95,33;56,22;44,00;46,44;34,22;31,78;25,00;27,00;20,00;43,00;13,00;43,00;13,00;9,00;10,00;3,00;39,00;2,00;3,00;3,00;1,00;5,00;5,00;1,00
2020-03-08;16,00;102,40;86,40;35,20;73,60;41,33;2,67;69,33;45,33;56,00;53,33;93,33;40,00;34,29;45,71;38,86;13,71;18,00;20,00;18,00;55,00;7,00;39,00;14,00;7,00;5,00;2,00;36,00;1,00;3,00;2,00;2,00;1,00;1,00;0,00
2020-03-15;12,00;78,00;48,00;21,00;27,00;34,67;0,67;48,00;30,67;12,00;31,20;40,80;24,00;14,40;93,60;16,80;7,20;7,00;16,00;13,00;32,00;5,00;19,00;5,00;4,00;5,00;2,00;19,00;1,00;1,00;0,00;2,00;2,00;1,00;1,00
2020-03-22;6,00;48,00;27,00;12,00;18,00;30,00;0,60;31,20;12,00;15,00;42,00;51,00;21,00;12,00;52,00;12,00;8,00;8,00;7,00;4,00;23,00;4,00;17,00;4,00;2,00;3,00;0,00;18,00;1,00;3,00;0,00;1,00;6,00;0,00;0,00
2020-03-29;3,00;39,00;30,00;12,00;15,00;27,00;0,75;30,00;19,50;15,00;27,00;27,00;18,00;9,00;42,00;6,00;3,00;7,00;9,00;5,00;21,00;1,00;12,00;7,00;2,00;4,00;1,00;14,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-05;3,00;33,00;30,00;9,00;18,00;25,50;0,75;19,50;22,50;12,00;36,00;36,00;21,00;15,00;36,00;12,00;9,00;13,00;9,00;5,00;15,00;6,00;11,00;8,00;3,00;4,00;0,00;16,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00
2020-04-12;6,00;45,00;33,00;12,00;18,00;28,80;1,20;25,20;16,80;12,00;30,00;45,00;24,00;10,00;18,00;6,00;4,00;8,00;10,00;6,00;16,00;3,00;16,00;12,00;6,00;1,00;3,00;14,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-04-19;5,00;55,00;40,00;20,00;30,00;31,67;0,00;16,67;18,33;15,00;27,50;27,50;15,00;10,00;22,50;10,00;7,50;13,00;8,00;5,00;17,00;6,00;6,00;8,00;3,00;0,00;4,00;14,00;1,00;1,00;1,00;1,00;3,00;0,00;1,00
2020-04-26;6,00;33,00;27,00;9,00;18,00;22,80;0,00;10,80;13,20;8,00;26,00;22,00;16,00;6,00;16,00;8,00;4,00;10,00;10,00;6,00;15,00;4,00;12,00;10,00;3,00;4,00;1,00;16,00;2,00;1,00;1,00;1,00;2,00;1,00;1,00
2020-05-03;7,00;42,00;35,00;10,50;28,00;25,20;1,40;16,80;9,80;14,00;30,33;30,33;23,33;9,33;21,00;14,00;4,67;11,00;9,00;3,00;15,00;3,00;12,00;5,00;2,00;2,00;3,00;18,00;0,00;1,00;1,00;0,00;3,00;1,00;0,00
2020-05-10;9,00;36,00;33,00;12,00;24,00;25,71;1,29;18,00;23,14;11,25;27,00;31,50;15,75;11,25;20,25;18,00;4,50;16,00;5,00;5,00;14,00;5,00;11,00;7,00;4,00;3,00;3,00;19,00;3,00;0,00;4,00;1,00;2,00;1,00;0,00
2020-05-17;10,00;33,33;33,33;6,67;23,33;18,75;0,00;21,25;25,00;15,00;55,00;40,00;20,00;12,50;27,50;20,00;12,50;15,00;13,00;4,00;13,00;6,00;18,00;9,00;2,00;5,00;2,00;24,00;1,00;5,00;2,00;2,00;1,00;0,00;0,00
2020-05-24;10,00;46,67;33,33;20,00;26,67;26,25;1,25;23,75;30,00;17,50;45,00;42,50;17,50;15,00;25,00;17,50;10,00;14,00;10,00;7,00;16,00;7,00;18,00;9,00;4,00;7,00;0,00;18,00;2,00;2,00;1,00;1,00;5,00;1,00;0,00
2020-05-31;25,00;46,88;25,00;28,13;34,38;32,89;1,32;18,42;38,16;20,00;35,00;62,50;27,50;15,91;34,09;20,45;11,36;29,00;5,00;15,00;24,00;11,00;27,00;5,00;6,00;3,00;7,00;36,00;2,00;2,00;1,00;2,00;4,00;2,00;1,00
2020-06-07;22,00;56,57;37,71;28,29;34,57;34,38;1,38;26,13;42,63;19,56;39,11;53,78;17,11;17,11;48,89;24,44;17,11;20,00;9,00;22,00;19,00;19,00;26,00;6,00;8,00;10,00;4,00;45,00;3,00;4,00;4,00;2,00;3,00;2,00;1,00
2020-06-14;34,00;86,55;37,09;24,73;37,09;31,28;1,36;28,56;47,60;24,29;55,86;58,29;26,71;26,71;51,00;34,00;21,86;35,00;12,00;20,00;19,00;15,00;37,00;9,00;4,00;11,00;3,00;43,00;3,00;5,00;4,00;5,00;9,00;6,00;2,00
2020-06-21;47,00;65,80;28,20;34,47;28,20;33,57;1,34;25,51;44,31;12,37;49,47;59,37;22,26;23,50;56,40;30,55;14,10;24,00;13,00;21,00;24,00;22,00;25,00;10,00;8,00;7,00;2,00;31,00;1,00;8,00;6,00;5,00;9,00;3,00;1,00
2020-06-28;46,00;82,14;29,57;42,71;49,29;39,24;0,68;25,71;40,59;28,11;56,22;61,33;20,44;19,37;55,68;41,16;16,95;23,00;9,00;17,00;22,00;15,00;30,00;8,00;9,00;13,00;3,00;39,00;3,00;11,00;6,00;2,00;8,00;2,00;4,00
2020-07-05;73,00;85,70;28,57;38,09;57,13;35,15;2,70;27,04;41,91;22,66;62,93;85,59;30,21;21,19;63,58;35,32;28,26;27,00;11,00;24,00;24,00;22,00;27,00;8,00;6,00;12,00;3,00;38,00;1,00;11,00;3,00;6,00;15,00;3,00;3,00
2020-07-12;88,00;75,43;31,43;31,43;44,00;38,67;1,33;40,00;44,00;30,17;60,34;80,46;45,26;32,42;83,37;39,37;25,47;26,00;8,00;27,00;21,00;27,00;28,00;4,00;6,00;12,00;3,00;46,00;4,00;15,00;23,00;6,00;17,00;2,00;2,00
2020-07-19;100,00;84,38;37,50;34,38;59,38;56,76;2,70;35,14;43,24;27,50;70,00;105,00;42,50;25,58;106,98;34,88;25,58;26,00;10,00;30,00;24,00;40,00;33,00;2,00;13,00;11,00;5,00;48,00;3,00;11,00;15,00;6,00;18,00;5,00;3,00
2020-07-26;77,00;80,21;41,71;32,08;44,92;40,53;1,35;20,26;39,18;32,29;54,65;86,94;34,77;25,67;95,67;30,33;23,33;36,00;11,00;32,00;27,00;31,00;32,00;6,00;4,00;14,00;4,00;42,00;2,00;11,00;8,00;7,00;14,00;4,00;1,00
2020-08-02;71,00;83,91;54,86;25,82;29,05;57,60;1,34;26,79;38,85;30,43;55,79;91,29;35,50;21,30;87,57;37,87;21,30;32,00;8,00;22,00;46,00;27,00;33,00;7,00;7,00;10,00;3,00;38,00;4,00;10,00;4,00;2,00;15,00;6,00;2,00
2020-08-09;56,00;68,44;37,33;24,89;37,33;41,33;2,67;18,67;44,00;20,36;61,09;66,18;35,64;21,00;95,67;28,00;21,00;26,00;12,00;24,00;23,00;19,00;29,00;8,00;6,00;14,00;2,00;20,00;6,00;9,00;6,00;3,00;10,00;1,00;1,00
2020-08-16;33,00;69,00;39,00;33,00;27,00;43,56;2,64;19,80;46,20;25,38;43,15;81,23;40,62;25,93;87,21;21,21;16,50;23,00;7,00;25,00;25,00;9,00;28,00;4,00;7,00;10,00;5,00;28,00;5,00;4,00;3,00;1,00;8,00;3,00;1,00
2020-08-23;26,00;74,75;35,75;26,00;22,75;32,84;0,68;16,42;43,79;20,80;75,40;85,80;33,80;26,00;96,91;35,45;14,18;27,00;7,00;12,00;18,00;9,00;24,00;6,00;3,00;5,00;2,00;29,00;1,00;5,00;1,00;1,00;6,00;3,00;3,00
2020-08-30;29,00;64,44;29,00;25,78;19,33;46,14;2,64;21,09;40,86;29,00;58,00;77,33;38,67;20,08;87,00;24,54;17,85;25,00;6,00;19,00;23,00;7,00;34,00;6,00;7,00;9,00;2,00;35,00;1,00;1,00;1,00;4,00;6,00;1,00;1,00
2020-09-06;15,00;57,00;36,00;30,00;18,00;54,55;1,36;15,00;39,55;25,00;60,00;100,00;45,00;8,57;90,00;27,86;17,14;27,00;10,00;15,00;25,00;9,00;31,00;11,00;7,00;10,00;3,00;41,00;3,00;0,00;4,00;2,00;3,00;1,00;2,00
2020-09-13;11,00;52,25;24,75;22,00;22,00;68,75;1,38;24,75;34,38;22,00;68,75;88,00;49,50;11,00;105,60;15,40;17,60;32,00;12,00;18,00;17,00;19,00;30,00;8,00;7,00;1,00;3,00;29,00;1,00;3,00;3,00;0,00;6,00;2,00;1,00
2020-09-20;11,00;44,00;27,50;30,25;22,00;74,25;0,00;37,13;39,88;15,40;66,00;112,20;46,20;11,00;125,40;22,00;26,40;42,00;11,00;12,00;23,00;3,00;34,00;11,00;4,00;3,00;1,00;37,00;1,00;3,00;2,00;1,00;5,00;1,00;0,00
2020-09-27;9,00;51,00;36,00;12,00;18,00;70,71;2,57;25,71;19,29;15,75;74,25;96,75;47,25;13,50;191,25;18,00;20,25;30,00;8,00;16,00;34,00;3,00;33,00;6,00;3,00;2,00;1,00;36,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00
