Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;53,00;265,00;70,67;8,83;17,67;35,69;23,80;11,90;11,90;17,00;6,00;6,00;6,00
2019-01-13;35,00;315,00;87,50;35,00;35,00;40,30;16,97;23,33;16,97;6,00;17,00;0,00;18,00
2019-01-20;40,00;260,00;140,00;40,00;20,00;17,30;5,41;17,30;28,11;6,00;11,00;6,00;0,00
2019-01-27;29,00;217,50;87,00;14,50;14,50;22,56;39,74;0,00;0,00;11,00;6,00;0,00;0,00
2019-02-03;30,00;240,00;60,00;60,00;45,00;47,14;23,57;0,00;18,21;12,00;6,00;6,00;0,00
2019-02-10;24,00;360,00;120,00;24,00;48,00;36,00;6,55;0,00;12,00;0,00;0,00;12,00;0,00
2019-02-17;12,00;192,00;60,00;6,00;12,00;25,09;12,00;6,55;6,55;30,00;24,00;6,00;0,00
2019-02-24;30,00;270,00;75,00;45,00;15,00;35,36;18,21;6,43;23,57;12,00;6,00;0,00;0,00
2019-03-03;55,00;311,67;110,00;36,67;36,67;24,80;24,80;0,00;18,33;6,00;6,00;30,00;0,00
2019-03-10;30,00;270,00;75,00;45,00;15,00;30,00;35,36;0,00;6,43;0,00;0,00;24,00;0,00
2019-03-17;12,00;192,00;48,00;12,00;12,00;43,64;12,00;12,00;25,09;6,00;24,00;0,00;0,00
2019-03-24;12,00;300,00;60,00;12,00;24,00;46,00;29,00;6,00;6,00;6,00;6,00;18,00;0,00
2019-03-31;100,00;300,00;83,33;16,67;50,00;23,66;35,48;17,20;5,38;6,00;6,00;0,00;0,00
2019-04-07;50,00;316,67;116,67;33,33;16,67;31,52;38,04;0,00;6,52;12,00;19,00;19,00;0,00
2019-04-14;77,00;1540,00;77,00;30,80;7,70;19,25;51,33;6,42;12,83;32,00;19,00;6,00;0,00
2019-04-21;73,00;255,50;146,00;18,25;54,75;54,75;24,69;11,81;11,81;6,00;18,00;0,00;0,00
2019-04-28;68,00;289,00;136,00;17,00;8,50;22,67;51,81;17,27;22,67;6,00;17,00;11,00;6,00
2019-05-05;17,00;204,00;51,00;17,00;17,00;29,47;11,33;11,33;5,67;0,00;11,00;5,00;0,00
2019-05-12;58,00;246,50;87,00;14,50;14,50;23,63;29,00;34,37;22,56;6,00;12,00;6,00;6,00
2019-05-19;39,00;312,00;97,50;39,00;78,00;32,68;32,68;0,00;16,86;0,00;11,00;11,00;0,00
2019-05-26;40,00;340,00;120,00;20,00;20,00;62,70;17,30;11,89;17,30;22,00;0,00;11,00;0,00
2019-06-02;64,00;336,00;80,00;16,00;32,00;52,27;21,33;32,00;21,33;11,00;5,00;16,00;11,00
2019-06-09;44,00;264,00;88,00;14,67;29,33;54,73;26,83;49,37;16,10;22,00;11,00;5,00;16,00
2019-06-16;63,00;220,50;78,75;15,75;31,50;69,52;34,76;0,00;22,81;28,00;6,00;11,00;6,00
2019-06-23;18,00;288,00;108,00;18,00;18,00;72,00;66,71;6,35;24,35;24,00;12,00;18,00;6,00
2019-06-30;80,00;368,00;144,00;16,00;16,00;68,11;55,14;11,89;24,86;12,00;12,00;30,00;6,00
2019-07-07;90,00;255,00;150,00;60,00;45,00;48,21;54,64;18,21;11,79;24,00;24,00;12,00;12,00
2019-07-14;76,00;364,80;152,00;30,40;76,00;50,31;25,69;0,00;24,62;6,00;13,00;44,00;13,00
2019-07-21;53,00;371,00;88,33;17,67;35,33;46,51;40,02;6,49;19,47;26,00;20,00;26,00;7,00
2019-07-28;71,00;443,75;159,75;35,50;35,50;32,27;45,18;19,36;6,45;0,00;32,00;19,00;6,00
2019-08-04;50,00;366,67;133,33;50,00;16,67;74,47;37,23;6,38;24,47;19,00;6,00;19,00;6,00
2019-08-11;60,00;420,00;105,00;15,00;30,00;18,21;30,00;0,00;23,57;24,00;12,00;0,00;0,00
2019-08-18;37,00;351,50;129,50;37,00;55,50;42,29;24,31;30,66;24,31;25,00;6,00;12,00;0,00
2019-08-25;42,00;238,00;70,00;14,00;28,00;18,31;23,69;18,31;0,00;18,00;6,00;12,00;6,00
2019-09-01;81,00;307,80;97,20;32,40;32,40;51,84;0,00;22,68;11,88;6,00;11,00;0,00;6,00
2019-09-08;41,00;389,50;82,00;41,00;20,50;41,00;58,26;11,87;5,39;0,00;23,00;12,00;0,00
2019-09-15;52,00;329,33;121,33;34,67;17,33;34,67;17,33;5,42;5,42;6,00;0,00;11,00;6,00
