Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;80,00;33,49;68,84;33,49;91,16;80,00;57,54;0,00;33,68;23,00;34,00;34,00;23,00;11,00;11,00;11,00;0,00;11,00;11,00;11,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;23,00;70,92;59,42;23,00;47,92;47,44;58,94;11,50;23,00;23,00;57,00;11,00;23,00;0,00;0,00;57,00;34,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;33,00;66,00;33,00;88,00;33,00;55,00;44,00;33,00;42,63;11,00;11,00;22,00;0,00;0,00;22,00;0,00;0,00;11,00;0,00;11,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;45,00;112,50;112,50;45,00;45,00;33,75;45,00;22,50;22,50;67,00;22,00;0,00;22,00;11,00;11,00;22,00;22,00;11,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;46,00;57,04;68,08;57,04;11,04;69,70;57,15;57,15;11,15;35,00;23,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;12,00;24,00;100,00;74,00;26,00;25,50;49,50;24,00;37,50;12,00;0,00;0,00;12,00;0,00;23,00;0,00;12,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;26,00;45,00;26,00;0,00;26,00;34,00;17,00;0,00;12,00;36,00;24,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00
2019-02-24;23,00;44,23;44,23;54,85;67,23;135,29;78,47;10,82;23,00;35,00;0,00;47,00;12,00;12,00;23,00;12,00;0,00;0,00;12,00;23,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;35,00;11,05;105,00;46,05;70,00;58,80;82,60;11,20;58,80;24,00;12,00;24,00;12,00;12,00;24,00;12,00;12,00;12,00;12,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;12,00;24,00;200,00;100,00;50,00;63,00;49,50;0,00;37,50;0,00;23,00;12,00;0,00;0,00;35,00;0,00;12,00;23,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;12,00;12,00;0,00;12,00;26,00;39,00;13,50;12,00;25,50;12,00;0,00;24,00;12,00;0,00;0,00;36,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;36,00;0,00;24,63;11,37;24,63;12,46;23,54;0,00;12,46;12,00;12,00;0,00;0,00;12,00;12,00;36,00;24,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;46,00;33,12;57,04;33,12;46,00;79,45;46,00;57,15;11,15;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;24,00;36,92;60,92;48,00;36,92;73,41;24,00;24,00;12,71;0,00;12,00;0,00;0,00;12,00;24,00;12,00;12,00;24,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;12,00;12,00;0,00;0,00;24,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;24,00;0,00;11,08;11,08;0,00;24,00;0,00;0,00;11,29;12,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;22,00;22,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;11,00;0,00;0,00;0,00;22,00;0,00;11,00;11,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;34,00;0,00;0,00;11,33;0,00;0,00;11,33;11,33;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;22,00;33,00;11,00;0,00;11,00;11,00;0,00;0,00;0,00;22,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;0,00;0,00;0,00;6,00;6,00;0,00;8,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;41,00;0,00;20,50;20,50;11,18;0,00;0,00;0,00;9,90;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;21,00;0,00;11,45;0,00;0,00;0,00;11,20;0,00;0,00;21,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;11,00;0,00;33,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00;22,00;11,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;48,00;11,08;24,00;0,00;11,08;12,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;36,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;36,00;0,00;11,37;11,37;0,00;0,00;0,00;11,52;0,00;0,00;12,00;12,00;12,00;0,00;0,00;0,00;24,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00
2019-07-07;12,00;12,00;0,00;12,00;26,00;25,50;12,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00
2019-07-14;49,00;12,70;12,70;23,59;0,00;36,40;12,60;12,60;0,00;0,00;25,00;0,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
