Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;84,00;58,60;42,98;33,21;0,00;8,00;8,00;50,00;17,00
2019-01-13;33,00;89,29;48,53;33,00;0,00;8,00;0,00;49,00;16,00
2019-01-20;41,00;99,57;15,62;48,81;0,00;41,00;8,00;17,00;0,00
2019-01-27;81,00;57,29;23,71;7,90;0,00;0,00;8,00;24,00;8,00
2019-02-03;24,00;16,00;34,00;24,00;16,00;16,00;0,00;32,00;0,00
2019-02-10;77,00;50,05;25,03;25,03;0,00;17,00;0,00;26,00;0,00
2019-02-17;94,00;43,08;17,63;25,46;0,00;17,00;9,00;9,00;0,00
2019-02-24;51,00;25,50;17,65;17,65;7,85;17,00;17,00;68,00;0,00
2019-03-03;42,00;68,00;26,00;78,00;8,00;25,00;17,00;42,00;0,00
2019-03-10;33,00;25,24;7,76;40,76;0,00;0,00;0,00;17,00;0,00
2019-03-17;60,00;25,16;25,16;42,58;0,00;9,00;0,00;26,00;9,00
2019-03-24;52,00;34,67;17,33;7,70;0,00;9,00;18,00;26,00;9,00
2019-03-31;51,00;60,81;17,65;17,65;7,85;9,00;9,00;17,00;0,00
2019-04-07;76,00;33,13;33,13;17,54;0,00;8,00;0,00;34,00;8,00
2019-04-14;9,00;9,00;9,00;32,40;0,00;0,00;0,00;9,00;0,00
2019-04-21;60,00;7,74;7,74;17,42;0,00;9,00;0,00;17,00;17,00
2019-04-28;59,00;33,43;33,43;7,87;0,00;17,00;8,00;8,00;0,00
2019-05-05;68,00;25,26;25,26;60,23;7,77;17,00;0,00;17,00;9,00
2019-05-12;86,00;7,82;0,00;0,00;0,00;17,00;9,00;0,00;9,00
2019-05-19;68,00;25,26;17,49;17,49;0,00;17,00;0,00;0,00;9,00
2019-05-26;58,00;32,87;7,73;15,47;0,00;0,00;8,00;25,00;8,00
2019-06-02;32,00;15,06;32,00;15,06;0,00;0,00;0,00;8,00;0,00
2019-06-09;57,00;41,28;25,55;7,86;0,00;16,00;0,00;16,00;24,00
2019-06-16;17,00;24,56;24,56;32,11;0,00;0,00;8,00;8,00;0,00
2019-06-23;59,00;33,43;25,57;17,70;17,70;8,00;0,00;8,00;8,00
2019-06-30;67,00;0,00;17,74;59,12;0,00;17,00;8,00;17,00;8,00
2019-07-07;50,00;25,00;0,00;7,69;0,00;8,00;8,00;42,00;0,00
2019-07-14;75,00;25,00;7,69;25,00;0,00;8,00;8,00;17,00;0,00
2019-07-21;60,00;42,58;25,16;77,42;0,00;0,00;17,00;0,00;17,00
2019-07-28;51,00;25,50;25,50;60,81;0,00;0,00;9,00;34,00;17,00
2019-08-04;50,00;0,00;17,31;57,69;0,00;0,00;0,00;50,00;8,00
