Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;21,00;0,00;0,00;0,00;0,00;18,00;9,00;0,00;0,00;0,00;0,00
2019-01-13;32,00;32,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;33,68;16,84;0,00;0,00;0,00;64,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;19,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;32,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,84;16,84;48,84;0,00;15,06;0,00;32,00;0,00;0,00;16,00;0,00;0,00
2019-02-03;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;52,70;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;32,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;51,00;17,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;14,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;17,00
2019-02-24;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;17,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;10,00;10,00;62,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;51,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,45;34,55;67,45;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00
2019-03-24;17,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;17,00;17,00;88,40;17,00;0,00;0,00;51,00;17,00;0,00;0,00;0,00;0,00
2019-03-31;16,00;64,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;92,80;76,80;0,00;0,00;0,00;50,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;32,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,84;80,84;16,84;0,00;0,00;79,06;0,00;0,00;0,00;0,00;0,00
2019-04-14;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,70;52,70;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;0,00;26,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;10,00;19,00;78,00;0,00;0,00;0,00;68,00;0,00;0,00;0,00;0,00;16,00
2019-04-28;49,00;33,08;15,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,33;32,67;0,00;0,00;0,00;98,00;0,00;0,00;16,00;16,00;16,00
2019-05-05;16,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;46,40;107,20;0,00;0,00;0,00;102,00;0,00;32,00;16,00;16,00;0,00
2019-05-12;48,00;31,20;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;64,55;64,55;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;16,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,40;46,40;46,40;0,00;0,00;0,00;46,22;16,00;0,00;0,00;0,00;16,00
2019-05-26;32,00;32,00;16,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;32,00;161,68;0,00;0,00;0,00;96,00;0,00;0,00;0,00;0,00;16,00
2019-06-02;47,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,89;110,79;0,00;15,04;0,00;188,00;0,00;0,00;0,00;0,00;16,00
2019-06-09;31,00;45,31;0,00;0,00;15,50;16,00;0,00;0,00;0,00;0,00;62,00;93,00;0,00;0,00;0,00;165,94;0,00;16,00;16,00;0,00;16,00
