Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;20,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;50,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;68,00;68,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;49,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00
2019-01-20;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;19,00;28,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;37,00;28,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;9,00;9,00
2019-02-03;29,00;29,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00
2019-02-10;10,00;19,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00
2019-02-17;69,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;10,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;51,00;30,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;30,00;30,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;10,00
2019-03-17;51,00;61,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;31,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00
2019-03-31;49,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;79,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;48,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,00;19,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;60,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;20,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;52,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;62,00;0,00;0,00;10,00;31,00;0,00;0,00;0,00;10,00;0,00
2019-04-28;48,00;39,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;58,00;0,00;10,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;19,00;47,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;65,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;28,00;65,00;0,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;0,00
2019-05-19;19,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00
2019-05-26;36,00;54,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;9,00;18,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;49,00;59,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;20,00;0,00;0,00;49,00;0,00;0,00;10,00;0,00;0,00
2019-06-09;48,00;39,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;10,00;39,00;0,00;0,00;0,00;48,00;10,00;0,00;10,00;10,00;0,00
2019-06-16;78,00;49,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;98,00;0,00;0,00;0,00;39,00;0,00;0,00;0,00;10,00;0,00
2019-06-23;40,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;30,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;60,00;40,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;60,00;0,00;0,00;0,00;20,00;10,00;0,00;0,00;0,00;0,00
2019-07-07;38,00;19,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;10,00;38,00;0,00;0,00;0,00;38,00;0,00;0,00;10,00;10,00;0,00
2019-07-14;100,00;80,00;30,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;30,00;60,00;10,00;0,00;0,00;60,00;0,00;0,00;0,00;10,00;10,00
2019-07-21;30,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;10,00;61,00;0,00;0,00;0,00;40,00;0,00;0,00;10,00;0,00;0,00
2019-07-28;30,00;41,00;20,00;0,00;0,00;0,00;0,00;0,00;30,00;30,00;0,00;81,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;32,00;53,00;32,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00;32,00;0,00;0,00;0,00;74,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;67,00;56,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;22,00;44,00;0,00;0,00;0,00;44,00;0,00;11,00;0,00;0,00;0,00
2019-08-18;31,00;31,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;51,00;10,00;0,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;57,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;47,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;26,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;18,00;26,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00
2019-09-08;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;37,00;0,00;0,00;0,00;28,00;0,00;0,00;9,00;0,00;0,00
2019-09-15;45,00;27,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;27,00;9,00;0,00;0,00;9,00;0,00
2019-09-22;36,00;18,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;9,00
2019-09-29;27,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;36,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00
2019-10-06;47,00;37,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;28,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;9,00;0,00
2019-10-13;46,00;37,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;18,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;9,00;0,00;18,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00
2019-10-27;9,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;9,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;18,00;9,00;0,00;0,00;0,00;0,00
2019-11-10;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;18,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00
2019-11-17;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;35,00;26,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;9,00;0,00
2019-11-24;44,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;18,00;0,00;0,00;0,00;0,00;9,00
2019-12-01;36,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;18,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;28,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;19,00;9,00;0,00;9,00;0,00;0,00
2019-12-22;10,00;21,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;10,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;30,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;36,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;18,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;42,00;33,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;8,00;0,00
2020-01-19;61,00;52,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;52,00;9,00;0,00;9,00;17,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;42,00;34,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;34,00;0,00;0,00;0,00;17,00;8,00;0,00;0,00;0,00;0,00
2020-02-02;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;33,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;17,00;17,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;17,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;9,00;9,00;17,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;17,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
