Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;47,00;16,00;16,00;0,00;0,00;0,00;31,84;62,16;0,00;0,00;31,84;62,16;0,00;0,00;0,00;15,67;0,00;0,00;31,76;0,00;15,24
2019-01-13;0,00;0,00;0,00;0,00;0,00;0,00;31,00;10,00;21,00;0,00;31,00;10,00;21,00;0,00;0,00;50,00;0,00;100,00;37,00;0,00;12,00
2019-01-20;30,00;30,00;0,00;0,00;0,00;0,00;45,00;75,00;15,00;0,00;45,00;75,00;15,00;15,79;0,00;0,00;0,00;0,00;15,00;0,00;45,00
2019-01-27;15,00;15,00;15,00;0,00;0,00;0,00;30,00;45,00;0,00;0,00;30,00;45,00;0,00;15,00;0,00;28,50;0,00;15,00;122,50;0,00;0,00
2019-02-03;32,00;16,00;0,00;0,00;0,00;16,76;16,76;32,00;0,00;16,76;16,76;32,00;0,00;0,00;0,00;32,00;0,00;0,00;32,00;0,00;0,00
2019-02-10;16,00;16,00;0,00;0,00;0,00;0,00;33,60;33,60;0,00;0,00;33,60;33,60;0,00;0,00;0,00;48,00;0,00;0,00;62,77;16,00;0,00
2019-02-17;16,00;16,00;0,00;0,00;16,00;16,00;32,00;48,00;0,00;16,00;32,00;48,00;0,00;16,00;0,00;33,60;0,00;0,00;48,00;0,00;32,00
2019-02-24;32,00;16,00;48,00;0,00;0,00;16,76;16,76;0,00;0,00;16,76;16,76;0,00;0,00;16,00;0,00;81,60;16,00;0,00;65,28;0,00;0,00
2019-03-03;0,00;0,00;0,00;0,00;0,00;0,00;21,00;21,00;0,00;0,00;21,00;21,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;32,00;32,00;0,00;0,00;0,00;0,00;64,00;128,00;0,00;0,00;64,00;128,00;0,00;0,00;0,00;16,00;0,00;0,00;32,00;16,64;0,00
