Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;22,00;0,00;0,00;22,00;0,00;22,00;0,00;0,00;22,00;0,00;22,00;0,00;0,00;0,00;0,00;132,00;0,00;0,00;22,00;0,00;22,00
2019-01-13;22,00;22,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;22,00;22,00;0,00;0,00
2019-01-20;0,00;0,00;21,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;31,00;0,00;15,00;60,00;0,00;15,00
2019-01-27;22,00;22,00;0,00;0,00;0,00;43,00;0,00;0,00;22,00;0,00;0,00;66,00;22,00;0,00;0,00;22,00;0,00;0,00;44,00;22,00;0,00
2019-02-03;0,00;0,00;0,00;22,00;0,00;22,00;0,00;0,00;0,00;0,00;40,00;13,00;0,00;0,00;0,00;24,00;8,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;16,00;0,00;0,00
2019-02-17;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;25,00;0,00;0,00;33,00;0,00;16,00
2019-02-24;0,00;0,00;22,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;41,00;14,00;0,00;0,00;0,00;25,00;8,00;0,00;16,00;0,00;16,00
2019-03-03;0,00;0,00;0,00;22,00;22,00;23,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;16,00
2019-03-10;0,00;0,00;0,00;21,00;0,00;22,00;0,00;22,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;24,00;0,00;0,00;15,00;0,00;0,00
2019-03-17;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;23,00;0,00;0,00;23,00;0,00;46,00;0,00;0,00;0,00;0,00;23,00;23,00;0,00;0,00;0,00;71,88;0,00;0,00;46,00;0,00;23,00
2019-03-31;23,00;0,00;23,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;23,00;23,00;0,00;0,00;0,00;23,00;0,00;23,00;0,00;0,00;0,00
2019-04-07;0,00;0,00;0,00;0,00;0,00;67,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;8,00;32,00;0,00;16,00;78,00;16,00;0,00
2019-04-14;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;28,00;0,00;0,00;0,00;42,00;0,00;0,00;49,00;32,00;0,00
2019-04-21;23,00;0,00;0,00;0,00;23,00;23,00;0,00;0,00;23,00;0,00;23,00;67,36;0,00;0,00;0,00;120,75;0,00;46,00;0,00;23,00;0,00
2019-04-28;65,00;21,67;21,67;0,00;0,00;43,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;45,22;0,00;21,20;42,39;0,00;21,20
2019-05-05;22,00;0,00;0,00;0,00;0,00;43,00;0,00;0,00;0,00;22,00;66,00;22,00;22,00;0,00;0,00;63,25;0,00;22,00;66,00;0,00;44,00
2019-05-12;22,00;0,00;0,00;44,00;0,00;22,00;0,00;22,00;66,00;0,00;22,00;22,00;0,00;0,00;0,00;110,00;0,00;45,47;22,00;0,00;22,00
2019-05-19;0,00;0,00;21,00;0,00;0,00;22,00;0,00;0,00;22,00;0,00;0,00;26,00;0,00;0,00;0,00;47,00;8,00;30,00;0,00;0,00;0,00
2019-05-26;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;13,00;39,00;26,00;0,00;0,00;0,00;31,00;16,00;0,00;0,00;0,00;15,00
2019-06-02;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;59,00;0,00;43,00;57,00;14,00;14,00
2019-06-09;0,00;0,00;21,00;21,00;0,00;21,00;0,00;0,00;21,00;0,00;0,00;25,00;0,00;0,00;0,00;84,00;0,00;30,00;15,00;15,00;0,00
2019-06-16;22,00;0,00;44,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;22,00;44,00;0,00;0,00;0,00;44,00;22,00;22,00;0,00;0,00;0,00
2019-06-23;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;39,00;8,00;15,00;15,00;0,00;31,00
2019-06-30;22,00;0,00;66,00;0,00;0,00;43,00;0,00;22,00;22,00;0,00;66,00;44,00;0,00;0,00;0,00;214,50;22,00;22,00;89,47;0,00;0,00
2019-07-07;22,00;0,00;22,00;22,00;0,00;43,00;0,00;0,00;22,00;0,00;86,31;0,00;0,00;0,00;0,00;192,50;44,00;0,00;66,00;0,00;0,00
2019-07-14;23,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;23,00;23,00;67,36;44,36;0,00;0,00;0,00;258,75;0,00;23,00;69,00;0,00;23,00
2019-07-21;24,00;0,00;48,00;72,00;0,00;48,00;0,00;0,00;0,00;0,00;24,00;171,43;0,00;0,00;0,00;208,00;45,33;0,00;24,00;0,00;24,00
2019-07-28;0,00;0,00;23,00;93,00;0,00;48,00;24,00;0,00;0,00;0,00;43,00;43,00;0,00;0,00;0,00;69,00;9,00;17,00;34,00;0,00;51,00
2019-08-04;0,00;0,00;46,00;23,00;0,00;71,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;51,00;0,00;0,00;100,00;0,00;17,00
2019-08-11;23,00;0,00;46,00;46,00;0,00;45,00;0,00;0,00;23,00;0,00;67,36;0,00;0,00;0,00;0,00;186,88;0,00;46,00;69,00;0,00;46,00
2019-08-18;69,00;0,00;0,00;0,00;0,00;46,00;0,00;0,00;0,00;0,00;0,00;90,36;0,00;0,00;0,00;46,92;0,00;0,00;69,00;0,00;0,00
2019-08-25;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;27,00;27,00;0,00;0,00;0,00;24,00;0,00;16,00;47,00;0,00;0,00
2019-09-01;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00;0,00;0,00;23,00;0,00;15,00;29,00;0,00;0,00
2019-09-08;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;55,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;15,00;0,00;0,00;30,00;0,00;0,00
2019-09-22;0,00;0,00;0,00;20,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;7,00;0,00;0,00;29,00;0,00;0,00
2019-09-29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;22,00;0,00;0,00;14,00;0,00;0,00
2019-10-06;21,00;0,00;21,00;21,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;21,00;0,00;21,00;0,00;21,00;21,00;0,00;0,00
2019-10-13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;12,00;0,00;0,00;7,00;37,00;7,00;0,00;0,00;0,00;0,00
2019-10-20;0,00;0,00;0,00;21,00;21,00;21,00;0,00;0,00;21,00;0,00;13,00;26,00;0,00;0,00;0,00;23,00;0,00;0,00;15,00;0,00;0,00
2019-10-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00
2019-11-03;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00
2019-11-10;0,00;0,00;0,00;20,00;0,00;21,00;0,00;0,00;41,00;0,00;12,00;0,00;0,00;7,00;0,00;7,00;0,00;14,00;14,00;0,00;14,00
2019-11-17;21,00;21,00;0,00;42,00;0,00;21,00;0,00;0,00;0,00;0,00;43,75;21,00;0,00;0,00;0,00;21,00;0,00;40,60;0,00;0,00;0,00
2019-11-24;20,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00
2019-12-01;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,38;21,00;21,00;0,00;0,00;0,00
2019-12-08;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00
2019-12-15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;14,00;14,00
2019-12-22;22,00;22,00;0,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;22,00;44,00;0,00;42,63;22,00;0,00
2019-12-29;0,00;0,00;21,00;21,00;0,00;21,00;21,00;0,00;21,00;26,00;0,00;13,00;13,00;0,00;0,00;8,00;8,00;0,00;30,00;0,00;0,00
2020-01-05;0,00;0,00;19,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;12,00;24,00;0,00;0,00;0,00;36,00;0,00;14,00;28,00;0,00;0,00
2020-01-12;38,00;0,00;19,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,17;18,17;0,00;0,00;19,00;130,29;0,00;38,00;56,30;18,30;38,00
2020-01-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;29,00;0,00;14,00;28,00;0,00;0,00
2020-01-26;0,00;0,00;0,00;19,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;47,00;0,00;0,00;0,00;36,00;0,00;0,00;28,00;0,00;0,00
2020-02-02;0,00;0,00;0,00;38,00;0,00;40,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;14,00;0,00;14,00;56,00;0,00;0,00
2020-02-09;19,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;57,00;0,00;0,00;36,64;0,00;0,00
2020-02-16;0,00;0,00;0,00;19,00;0,00;20,00;0,00;20,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;58,00;7,00;0,00;0,00;0,00;14,00
2020-02-23;0,00;0,00;19,00;19,00;0,00;20,00;0,00;0,00;0,00;0,00;12,00;23,00;0,00;0,00;0,00;28,00;0,00;14,00;27,00;0,00;27,00
2020-03-01;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;19,00;39,73;0,00;0,00;0,00;38,00;19,00;0,00;19,00;0,00;0,00
2020-03-08;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;19,00;0,00
2020-03-22;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;18,00;0,00;0,00;0,00;18,00;18,00;18,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00
2020-04-05;19,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;7,00;0,00;13,00;0,00;13,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00
2020-04-26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;0,00;17,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;18,00;37,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;0,00;0,00;18,00;18,00;0,00
2020-05-31;0,00;0,00;0,00;17,00;33,00;17,00;0,00;0,00;0,00;10,00;0,00;41,00;0,00;0,00;0,00;25,00;0,00;12,00;0,00;0,00;36,00
2020-06-07;0,00;0,00;0,00;0,00;0,00;69,00;17,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;0,00;12,00;12,00;0,00;0,00
2020-06-14;53,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;18,00;0,00;34,78;69,56;0,00;0,00;0,00;89,26;16,74;17,19;0,00;0,00;0,00
2020-06-21;55,00;0,00;55,00;36,32;0,00;18,00;0,00;0,00;18,00;0,00;18,33;91,67;0,00;0,00;0,00;162,25;19,25;0,00;36,67;0,00;0,00
2020-06-28;53,00;0,00;17,67;17,67;0,00;71,00;0,00;0,00;18,00;18,22;34,78;18,22;0,00;0,00;0,00;178,53;36,26;71,62;88,81;0,00;0,00
2020-07-05;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,40;55,20;0,00;0,00;0,00;259,27;0,00;18,40;55,20;0,00;36,80
2020-07-12;40,00;0,00;0,00;0,00;0,00;79,00;0,00;0,00;40,00;20,00;78,33;98,33;0,00;0,00;20,00;285,71;0,00;20,00;80,00;0,00;0,00
2020-07-19;20,00;0,00;0,00;20,00;20,00;100,00;0,00;0,00;0,00;20,00;120,00;80,00;0,00;0,00;0,00;102,86;82,86;20,00;20,00;0,00;0,00
2020-07-26;0,00;0,00;0,00;20,00;0,00;20,00;20,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;37,00;15,00;14,00;86,00;0,00;0,00
2020-08-02;41,00;0,00;102,50;0,00;0,00;21,00;0,00;0,00;21,00;0,00;60,68;19,68;19,68;0,00;0,00;202,27;0,00;82,00;19,79;19,79;0,00
2020-08-09;0,00;0,00;38,00;19,00;0,00;39,00;0,00;0,00;0,00;23,00;35,00;0,00;0,00;0,00;0,00;63,00;7,00;55,00;14,00;0,00;14,00
2020-08-16;19,00;0,00;38,00;0,00;0,00;58,00;19,00;0,00;0,00;0,00;19,00;55,42;0,00;0,00;0,00;57,00;19,00;19,00;19,00;0,00;19,00
2020-08-23;19,00;0,00;19,00;38,00;38,00;94,00;0,00;0,00;0,00;19,00;19,00;19,00;0,00;0,00;0,00;73,29;0,00;77,46;19,00;0,00;19,00
2020-08-30;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;27,00;7,00;13,00;13,00;0,00;0,00
2020-09-06;19,00;19,00;0,00;0,00;19,00;38,00;0,00;0,00;19,00;19,00;19,00;0,00;0,00;0,00;0,00;54,29;0,00;0,00;0,00;0,00;0,00
2020-09-13;19,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;55,42;0,00;0,00;0,00;0,00;57,00;19,00;19,00;19,00;19,00;0,00
2020-09-20;19,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;39,73;0,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00;0,00
2020-09-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;23,00;0,00;0,00;0,00;0,00;7,00;0,00;13,00;0,00;13,00
2020-10-04;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00
2020-11-01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-11-15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-12-06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;14,00;14,00;0,00;0,00
