Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;35,00;1190,00;0,00;17,50;35,00;12,00;24,00;7,00;7,00;2,00;0,00;0,00;0,00
2019-01-13;23,00;575,00;11,50;23,00;11,50;16,00;5,00;7,00;21,00;2,00;7,00;0,00;2,00
2019-01-20;44,00;484,00;11,00;11,00;11,00;11,00;9,00;0,00;11,00;7,00;11,00;9,00;0,00
2019-01-27;20,00;300,00;10,00;10,00;20,00;22,00;15,00;0,00;4,00;2,00;2,00;4,00;0,00
2019-02-03;14,00;210,00;0,00;0,00;7,00;12,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00
2019-02-10;25,00;300,00;12,50;12,50;12,50;14,00;9,00;2,00;2,00;5,00;2,00;0,00;0,00
2019-02-17;23,00;299,00;0,00;11,50;23,00;33,00;5,00;0,00;0,00;2,00;0,00;2,00;0,00
2019-02-24;5,00;180,00;5,00;5,00;5,00;12,00;9,00;2,00;7,00;2,00;14,00;0,00;0,00
2019-03-03;24,00;336,00;12,00;24,00;12,00;27,00;12,00;0,00;0,00;2,00;7,00;5,00;0,00
2019-03-10;31,00;527,00;0,00;31,00;15,50;21,00;16,00;2,00;0,00;0,00;2,00;2,00;0,00
2019-03-17;22,00;330,00;0,00;22,00;11,00;32,00;17,00;2,00;5,00;7,00;5,00;2,00;2,00
2019-03-24;19,00;266,00;9,50;19,00;9,50;22,00;19,00;2,00;2,00;5,00;5,00;2,00;0,00
2019-03-31;44,00;418,00;0,00;22,00;11,00;31,00;5,00;5,00;5,00;2,00;9,00;5,00;0,00
2019-04-07;45,00;405,00;11,25;22,50;22,50;30,00;5,00;5,00;16,00;0,00;5,00;0,00;0,00
2019-04-14;66,00;2200,00;11,00;22,00;22,00;14,00;5,00;9,00;17,00;5,00;5,00;2,00;0,00
2019-04-21;78,00;546,00;13,00;26,00;26,00;32,00;29,00;12,00;2,00;0,00;2,00;2,00;0,00
2019-04-28;46,00;483,00;11,50;11,50;23,00;23,00;14,00;2,00;11,00;2,00;7,00;2,00;0,00
2019-05-05;42,00;399,00;10,50;10,50;21,00;16,00;16,00;7,00;11,00;4,00;4,00;4,00;0,00
2019-05-12;44,00;352,00;0,00;11,00;22,00;11,00;4,00;2,00;0,00;7,00;9,00;0,00;2,00
