Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;86,00;17,00;26,00;6,00;2,00;15,00;2,00;32,00;6,00
2019-01-13;58,00;10,00;16,00;3,00;2,00;20,00;2,00;34,00;1,00
2019-01-20;77,00;19,00;8,00;8,00;3,00;11,00;1,00;36,00;1,00
2019-01-27;78,00;10,00;19,00;1,00;2,00;13,00;1,00;28,00;5,00
2019-02-03;67,00;18,00;23,00;5,00;0,00;15,00;0,00;29,00;1,00
2019-02-10;61,00;7,00;14,00;8,00;0,00;9,00;3,00;32,00;5,00
2019-02-17;65,00;10,00;15,00;3,00;2,00;14,00;0,00;28,00;5,00
2019-02-24;49,00;10,00;15,00;6,00;2,00;19,00;2,00;34,00;5,00
2019-03-03;100,00;9,00;11,00;7,00;0,00;13,00;1,00;33,00;2,00
2019-03-10;63,00;9,00;8,00;3,00;1,00;13,00;0,00;19,00;6,00
2019-03-17;79,00;5,00;12,00;7,00;1,00;12,00;4,00;27,00;2,00
2019-03-24;69,00;5,00;13,00;12,00;0,00;21,00;2,00;32,00;2,00
2019-03-31;51,00;7,00;10,00;6,00;0,00;11,00;1,00;27,00;7,00
2019-04-07;51,00;8,00;15,00;2,00;2,00;11,00;0,00;24,00;6,00
2019-04-14;37,00;11,00;14,00;5,00;0,00;14,00;2,00;30,00;5,00
2019-04-21;62,00;7,00;7,00;6,00;1,00;16,00;1,00;35,00;2,00
2019-04-28;46,00;8,00;4,00;2,00;2,00;14,00;4,00;40,00;0,00
2019-05-05;49,00;7,00;8,00;5,00;2,00;7,00;1,00;30,00;5,00
2019-05-12;61,00;7,00;6,00;5,00;1,00;7,00;1,00;21,00;10,00
2019-05-19;61,00;2,00;9,00;7,00;0,00;19,00;4,00;30,00;5,00
2019-05-26;63,00;5,00;14,00;4,00;1,00;14,00;1,00;26,00;6,00
2019-06-02;61,00;12,00;8,00;8,00;0,00;12,00;2,00;31,00;1,00
2019-06-09;60,00;8,00;21,00;6,00;0,00;11,00;1,00;27,00;1,00
2019-06-16;59,00;6,00;20,00;6,00;1,00;20,00;0,00;30,00;2,00
2019-06-23;56,00;17,00;57,00;10,00;0,00;9,00;0,00;40,00;5,00
2019-06-30;65,00;18,00;8,00;8,00;1,00;9,00;3,00;19,00;3,00
2019-07-07;45,00;12,00;9,00;4,00;0,00;12,00;2,00;34,00;6,00
2019-07-14;52,00;10,00;17,00;12,00;1,00;9,00;0,00;37,00;4,00
2019-07-21;58,00;16,00;10,00;14,00;0,00;18,00;0,00;38,00;4,00
2019-07-28;50,00;11,00;13,00;13,00;4,00;19,00;1,00;43,00;3,00
2019-08-04;56,00;7,00;5,00;7,00;4,00;10,00;1,00;35,00;5,00
2019-08-11;64,00;7,00;8,00;6,00;2,00;6,00;1,00;28,00;6,00
2019-08-18;66,00;9,00;12,00;5,00;1,00;11,00;2,00;28,00;4,00
2019-08-25;91,00;6,00;11,00;3,00;0,00;10,00;3,00;28,00;3,00
2019-09-01;47,00;7,00;9,00;7,00;0,00;7,00;0,00;27,00;4,00
2019-09-08;52,00;5,00;7,00;10,00;0,00;12,00;1,00;32,00;0,00
2019-09-15;44,00;10,00;17,00;3,00;0,00;16,00;0,00;22,00;4,00
2019-09-22;42,00;6,00;13,00;7,00;1,00;14,00;2,00;33,00;3,00
2019-09-29;53,00;15,00;20,00;7,00;2,00;15,00;4,00;22,00;6,00
2019-10-06;69,00;16,00;12,00;6,00;0,00;10,00;1,00;23,00;2,00
2019-10-13;41,00;4,00;9,00;18,00;2,00;9,00;0,00;19,00;3,00
2019-10-20;60,00;4,00;11,00;11,00;1,00;5,00;4,00;21,00;7,00
2019-10-27;53,00;9,00;13,00;8,00;1,00;10,00;6,00;18,00;3,00
2019-11-03;60,00;14,00;9,00;9,00;2,00;7,00;0,00;22,00;2,00
2019-11-10;65,00;10,00;13,00;8,00;0,00;15,00;2,00;18,00;4,00
2019-11-17;50,00;21,00;17,00;5,00;2,00;21,00;3,00;17,00;7,00
2019-11-24;56,00;16,00;14,00;7,00;1,00;20,00;2,00;20,00;7,00
2019-12-01;51,00;14,00;9,00;9,00;3,00;19,00;4,00;23,00;5,00
2019-12-08;68,00;13,00;17,00;2,00;1,00;14,00;1,00;26,00;4,00
2019-12-15;64,00;13,00;16,00;7,00;0,00;10,00;2,00;38,00;8,00
2019-12-22;63,00;14,00;14,00;5,00;0,00;26,00;1,00;36,00;8,00
2019-12-29;65,00;8,00;21,00;15,00;1,00;35,00;5,00;39,00;5,00
2020-01-05;59,00;20,00;23,00;4,00;0,00;20,00;9,00;36,00;6,00
2020-01-12;75,00;12,00;25,00;8,00;2,00;19,00;3,00;30,00;4,00
2020-01-19;55,00;14,00;24,00;13,00;0,00;15,00;3,00;41,00;4,00
2020-01-26;61,00;16,00;16,00;9,00;5,00;18,00;5,00;34,00;5,00
2020-02-02;55,00;19,00;15,00;9,00;1,00;20,00;3,00;33,00;7,00
2020-02-09;63,00;8,00;21,00;5,00;0,00;14,00;2,00;31,00;3,00
2020-02-16;62,00;13,00;12,00;10,00;3,00;18,00;1,00;42,00;7,00
2020-02-23;56,00;14,00;18,00;7,00;0,00;16,00;1,00;35,00;8,00
2020-03-01;48,00;12,00;13,00;15,00;2,00;7,00;1,00;23,00;5,00
2020-03-08;57,00;9,00;11,00;8,00;1,00;7,00;2,00;28,00;6,00
2020-03-15;55,00;10,00;5,00;6,00;1,00;12,00;2,00;22,00;6,00
2020-03-22;38,00;12,00;12,00;9,00;0,00;5,00;6,00;8,00;3,00
2020-03-29;37,00;7,00;8,00;7,00;1,00;4,00;3,00;12,00;7,00
2020-04-05;40,00;6,00;12,00;9,00;0,00;8,00;7,00;13,00;5,00
2020-04-12;44,00;8,00;13,00;8,00;1,00;9,00;4,00;14,00;5,00
2020-04-19;44,00;10,00;13,00;9,00;2,00;12,00;1,00;8,00;7,00
2020-04-26;50,00;7,00;11,00;8,00;2,00;5,00;2,00;9,00;5,00
2020-05-03;44,00;9,00;6,00;6,00;2,00;15,00;1,00;9,00;5,00
2020-05-10;30,00;13,00;9,00;5,00;1,00;6,00;1,00;8,00;6,00
2020-05-17;40,00;10,00;9,00;5,00;5,00;7,00;1,00;11,00;2,00
2020-05-24;46,00;9,00;6,00;15,00;2,00;8,00;3,00;17,00;3,00
2020-05-31;45,00;13,00;14,00;10,00;1,00;7,00;3,00;11,00;3,00
2020-06-07;44,00;9,00;15,00;12,00;2,00;9,00;3,00;18,00;0,00
2020-06-14;33,00;14,00;16,00;10,00;2,00;13,00;2,00;15,00;2,00
2020-06-21;57,00;8,00;9,00;6,00;1,00;11,00;4,00;17,00;4,00
2020-06-28;50,00;11,00;9,00;3,00;1,00;14,00;2,00;12,00;1,00
2020-07-05;48,00;9,00;5,00;13,00;0,00;11,00;6,00;16,00;7,00
2020-07-12;44,00;10,00;15,00;4,00;2,00;12,00;0,00;19,00;5,00
2020-07-19;40,00;16,00;8,00;16,00;1,00;7,00;2,00;11,00;5,00
2020-07-26;47,00;17,00;8,00;13,00;1,00;8,00;0,00;24,00;4,00
2020-08-02;74,00;9,00;12,00;8,00;1,00;7,00;5,00;16,00;2,00
2020-08-09;56,00;13,00;10,00;9,00;0,00;12,00;3,00;18,00;7,00
2020-08-16;39,00;20,00;11,00;5,00;0,00;7,00;2,00;13,00;7,00
2020-08-23;42,00;13,00;13,00;3,00;2,00;12,00;3,00;18,00;8,00
2020-08-30;44,00;9,00;9,00;9,00;3,00;8,00;2,00;16,00;2,00
2020-09-06;40,00;12,00;13,00;6,00;0,00;13,00;3,00;16,00;4,00
2020-09-13;53,00;13,00;10,00;6,00;2,00;11,00;6,00;9,00;8,00
2020-09-20;40,00;11,00;12,00;8,00;0,00;12,00;1,00;10,00;2,00
2020-09-27;46,00;5,00;15,00;9,00;2,00;9,00;1,00;11,00;7,00
2020-10-04;33,00;12,00;11,00;7,00;0,00;15,00;1,00;12,00;8,00
2020-10-11;51,00;9,00;10,00;7,00;2,00;14,00;1,00;13,00;2,00
2020-10-18;39,00;11,00;15,00;8,00;0,00;9,00;0,00;18,00;7,00
2020-10-25;49,00;11,00;13,00;6,00;1,00;12,00;2,00;12,00;2,00
2020-11-01;35,00;11,00;8,00;3,00;0,00;11,00;0,00;10,00;4,00
2020-11-08;46,00;7,00;10,00;6,00;2,00;12,00;0,00;21,00;3,00
2020-11-15;37,00;9,00;14,00;7,00;2,00;16,00;1,00;17,00;2,00
2020-11-22;44,00;5,00;10,00;10,00;4,00;11,00;0,00;12,00;2,00
2020-11-29;32,00;11,00;10,00;10,00;0,00;12,00;3,00;12,00;2,00
2020-12-06;56,00;11,00;11,00;8,00;1,00;5,00;3,00;8,00;5,00
2020-12-13;49,00;6,00;7,00;17,00;0,00;6,00;3,00;16,00;3,00
2020-12-20;48,00;10,00;15,00;9,00;0,00;11,00;1,00;19,00;5,00
2020-12-27;62,00;7,00;11,00;13,00;0,00;27,00;2,00;19,00;5,00
2021-01-03;67,00;10,00;10,00;15,00;0,00;8,00;3,00;14,00;1,00
2021-01-10;51,00;13,00;14,00;9,00;4,00;13,00;1,00;16,00;6,00
2021-01-17;53,00;10,00;4,00;7,00;0,00;11,00;2,00;22,00;3,00
2021-01-24;59,00;14,00;10,00;9,00;1,00;12,00;6,00;16,00;3,00
2021-01-31;43,00;11,00;10,00;10,00;2,00;14,00;2,00;20,00;8,00
