Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;23,00;6,00;2,00;4,00;6,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;50,00;4,00;0,00;4,00;6,00;0,00;12,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;45,00;2,00;0,00;2,00;2,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;34,00;2,00;0,00;4,00;4,00;2,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;43,00;6,00;0,00;4,00;2,00;0,00;4,00;8,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;30,00;2,00;0,00;6,00;2,00;0,00;10,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;44,00;0,00;0,00;4,00;2,00;2,00;4,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;32,00;4,00;2,00;8,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;45,00;2,00;0,00;2,00;4,00;0,00;10,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;28,00;0,00;4,00;2,00;0,00;2,00;6,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;37,00;6,00;0,00;4,00;4,00;0,00;19,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-03-24;31,00;0,00;0,00;2,00;2,00;2,00;15,00;6,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;12,00;0,00;2,00;2,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00
2019-04-07;43,00;4,00;0,00;6,00;0,00;0,00;8,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-04-14;45,00;6,00;0,00;11,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00
2019-04-21;34,00;6,00;4,00;2,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;49,00;8,00;4,00;2,00;4,00;0,00;12,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;82,00;4,00;2,00;8,00;0,00;0,00;17,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;62,00;6,00;2,00;2,00;2,00;2,00;22,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2019-05-19;63,00;17,00;4,00;13,00;0,00;2,00;24,00;13,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;48,00;7,00;0,00;15,00;4,00;2,00;13,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-06-02;61,00;6,00;2,00;8,00;0,00;2,00;15,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2019-06-09;51,00;8,00;0,00;6,00;13,00;4,00;21,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2019-06-16;50,00;15,00;2,00;4,00;2,00;0,00;15,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;61,00;13,00;0,00;4,00;2,00;0,00;22,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;49,00;13,00;2,00;9,00;2,00;2,00;7,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;60,00;11,00;0,00;9,00;2,00;2,00;17,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;45,00;2,00;2,00;4,00;6,00;0,00;9,00;15,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;52,00;7,00;2,00;9,00;2,00;0,00;7,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;59,00;9,00;7,00;2,00;0,00;0,00;13,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;41,00;6,00;6,00;9,00;0,00;0,00;22,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;52,00;8,00;0,00;6,00;4,00;0,00;17,00;8,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-08-18;56,00;41,00;2,00;14,00;6,00;0,00;12,00;8,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00
2019-08-25;38,00;20,00;0,00;8,00;0,00;0,00;8,00;10,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;62,00;8,00;2,00;4,00;6,00;0,00;12,00;8,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;2,00
2019-09-08;65,00;8,00;2,00;12,00;4,00;2,00;13,00;6,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;47,00;6,00;0,00;4,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-22;68,00;6,00;2,00;8,00;2,00;6,00;12,00;6,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;6,00;2,00;0,00;0,00;2,00;0,00
2019-09-29;45,00;16,00;0,00;8,00;0,00;2,00;14,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;51,00;2,00;0,00;10,00;0,00;2,00;12,00;14,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2019-10-13;41,00;6,00;0,00;6,00;4,00;2,00;14,00;6,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;27,00;2,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;41,00;6,00;4,00;4,00;4,00;2,00;8,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;44,00;6,00;2,00;8,00;4,00;4,00;6,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-11-10;53,00;8,00;0,00;11,00;6,00;2,00;4,00;6,00;4,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-11-17;38,00;2,00;0,00;4,00;6,00;2,00;6,00;11,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00
2019-11-24;38,00;16,00;2,00;2,00;2,00;2,00;10,00;8,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
2019-12-01;34,00;9,00;2,00;11,00;4,00;0,00;13,00;2,00;0,00;2,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;47,00;4,00;2,00;6,00;2,00;0,00;11,00;4,00;2,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;2,00;0,00
2019-12-15;70,00;10,00;2,00;18,00;2,00;2,00;20,00;12,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-22;85,00;13,00;2,00;11,00;4,00;9,00;31,00;4,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;52,00;12,00;0,00;10,00;4,00;4,00;16,00;4,00;0,00;0,00;6,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-05;83,00;13,00;2,00;4,00;9,00;2,00;9,00;8,00;8,00;2,00;4,00;2,00;0,00;0,00;0,00;4,00;7,00;2,00;0,00;0,00;2,00
2020-01-12;96,00;14,00;2,00;11,00;5,00;4,00;16,00;4,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;7,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;100,00;11,00;0,00;11,00;0,00;2,00;24,00;11,00;0,00;2,00;4,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;79,00;16,00;2,00;16,00;0,00;4,00;16,00;7,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00
2020-02-02;92,00;9,00;2,00;14,00;2,00;9,00;9,00;7,00;5,00;0,00;5,00;2,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;2,00
2020-02-09;69,00;22,00;0,00;9,00;4,00;5,00;16,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00
2020-02-16;54,00;9,00;4,00;9,00;2,00;0,00;20,00;11,00;0,00;0,00;4,00;2,00;5,00;2,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00
2020-02-23;79,00;16,00;4,00;12,00;5,00;7,00;27,00;4,00;4,00;0,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;56,00;4,00;0,00;5,00;2,00;0,00;11,00;7,00;2,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;2,00;4,00;0,00
2020-03-08;48,00;7,00;7,00;7,00;2,00;5,00;16,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00
2020-03-15;51,00;10,00;8,00;10,00;3,00;0,00;12,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00
2020-03-22;40,00;8,00;0,00;7,00;2,00;8,00;13,00;8,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-03-29;29,00;5,00;0,00;10,00;2,00;3,00;11,00;2,00;3,00;0,00;2,00;0,00;0,00;2,00;0,00;5,00;0,00;2,00;0,00;0,00;2,00
2020-04-05;44,00;18,00;0,00;10,00;5,00;3,00;15,00;7,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;40,00;10,00;2,00;5,00;5,00;3,00;16,00;3,00;3,00;3,00;2,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;3,00;2,00
2020-04-19;23,00;8,00;0,00;8,00;5,00;2,00;8,00;8,00;3,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
