Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00
2019-01-20;0,00;18,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;13,00;13,00;13,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00
2019-02-03;0,00;38,00;19,00;0,00;0,00;38,00;0,00;0,00;19,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00
2019-02-10;19,00;19,00;19,00;19,00;0,00;38,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;20,00;0,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;19,00;19,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;93,64;55,64;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;37,00;37,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;17,81;17,81;0,00;0,00;0,00;37,00;18,00;0,00;18,00;0,00;0,00
2019-03-10;19,00;19,00;19,00;19,00;0,00;19,00;0,00;0,00;19,00;0,00;74,64;55,64;0,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00
