Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;47,00;25,00;40,00;27,00;27,00;26,00;21,00;14,00;16,00;28,00;20,00;6,00;14,00;1,00;10,00;13,00;9,00;5,00;10,00;5,00;12,00;11,00;10,00;19,00;10,00;1,00;7,00;5,00
2019-01-13;57,00;28,00;40,00;32,00;25,00;25,00;19,00;15,00;13,00;35,00;17,00;7,00;14,00;1,00;7,00;9,00;11,00;7,00;12,00;12,00;10,00;11,00;8,00;23,00;16,00;2,00;8,00;7,00
2019-01-20;48,00;27,00;44,00;27,00;26,00;28,00;18,00;13,00;17,00;28,00;13,00;7,00;15,00;1,00;16,00;16,00;11,00;10,00;11,00;6,00;12,00;14,00;8,00;26,00;22,00;3,00;11,00;11,00
2019-01-27;49,00;24,00;45,00;41,00;34,00;32,00;24,00;14,00;15,00;29,00;12,00;11,00;14,00;5,00;9,00;17,00;11,00;5,00;13,00;9,00;11,00;6,00;6,00;31,00;20,00;1,00;10,00;13,00
2019-02-03;53,00;22,00;51,00;30,00;35,00;32,00;24,00;16,00;14,00;27,00;21,00;7,00;15,00;9,00;18,00;15,00;13,00;6,00;14,00;9,00;12,00;3,00;6,00;27,00;16,00;2,00;7,00;11,00
2019-02-10;51,00;22,00;51,00;42,00;29,00;24,00;18,00;17,00;10,00;27,00;18,00;15,00;21,00;6,00;17,00;29,00;15,00;6,00;17,00;7,00;15,00;4,00;5,00;13,00;19,00;3,00;8,00;8,00
2019-02-17;48,00;22,00;42,00;31,00;29,00;37,00;20,00;14,00;15,00;32,00;16,00;16,00;14,00;7,00;11,00;41,00;13,00;8,00;10,00;9,00;13,00;4,00;10,00;26,00;16,00;1,00;7,00;6,00
2019-02-24;49,00;20,00;45,00;30,00;32,00;34,00;27,00;11,00;14,00;26,00;15,00;13,00;12,00;8,00;17,00;22,00;17,00;5,00;17,00;8,00;16,00;3,00;8,00;16,00;10,00;1,00;8,00;3,00
2019-03-03;45,00;22,00;32,00;28,00;27,00;33,00;19,00;15,00;8,00;28,00;16,00;9,00;13,00;4,00;12,00;13,00;13,00;4,00;13,00;7,00;5,00;4,00;3,00;21,00;13,00;1,00;5,00;7,00
2019-03-10;54,00;21,00;43,00;22,00;32,00;29,00;28,00;17,00;9,00;25,00;16,00;7,00;8,00;4,00;9,00;20,00;8,00;3,00;10,00;6,00;8,00;4,00;7,00;9,00;4,00;3,00;8,00;5,00
2019-03-17;39,00;16,00;32,00;21,00;20,00;21,00;9,00;10,00;7,00;18,00;12,00;5,00;7,00;4,00;8,00;8,00;7,00;3,00;6,00;8,00;8,00;3,00;3,00;9,00;8,00;2,00;10,00;3,00
2019-03-24;35,00;18,00;23,00;19,00;19,00;19,00;9,00;7,00;4,00;11,00;8,00;2,00;3,00;3,00;6,00;7,00;9,00;3,00;5,00;4,00;9,00;2,00;1,00;11,00;3,00;1,00;4,00;3,00
2019-03-31;52,00;17,00;14,00;17,00;19,00;15,00;8,00;4,00;6,00;13,00;9,00;3,00;6,00;2,00;7,00;4,00;6,00;2,00;3,00;11,00;4,00;7,00;1,00;6,00;3,00;2,00;5,00;2,00
2019-04-07;29,00;22,00;17,00;9,00;21,00;13,00;8,00;4,00;5,00;6,00;8,00;2,00;4,00;0,00;3,00;4,00;10,00;4,00;6,00;3,00;6,00;2,00;1,00;5,00;1,00;0,00;1,00;1,00
2019-04-14;41,00;17,00;12,00;13,00;25,00;11,00;7,00;3,00;5,00;13,00;7,00;2,00;3,00;0,00;4,00;4,00;6,00;2,00;3,00;4,00;3,00;3,00;3,00;7,00;3,00;0,00;1,00;1,00
2019-04-21;49,00;17,00;11,00;10,00;16,00;7,00;3,00;1,00;2,00;8,00;3,00;4,00;1,00;0,00;1,00;2,00;7,00;1,00;1,00;4,00;4,00;1,00;2,00;9,00;0,00;1,00;1,00;1,00
2019-04-28;32,00;8,00;4,00;8,00;7,00;7,00;1,00;2,00;1,00;6,00;5,00;2,00;4,00;1,00;3,00;2,00;4,00;1,00;3,00;3,00;2,00;1,00;1,00;3,00;2,00;0,00;1,00;1,00
2019-05-05;26,00;4,00;5,00;4,00;9,00;4,00;2,00;1,00;2,00;4,00;5,00;2,00;4,00;1,00;1,00;1,00;5,00;1,00;3,00;2,00;2,00;2,00;1,00;2,00;3,00;0,00;1,00;0,00
2019-05-12;16,00;1,00;6,00;3,00;4,00;2,00;1,00;1,00;2,00;3,00;2,00;1,00;3,00;0,00;2,00;1,00;4,00;2,00;3,00;0,00;2,00;2,00;0,00;4,00;2,00;1,00;1,00;1,00
2019-05-19;23,00;3,00;4,00;3,00;5,00;2,00;2,00;3,00;1,00;7,00;4,00;1,00;3,00;0,00;1,00;1,00;3,00;1,00;2,00;0,00;2,00;2,00;1,00;5,00;2,00;0,00;0,00;0,00
