Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;15,00;8,00;26,00;8,00;19,00;7,00;17,00;0,50;4,00;3,00;4,00;3,00;3,00;1,00;1,00;2,00;1,00;0,00;1,00;1,00
2019-01-13;51,00;14,00;9,00;30,00;8,00;19,00;8,00;19,00;2,00;5,00;5,00;5,00;4,00;3,00;1,00;0,50;2,00;1,00;1,00;0,50;1,00
2019-01-20;51,00;16,00;10,00;25,00;10,00;23,00;7,00;24,00;2,00;3,00;3,00;2,00;2,00;3,00;1,00;0,50;3,00;2,00;0,00;0,00;1,00
2019-01-27;42,00;20,00;11,00;29,00;10,00;21,00;11,00;21,00;1,00;3,00;4,00;3,00;3,00;4,00;0,50;0,50;2,00;1,00;0,50;1,00;2,00
2019-02-03;41,00;21,00;11,00;31,00;14,00;16,00;9,00;20,00;3,00;4,00;7,00;3,00;3,00;3,00;0,50;1,00;2,00;2,00;0,00;1,00;2,00
2019-02-10;38,00;20,00;13,00;30,00;11,00;28,00;11,00;28,00;2,00;5,00;5,00;2,00;4,00;4,00;1,00;2,00;1,00;2,00;1,00;0,00;1,00
2019-02-17;43,00;26,00;15,00;36,00;13,00;24,00;8,00;27,00;3,00;4,00;5,00;4,00;5,00;5,00;2,00;2,00;3,00;1,00;1,00;1,00;3,00
2019-02-24;38,00;25,00;19,00;31,00;11,00;23,00;13,00;26,00;2,00;5,00;6,00;6,00;4,00;4,00;1,00;3,00;3,00;4,00;0,50;1,00;1,00
2019-03-03;40,00;24,00;13,00;31,00;10,00;26,00;8,00;21,00;2,00;4,00;4,00;5,00;4,00;5,00;2,00;2,00;3,00;3,00;0,50;0,50;1,00
2019-03-10;46,00;20,00;14,00;27,00;11,00;23,00;12,00;22,00;1,00;3,00;4,00;3,00;3,00;5,00;1,00;2,00;3,00;2,00;0,50;0,50;1,00
2019-03-17;47,00;23,00;17,00;33,00;12,00;29,00;13,00;19,00;2,00;6,00;2,00;4,00;6,00;6,00;1,00;2,00;2,00;3,00;0,50;0,00;2,00
2019-03-24;43,00;24,00;17,00;29,00;11,00;26,00;12,00;24,00;2,00;4,00;5,00;5,00;4,00;8,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2019-03-31;57,00;29,00;19,00;31,00;11,00;31,00;10,00;28,00;1,00;6,00;5,00;5,00;5,00;6,00;2,00;2,00;2,00;3,00;0,50;0,50;2,00
2019-04-07;69,00;30,00;27,00;40,00;20,00;35,00;13,00;34,00;2,00;7,00;6,00;6,00;7,00;7,00;0,50;3,00;2,00;5,00;1,00;0,50;3,00
2019-04-14;73,00;29,00;30,00;40,00;20,00;37,00;13,00;34,00;4,00;8,00;7,00;7,00;7,00;10,00;2,00;3,00;5,00;7,00;1,00;2,00;0,50
2019-04-21;69,00;33,00;28,00;38,00;27,00;35,00;16,00;38,00;4,00;7,00;7,00;8,00;6,00;11,00;3,00;2,00;4,00;8,00;0,50;2,00;2,00
