Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;6,50;0,00;0,00;6,50;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;19,00;6,33;6,33;0,00;19,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;43,00;19,35;0,00;0,00;12,90;12,00;6,00;6,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;19,00;19,00;19,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;19,00;6,33;0,00;0,00;25,33;13,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;20,00;13,33;13,33;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;20,00;0,00;0,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;33,00;6,60;0,00;6,60;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;27,00;13,50;6,75;0,00;6,75;20,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;19,00;6,33;12,67;6,33;0,00;13,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;0,00;3,00;9,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;20,00;13,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2019-03-31;59,00;0,00;0,00;12,64;12,64;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;32,00;0,00;6,40;0,00;6,40;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;13,00;6,50;13,00;6,50;6,50;13,00;13,00;7,00;0,00;13,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;67,00;6,48;12,97;0,00;12,97;27,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00
2019-04-28;88,00;12,88;12,88;12,88;6,44;31,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00
2019-05-05;31,00;6,20;0,00;0,00;12,40;13,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;70,00;6,36;6,36;12,73;6,36;13,00;6,00;6,00;0,00;0,00;0,00;0,00;13,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;100,00;19,15;6,38;0,00;25,53;13,00;31,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;50,00;13,04;13,04;26,09;6,52;6,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;65,00;6,50;23,83;6,50;17,33;18,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;61,00;18,93;12,62;6,31;6,31;37,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;75,00;19,29;12,86;12,86;19,29;44,00;19,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;94,00;19,23;12,82;6,41;12,82;25,00;13,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00
2019-06-30;81,00;6,39;6,39;0,00;12,79;25,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;75,00;6,43;12,86;6,43;19,29;44,00;12,00;6,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;6,00
2019-07-14;72,00;25,41;19,06;12,71;19,06;13,00;7,00;26,00;6,00;0,00;20,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;55,00;0,00;27,50;33,85;27,50;35,00;0,00;0,00;0,00;7,00;7,00;7,00;14,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;91,00;6,50;21,67;6,50;49,83;56,00;14,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;62,00;12,83;12,83;12,83;0,00;41,00;14,00;7,00;0,00;0,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;65,00;25,16;0,00;12,58;12,58;33,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;47,00;47,00;12,82;6,41;12,82;20,00;20,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;26,00;32,50;6,50;6,50;0,00;13,00;13,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;42,00;12,60;6,30;12,60;6,30;0,00;6,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00
2019-09-08;69,00;6,47;12,94;0,00;0,00;6,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;31,00;0,00;0,00;0,00;6,64;12,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;18,00;6,75;6,75;6,75;18,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;82,00;10,79;0,00;0,00;6,47;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;18,00;6,75;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;78,00;0,00;13,00;13,00;6,50;18,00;12,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;37,00;13,06;6,53;0,00;6,53;6,00;6,00;12,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
