Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;35,00;5,00;0,00;2,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;23,00;2,00;0,00;5,00;5,00;0,00;2,00;7,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-01-20;44,00;2,00;0,00;0,00;2,00;0,00;2,00;9,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;20,00;0,00;2,00;4,00;4,00;2,00;4,00;9,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;14,00;0,00;0,00;0,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;25,00;0,00;0,00;0,00;5,00;2,00;7,00;2,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;23,00;2,00;0,00;5,00;9,00;2,00;2,00;9,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;5,00;5,00;2,00;0,00;9,00;2,00;0,00;2,00;0,00;2,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;24,00;7,00;0,00;2,00;5,00;5,00;5,00;2,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;31,00;0,00;0,00;5,00;7,00;2,00;14,00;12,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
