Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;0,00;23,00;69,00;69,00;0,00;0,00;0,00;39,00;0,00
2019-01-13;0,00;46,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00
2019-01-20;66,00;22,00;88,00;0,00;0,00;0,00;0,00;22,39;0,00
2019-01-27;67,00;0,00;67,00;45,00;0,00;0,00;0,00;22,33;0,00
2019-02-03;23,00;23,00;0,00;0,00;0,00;0,00;0,00;23,00;23,00
2019-02-10;0,00;47,00;47,00;47,00;0,00;0,00;0,00;100,00;0,00
2019-02-17;0,00;48,00;0,00;24,00;0,00;0,00;20,00;0,00;0,00
2019-02-24;0,00;24,00;24,00;94,00;0,00;20,00;0,00;20,00;0,00
2019-03-03;0,00;72,00;48,00;72,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;23,00;23,00;23,00;91,00;0,00;0,00;0,00;47,21;0,00
2019-03-17;0,00;46,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00
2019-03-24;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;20,00
2019-03-31;24,00;0,00;24,00;24,00;24,00;0,00;0,00;72,00;0,00
2019-04-07;0,00;0,00;23,00;23,00;0,00;20,00;0,00;39,00;0,00
2019-04-14;24,00;24,00;24,00;0,00;0,00;0,00;0,00;24,00;24,00
2019-04-21;0,00;0,00;24,00;0,00;0,00;0,00;0,00;20,00;0,00
2019-04-28;22,00;45,00;22,00;22,00;22,00;0,00;0,00;44,00;0,00
2019-05-05;0,00;22,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;22,00;45,00;0,00;22,00;0,00;22,00;22,00;22,00;0,00
2019-05-26;0,00;22,00;0,00;22,00;0,00;0,00;0,00;19,00;0,00
2019-06-02;21,00;21,00;0,00;21,00;0,00;0,00;0,00;21,00;0,00
2019-06-09;0,00;0,00;22,00;22,00;0,00;0,00;0,00;19,00;0,00
2019-06-16;22,00;45,00;45,00;22,00;0,00;22,00;0,00;22,00;0,00
2019-06-23;0,00;23,00;23,00;45,00;23,00;0,00;38,00;38,00;0,00
2019-06-30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;0,00
2019-07-07;0,00;0,00;0,00;90,00;0,00;0,00;0,00;19,00;19,00
2019-07-14;0,00;24,00;24,00;24,00;0,00;0,00;20,00;20,00;0,00
2019-07-21;25,00;25,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00
2019-07-28;50,00;25,00;0,00;100,00;0,00;0,00;0,00;25,00;0,00
2019-08-04;25,00;0,00;25,00;0,00;0,00;0,00;25,00;75,00;0,00
2019-08-11;71,00;24,00;24,00;24,00;0,00;0,00;47,33;47,33;0,00
2019-08-18;48,00;72,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
