Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;16,00;8,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;31,00;0,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;66,00;0,00;7,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;30,00;7,00;7,00;22,00;15,00;0,00;0,00;0,00;7,00;15,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;38,00;15,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;46,00;0,00;15,00;31,00;15,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;15,00;8,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-02-17;16,00;0,00;16,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;23,00;0,00;0,00;31,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;56,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-03-10;48,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;16,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;49,00;16,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;55,00;16,00;16,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;48,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;33,00;8,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;23,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;22,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;7,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;29,00;0,00;7,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;23,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;15,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;0,00;0,00;31,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;16,00;0,00;0,00;40,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;24,00;0,00;16,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;38,00;0,00;8,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;80,00;16,00;16,00;32,00;8,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-07-21;48,00;32,00;8,00;32,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;16,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;89,00;0,00;0,00;16,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;76,00;0,00;0,00;34,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;97,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;16,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;68,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;7,00;8,00;0,00;0,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;14,00;7,00;0,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;44,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;29,00;7,00;7,00;14,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;57,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;50,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;67,00;0,00;7,00;15,00;7,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
