Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;31,00;0,00;31,00;31,00;0,00;10,00;0,00;30,00;0,00
2019-01-13;39,00;0,00;19,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;18,00;0,00;18,00;18,00;9,00;0,00;0,00;0,00;0,00
2019-01-27;9,00;0,00;0,00;19,00;0,00;9,00;0,00;0,00;0,00
2019-02-03;0,00;10,00;51,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;10,00;30,00;20,00;0,00;0,00;0,00;30,00;0,00
2019-02-17;30,00;20,00;50,00;20,00;0,00;0,00;20,00;10,00;10,00
2019-02-24;30,00;10,00;30,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;31,00;31,00;20,00;20,00;0,00;0,00;10,00;10,00;20,00
2019-03-10;41,00;0,00;10,00;31,00;0,00;0,00;0,00;10,00;0,00
2019-03-17;10,00;30,00;51,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;41,00;0,00;10,00;10,00;0,00;10,00;10,00;0,00;10,00
2019-03-31;9,00;9,00;0,00;28,00;0,00;9,00;0,00;19,00;0,00
2019-04-07;48,00;0,00;29,00;0,00;10,00;0,00;0,00;9,00;0,00
2019-04-14;61,00;0,00;0,00;10,00;10,00;0,00;0,00;20,00;10,00
2019-04-21;19,00;0,00;19,00;10,00;0,00;10,00;0,00;19,00;0,00
2019-04-28;49,00;20,00;10,00;20,00;0,00;0,00;10,00;0,00;0,00
2019-05-05;28,00;19,00;85,00;28,00;0,00;0,00;0,00;19,00;9,00
2019-05-12;48,00;0,00;19,00;10,00;0,00;0,00;0,00;0,00;29,00
2019-05-19;38,00;0,00;0,00;19,00;0,00;10,00;0,00;10,00;10,00
2019-05-26;28,00;19,00;9,00;47,00;0,00;0,00;0,00;9,00;0,00
2019-06-02;28,00;9,00;28,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;28,00;0,00;19,00;0,00;0,00;0,00;9,00;0,00;0,00
2019-06-16;0,00;10,00;39,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;40,00;10,00;30,00;10,00;0,00;0,00;0,00;0,00;20,00
2019-06-30;20,00;0,00;10,00;40,00;0,00;0,00;0,00;10,00;0,00
2019-07-07;58,00;10,00;29,00;10,00;0,00;0,00;0,00;10,00;0,00
2019-07-14;30,00;10,00;10,00;40,00;0,00;0,00;20,00;0,00;10,00
2019-07-21;99,00;0,00;30,00;30,00;0,00;0,00;10,00;10,00;0,00
2019-07-28;31,00;0,00;21,00;41,00;0,00;0,00;0,00;10,00;0,00
2019-08-04;52,00;0,00;0,00;10,00;10,00;0,00;0,00;21,00;0,00
2019-08-11;52,00;10,00;52,00;21,00;0,00;0,00;0,00;0,00;10,00
2019-08-18;20,00;30,00;20,00;51,00;0,00;0,00;0,00;20,00;20,00
2019-08-25;29,00;19,00;29,00;38,00;0,00;0,00;10,00;0,00;0,00
2019-09-01;37,00;18,00;0,00;18,00;0,00;0,00;9,00;0,00;9,00
2019-09-08;9,00;18,00;18,00;27,00;18,00;0,00;27,00;0,00;0,00
2019-09-15;18,00;27,00;18,00;27,00;0,00;0,00;0,00;18,00;0,00
2019-09-22;18,00;9,00;18,00;45,00;0,00;9,00;0,00;0,00;0,00
2019-09-29;9,00;27,00;18,00;27,00;0,00;0,00;9,00;9,00;0,00
2019-10-06;0,00;9,00;45,00;36,00;0,00;0,00;9,00;0,00;0,00
2019-10-13;0,00;18,00;9,00;27,00;18,00;0,00;0,00;9,00;0,00
2019-10-20;18,00;35,00;35,00;35,00;0,00;0,00;0,00;0,00;9,00
2019-10-27;18,00;9,00;18,00;27,00;0,00;0,00;0,00;0,00;9,00
2019-11-03;17,00;9,00;17,00;35,00;0,00;9,00;17,00;0,00;0,00
2019-11-10;17,00;17,00;35,00;26,00;0,00;0,00;17,00;17,00;9,00
2019-11-17;17,00;9,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00
2019-11-24;17,00;0,00;8,00;34,00;17,00;0,00;8,00;0,00;17,00
2019-12-01;9,00;9,00;18,00;18,00;0,00;0,00;9,00;0,00;0,00
2019-12-08;37,00;9,00;0,00;47,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;27,00;18,00;9,00;18,00;9,00;9,00;9,00;0,00;0,00
