Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;84,00;43,00;62,00;56,00;74,00;34,00;12,00;31,00;12,00;12,39;137,70;9,64;31,67;6,00;9,00;12,00;22,00;0,00;68,00;22,00;15,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;91,00;30,00;46,00;43,00;55,00;43,00;21,00;21,00;15,00;5,52;89,62;5,52;33,09;3,00;12,00;6,00;18,00;0,00;49,00;36,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-01-20;67,00;21,00;40,00;43,00;70,00;31,00;0,00;12,00;6,00;12,31;69,73;9,57;30,08;3,00;34,00;9,00;12,00;0,00;18,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;63,00;39,00;51,00;30,00;18,00;39,00;15,00;3,00;6,00;8,22;80,80;0,00;38,35;0,00;6,00;6,00;6,00;0,00;39,00;12,00;9,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00
2019-02-03;72,00;39,00;48,00;18,00;48,00;39,00;9,00;6,00;12,00;12,46;72,00;2,77;23,54;0,00;15,00;12,00;18,00;0,00;36,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00
2019-02-10;64,00;25,00;45,00;32,00;38,00;25,00;10,00;13,00;13,00;9,74;75,13;12,52;16,70;0,00;19,00;6,00;10,00;0,00;51,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;82,00;25,00;41,00;25,00;16,00;28,00;3,00;6,00;22,00;2,73;62,87;2,73;31,43;0,00;16,00;9,00;22,00;0,00;38,00;19,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-02-24;60,00;22,00;35,00;16,00;53,00;28,00;13,00;9,00;6,00;0,00;64,19;0,00;15,35;0,00;28,00;3,00;3,00;0,00;28,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-03-03;68,00;31,00;25,00;34,00;50,00;25,00;6,00;9,00;12,00;0,00;68,00;0,00;9,52;0,00;19,00;15,00;12,00;0,00;25,00;22,00;6,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00
2019-03-10;71,00;15,00;15,00;34,00;34,00;22,00;3,00;9,00;3,00;5,46;51,88;0,00;19,12;0,00;9,00;0,00;6,00;0,00;15,00;9,00;15,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00
2019-03-17;48,00;25,00;29,00;10,00;29,00;22,00;16,00;16,00;3,00;9,60;35,66;2,74;6,86;0,00;10,00;6,00;0,00;0,00;32,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;52,00;26,00;45,00;26,00;45,00;16,00;10,00;19,00;13,00;2,74;19,16;2,74;12,32;0,00;19,00;3,00;6,00;0,00;16,00;26,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;16,00;25,00;9,00;51,00;38,00;6,00;3,00;3,00;2,76;31,79;0,00;6,91;0,00;16,00;0,00;9,00;0,00;13,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;31,00;19,00;16,00;16,00;22,00;6,00;3,00;9,00;0,00;2,70;24,26;0,00;9,43;0,00;9,00;3,00;6,00;0,00;22,00;9,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;26,00;23,00;17,00;0,00;23,00;13,00;3,00;3,00;0,00;2,74;23,26;0,00;0,00;0,00;10,00;7,00;7,00;0,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;26,00;26,00;13,00;3,00;26,00;13,00;0,00;0,00;3,00;0,00;19,16;0,00;2,74;0,00;3,00;10,00;0,00;0,00;3,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
