Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;29,00;826,50;0,00;14,50;58,00;18,00;32,00;14,00;25,00;12,08;26,58;0,00;0,00
2019-01-13;24,00;612,00;12,00;12,00;24,00;21,00;38,00;14,00;21,00;0,00;14,40;7,20;2,40
2019-01-20;10,00;430,00;10,00;10,00;30,00;30,00;30,00;3,00;40,00;17,50;27,50;2,50;0,00
2019-01-27;17,00;799,00;8,50;17,00;34,00;24,00;34,00;10,00;34,00;7,29;9,71;9,71;0,00
2019-02-03;14,00;742,00;0,00;14,00;42,00;22,00;22,00;4,00;29,00;7,00;14,00;0,00;0,00
2019-02-10;7,00;385,00;3,50;7,00;28,00;14,00;35,00;7,00;21,00;7,00;28,00;2,33;2,33
2019-02-17;7,00;392,00;3,50;14,00;77,00;18,00;54,00;7,00;29,00;9,33;28,00;7,00;2,33
2019-02-24;10,00;470,00;5,00;10,00;20,00;21,00;42,00;7,00;35,00;17,50;22,50;7,50;0,00
2019-03-03;4,00;472,00;0,00;8,00;16,00;22,00;36,00;4,00;29,00;4,00;10,00;6,00;4,00
2019-03-10;11,00;561,00;0,00;22,00;33,00;33,00;40,00;4,00;22,00;11,00;24,20;4,40;4,40
2019-03-17;7,00;357,00;0,00;14,00;7,00;18,00;11,00;4,00;40,00;7,00;7,00;0,00;0,00
2019-03-24;18,00;504,00;4,50;9,00;9,00;47,00;25,00;7,00;40,00;6,75;11,25;6,75;0,00
2019-03-31;17,00;833,00;17,00;34,00;51,00;27,00;37,00;3,00;17,00;26,71;9,71;2,43;0,00
2019-04-07;24,00;468,00;0,00;12,00;24,00;14,00;54,00;10,00;7,00;2,40;7,20;2,40;0,00
2019-04-14;40,00;1333,33;13,33;53,33;26,67;25,00;72,00;18,00;29,00;12,50;35,00;7,50;5,00
2019-04-21;37,00;456,33;6,17;37,00;12,33;27,00;44,00;3,00;17,00;9,87;17,27;2,47;0,00
2019-04-28;35,00;490,00;11,67;11,67;23,33;21,00;28,00;10,00;45,00;22,50;22,50;0,00;2,50
2019-05-05;17,00;748,00;8,50;51,00;68,00;40,00;47,00;17,00;20,00;2,43;9,71;0,00;0,00
2019-05-12;24,00;540,00;0,00;12,00;24,00;34,00;44,00;14,00;27,00;9,60;31,20;7,20;0,00
2019-05-19;51,00;573,75;6,38;12,75;25,50;20,00;34,00;17,00;41,00;9,71;24,29;0,00;0,00
2019-05-26;24,00;492,00;12,00;24,00;24,00;17,00;47,00;17,00;27,00;26,40;36,00;2,40;0,00
2019-06-02;23,00;448,50;0,00;23,00;23,00;33,00;27,00;3,00;30,00;25,30;32,20;2,30;0,00
2019-06-09;46,00;506,00;5,75;11,50;23,00;36,00;63,00;17,00;27,00;33,89;29,05;7,26;0,00
2019-06-16;35,00;548,33;11,67;46,67;58,33;38,00;59,00;17,00;14,00;17,50;22,50;2,50;0,00
2019-06-23;32,00;469,33;5,33;10,67;21,33;46,00;39,00;18,00;28,00;14,77;36,92;0,00;2,46
2019-06-30;56,00;504,00;5,60;44,80;33,60;57,00;81,00;7,00;39,00;31,65;21,91;7,30;0,00
2019-07-07;34,00;521,33;11,33;22,67;22,67;44,00;79,00;17,00;51,00;26,71;34,00;0,00;2,43
2019-07-14;57,00;592,80;0,00;22,80;22,80;39,00;78,00;21,00;64,00;16,63;35,63;21,38;2,38
2019-07-21;46,00;586,50;23,00;23,00;23,00;28,00;42,00;18,00;49,00;21,79;16,95;0,00;0,00
2019-07-28;37,00;703,00;6,17;24,67;37,00;74,00;92,00;11,00;52,00;14,80;37,00;0,00;4,93
2019-08-04;41,00;792,67;13,67;27,33;54,67;55,00;96,00;15,00;48,00;36,18;26,53;14,47;7,24
2019-08-11;55,00;594,00;5,50;33,00;33,00;33,00;100,00;18,00;56,00;33,48;26,30;4,78;4,78
2019-08-18;57,00;592,80;0,00;34,20;45,60;47,00;94,00;14,00;58,00;35,63;21,38;28,50;0,00
2019-08-25;44,00;572,00;11,00;11,00;22,00;38,00;68,00;14,00;31,00;9,78;24,44;2,44;0,00
2019-09-01;29,00;444,67;9,67;19,33;29,00;30,00;52,00;20,00;39,00;7,25;33,83;7,25;0,00
2019-09-08;51,00;624,75;12,75;25,50;25,50;13,00;32,00;10,00;25,00;9,71;26,71;2,43;0,00
2019-09-15;38,00;696,67;6,33;38,00;50,67;35,00;63,00;9,00;41,00;16,63;19,00;9,50;0,00
2019-09-22;38,00;633,33;12,67;25,33;25,33;32,00;45,00;26,00;35,00;9,50;28,50;0,00;2,38
2019-09-29;22,00;561,00;11,00;22,00;22,00;39,00;64,00;6,00;29,00;9,78;29,33;2,44;0,00
2019-10-06;26,00;624,00;0,00;39,00;52,00;39,00;45,00;23,00;32,00;11,82;21,27;0,00;0,00
2019-10-13;35,00;536,67;11,67;11,67;23,33;41,00;44,00;9,00;16,00;17,50;30,00;0,00;0,00
2019-10-20;19,00;437,00;9,50;19,00;19,00;22,00;59,00;6,00;38,00;11,88;47,50;2,38;0,00
2019-10-27;13,00;780,00;13,00;26,00;26,00;29,00;48,00;3,00;45,00;20,80;33,80;0,00;0,00
2019-11-03;19,00;494,00;4,75;19,00;19,00;25,00;47,00;9,00;28,00;21,38;23,75;7,13;0,00
2019-11-10;25,00;637,50;6,25;50,00;37,50;22,00;40,00;12,00;31,00;7,50;10,00;0,00;2,50
2019-11-17;27,00;648,00;6,75;81,00;27,00;25,00;49,00;6,00;25,00;9,82;9,82;2,45;2,45
2019-11-24;24,00;576,00;12,00;36,00;24,00;18,00;39,00;9,00;36,00;12,00;14,40;7,20;0,00
2019-12-01;26,00;624,00;13,00;39,00;26,00;29,00;58,00;0,00;35,00;9,45;18,91;2,36;2,36
2019-12-08;26,00;481,00;0,00;39,00;13,00;30,00;40,00;13,00;20,00;7,09;18,91;0,00;9,45
2019-12-15;9,00;351,00;4,50;18,00;18,00;13,00;44,00;3,00;38,00;9,00;11,25;0,00;0,00
2019-12-22;14,00;602,00;7,00;28,00;42,00;17,00;45,00;3,00;21,00;9,33;21,00;0,00;0,00
2019-12-29;14,00;700,00;0,00;56,00;42,00;17,00;65,00;7,00;21,00;2,33;21,00;7,00;0,00
2020-01-05;6,00;288,00;6,00;12,00;12,00;19,00;63,00;13,00;16,00;6,00;14,00;0,00;0,00
2020-01-12;20,00;550,00;5,00;10,00;20,00;32,00;58,00;3,00;44,00;10,00;30,00;2,50;2,50
2020-01-19;17,00;731,00;8,50;34,00;17,00;9,00;28,00;11,00;14,00;4,86;31,57;0,00;2,43
2020-01-26;12,00;528,00;12,00;36,00;24,00;15,00;33,00;3,00;27,00;4,80;28,80;2,40;0,00
2020-02-02;35,00;571,67;5,83;23,33;35,00;18,00;83,00;6,00;18,00;9,33;25,67;0,00;2,33
2020-02-09;24,00;540,00;6,00;24,00;24,00;24,00;61,00;18,00;37,00;14,40;21,60;9,60;2,40
2020-02-16;12,00;540,00;0,00;24,00;36,00;36,00;39,00;9,00;18,00;0,00;14,40;16,80;2,40
2020-02-23;21,00;420,00;5,25;10,50;31,50;27,00;44,00;9,00;18,00;9,33;11,67;0,00;2,33
2020-03-01;20,00;410,00;5,00;10,00;10,00;11,00;60,00;9,00;20,00;0,00;17,50;2,50;0,00
2020-03-08;23,00;391,00;0,00;23,00;23,00;23,00;31,00;6,00;26,00;2,56;17,89;2,56;0,00
2020-03-15;14,00;238,00;7,00;0,00;14,00;19,00;11,00;0,00;8,00;0,00;14,00;2,33;0,00
2020-03-22;10,00;120,00;5,00;0,00;10,00;16,00;10,00;8,00;0,00;0,00;0,00;0,00;2,50
2020-03-29;5,00;120,00;0,00;10,00;0,00;8,00;3,00;0,00;5,00;2,50;0,00;7,50;0,00
2020-04-05;8,00;104,00;4,00;4,00;8,00;14,00;6,00;3,00;3,00;0,00;5,33;5,33;0,00
2020-04-12;5,00;140,00;0,00;5,00;5,00;11,00;13,00;3,00;5,00;0,00;2,50;0,00;0,00
2020-04-19;8,00;88,00;4,00;4,00;4,00;10,00;8,00;3,00;10,00;0,00;2,67;2,67;0,00
2020-04-26;13,00;143,00;0,00;0,00;6,50;3,00;13,00;3,00;5,00;0,00;5,20;5,20;0,00
2020-05-03;5,00;130,00;0,00;10,00;5,00;10,00;5,00;5,00;8,00;2,50;5,00;0,00;0,00
2020-05-10;3,00;72,00;0,00;6,00;3,00;3,00;3,00;0,00;5,00;3,00;3,00;3,00;0,00
2020-05-17;3,00;72,00;6,00;3,00;6,00;11,00;11,00;3,00;8,00;6,00;9,00;0,00;3,00
2020-05-24;8,00;72,00;4,00;4,00;8,00;17,00;6,00;3,00;6,00;0,00;13,33;0,00;0,00
2020-05-31;5,00;130,00;0,00;10,00;10,00;8,00;8,00;3,00;13,00;5,00;5,00;2,50;0,00
2020-06-07;11,00;165,00;0,00;5,50;11,00;11,00;13,00;3,00;5,00;5,50;16,50;5,50;2,75
2020-06-14;17,00;204,00;8,50;8,50;17,00;20,00;26,00;3,00;11,00;4,86;2,43;2,43;0,00
2020-06-21;12,00;180,00;0,00;12,00;12,00;15,00;24,00;0,00;12,00;0,00;4,80;4,80;0,00
2020-06-28;9,00;108,00;4,50;0,00;9,00;27,00;24,00;3,00;12,00;9,00;11,25;0,00;2,25
2020-07-05;18,00;180,00;4,50;9,00;9,00;12,00;24,00;3,00;25,00;6,75;9,00;0,00;0,00
2020-07-12;16,00;288,00;0,00;16,00;8,00;29,00;22,00;0,00;13,00;0,00;228,57;2,29;2,29
2020-07-19;26,00;208,00;0,00;13,00;26,00;13,00;29,00;13,00;13,00;7,09;70,91;0,00;2,36
2020-07-26;19,00;180,50;4,75;9,50;9,50;16,00;29,00;10,00;13,00;11,88;28,50;0,00;0,00
2020-08-02;20,00;180,00;10,00;10,00;20,00;23,00;20,00;13,00;10,00;7,50;12,50;0,00;0,00
2020-08-09;19,00;228,00;0,00;0,00;9,50;13,00;36,00;0,00;29,00;9,50;9,50;0,00;0,00
2020-08-16;10,00;210,00;10,00;10,00;20,00;30,00;13,00;0,00;23,00;2,50;27,50;7,50;0,00
2020-08-23;19,00;247,00;4,75;9,50;19,00;6,00;25,00;6,00;13,00;7,13;7,13;2,38;7,13
2020-08-30;19,00;171,00;0,00;9,50;9,50;19,00;28,00;3,00;19,00;0,00;0,00;0,00;0,00
2020-09-06;9,00;162,00;4,50;4,50;18,00;13,00;28,00;3,00;16,00;2,25;2,25;2,25;0,00
2020-09-13;6,00;126,00;0,00;6,00;6,00;18,00;30,00;6,00;12,00;12,00;12,00;0,00;3,00
2020-09-20;9,00;180,00;4,50;4,50;9,00;15,00;18,00;0,00;21,00;2,25;4,50;0,00;2,25
2020-09-27;15,00;330,00;7,50;0,00;15,00;12,00;12,00;0,00;12,00;10,00;0,00;0,00;0,00
2020-10-04;3,00;138,00;6,00;6,00;12,00;19,00;25,00;9,00;22,00;3,00;0,00;9,00;0,00
2020-10-11;0,00;17,00;0,00;0,00;1,00;13,00;23,00;0,00;13,00;1,00;1,00;0,00;0,00
2020-10-18;0,00;16,00;0,00;1,00;1,00;3,00;19,00;0,00;16,00;3,00;3,00;1,00;1,00
2020-10-25;22,00;176,00;0,00;5,50;0,00;6,00;9,00;9,00;16,00;0,00;0,00;0,00;0,00
2020-11-01;3,00;114,00;0,00;3,00;6,00;15,00;3,00;9,00;6,00;3,00;3,00;3,00;0,00
2020-11-08;10,00;130,00;10,00;10,00;5,00;6,00;3,00;0,00;6,00;2,50;2,50;0,00;0,00
2020-11-15;0,00;9,00;0,50;1,00;1,00;3,00;0,00;0,00;12,00;0,00;4,00;0,00;0,00
2020-11-22;0,00;12,00;0,00;1,00;1,00;15,00;6,00;0,00;6,00;0,00;5,00;0,00;0,00
2020-11-29;0,00;13,00;0,00;1,00;0,00;19,00;12,00;3,00;3,00;3,00;3,00;1,00;0,00
2020-12-06;0,00;12,00;0,00;1,00;0,50;3,00;13,00;3,00;3,00;1,00;1,00;0,00;1,00
