Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;50,00;45,83;0,00;0,00;20,83;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;42,00;37,80;0,00;4,20;0,00;0,00;6,00;0,00;0,00;5,25;0,00;0,00;5,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;17,00;42,50;0,00;0,00;4,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;53,86;0,00;0,00;4,14;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2019-02-03;25,00;33,33;0,00;0,00;25,00;0,00;6,00;0,00;0,00;0,00;0,00;5,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;12,00;36,00;12,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;12,00;48,00;8,00;8,00;8,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;18,00;50,40;18,00;0,00;7,20;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00
2019-03-03;6,00;39,00;6,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;19,00;22,80;0,00;7,60;0,00;6,00;0,00;0,00;0,00;5,43;0,00;5,43;5,43;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-03-17;13,00;69,33;8,67;0,00;8,67;6,00;0,00;6,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
