Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;21,00;26,83;37,33;37,33;5,83;11,00;5,00;11,00;0,00
2019-01-13;10,00;24,44;40,00;84,44;0,00;0,00;10,00;0,00;5,00
2019-01-20;21,00;31,50;4,67;99,17;4,67;5,00;0,00;5,00;5,00
2019-01-27;11,00;22,00;22,00;50,11;0,00;5,00;0,00;11,00;0,00
2019-02-03;27,00;38,74;22,30;65,74;5,87;5,00;5,00;11,00;5,00
2019-02-10;16,00;37,71;32,00;59,43;0,00;11,00;5,00;22,00;0,00
2019-02-17;44,00;16,21;16,21;44,00;0,00;6,00;11,00;22,00;0,00
2019-02-24;17,00;38,53;22,67;22,67;0,00;6,00;17,00;23,00;6,00
2019-03-03;11,00;28,11;23,22;73,33;0,00;11,00;5,00;32,00;5,00
2019-03-10;21,00;25,42;21,00;40,89;0,00;0,00;5,00;22,00;16,00
2019-03-17;28,00;39,67;11,67;45,50;0,00;17,00;17,00;34,00;17,00
2019-03-24;17,00;41,29;17,00;58,29;0,00;0,00;11,00;34,00;11,00
2019-03-31;22,00;44,00;5,79;49,79;0,00;0,00;6,00;0,00;6,00
2019-04-07;33,00;33,00;16,50;67,18;5,89;0,00;16,00;5,00;11,00
2019-04-14;6,00;6,00;0,00;61,20;0,00;0,00;0,00;6,00;0,00
2019-04-21;23,00;51,75;28,75;57,50;0,00;0,00;0,00;0,00;6,00
2019-04-28;5,00;14,00;27,00;36,00;0,00;0,00;16,00;10,00;0,00
2019-05-05;21,00;25,67;10,50;42,00;4,67;0,00;10,00;0,00;10,00
2019-05-12;16,00;16,00;21,71;32,00;5,71;5,00;11,00;27,00;5,00
2019-05-19;11,00;39,11;17,11;39,11;0,00;0,00;0,00;11,00;0,00
2019-05-26;5,00;19,00;9,00;24,00;0,00;0,00;11,00;0,00;5,00
2019-06-02;21,00;37,33;21,00;59,50;5,83;0,00;5,00;5,00;11,00
2019-06-09;16,00;27,43;5,71;37,71;0,00;5,00;5,00;0,00;0,00
2019-06-16;27,00;5,63;32,63;48,38;0,00;0,00;6,00;11,00;6,00
2019-06-23;22,00;33,58;33,58;60,21;0,00;0,00;6,00;6,00;11,00
2019-06-30;22,00;27,79;27,79;92,63;0,00;0,00;5,00;5,00;5,00
2019-07-07;21,00;46,42;15,47;51,95;0,00;5,00;5,00;11,00;0,00
2019-07-14;22,00;22,00;27,79;39,37;0,00;0,00;6,00;6,00;17,00
2019-07-21;46,00;23,00;17,25;40,25;0,00;0,00;0,00;12,00;0,00
2019-07-28;22,00;22,00;42,90;42,90;0,00;11,00;0,00;0,00;0,00
2019-08-04;40,00;22,86;22,86;114,29;0,00;0,00;6,00;12,00;6,00
2019-08-11;16,00;27,43;21,71;53,71;0,00;0,00;0,00;5,00;0,00
2019-08-18;28,00;39,67;33,83;50,17;0,00;0,00;6,00;0,00;11,00
2019-08-25;11,00;23,22;29,33;34,22;0,00;5,00;0,00;5,00;0,00
2019-09-01;16,00;10,29;16,00;73,14;5,71;5,00;5,00;5,00;0,00
2019-09-08;21,00;10,50;16,33;47,83;10,50;5,00;0,00;16,00;0,00
2019-09-15;16,00;32,00;21,71;64,00;0,00;0,00;11,00;5,00;0,00
2019-09-22;57,00;15,12;20,94;46,53;0,00;0,00;10,00;5,00;10,00
2019-09-29;26,00;5,65;30,52;81,39;0,00;0,00;5,00;10,00;5,00
2019-10-06;52,00;62,40;36,98;52,00;0,00;0,00;5,00;10,00;0,00
