Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;23,00;0,00;46,00;0,00;0,00;23,00;0,00;0,00;23,00;0,00;23,00;0,00;0,00;0,00;0,00;115,00;23,00;0,00;0,00;0,00;23,00
2019-01-13;23,00;0,00;0,00;0,00;0,00;70,10;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;47,53;0,00;0,00
2019-01-20;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;15,00;60,00;0,00;15,00
2019-01-27;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;15,00;0,00;0,00;8,00;0,00;0,00;45,00;0,00;0,00
2019-02-03;0,00;0,00;0,00;23,00;0,00;22,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;24,00;8,00;0,00;0,00;0,00;16,00
2019-02-10;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00
2019-02-17;24,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;123,00;0,00;0,00;97,50;0,00;24,00
2019-02-24;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;48,00;0,00;24,00;0,00;72,00;0,00;0,00;24,00;0,00;24,00
2019-03-03;24,00;0,00;0,00;24,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;96,00;0,00;0,00;24,00;0,00;0,00
2019-03-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;16,00;47,00;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00
2019-03-24;0,00;0,00;0,00;24,00;0,00;44,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;57,00;0,00;16,00;16,00;0,00;16,00
2019-03-31;0,00;0,00;24,00;24,00;24,00;22,00;0,00;0,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;0,00;0,00;23,00;0,00;0,00;21,00;0,00;0,00;0,00;15,00;31,00;0,00;0,00;0,00;0,00;24,00;0,00;15,00;31,00;0,00;0,00
2019-04-14;0,00;0,00;24,00;0,00;24,00;44,00;0,00;0,00;0,00;0,00;32,00;16,00;0,00;0,00;0,00;41,00;0,00;16,00;48,00;16,00;0,00
2019-04-21;24,00;0,00;0,00;0,00;24,00;24,00;0,00;0,00;0,00;0,00;24,00;48,00;0,00;0,00;0,00;147,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;46,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;23,00;0,00;0,00;0,00;46,00;23,00;0,00;93,53;0,00;46,00
2019-05-05;23,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;46,00;23,00;0,00;23,00;0,00;0,00;66,13;0,00;0,00;23,00;0,00;0,00
2019-05-12;69,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,50;69,00;0,00;0,00;0,00;69,00;23,00;0,00;22,50;0,00;22,50
2019-05-19;0,00;0,00;22,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;31,00;0,00;30,00;15,00;0,00;0,00
2019-05-26;45,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;138,00;24,00;45,00;22,50;0,00;22,50
2019-06-02;0,00;0,00;21,00;21,00;0,00;20,00;0,00;0,00;59,00;0,00;29,00;0,00;14,00;0,00;0,00;73,00;7,00;14,00;43,00;0,00;14,00
2019-06-09;22,00;0,00;22,00;45,00;0,00;64,95;0,00;0,00;0,00;0,00;44,00;66,00;0,00;0,00;0,00;126,50;0,00;22,00;22,00;22,00;0,00
2019-06-16;0,00;0,00;22,00;0,00;22,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,00;15,00;30,00;30,00;0,00;15,00
2019-06-23;45,00;0,00;0,00;0,00;0,00;67,50;0,00;0,00;0,00;0,00;22,50;22,50;0,00;0,00;0,00;64,69;0,00;22,50;45,00;22,50;22,50
2019-06-30;23,00;0,00;45,00;23,00;0,00;46,00;0,00;0,00;0,00;0,00;92,00;46,00;0,00;0,00;0,00;132,25;0,00;0,00;92,00;0,00;46,00
2019-07-07;67,00;45,00;45,00;0,00;0,00;67,00;0,00;0,00;22,69;44,67;44,67;0,00;22,33;23,30;0,00;177,70;43,70;67,00;44,67;0,00;22,33
2019-07-14;71,00;0,00;0,00;0,00;24,00;23,67;0,00;0,00;0,00;23,67;116,85;23,67;0,00;0,00;0,00;184,60;0,00;0,00;0,00;0,00;0,00
