Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;19,00;665,00;9,50;9,50;19,00;11,00;6,00;11,00;6,00;4,00;2,00;2,00;0,00
2019-01-13;19,00;513,00;0,00;19,00;19,00;14,00;14,00;4,00;21,00;2,00;6,00;2,00;0,00
2019-01-20;40,00;460,00;0,00;0,00;20,00;12,00;8,00;0,00;8,00;2,00;0,00;6,00;0,00
2019-01-27;22,00;374,00;11,00;11,00;11,00;14,00;22,00;0,00;6,00;0,00;2,00;0,00;0,00
2019-02-03;10,00;150,00;0,00;5,00;5,00;6,00;12,00;0,00;0,00;2,00;17,00;0,00;0,00
2019-02-10;15,00;210,00;7,50;7,50;7,50;12,00;8,00;0,00;2,00;4,00;8,00;2,00;0,00
2019-02-17;21,00;273,00;10,50;21,00;21,00;32,00;13,00;2,00;0,00;2,00;6,00;0,00;0,00
2019-02-24;15,00;270,00;0,00;7,50;7,50;17,00;17,00;2,00;0,00;0,00;17,00;0,00;2,00
2019-03-03;22,00;330,00;11,00;22,00;11,00;15,00;18,00;0,00;2,00;0,00;11,00;2,00;0,00
2019-03-10;17,00;306,00;8,50;17,00;8,50;13,00;19,00;0,00;0,00;2,00;9,00;0,00;0,00
2019-03-17;15,00;225,00;0,00;7,50;15,00;22,00;11,00;2,00;2,00;4,00;4,00;4,00;2,00
2019-03-24;11,00;165,00;5,50;22,00;5,50;13,00;22,00;0,00;0,00;7,00;2,00;2,00;0,00
2019-03-31;51,00;374,00;0,00;8,50;8,50;17,00;10,00;6,00;4,00;4,00;8,00;4,00;0,00
2019-04-07;33,00;346,50;8,25;16,50;16,50;31,00;8,00;6,00;10,00;0,00;6,00;2,00;0,00
2019-04-14;58,00;1933,33;0,00;19,33;19,33;26,00;11,00;4,00;13,00;4,00;4,00;2,00;0,00
2019-04-21;62,00;496,00;10,33;20,67;20,67;36,00;18,00;11,00;7,00;2,00;2,00;0,00;2,00
2019-04-28;33,00;313,50;8,25;8,25;16,50;17,00;6,00;10,00;10,00;4,00;2,00;6,00;0,00
2019-05-05;32,00;304,00;8,00;8,00;16,00;24,00;12,00;8,00;6,00;2,00;8,00;2,00;2,00
2019-05-12;32,00;272,00;8,00;8,00;16,00;14,00;8,00;6,00;6,00;6,00;6,00;2,00;2,00
2019-05-19;60,00;380,00;0,00;20,00;20,00;20,00;18,00;2,00;12,00;4,00;10,00;0,00;4,00
2019-05-26;27,00;459,00;13,50;27,00;27,00;10,00;12,00;6,00;4,00;2,00;6,00;2,00;0,00
2019-06-02;46,00;391,00;11,50;11,50;23,00;23,00;4,00;6,00;8,00;0,00;6,00;0,00;0,00
2019-06-09;54,00;378,00;9,00;0,00;18,00;23,00;21,00;6,00;8,00;2,00;12,00;4,00;0,00
2019-06-16;50,00;500,00;12,50;12,50;25,00;36,00;8,00;4,00;8,00;13,00;4,00;2,00;4,00
2019-06-23;43,00;473,00;21,50;21,50;21,50;47,00;8,00;4,00;13,00;9,00;11,00;0,00;0,00
2019-06-30;63,00;420,00;0,00;21,00;10,50;35,00;17,00;4,00;2,00;0,00;4,00;11,00;0,00
2019-07-07;35,00;332,50;8,75;17,50;17,50;22,00;12,00;8,00;8,00;6,00;6,00;2,00;0,00
2019-07-14;59,00;393,33;0,00;19,67;19,67;30,00;27,00;6,00;8,00;6,00;11,00;4,00;6,00
2019-07-21;80,00;480,00;10,00;20,00;20,00;32,00;24,00;4,00;15,00;6,00;6,00;4,00;0,00
2019-07-28;70,00;466,67;23,33;11,67;23,33;35,00;9,00;4,00;7,00;7,00;13,00;4,00;2,00
2019-08-04;100,00;480,00;20,00;20,00;20,00;29,00;11,00;9,00;14,00;5,00;14,00;2,00;2,00
2019-08-11;92,00;441,60;9,20;18,40;18,40;38,00;24,00;19,00;7,00;9,00;19,00;5,00;0,00
2019-08-18;45,00;562,50;0,00;22,50;22,50;31,00;4,00;7,00;2,00;2,00;9,00;0,00;0,00
2019-08-25;61,00;467,67;10,17;20,33;20,33;41,00;20,00;10,00;8,00;12,00;14,00;2,00;0,00
2019-09-01;49,00;612,50;12,25;24,50;12,25;30,00;9,00;6,00;17,00;2,00;4,00;4,00;4,00
2019-09-08;28,00;616,00;14,00;28,00;28,00;24,00;14,00;4,00;12,00;4,00;6,00;0,00;2,00
2019-09-15;64,00;554,67;0,00;21,33;21,33;25,00;8,00;0,00;21,00;4,00;23,00;0,00;0,00
2019-09-22;35,00;472,50;0,00;8,75;17,50;25,00;13,00;6,00;4,00;2,00;6,00;8,00;2,00
2019-09-29;45,00;607,50;11,25;22,50;22,50;35,00;6,00;6,00;6,00;0,00;12,00;2,00;2,00
2019-10-06;42,00;462,00;0,00;10,50;21,00;22,00;16,00;4,00;18,00;2,00;12,00;2,00;0,00
2019-10-13;51,00;425,00;0,00;17,00;17,00;18,00;2,00;4,00;6,00;0,00;6,00;6,00;2,00
2019-10-20;28,00;728,00;14,00;14,00;28,00;25,00;13,00;9,00;9,00;2,00;8,00;2,00;2,00
2019-10-27;31,00;1069,50;7,75;15,50;15,50;25,00;8,00;2,00;10,00;0,00;6,00;0,00;0,00
2019-11-03;24,00;672,00;0,00;24,00;24,00;22,00;11,00;11,00;9,00;4,00;2,00;4,00;2,00
2019-11-10;27,00;675,00;13,50;13,50;27,00;15,00;17,00;6,00;10,00;0,00;6,00;4,00;2,00
2019-11-17;34,00;408,00;0,00;17,00;17,00;8,00;15,00;2,00;9,00;4,00;2,00;0,00;0,00
2019-11-24;31,00;372,00;0,00;15,50;15,50;21,00;8,00;2,00;23,00;2,00;2,00;0,00;0,00
2019-12-01;25,00;575,00;0,00;25,00;25,00;19,00;15,00;6,00;4,00;0,00;6,00;4,00;0,00
2019-12-08;26,00;572,00;0,00;26,00;26,00;10,00;4,00;0,00;6,00;0,00;2,00;2,00;0,00
2019-12-15;36,00;378,00;0,00;9,00;18,00;14,00;14,00;4,00;12,00;2,00;2,00;0,00;0,00
2019-12-22;58,00;522,00;0,00;19,33;19,33;20,00;29,00;0,00;9,00;2,00;2,00;2,00;0,00
2019-12-29;66,00;682,00;11,00;11,00;22,00;13,00;13,00;2,00;0,00;4,00;4,00;0,00;0,00
2020-01-05;39,00;546,00;9,75;19,50;19,50;39,00;8,00;8,00;12,00;4,00;8,00;0,00;2,00
2020-01-12;36,00;486,00;9,00;18,00;18,00;9,00;14,00;7,00;9,00;2,00;5,00;0,00;2,00
2020-01-19;30,00;720,00;15,00;15,00;30,00;24,00;13,00;7,00;6,00;2,00;4,00;0,00;0,00
2020-01-26;30,00;315,00;7,50;7,50;15,00;11,00;9,00;2,00;13,00;0,00;2,00;0,00;2,00
2020-02-02;39,00;351,00;9,75;9,75;19,50;38,00;5,00;2,00;21,00;5,00;7,00;4,00;0,00
2020-02-09;30,00;660,00;0,00;15,00;15,00;20,00;9,00;6,00;9,00;4,00;7,00;2,00;0,00
2020-02-16;41,00;369,00;10,25;10,25;20,50;17,00;11,00;4,00;13,00;4,00;0,00;0,00;0,00
2020-02-23;32,00;288,00;0,00;8,00;16,00;10,00;12,00;2,00;3,00;0,00;2,00;0,00;0,00
2020-03-01;22,00;374,00;0,00;11,00;11,00;12,00;2,00;5,00;7,00;0,00;0,00;0,00;3,00
2020-03-08;34,00;204,00;0,00;8,50;8,50;10,00;0,00;2,00;3,00;0,00;3,00;0,00;0,00
2020-03-15;23,00;207,00;11,50;11,50;11,50;7,00;0,00;0,00;3,00;2,00;2,00;0,00;2,00
