Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;58,00;464,00;29,00;29,00;14,50;7,00;22,00;7,00;7,00;7,00;7,00;0,00;0,00
2019-01-13;51,00;367,20;10,20;10,20;10,20;7,00;14,00;14,00;7,00;22,00;14,00;0,00;7,00
2019-01-20;42,00;518,00;28,00;0,00;28,00;21,00;0,00;56,00;7,00;14,00;21,00;0,00;0,00
2019-01-27;49,00;1004,50;24,50;24,50;24,50;21,00;14,00;7,00;0,00;7,00;0,00;0,00;0,00
2019-02-03;0,00;33,00;0,00;2,00;1,00;36,00;29,00;7,00;15,00;7,00;0,00;0,00;0,00
2019-02-10;15,00;270,00;15,00;7,50;15,00;22,00;22,00;0,00;15,00;7,00;0,00;0,00;0,00
2019-02-17;30,00;1440,00;30,00;60,00;150,00;15,00;8,00;0,00;8,00;23,00;8,00;8,00;8,00
2019-02-24;52,00;728,00;17,33;0,00;34,67;22,00;30,00;7,00;22,00;0,00;0,00;0,00;0,00
2019-03-03;15,00;200,00;5,00;5,00;10,00;37,00;22,00;0,00;22,00;15,00;7,00;0,00;0,00
2019-03-10;7,00;133,00;7,00;7,00;3,50;22,00;14,00;0,00;7,00;7,00;0,00;7,00;0,00
2019-03-17;15,00;108,75;11,25;0,00;15,00;15,00;29,00;0,00;29,00;7,00;7,00;0,00;0,00
2019-03-24;37,00;351,50;9,25;18,50;27,75;37,00;30,00;7,00;22,00;0,00;7,00;0,00;0,00
2019-03-31;52,00;1820,00;104,00;52,00;52,00;52,00;7,00;7,00;0,00;15,00;15,00;0,00;0,00
2019-04-07;43,00;378,40;17,20;8,60;17,20;58,00;22,00;22,00;14,00;0,00;0,00;0,00;7,00
2019-04-14;45,00;4500,00;135,00;180,00;45,00;45,00;30,00;22,00;0,00;15,00;0,00;0,00;0,00
2019-04-21;53,00;543,25;13,25;13,25;13,25;7,00;22,00;67,00;15,00;15,00;0,00;0,00;7,00
2019-04-28;100,00;933,33;33,33;16,67;16,67;21,00;21,00;42,00;0,00;0,00;14,00;14,00;7,00
2019-05-05;43,00;365,50;21,50;10,75;32,25;21,00;21,00;14,00;7,00;7,00;7,00;0,00;0,00
2019-05-12;51,00;336,60;30,60;10,20;20,40;22,00;14,00;7,00;0,00;7,00;0,00;0,00;0,00
2019-05-19;63,00;267,75;7,88;15,75;7,88;35,00;42,00;14,00;7,00;7,00;0,00;0,00;0,00
2019-05-26;63,00;504,00;25,20;25,20;37,80;35,00;42,00;55,00;0,00;0,00;14,00;14,00;7,00
2019-06-02;54,00;388,80;21,60;21,60;32,40;27,00;47,00;27,00;7,00;27,00;20,00;20,00;0,00
2019-06-09;77,00;346,50;9,63;9,63;9,63;56,00;42,00;35,00;14,00;28,00;0,00;7,00;14,00
2019-06-16;77,00;436,33;12,83;38,50;25,67;21,00;0,00;42,00;7,00;21,00;7,00;7,00;14,00
2019-06-23;78,00;323,14;11,14;11,14;22,29;42,00;14,00;28,00;14,00;14,00;7,00;7,00;14,00
2019-06-30;70,00;532,00;14,00;28,00;84,00;42,00;42,00;35,00;35,00;14,00;0,00;7,00;7,00
2019-07-07;91,00;534,63;22,75;22,75;56,88;42,00;55,00;49,00;7,00;56,00;14,00;7,00;14,00
2019-07-14;82,00;395,09;14,91;7,45;29,82;22,00;44,00;30,00;37,00;15,00;15,00;7,00;15,00
2019-07-21;47,00;317,25;5,88;17,63;17,63;47,00;47,00;70,00;16,00;16,00;16,00;8,00;31,00
2019-07-28;94,00;616,22;20,89;31,33;52,22;47,00;70,00;39,00;0,00;31,00;24,00;0,00;8,00
2019-08-04;78,00;717,60;15,60;31,20;31,20;39,00;39,00;39,00;16,00;23,00;16,00;8,00;0,00
2019-08-11;52,00;494,00;26,00;26,00;39,00;59,00;29,00;7,00;15,00;29,00;0,00;0,00;7,00
2019-08-18;53,00;326,83;17,67;26,50;26,50;23,00;8,00;53,00;23,00;8,00;8,00;8,00;8,00
2019-08-25;29,00;174,00;5,80;5,80;5,80;22,00;14,00;29,00;7,00;15,00;0,00;7,00;0,00
2019-09-01;62,00;409,20;12,40;37,20;12,40;21,00;0,00;27,00;14,00;0,00;0,00;0,00;0,00
2019-09-08;49,00;514,50;12,25;24,50;36,75;0,00;7,00;42,00;28,00;0,00;14,00;7,00;14,00
2019-09-15;63,00;592,20;12,60;25,20;0,00;35,00;14,00;62,00;14,00;14,00;7,00;7,00;7,00
2019-09-22;27,00;1107,00;27,00;54,00;54,00;20,00;20,00;27,00;7,00;7,00;0,00;0,00;0,00
2019-09-29;74,00;458,80;29,60;14,80;29,60;13,00;0,00;20,00;34,00;0,00;0,00;0,00;0,00
2019-10-06;34,00;521,33;22,67;11,33;22,67;13,00;34,00;13,00;34,00;7,00;0,00;0,00;7,00
2019-10-13;54,00;432,00;27,00;18,00;9,00;20,00;27,00;13,00;0,00;0,00;7,00;0,00;7,00
2019-10-20;42,00;441,00;21,00;21,00;21,00;7,00;21,00;28,00;14,00;7,00;7,00;7,00;0,00
2019-10-27;7,00;273,00;28,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00
