Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;24,00;90,00;45,00;138,00;0,00;24,00;0,00;48,00;24,00
2019-01-13;24,00;24,00;90,00;69,00;24,00;0,00;0,00;24,00;0,00
2019-01-20;23,00;72,29;23,00;121,57;0,00;0,00;0,00;23,00;0,00
2019-01-27;47,00;137,87;115,93;115,93;0,00;0,00;0,00;23,00;0,00
2019-02-03;98,00;47,42;72,71;72,71;0,00;0,00;0,00;0,00;0,00
2019-02-10;25,00;96,88;25,00;71,88;0,00;0,00;0,00;49,00;0,00
2019-02-17;25,00;125,00;0,00;75,00;0,00;0,00;25,00;0,00;0,00
2019-02-24;25,00;143,75;46,88;96,88;0,00;0,00;0,00;0,00;0,00
2019-03-03;25,00;50,00;25,00;100,00;0,00;25,00;25,00;0,00;25,00
2019-03-10;49,00;49,00;26,13;202,53;0,00;24,00;0,00;0,00;0,00
2019-03-17;51,00;25,50;25,50;76,50;0,00;0,00;0,00;0,00;0,00
2019-03-24;50,00;146,88;121,88;171,88;0,00;0,00;0,00;0,00;0,00
2019-03-31;24,00;93,00;45,00;0,00;24,00;0,00;24,00;24,00;0,00
2019-04-07;51,00;51,00;127,50;102,00;0,00;0,00;0,00;51,00;0,00
2019-04-14;0,00;16,00;8,00;8,00;0,00;0,00;26,00;0,00;0,00
2019-04-21;100,00;51,61;77,42;25,81;0,00;25,00;25,00;0,00;0,00
2019-04-28;46,00;72,29;46,00;167,57;0,00;0,00;0,00;0,00;0,00
2019-05-05;0,00;14,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;0,00;30,00;23,00;30,00;0,00;0,00;0,00;72,00;0,00
2019-05-19;23,00;216,86;72,29;170,86;23,00;0,00;0,00;23,00;0,00
2019-05-26;0,00;51,00;7,00;36,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;22,00;66,00;0,00;66,00;22,00;0,00;0,00;0,00;0,00
2019-06-09;23,00;118,29;23,00;118,29;0,00;0,00;0,00;23,00;0,00
2019-06-16;24,00;75,43;51,43;126,86;0,00;0,00;0,00;0,00;0,00
2019-06-23;0,00;8,00;31,00;55,00;0,00;0,00;25,00;0,00;25,00
2019-06-30;51,00;76,50;25,50;51,00;0,00;0,00;0,00;0,00;25,00
2019-07-07;98,00;123,29;25,29;145,42;0,00;0,00;24,00;24,00;0,00
2019-07-14;0,00;49,00;33,00;16,00;0,00;0,00;0,00;0,00;26,00
2019-07-21;27,00;78,00;102,00;153,00;0,00;0,00;0,00;27,00;27,00
2019-07-28;52,00;133,25;107,25;81,25;0,00;0,00;0,00;26,00;0,00
2019-08-04;26,00;133,25;107,25;107,25;0,00;0,00;0,00;0,00;0,00
2019-08-11;73,00;25,39;73,00;317,39;0,00;0,00;24,00;0,00;0,00
2019-08-18;51,00;76,50;25,50;76,50;0,00;0,00;25,00;0,00;0,00
2019-08-25;24,00;24,00;24,00;228,00;0,00;0,00;24,00;0,00;0,00
2019-09-01;24,00;154,29;51,43;102,86;0,00;0,00;24,00;0,00;24,00
2019-09-08;0,00;38,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;0,00;30,00;8,00;30,00;0,00;24,00;0,00;48,00;0,00
2019-09-22;0,00;36,00;29,00;36,00;0,00;0,00;0,00;23,00;0,00
2019-09-29;45,00;112,50;90,00;67,50;0,00;0,00;22,00;22,00;0,00
2019-10-06;23,00;118,29;23,00;164,29;23,00;0,00;0,00;45,00;23,00
2019-10-13;91,00;156,90;43,93;65,90;0,00;0,00;0,00;23,00;0,00
2019-10-20;68,00;116,57;45,33;161,90;0,00;0,00;91,00;23,00;0,00
2019-10-27;23,00;46,00;46,00;308,86;0,00;0,00;0,00;0,00;23,00
2019-11-03;67,00;111,67;44,67;204,19;0,00;0,00;0,00;22,00;0,00
2019-11-10;23,00;141,29;46,00;69,00;0,00;0,00;0,00;23,00;0,00
2019-11-17;0,00;21,00;14,00;92,00;0,00;0,00;22,00;0,00;0,00
2019-11-24;0,00;34,00;27,00;20,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;0,00;71,00;42,00;35,00;0,00;22,00;0,00;45,00;0,00
2019-12-08;0,00;69,00;28,00;49,00;0,00;22,00;22,00;0,00;0,00
2019-12-15;87,00;64,44;132,11;196,56;22,56;0,00;22,00;0,00;0,00
2019-12-22;24,00;281,14;178,29;102,86;0,00;0,00;0,00;0,00;0,00
2019-12-29;46,00;180,93;202,40;88,93;0,00;0,00;0,00;23,00;0,00
2020-01-05;85,00;147,96;22,04;166,85;0,00;0,00;0,00;21,00;0,00
2020-01-12;0,00;58,00;26,00;45,00;0,00;0,00;20,00;20,00;0,00
2020-01-19;21,00;201,00;81,00;222,00;0,00;0,00;43,00;43,00;21,00
2020-01-26;42,00;64,62;151,85;106,62;0,00;0,00;21,00;0,00;0,00
2020-02-02;0,00;47,00;40,00;20,00;7,00;0,00;42,00;0,00;21,00
2020-02-09;63,00;185,85;81,90;122,85;0,00;0,00;0,00;0,00;0,00
2020-02-16;21,00;117,00;99,00;177,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;0,00;65,00;39,00;26,00;0,00;0,00;0,00;21,00;21,00
2020-03-01;0,00;26,00;0,00;58,00;0,00;0,00;0,00;20,00;0,00
2020-03-08;0,00;45,00;32,00;58,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;20,00;126,67;106,67;106,67;0,00;20,00;0,00;0,00;0,00
