Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;41,00;52,00;52,00;76,00;21,00;17,00;14,00;24,00;6,94;138,89;16,67;41,67;3,00;21,00;21,00;17,00;0,00;66,00;34,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;97,00;43,00;30,00;53,00;50,00;30,00;17,00;30,00;7,00;6,93;83,14;19,40;23,56;7,00;33,00;3,00;23,00;0,00;33,00;33,00;13,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00
2019-01-20;88,00;24,00;61,00;51,00;95,00;27,00;3,00;27,00;14,00;13,75;74,25;9,63;23,38;0,00;51,00;20,00;20,00;0,00;17,00;13,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-01-27;59,00;42,00;46,00;52,00;33,00;39,00;3,00;16,00;7,00;9,83;46,36;2,81;16,86;0,00;13,00;16,00;10,00;0,00;39,00;13,00;16,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00
2019-02-03;88,00;33,00;39,00;36,00;33,00;39,00;7,00;10,00;23,00;9,63;45,38;9,63;26,13;0,00;33,00;3,00;16,00;0,00;36,00;26,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;77,00;21,00;31,00;24,00;45,00;7,00;7,00;7,00;7,00;18,20;67,20;18,20;25,20;3,00;28,00;0,00;7,00;0,00;52,00;31,00;7,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;93,00;14,00;28,00;41,00;21,00;17,00;7,00;3,00;14,00;10,94;58,81;6,84;13,68;0,00;10,00;17,00;21,00;0,00;35,00;21,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;55,00;27,00;31,00;41,00;38,00;31,00;21,00;14,00;7,00;2,75;78,38;0,00;16,50;0,00;31,00;3,00;10,00;0,00;34,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-03-03;67,00;40,00;34,00;24,00;47,00;34,00;3,00;24,00;0,00;2,73;46,49;6,84;13,67;0,00;13,00;10,00;3,00;0,00;40,00;13,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-03-10;71,00;24,00;30,00;24,00;24,00;27,00;3,00;24,00;3,00;6,96;50,12;2,78;20,88;0,00;13,00;3,00;7,00;0,00;24,00;20,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
