Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;779,00;6,83;13,67;41,00;37,00;33,00;16,00;37,00;0,00;7,69;0,00;0,00
2019-01-13;19,00;465,50;9,50;19,00;19,00;23,00;54,00;12,00;19,00;0,00;14,25;0,00;11,88
2019-01-20;22,00;473,00;5,50;11,00;11,00;26,00;30,00;0,00;33,00;9,78;22,00;2,44;0,00
2019-01-27;8,00;416,00;8,00;8,00;16,00;31,00;19,00;8,00;50,00;10,67;16,00;8,00;2,67
2019-02-03;16,00;736,00;0,00;16,00;64,00;16,00;32,00;0,00;36,00;8,00;13,33;0,00;0,00
2019-02-10;8,00;448,00;8,00;0,00;24,00;36,00;24,00;8,00;16,00;13,33;37,33;8,00;0,00
2019-02-17;12,00;684,00;12,00;36,00;132,00;29,00;53,00;8,00;12,00;7,20;19,20;7,20;4,80
2019-02-24;24,00;612,00;0,00;6,00;36,00;20,00;44,00;12,00;52,00;5,33;13,33;8,00;0,00
2019-03-03;16,00;800,00;8,00;32,00;64,00;25,00;33,00;0,00;29,00;0,00;8,00;5,33;0,00
2019-03-10;16,00;752,00;8,00;32,00;48,00;41,00;53,00;0,00;45,00;34,67;26,67;5,33;0,00
2019-03-17;16,00;880,00;0,00;48,00;48,00;37,00;21,00;8,00;49,00;13,33;26,67;0,00;0,00
2019-03-24;20,00;570,00;5,00;20,00;10,00;33,00;24,00;12,00;37,00;5,00;25,00;0,00;0,00
2019-03-31;19,00;494,00;9,50;19,00;28,50;27,00;50,00;8,00;23,00;16,29;2,71;2,71;0,00
2019-04-07;42,00;700,00;7,00;14,00;28,00;19,00;50,00;4,00;31,00;23,63;7,88;2,63;0,00
2019-04-14;24,00;1200,00;6,00;36,00;24,00;24,00;97,00;16,00;40,00;21,33;45,33;13,33;0,00
2019-04-21;23,00;471,50;5,75;23,00;34,50;34,00;34,00;11,00;19,00;10,22;15,33;0,00;0,00
2019-04-28;39,00;572,00;6,50;26,00;39,00;31,00;63,00;16,00;27,00;13,00;28,60;0,00;5,20
2019-05-05;23,00;586,50;5,75;23,00;34,50;42,00;61,00;19,00;23,00;10,22;15,33;0,00;0,00
2019-05-12;31,00;651,00;0,00;31,00;62,00;27,00;42,00;12,00;34,00;7,75;31,00;7,75;0,00
2019-05-19;23,00;517,50;5,75;23,00;11,50;42,00;38,00;11,00;34,00;15,33;15,33;0,00;0,00
2019-05-26;34,00;487,33;11,33;34,00;11,33;19,00;45,00;11,00;26,00;18,31;23,54;2,62;0,00
2019-06-02;41,00;601,33;6,83;54,67;27,33;45,00;49,00;7,00;45,00;15,38;33,31;7,69;2,56
2019-06-09;45,00;506,25;11,25;33,75;22,50;34,00;56,00;7,00;45,00;18,53;42,35;15,88;0,00
2019-06-16;20,00;520,00;5,00;30,00;40,00;39,00;63,00;12,00;35,00;15,00;27,50;5,00;0,00
2019-06-23;24,00;528,00;0,00;24,00;36,00;32,00;48,00;16,00;24,00;8,00;24,00;5,33;8,00
2019-06-30;44,00;674,67;14,67;58,67;44,00;52,00;64,00;8,00;44,00;38,82;44,00;12,94;0,00
2019-07-07;27,00;769,50;13,50;27,00;27,00;51,00;66,00;16,00;31,00;27,00;19,64;4,91;0,00
2019-07-14;81,00;742,50;6,75;13,50;40,50;56,00;73,00;16,00;48,00;15,68;44,42;20,90;5,23
2019-07-21;32,00;608,00;10,67;32,00;32,00;45,00;53,00;4,00;53,00;19,69;14,77;7,38;0,00
2019-07-28;50,00;812,50;6,25;12,50;25,00;83,00;100,00;12,00;58,00;21,05;26,32;5,26;0,00
2019-08-04;62,00;806,00;24,80;12,40;37,20;79,00;100,00;12,00;37,00;28,42;41,33;12,92;5,17
2019-08-11;45,00;720,00;11,25;22,50;56,25;45,00;99,00;12,00;87,00;20,00;35,00;0,00;0,00
2019-08-18;40,00;720,00;6,67;53,33;66,67;80,00;77,00;24,00;76,00;20,00;50,00;27,50;5,00
2019-08-25;47,00;634,50;23,50;35,25;23,50;19,00;74,00;16,00;43,00;15,67;23,50;13,06;0,00
2019-09-01;33,00;495,00;11,00;22,00;33,00;71,00;71,00;22,00;37,00;10,15;43,15;2,54;0,00
2019-09-08;43,00;673,67;14,33;28,67;43,00;29,00;61,00;11,00;50,00;10,12;27,82;0,00;0,00
2019-09-15;28,00;854,00;7,00;56,00;42,00;36,00;57,00;4,00;46,00;10,18;38,18;2,55;0,00
2019-09-22;36,00;624,00;12,00;36,00;12,00;36,00;68,00;11,00;36,00;20,57;25,71;0,00;7,71
2019-09-29;29,00;812,00;14,50;29,00;29,00;36,00;80,00;11,00;33,00;10,55;26,36;7,91;0,00
2019-10-06;36,00;612,00;12,00;36,00;36,00;21,00;50,00;4,00;25,00;7,71;25,71;10,29;0,00
2019-10-13;14,00;686,00;7,00;28,00;28,00;32,00;53,00;4,00;35,00;9,33;18,67;0,00;0,00
2019-10-20;32,00;458,67;10,67;32,00;21,33;18,00;60,00;11,00;28,00;2,67;32,00;2,67;0,00
2019-10-27;14,00;798,00;14,00;28,00;14,00;35,00;57,00;18,00;39,00;16,33;32,67;7,00;2,33
2019-11-03;14,00;728,00;7,00;56,00;14,00;32,00;63,00;11,00;24,00;11,20;22,40;2,80;0,00
2019-11-10;21,00;556,50;5,25;21,00;31,50;49,00;56,00;17,00;35,00;10,50;7,88;2,63;2,63
2019-11-17;24,00;540,00;6,00;72,00;24,00;21,00;69,00;14,00;49,00;18,67;2,67;0,00;2,67
2019-11-24;24,00;672,00;12,00;12,00;12,00;7,00;44,00;10,00;37,00;13,33;24,00;8,00;2,67
2019-12-01;25,00;637,50;12,50;37,50;37,50;18,00;50,00;7,00;29,00;10,00;17,50;0,00;10,00
2019-12-08;22,00;429,00;0,00;22,00;22,00;33,00;40,00;7,00;18,00;7,33;22,00;7,33;2,44
