Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;65,00;113,75;32,50;32,50;16,25;32,50;0,00;0,00;15,69;15,89;15,89;15,89;33,22;0,00;16,00;0,00;0,00;0,00;16,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;97,00;48,50;64,67;48,50;32,33;112,79;32,71;0,00;0,00;15,69;32,81;32,81;15,69;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;16,00;76,00;48,00;16,00;0,00;16,00;16,00;0,00;48,00;32,00;0,00;32,00;16,00;16,00;16,00;0,00;0,00;16,00;0,00;16,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;135,63;73,63;31,00;15,50;15,50;62,00;15,50;62,00;0,00;0,00;46,50;15,50;31,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;33,00;66,00;115,50;66,00;16,50;33,00;0,00;33,00;33,00;0,00;15,78;66,00;0,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;33,00;49,50;33,00;16,50;33,00;0,00;17,07;17,07;33,00;17,22;17,22;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;25,00;17,00;8,00;0,00;15,00;0,00;15,00;30,00;12,00;12,00;36,00;12,00;0,00;51,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;50,00;154,17;50,00;33,33;16,67;32,95;32,95;0,00;0,00;0,00;0,00;17,14;17,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00
2019-03-03;17,00;51,00;157,25;89,25;17,00;32,87;17,00;49,87;32,87;17,00;32,58;17,00;17,00;0,00;0,00;17,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;16,00;48,00;112,00;32,00;0,00;16,00;0,00;16,00;16,00;16,00;0,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
