Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;48,00;0,00;10,00;7,00;7,00;7,00;24,00;3,00;0,00;0,00;0,00;3,00;14,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;47,00;0,00;0,00;10,00;10,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;37,00;7,00;3,00;7,00;10,00;7,00;3,00;7,00;0,00;7,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00
2019-01-27;41,00;7,00;10,00;14,00;14,00;3,00;0,00;10,00;0,00;0,00;0,00;14,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;32,00;7,00;3,00;7,00;7,00;7,00;3,00;10,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-02-10;21,00;4,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-02-17;36,00;14,00;4,00;7,00;7,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-02-24;26,00;7,00;0,00;11,00;7,00;4,00;11,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;24,00;10,00;3,00;0,00;14,00;0,00;17,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00
2019-03-10;28,00;4,00;4,00;7,00;7,00;11,00;11,00;7,00;4,00;0,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;18,00;7,00;0,00;7,00;0,00;4,00;7,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;47,00;7,00;4,00;7,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;4,00;4,00;4,00;0,00;4,00;14,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;57,00;0,00;0,00;7,00;11,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;46,00;8,00;15,00;11,00;11,00;19,00;15,00;8,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;79,00;15,00;4,00;11,00;4,00;8,00;4,00;15,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00
2019-04-28;68,00;10,00;0,00;17,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00
2019-05-05;81,00;10,00;0,00;7,00;3,00;3,00;3,00;10,00;0,00;0,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;71,00;11,00;4,00;0,00;7,00;18,00;42,00;18,00;0,00;4,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;46,00;10,00;7,00;7,00;7,00;3,00;28,00;10,00;0,00;0,00;0,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;53,00;7,00;0,00;7,00;7,00;14,00;14,00;7,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-06-02;73,00;10,00;24,00;14,00;10,00;14,00;35,00;10,00;0,00;3,00;0,00;7,00;7,00;3,00;0,00;3,00;7,00;3,00;0,00;0,00;0,00
2019-06-09;90,00;29,00;18,00;25,00;14,00;18,00;18,00;7,00;0,00;4,00;0,00;14,00;11,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;54,00;18,00;4,00;11,00;14,00;7,00;32,00;11,00;4,00;0,00;4,00;11,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00
2019-06-23;43,00;11,00;18,00;14,00;22,00;4,00;18,00;14,00;0,00;0,00;4,00;4,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;82,00;7,00;21,00;25,00;7,00;18,00;18,00;11,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-07-07;77,00;3,00;14,00;7,00;18,00;14,00;7,00;10,00;0,00;4,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-07-14;87,00;14,00;14,00;25,00;7,00;7,00;7,00;7,00;0,00;0,00;4,00;0,00;22,00;11,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-07-21;76,00;15,00;8,00;15,00;11,00;8,00;11,00;11,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;52,00;18,00;18,00;4,00;7,00;11,00;7,00;7,00;4,00;0,00;0,00;0,00;15,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;83,00;8,00;26,00;15,00;15,00;11,00;23,00;11,00;0,00;0,00;0,00;4,00;11,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-08-11;61,00;25,00;18,00;7,00;11,00;4,00;14,00;4,00;4,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-08-18;91,00;69,00;11,00;7,00;4,00;7,00;11,00;11,00;0,00;0,00;4,00;4,00;7,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-08-25;100,00;89,00;21,00;21,00;29,00;11,00;14,00;21,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-09-01;83,00;24,00;3,00;3,00;3,00;14,00;10,00;3,00;3,00;0,00;0,00;14,00;3,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;49,00;17,00;10,00;3,00;7,00;0,00;21,00;10,00;0,00;0,00;0,00;3,00;14,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;46,00;10,00;14,00;0,00;7,00;7,00;17,00;7,00;4,00;0,00;0,00;7,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;64,00;17,00;3,00;14,00;3,00;10,00;27,00;10,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-09-29;55,00;14,00;7,00;3,00;7,00;10,00;10,00;3,00;3,00;7,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;55,00;27,00;3,00;3,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
