Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;44,00;171,60;110,00;189,20;8,80;5,00;34,00;6,00;9,00
2019-01-13;42,00;168,00;121,33;224,00;4,67;8,00;29,00;13,00;7,00
2019-01-20;36,00;139,50;103,50;189,00;4,50;3,00;33,00;6,00;12,00
2019-01-27;29,00;154,67;120,83;183,67;14,50;12,00;22,00;10,00;4,00
2019-02-03;35,00;153,13;131,25;148,75;8,75;6,00;27,00;13,00;9,00
2019-02-10;34,00;140,86;106,86;150,57;4,86;8,00;29,00;9,00;3,00
2019-02-17;22,00;149,60;127,60;167,20;4,40;9,00;46,00;5,00;6,00
2019-02-24;28,00;177,33;126,00;158,67;9,33;2,00;38,00;14,00;6,00
2019-03-03;29,00;159,50;125,67;193,33;4,83;4,00;37,00;10,00;7,00
2019-03-10;37,00;101,75;101,75;148,00;4,63;5,00;33,00;12,00;7,00
2019-03-17;27,00;130,50;90,00;148,50;9,00;2,00;27,00;13,00;9,00
2019-03-24;39,00;95,33;91,00;121,33;8,67;4,00;32,00;9,00;1,00
2019-03-31;39,00;108,33;78,00;169,00;4,33;8,00;30,00;9,00;5,00
2019-04-07;35,00;105,00;83,13;170,63;2,19;4,00;30,00;12,00;4,00
2019-04-14;32,00;123,43;86,86;196,57;9,14;7,00;29,00;11,00;6,00
2019-04-21;37,00;106,38;101,75;198,88;4,63;6,00;36,00;9,00;6,00
2019-04-28;44,00;88,00;92,40;162,80;8,80;1,00;32,00;13,00;4,00
2019-05-05;28,00;93,33;84,00;191,33;4,67;3,00;41,00;5,00;6,00
2019-05-12;31,00;101,86;70,86;137,29;4,43;12,00;38,00;11,00;11,00
2019-05-19;32,00;91,43;77,71;178,29;2,29;1,00;33,00;4,00;6,00
2019-05-26;32,00;86,86;64,00;141,71;4,57;3,00;37,00;13,00;4,00
2019-06-02;32,00;91,43;73,14;160,00;9,14;6,00;28,00;5,00;3,00
2019-06-09;29,00;101,50;82,17;178,83;4,83;3,00;30,00;5,00;6,00
2019-06-16;48,00;139,20;76,80;177,60;9,60;8,00;38,00;11,00;7,00
2019-06-23;45,00;103,50;85,50;166,50;4,50;3,00;48,00;3,00;3,00
2019-06-30;46,00;105,80;82,80;147,20;4,60;3,00;45,00;13,00;4,00
2019-07-07;29,00;96,67;87,00;193,33;4,83;4,00;41,00;6,00;7,00
2019-07-14;38,00;114,00;76,00;175,75;4,75;4,00;27,00;9,00;4,00
2019-07-21;42,00;98,00;88,67;177,33;4,67;3,00;41,00;10,00;2,00
2019-07-28;45,00;139,50;81,00;180,00;9,00;8,00;35,00;19,00;5,00
2019-08-04;52,00;112,67;95,33;190,67;4,33;13,00;40,00;13,00;8,00
2019-08-11;38,00;114,00;90,25;194,75;4,75;13,00;41,00;14,00;6,00
2019-08-18;45,00;108,00;90,00;180,00;4,50;5,00;31,00;13,00;7,00
2019-08-25;41,00;104,78;95,67;173,11;9,11;3,00;33,00;12,00;6,00
2019-09-01;38,00;99,75;90,25;194,75;4,75;1,00;54,00;9,00;8,00
2019-09-08;38,00;99,75;76,00;190,00;0,00;1,00;28,00;3,00;7,00
2019-09-15;34,00;92,29;97,14;228,29;4,86;5,00;40,00;14,00;5,00
2019-09-22;35,00;96,25;83,13;166,25;2,19;5,00;30,00;3,00;5,00
2019-09-29;38,00;85,50;76,00;209,00;4,75;4,00;29,00;6,00;7,00
2019-10-06;22,00;83,60;70,40;184,80;8,80;5,00;41,00;8,00;7,00
2019-10-13;25,00;105,00;95,00;240,00;15,00;9,00;42,00;10,00;5,00
2019-10-20;30,00;102,86;77,14;231,43;4,29;3,00;100,00;17,00;4,00
2019-10-27;37,00;106,38;111,00;194,25;2,31;4,00;35,00;10,00;6,00
2019-11-03;45,00;117,00;94,50;207,00;4,50;3,00;38,00;5,00;4,00
2019-11-10;38,00;128,25;95,00;199,50;2,38;5,00;32,00;7,00;9,00
2019-11-17;30,00;107,14;85,71;167,14;4,29;3,00;42,00;7,00;6,00
2019-11-24;31,00;88,57;75,29;159,43;4,43;4,00;32,00;7,00;7,00
2019-12-01;31,00;101,86;88,57;163,86;4,43;6,00;39,00;6,00;10,00
2019-12-08;46,00;101,20;92,00;174,80;4,60;7,00;54,00;11,00;7,00
2019-12-15;41,00;100,22;86,56;154,89;4,56;2,00;28,00;9,00;7,00
2019-12-22;50,00;177,27;109,09;209,09;2,27;9,00;32,00;3,00;7,00
2019-12-29;47,00;164,50;108,10;239,70;9,40;4,00;26,00;9,00;11,00
2020-01-05;49,00;133,64;129,18;227,18;4,45;8,00;28,00;10,00;12,00
2020-01-12;27,00;162,00;121,50;229,50;2,25;5,00;34,00;11,00;7,00
2020-01-19;52,00;141,82;132,36;212,73;4,73;2,00;27,00;10,00;13,00
2020-01-26;31,00;115,14;101,86;190,43;4,43;6,00;25,00;8,00;3,00
2020-02-02;36,00;130,50;99,00;171,00;4,50;7,00;29,00;8,00;11,00
2020-02-09;33,00;150,86;99,00;212,14;4,71;6,00;35,00;11,00;9,00
2020-02-16;34,00;160,29;106,86;189,43;4,86;2,00;34,00;9,00;10,00
2020-02-23;38,00;123,50;95,00;190,00;4,75;3,00;28,00;7,00;3,00
2020-03-01;31,00;128,43;97,43;212,57;4,43;2,00;33,00;5,00;5,00
2020-03-08;27,00;99,00;103,50;220,50;4,50;5,00;33,00;6,00;6,00
2020-03-15;26,00;82,33;60,67;160,33;8,67;3,00;41,00;3,00;5,00
2020-03-22;31,00;84,14;48,71;163,86;4,43;3,00;32,00;3,00;7,00
2020-03-29;41,00;59,22;36,44;150,33;4,56;3,00;41,00;3,00;5,00
2020-04-05;41,00;68,33;41,00;136,67;4,56;1,00;35,00;2,00;4,00
2020-04-12;34,00;58,29;38,86;160,29;4,86;1,00;28,00;3,00;5,00
2020-04-19;38,00;61,75;57,00;147,25;4,75;3,00;34,00;3,00;7,00
2020-04-26;44,00;57,20;44,00;136,40;4,40;3,00;35,00;7,00;5,00
2020-05-03;34,00;59,50;46,75;131,75;4,25;0,00;66,00;8,00;2,00
2020-05-10;30,00;72,86;38,57;120,00;4,29;3,00;58,00;3,00;6,00
2020-05-17;35,00;65,63;52,50;122,50;8,75;8,00;43,00;7,00;6,00
2020-05-24;32,00;64,00;54,86;128,00;9,14;4,00;51,00;3,00;6,00
2020-05-31;34,00;63,75;55,25;131,75;4,25;1,00;42,00;3,00;5,00
2020-06-07;25,00;85,00;60,00;160,00;10,00;3,00;43,00;5,00;4,00
2020-06-14;30,00;85,71;47,14;184,29;4,29;2,00;46,00;7,00;9,00
2020-06-21;39,00;86,67;73,67;169,00;13,00;5,00;36,00;7,00;7,00
2020-06-28;31,00;70,86;75,29;150,57;4,43;0,00;44,00;1,00;5,00
2020-07-05;43,00;86,00;66,89;200,67;9,56;1,00;43,00;8,00;4,00
2020-07-12;40,00;80,00;48,89;155,56;13,33;4,00;36,00;9,00;5,00
2020-07-19;51,00;78,82;60,27;204,00;4,64;5,00;43,00;7,00;7,00
2020-07-26;49,00;80,18;66,82;200,45;4,45;5,00;35,00;14,00;4,00
2020-08-02;63,00;85,50;67,50;162,00;4,50;5,00;33,00;9,00;7,00
2020-08-09;40,00;88,89;80,00;146,67;4,44;2,00;31,00;5,00;5,00
2020-08-16;40,00;97,78;66,67;186,67;4,44;6,00;34,00;6,00;4,00
2020-08-23;51,00;97,36;83,45;185,45;4,64;9,00;31,00;7,00;5,00
2020-08-30;34,00;72,25;63,75;174,25;4,25;6,00;36,00;9,00;6,00
2020-09-06;46,00;96,60;69,00;193,20;2,30;3,00;37,00;7,00;10,00
2020-09-13;25,00;79,17;58,33;145,83;4,17;4,00;32,00;9,00;3,00
2020-09-20;49,00;93,55;62,36;160,36;4,45;4,00;32,00;7,00;2,00
2020-09-27;36,00;85,50;54,00;175,50;0,00;3,00;19,00;5,00;3,00
2020-10-04;41,00;82,00;59,22;173,11;4,56;3,00;25,00;6,00;15,00
2020-10-11;38,00;85,50;80,75;194,75;4,75;3,00;28,00;9,00;7,00
2020-10-18;43,00;81,70;73,10;159,10;4,30;5,00;32,00;2,00;4,00
2020-10-25;42,00;98,00;51,33;214,67;4,67;4,00;35,00;6,00;6,00
2020-11-01;27,00;67,50;49,50;144,00;4,50;3,00;27,00;7,00;6,00
2020-11-08;35,00;56,88;43,75;153,13;4,38;4,00;24,00;8,00;4,00
2020-11-15;36,00;76,50;58,50;171,00;4,50;1,00;29,00;6,00;6,00
2020-11-22;27,00;99,00;58,50;153,00;0,00;4,00;36,00;7,00;5,00
2020-11-29;31,00;93,00;79,71;172,71;8,86;10,00;28,00;5,00;3,00
2020-12-06;35,00;122,50;113,75;201,25;4,38;5,00;49,00;23,00;7,00
2020-12-13;40,00;177,78;151,11;231,11;4,44;11,00;37,00;22,00;7,00
2020-12-20;30,00;137,14;120,00;197,14;2,14;7,00;19,00;17,00;5,00
2020-12-27;55,00;229,17;160,42;265,83;9,17;10,00;26,00;19,00;7,00
2021-01-03;51,00;250,36;190,09;264,27;4,64;5,00;35,00;16,00;6,00
2021-01-10;38,00;275,50;213,75;475,00;9,50;6,00;48,00;18,00;8,00
2021-01-17;39,00;234,00;160,33;273,00;4,33;9,00;45,00;11,00;7,00
2021-01-24;36,00;162,00;130,50;261,00;4,50;6,00;43,00;14,00;7,00
2021-01-31;34,00;189,43;106,86;218,57;4,86;6,00;55,00;12,00;7,00
2021-02-07;39,00;99,67;52,00;160,33;2,17;5,00;40,00;7,00;6,00
2021-02-14;32,00;105,14;77,71;173,71;9,14;2,00;42,00;3,00;11,00
2021-02-21;37,00;106,38;64,75;171,13;4,63;5,00;48,00;8,00;7,00
2021-02-28;27,00;90,00;63,00;193,50;9,00;5,00;36,00;8,00;6,00
2021-03-07;35,00;78,75;56,88;183,75;4,38;10,00;33,00;6,00;4,00
2021-03-14;38,00;99,75;71,25;142,50;4,75;2,00;34,00;4,00;5,00
2021-03-21;25,00;62,50;62,50;137,50;4,17;4,00;32,00;9,00;3,00
2021-03-28;29,00;72,50;62,83;154,67;9,67;3,00;37,00;6,00;4,00
2021-04-04;41,00;82,00;45,56;141,22;4,56;6,00;32,00;5,00;6,00
2021-04-11;29,00;91,83;67,67;188,50;9,67;3,00;41,00;13,00;14,00
2021-04-18;33,00;99,00;56,57;179,14;4,71;2,00;34,00;6,00;7,00
