Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;51,00;30,00;45,00;32,00;37,00;27,00;17,00;15,00;16,00;27,00;19,00;8,00;17,00;2,00;16,00;17,00;14,00;5,00;9,00;9,00;8,00;9,00;9,00;18,00;10,00;2,00;8,00;10,00
2019-01-13;53,00;23,00;49,00;30,00;29,00;29,00;20,00;19,00;15,00;36,00;15,00;9,00;13,00;2,00;12,00;18,00;12,00;7,00;12,00;11,00;12,00;11,00;11,00;19,00;15,00;1,00;8,00;10,00
2019-01-20;45,00;28,00;56,00;30,00;20,00;35,00;20,00;16,00;10,00;29,00;16,00;10,00;15,00;1,00;22,00;19,00;12,00;8,00;15,00;5,00;12,00;17,00;5,00;26,00;21,00;3,00;8,00;13,00
2019-01-27;53,00;30,00;50,00;39,00;33,00;33,00;24,00;20,00;16,00;32,00;16,00;12,00;13,00;6,00;9,00;21,00;14,00;8,00;14,00;12,00;16,00;7,00;9,00;29,00;18,00;2,00;12,00;12,00
2019-02-03;52,00;26,00;51,00;30,00;46,00;35,00;26,00;19,00;14,00;25,00;21,00;11,00;11,00;11,00;17,00;17,00;16,00;9,00;11,00;9,00;17,00;6,00;9,00;27,00;16,00;3,00;9,00;14,00
2019-02-10;53,00;35,00;41,00;35,00;35,00;33,00;21,00;16,00;15,00;32,00;17,00;6,00;18,00;6,00;12,00;32,00;15,00;6,00;12,00;11,00;18,00;4,00;6,00;15,00;19,00;1,00;10,00;9,00
2019-02-17;47,00;23,00;44,00;29,00;29,00;43,00;17,00;17,00;17,00;27,00;13,00;21,00;17,00;6,00;14,00;41,00;11,00;8,00;15,00;10,00;14,00;5,00;9,00;14,00;19,00;2,00;11,00;9,00
2019-02-24;56,00;24,00;42,00;30,00;28,00;37,00;33,00;18,00;11,00;30,00;16,00;14,00;12,00;5,00;16,00;22,00;14,00;6,00;20,00;10,00;15,00;5,00;7,00;15,00;14,00;1,00;9,00;7,00
2019-03-03;54,00;17,00;37,00;28,00;34,00;36,00;18,00;14,00;6,00;26,00;15,00;7,00;17,00;4,00;15,00;13,00;15,00;5,00;12,00;7,00;10,00;1,00;2,00;21,00;14,00;1,00;7,00;6,00
2019-03-10;55,00;24,00;37,00;28,00;29,00;28,00;28,00;16,00;14,00;27,00;13,00;9,00;10,00;3,00;12,00;19,00;9,00;4,00;12,00;11,00;8,00;3,00;10,00;10,00;6,00;2,00;5,00;4,00
2019-03-17;45,00;11,00;35,00;17,00;22,00;26,00;15,00;10,00;8,00;12,00;8,00;7,00;9,00;1,00;7,00;8,00;8,00;4,00;6,00;6,00;6,00;4,00;2,00;10,00;10,00;1,00;7,00;2,00
2019-03-24;32,00;16,00;17,00;19,00;18,00;26,00;12,00;3,00;3,00;16,00;8,00;4,00;6,00;2,00;8,00;8,00;7,00;3,00;7,00;4,00;7,00;1,00;2,00;4,00;7,00;0,00;2,00;2,00
2019-03-31;49,00;17,00;15,00;13,00;22,00;21,00;10,00;10,00;4,00;13,00;11,00;6,00;7,00;2,00;7,00;8,00;7,00;2,00;7,00;6,00;4,00;7,00;1,00;4,00;3,00;2,00;2,00;1,00
2019-04-07;28,00;16,00;22,00;14,00;18,00;10,00;11,00;3,00;5,00;10,00;9,00;2,00;2,00;2,00;2,00;7,00;7,00;1,00;5,00;3,00;7,00;3,00;1,00;6,00;1,00;0,00;2,00;1,00
2019-04-14;39,00;13,00;15,00;11,00;25,00;15,00;8,00;6,00;5,00;12,00;8,00;4,00;3,00;0,00;6,00;4,00;6,00;4,00;2,00;6,00;4,00;4,00;2,00;5,00;1,00;0,00;0,00;1,00
2019-04-21;42,00;18,00;12,00;8,00;14,00;4,00;3,00;2,00;2,00;7,00;4,00;3,00;3,00;0,00;1,00;1,00;8,00;2,00;2,00;1,00;2,00;2,00;1,00;5,00;1,00;0,00;0,00;1,00
2019-04-28;34,00;8,00;5,00;5,00;11,00;5,00;2,00;2,00;2,00;5,00;3,00;3,00;3,00;0,00;1,00;2,00;7,00;2,00;1,00;2,00;1,00;1,00;2,00;4,00;2,00;0,00;0,00;2,00
2019-05-05;31,00;4,00;5,00;3,00;5,00;3,00;2,00;2,00;2,00;7,00;3,00;2,00;3,00;0,00;2,00;5,00;5,00;2,00;3,00;2,00;3,00;1,00;1,00;3,00;2,00;1,00;1,00;0,00
2019-05-12;19,00;1,00;4,00;2,00;4,00;3,00;1,00;1,00;1,00;3,00;4,00;1,00;3,00;0,00;1,00;2,00;6,00;1,00;3,00;1,00;1,00;1,00;1,00;4,00;3,00;1,00;2,00;1,00
2019-05-19;24,00;2,00;4,00;5,00;4,00;3,00;2,00;2,00;1,00;6,00;3,00;1,00;4,00;0,00;1,00;2,00;5,00;2,00;1,00;1,00;3,00;4,00;2,00;5,00;1,00;0,00;1,00;0,00
2019-05-26;37,00;1,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;6,00;3,00;3,00;1,00;0,00;1,00;1,00;7,00;2,00;1,00;1,00;3,00;1,00;1,00;6,00;4,00;0,00;1,00;0,00
2019-06-02;31,00;2,00;7,00;3,00;3,00;6,00;2,00;2,00;0,00;7,00;4,00;4,00;4,00;0,00;2,00;1,00;5,00;2,00;3,00;2,00;2,00;2,00;2,00;6,00;1,00;0,00;1,00;0,00
2019-06-09;38,00;3,00;6,00;3,00;7,00;4,00;3,00;3,00;1,00;5,00;5,00;3,00;2,00;0,00;1,00;4,00;16,00;3,00;2,00;2,00;2,00;3,00;1,00;11,00;5,00;0,00;0,00;0,00
2019-06-16;32,00;3,00;7,00;6,00;8,00;6,00;2,00;1,00;1,00;8,00;7,00;3,00;1,00;0,00;2,00;4,00;8,00;3,00;2,00;1,00;5,00;2,00;2,00;2,00;3,00;1,00;1,00;1,00
2019-06-23;52,00;2,00;7,00;9,00;8,00;5,00;3,00;2,00;1,00;6,00;11,00;3,00;5,00;1,00;2,00;2,00;8,00;1,00;2,00;3,00;2,00;2,00;3,00;8,00;3,00;1,00;0,00;2,00
2019-06-30;48,00;3,00;14,00;11,00;10,00;7,00;6,00;3,00;1,00;7,00;19,00;3,00;5,00;0,00;3,00;8,00;7,00;2,00;0,00;0,00;3,00;3,00;2,00;13,00;2,00;1,00;2,00;2,00
2019-07-07;48,00;3,00;18,00;11,00;15,00;8,00;3,00;4,00;2,00;17,00;22,00;3,00;7,00;0,00;3,00;4,00;9,00;3,00;5,00;2,00;5,00;4,00;2,00;11,00;3,00;1,00;2,00;0,00
2019-07-14;61,00;5,00;13,00;17,00;20,00;9,00;3,00;6,00;5,00;14,00;13,00;3,00;8,00;1,00;6,00;7,00;13,00;2,00;5,00;3,00;9,00;3,00;4,00;9,00;9,00;2,00;0,00;0,00
2019-07-21;72,00;13,00;17,00;7,00;25,00;14,00;11,00;4,00;2,00;21,00;9,00;4,00;5,00;1,00;4,00;6,00;9,00;6,00;5,00;3,00;9,00;5,00;3,00;14,00;6,00;1,00;2,00;2,00
