Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;11,00;247,50;5,50;71,50;55,00;34,00;0,00;6,00;11,00;6,00;11,00;0,00;6,00
2019-01-13;28,00;177,33;0,00;28,00;23,33;6,00;11,00;0,00;0,00;0,00;6,00;11,00;6,00
2019-01-20;17,00;243,67;5,67;22,67;11,33;23,00;11,00;11,00;6,00;0,00;11,00;6,00;0,00
2019-01-27;33,00;193,29;9,43;61,29;33,00;22,00;0,00;0,00;11,00;17,00;0,00;6,00;6,00
2019-02-03;23,00;197,80;4,60;50,60;73,60;18,00;23,00;0,00;0,00;0,00;6,00;0,00;0,00
2019-02-10;17,00;259,25;8,50;8,50;17,00;23,00;6,00;0,00;12,00;0,00;6,00;0,00;0,00
2019-02-17;18,00;166,50;0,00;31,50;49,50;12,00;0,00;0,00;6,00;12,00;6,00;0,00;6,00
2019-02-24;29,00;207,83;0,00;24,17;24,17;6,00;0,00;0,00;0,00;6,00;0,00;12,00;0,00
2019-03-03;11,00;280,50;22,00;60,50;60,50;17,00;0,00;0,00;0,00;11,00;6,00;6,00;11,00
2019-03-10;29,00;246,50;0,00;53,17;48,33;29,00;23,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;41,00;200,44;0,00;18,22;45,56;41,00;36,00;0,00;6,00;12,00;6,00;6,00;6,00
2019-03-24;24,00;235,20;4,80;24,00;43,20;12,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00
2019-03-31;34,00;213,71;0,00;48,57;29,14;23,00;12,00;6,00;0,00;6,00;12,00;12,00;12,00
2019-04-07;64,00;295,38;0,00;44,31;49,23;27,00;0,00;16,00;11,00;11,00;0,00;5,00;5,00
2019-04-14;57,00;475,00;4,75;42,75;66,50;19,00;32,00;0,00;13,00;13,00;13,00;13,00;6,00
2019-04-21;31,00;261,29;0,00;53,14;31,00;31,00;19,00;13,00;0,00;6,00;6,00;0,00;13,00
2019-04-28;27,00;180,00;0,00;31,50;36,00;16,00;0,00;5,00;6,00;17,00;6,00;6,00;0,00
2019-05-05;17,00;334,33;5,67;45,33;56,67;61,00;22,00;6,00;11,00;6,00;22,00;17,00;11,00
2019-05-12;34,00;213,71;0,00;38,86;34,00;28,00;17,00;11,00;6,00;0,00;23,00;0,00;0,00
2019-05-19;40,00;265,00;10,00;65,00;60,00;6,00;17,00;0,00;0,00;17,00;0,00;0,00;6,00
2019-05-26;66,00;240,43;0,00;61,29;42,43;24,00;30,00;6,00;6,00;6,00;6,00;6,00;0,00
2019-06-02;57,00;242,25;4,75;19,00;33,25;23,00;6,00;11,00;6,00;11,00;17,00;0,00;0,00
2019-06-09;17,00;187,00;0,00;29,75;46,75;23,00;23,00;11,00;6,00;6,00;0,00;0,00;6,00
2019-06-16;29,00;154,67;4,83;24,17;48,33;46,00;23,00;0,00;6,00;29,00;12,00;0,00;6,00
2019-06-23;73,00;272,53;4,87;29,20;53,53;30,00;0,00;6,00;24,00;0,00;18,00;6,00;6,00
2019-06-30;54,00;176,73;4,91;29,45;54,00;54,00;18,00;6,00;18,00;18,00;6,00;6,00;0,00
2019-07-07;42,00;252,00;14,00;18,67;74,67;30,00;12,00;0,00;12,00;24,00;6,00;12,00;0,00
2019-07-14;45,00;255,00;5,00;75,00;20,00;19,00;6,00;6,00;0,00;19,00;19,00;13,00;19,00
2019-07-21;83,00;239,24;4,88;43,94;63,47;49,00;7,00;14,00;21,00;0,00;7,00;7,00;0,00
2019-07-28;49,00;210,70;0,00;63,70;49,00;21,00;14,00;7,00;7,00;0,00;14,00;0,00;7,00
2019-08-04;45,00;225,00;5,00;35,00;75,00;13,00;26,00;6,00;13,00;13,00;6,00;6,00;6,00
2019-08-11;29,00;343,17;0,00;43,50;48,33;24,00;24,00;12,00;6,00;12,00;0,00;6,00;0,00
2019-08-18;28,00;200,67;0,00;51,33;65,33;17,00;34,00;0,00;11,00;17,00;11,00;0,00;6,00
2019-08-25;34,00;204,00;9,71;38,86;53,43;6,00;11,00;6,00;0,00;0,00;6,00;23,00;6,00
2019-09-01;11,00;313,50;5,50;44,00;49,50;11,00;11,00;11,00;0,00;5,00;0,00;5,00;0,00
2019-09-08;33,00;207,43;4,71;47,14;42,43;17,00;17,00;0,00;17,00;11,00;17,00;11,00;6,00
2019-09-15;11,00;335,50;5,50;44,00;27,50;23,00;23,00;0,00;0,00;6,00;0,00;0,00;0,00
2019-09-22;28,00;303,33;0,00;37,33;60,67;39,00;6,00;11,00;11,00;6,00;6,00;6,00;17,00
2019-09-29;11,00;280,50;0,00;60,50;55,00;0,00;34,00;11,00;0,00;17,00;6,00;0,00;0,00
2019-10-06;34,00;291,43;4,86;92,29;63,14;34,00;28,00;0,00;0,00;6,00;6,00;0,00;6,00
2019-10-13;28,00;270,67;4,67;37,33;32,67;34,00;0,00;0,00;17,00;6,00;0,00;6,00;23,00
2019-10-20;27,00;288,00;0,00;40,50;36,00;5,00;0,00;5,00;0,00;16,00;5,00;0,00;5,00
2019-10-27;27,00;234,00;9,00;45,00;40,50;16,00;0,00;11,00;0,00;5,00;11,00;5,00;11,00
2019-11-03;16,00;245,33;10,67;58,67;58,67;16,00;32,00;11,00;11,00;0,00;5,00;0,00;5,00
2019-11-10;16,00;277,33;5,33;80,00;53,33;0,00;11,00;0,00;5,00;0,00;0,00;11,00;11,00
2019-11-17;16,00;234,67;10,67;69,33;69,33;5,00;5,00;5,00;16,00;11,00;5,00;5,00;0,00
2019-11-24;21,00;231,00;0,00;105,00;31,50;0,00;16,00;11,00;5,00;5,00;5,00;0,00;5,00
2019-12-01;11,00;291,50;5,50;82,50;27,50;27,00;16,00;11,00;16,00;5,00;11,00;0,00;0,00
2019-12-08;37,00;157,25;4,63;27,75;55,50;32,00;16,00;0,00;0,00;5,00;16,00;11,00;0,00
2019-12-15;32,00;256,00;9,14;41,14;64,00;0,00;11,00;11,00;0,00;5,00;11,00;0,00;22,00
2019-12-22;13,00;216,67;4,33;39,00;73,67;6,00;19,00;13,00;0,00;13,00;0,00;13,00;0,00
2019-12-29;12,00;244,00;4,00;40,00;20,00;0,00;12,00;6,00;0,00;0,00;12,00;0,00;6,00
2020-01-05;31,00;194,86;0,00;8,86;17,71;21,00;16,00;10,00;21,00;0,00;0,00;0,00;5,00
2020-01-12;20,00;295,00;5,00;15,00;35,00;20,00;20,00;5,00;5,00;15,00;5,00;15,00;5,00
2020-01-19;10,00;180,00;5,00;10,00;45,00;10,00;20,00;10,00;5,00;21,00;5,00;0,00;5,00
2020-01-26;15,00;195,00;10,00;30,00;15,00;25,00;15,00;0,00;5,00;0,00;5,00;5,00;0,00
2020-02-02;21,00;215,25;0,00;26,25;47,25;21,00;36,00;5,00;5,00;10,00;5,00;0,00;5,00
2020-02-09;20,00;200,00;0,00;25,00;20,00;10,00;10,00;10,00;5,00;5,00;10,00;5,00;10,00
2020-02-16;52,00;189,09;14,18;14,18;47,27;16,00;31,00;16,00;16,00;0,00;0,00;0,00;11,00
2020-02-23;29,00;188,50;0,00;19,33;43,50;15,00;20,00;5,00;5,00;5,00;10,00;0,00;10,00
2020-03-01;44,00;229,78;0,00;44,00;48,89;20,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00
2020-03-08;19,00;123,50;0,00;19,00;42,75;0,00;5,00;5,00;5,00;5,00;5,00;5,00;5,00
2020-03-15;15,00;115,00;0,00;10,00;10,00;5,00;15,00;0,00;5,00;0,00;10,00;0,00;0,00
2020-03-22;0,00;18,00;0,00;3,00;2,00;14,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00
2020-03-29;9,00;54,00;4,50;13,50;4,50;5,00;9,00;0,00;5,00;0,00;5,00;5,00;0,00
2020-04-05;5,00;35,00;0,00;0,00;20,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00
2020-04-12;0,00;17,00;0,00;2,00;2,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;5,00;55,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00
2020-04-26;9,00;85,50;0,00;4,50;4,50;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-05-03;14,00;42,00;0,00;0,00;4,67;24,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;9,00;72,00;0,00;9,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2020-05-17;10,00;45,00;0,00;20,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;5,00;60,00;0,00;0,00;5,00;10,00;0,00;0,00;5,00;5,00;5,00;5,00;5,00
2020-05-31;34,00;102,00;0,00;14,57;19,43;5,00;14,00;10,00;0,00;5,00;5,00;5,00;10,00
2020-06-07;23,00;78,20;0,00;18,40;9,20;14,00;14,00;14,00;0,00;5,00;5,00;9,00;9,00
