Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;47,00;12,00;6,00;7,00;3,00;3,00;15,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;47,00;10,00;6,00;4,00;0,00;1,00;4,00;3,00;3,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;55,00;7,00;1,00;7,00;1,00;3,00;10,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;43,00;1,00;6,00;6,00;3,00;7,00;8,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;60,00;3,00;1,00;6,00;1,00;1,00;7,00;6,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-02-10;61,00;4,00;7,00;6,00;1,00;0,00;9,00;6,00;3,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-17;46,00;4,00;4,00;9,00;1,00;1,00;4,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-02-24;38,00;9,00;3,00;9,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-03;56,00;4,00;4,00;7,00;4,00;6,00;9,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;9,00;9,00;6,00;0,00;4,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
